pair_id,mechanism,source,snr_db,ref_r0_km,ref_v,ref_psi_deg,alt_r0_km,alt_v,alt_psi_deg,delta_r_km,delta_v,delta_psi_deg,rc2_bearing_rmse_deg,T_s,turn_deg,layer,available,reject_rate_wrong,retain_rate_true,mean_margin,mean_c_ref,mean_c_alt
C10,C,S1,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.0007564080084541316,600.0,5.0,RC2+CZ+Doppler,True,0.0,1.0,1.583853459800178e-05,0.0004696209751931307,0.0004854595097911325
A01,A,S2,noiseless,50.0,2.0,0.0,60.0,3.0,0.0,10.0,0.9999999999999996,0.0,0.0,300.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A01,A,S2,noiseless,50.0,2.0,0.0,60.0,3.0,0.0,10.0,0.9999999999999996,0.0,0.0,300.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,4.2490329819623023e-05,5.2575961874770515e-21,4.249032981962303e-05
A02,A,S2,noiseless,50.0,2.0,0.0,60.0,2.6,0.0,10.0,0.5999999999999996,0.0,0.0,600.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A02,A,S2,noiseless,50.0,2.0,0.0,60.0,2.6,0.0,10.0,0.5999999999999996,0.0,0.0,600.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,4.879316458011634e-05,1.3578509927965215e-21,4.879316458011634e-05
A03,A,S2,noiseless,50.0,2.0,0.0,60.0,1.7999999999999998,0.0,10.0,0.2000000000000001,0.0,0.0,300.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A03,A,S2,noiseless,50.0,2.0,0.0,60.0,1.7999999999999998,0.0,10.0,0.2000000000000001,0.0,0.0,300.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,1.6422666842820294e-06,5.2575961874770515e-21,1.6422666842820346e-06
A04,A,S2,noiseless,50.0,2.0,0.0,60.0,2.2,0.0,10.0,0.1999999999999997,0.0,0.0,1200.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A04,A,S2,noiseless,50.0,2.0,0.0,60.0,2.2,0.0,10.0,0.1999999999999997,0.0,0.0,1200.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,1.8847904357754188e-05,3.4509611662722275e-22,1.8847904357754188e-05
A05,A,S2,noiseless,50.0,2.0,0.0,57.0,2.0,0.0,7.0,2.220446049250313e-16,0.0,0.0,300.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A05,A,S2,noiseless,50.0,2.0,0.0,57.0,2.0,0.0,7.0,2.220446049250313e-16,0.0,0.0,300.0,0.0,RC2+CZ+Doppler,True,0.0,1.0,1.7381251215388915e-21,5.2575961874770515e-21,6.995721309015943e-21
A06,A,S2,noiseless,50.0,2.0,0.0,45.0,1.2,0.0,5.0,0.8,0.0,0.0,600.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A06,A,S2,noiseless,50.0,2.0,0.0,45.0,1.2,0.0,5.0,0.8,0.0,0.0,600.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,0.0003143865716472155,1.3578509927965215e-21,0.0003143865716472155
A07,A,S2,noiseless,50.0,2.0,0.0,55.0,2.3999999999999995,0.0,5.0,0.3999999999999994,0.0,0.0,600.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A07,A,S2,noiseless,50.0,2.0,0.0,55.0,2.3999999999999995,0.0,5.0,0.3999999999999994,0.0,0.0,600.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,3.27374650779057e-05,1.3578509927965215e-21,3.27374650779057e-05
A08,A,S2,noiseless,50.0,2.0,0.0,45.0,2.3999999999999995,0.0,5.0,0.3999999999999994,0.0,0.0,1200.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A08,A,S2,noiseless,50.0,2.0,0.0,45.0,2.3999999999999995,0.0,5.0,0.3999999999999994,0.0,0.0,1200.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,0.00018117034974590447,3.4509611662722275e-22,0.00018117034974590447
A09,A,S2,noiseless,50.0,2.0,0.0,54.0,1.4,0.0,4.0,0.6000000000000001,0.0,0.0,300.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A09,A,S2,noiseless,50.0,2.0,0.0,54.0,1.4,0.0,4.0,0.6000000000000001,0.0,0.0,300.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,3.4445879552829806e-05,5.2575961874770515e-21,3.444587955282981e-05
A10,A,S2,noiseless,50.0,2.0,0.0,46.0,1.5,0.0,4.0,0.5,0.0,0.0,60.0,0.0,RC2+Doppler,True,0.0,1.0,0.0,0.0,0.0
A10,A,S2,noiseless,50.0,2.0,0.0,46.0,1.5,0.0,4.0,0.5,0.0,0.0,60.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,1.191444044971559e-06,1.0311312915349967e-19,1.191444044971662e-06
B01,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,3.2494011077105824e-05,300.0,5.0,RC2+Doppler,True,0.0,1.0,3.2163358109503017e-13,0.0,3.2163358109503017e-13
B01,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,3.2494011077105824e-05,300.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,3.214549040071486e-05,5.258385443207257e-21,3.214549040071487e-05
B02,B,S2,noiseless,50.0,2.0,5.0,54.0,1.2,9.0,4.0,0.8,4.0,3.682340158249946e-05,300.0,0.0,RC2+Doppler,True,0.0,1.0,4.1305856911831357e-13,0.0,4.1305856911831357e-13
B02,B,S2,noiseless,50.0,2.0,5.0,54.0,1.2,9.0,4.0,0.8,4.0,3.682340158249946e-05,300.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,6.432430797144854e-05,5.259416121275104e-21,6.432430797144854e-05
B03,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.00012307907073938484,300.0,0.0,RC2+Doppler,True,0.0,1.0,4.614511516796766e-12,0.0,4.614511516796766e-12
B03,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.00012307907073938484,300.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,1.5344728706727698e-05,5.264633271636517e-21,1.5344728706727705e-05
B04,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.00012846080271973552,600.0,0.0,RC2+Doppler,True,0.0,1.0,5.026980077898348e-12,0.0,5.026980077898348e-12
B04,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.00012846080271973552,600.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,5.577140961543935e-05,1.3657533657511048e-21,5.577140961543935e-05
B05,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,0.00016009499498928996,300.0,15.0,RC2+Doppler,True,0.0,1.0,7.807468985726043e-12,0.0,7.807468985726043e-12
B05,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,0.00016009499498928996,300.0,15.0,RC2+CZ+Doppler,True,1.0,1.0,3.236388149675075e-05,5.2584750785454864e-21,3.236388149675076e-05
B06,B,S2,noiseless,50.0,2.0,10.0,53.0,3.0,7.0,3.0,0.9999999999999996,3.0,0.0002986690100183886,300.0,5.0,RC2+Doppler,True,0.0,1.0,2.7172875356650147e-11,0.0,2.7172875356650147e-11
B06,B,S2,noiseless,50.0,2.0,10.0,53.0,3.0,7.0,3.0,0.9999999999999996,3.0,0.0002986690100183886,300.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,0.00010909995963322452,5.262351274037592e-21,0.00010909995963322452
B07,B,S2,noiseless,50.0,2.0,5.0,47.0,1.2,8.0,3.0,0.8,3.0000000000000004,0.0003696116009562415,300.0,5.0,RC2+Doppler,True,0.0,1.0,4.16146199306491e-11,0.0,4.16146199306491e-11
B07,B,S2,noiseless,50.0,2.0,5.0,47.0,1.2,8.0,3.0,0.8,3.0000000000000004,0.0003696116009562415,300.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,2.5142249041198248e-05,5.258385443207257e-21,2.5142249041198255e-05
B08,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.0003784168614445661,300.0,5.0,RC2+Doppler,True,0.0,1.0,4.362102972098414e-11,0.0,4.362102972098414e-11
B08,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.0003784168614445661,300.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,1.503078869774785e-05,5.262351274037592e-21,1.5030788697747855e-05
B09,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,0.0004021454124897259,600.0,15.0,RC2+Doppler,True,0.0,1.0,4.926301583874467e-11,0.0,4.926301583874467e-11
B09,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,0.0004021454124897259,600.0,15.0,RC2+CZ+Doppler,True,1.0,1.0,8.306784469407899e-05,1.3585756133299472e-21,8.306784469407899e-05
B10,B,S2,noiseless,50.0,2.0,5.0,52.0,1.0,10.0,2.0,1.0,5.0,0.0006389765986645991,300.0,15.0,RC2+Doppler,True,0.0,1.0,1.2437258269428824e-10,0.0,1.2437258269428824e-10
B10,B,S2,noiseless,50.0,2.0,5.0,52.0,1.0,10.0,2.0,1.0,5.0,0.0006389765986645991,300.0,15.0,RC2+CZ+Doppler,True,1.0,1.0,7.448684825228053e-05,5.2584750785454864e-21,7.448684825228053e-05
C01,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,7.494890673058486e-05,300.0,0.0,RC2+Doppler,True,0.0,1.0,1.7111697027836737e-12,0.0,1.7111697027836737e-12
C01,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,7.494890673058486e-05,300.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,3.0165288241177366e-05,5.264633271636517e-21,3.0165288241177373e-05
C02,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.00023933022552654552,300.0,5.0,RC2+Doppler,True,0.0,1.0,1.7448168202959905e-11,0.0,1.7448168202959905e-11
C02,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.00023933022552654552,300.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,7.678189092088968e-06,5.258385443207257e-21,7.678189092088973e-06
C03,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.0003639320308978166,600.0,5.0,RC2+Doppler,True,0.0,1.0,4.0345518686563106e-11,0.0,4.0345518686563106e-11
C03,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.0003639320308978166,600.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,2.419462066201512e-05,1.358779646319902e-21,2.419462066201512e-05
C04,C,S2,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.00037242668744085926,300.0,5.0,RC2+Doppler,True,0.0,1.0,4.2250935848122525e-11,0.0,4.2250935848122525e-11
C04,C,S2,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.00037242668744085926,300.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,6.275888419549604e-06,5.258385443207257e-21,6.275888419549609e-06
C05,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.00042889632028872014,1200.0,5.0,RC2+Doppler,True,0.0,1.0,5.6035001765160824e-11,0.0,5.6035001765160824e-11
C05,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.00042889632028872014,1200.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,9.193275771069403e-05,3.4611787471845233e-22,9.193275771069403e-05
C06,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.000451099482840525,300.0,5.0,RC2+Doppler,True,0.0,1.0,6.198685058280684e-11,0.0,6.198685058280684e-11
C06,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.000451099482840525,300.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,3.049364349160776e-05,5.262351274037592e-21,3.0493643491607768e-05
C07,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0005119378544061856,600.0,0.0,RC2+Doppler,True,0.0,1.0,7.983433288569206e-11,0.0,7.983433288569206e-11
C07,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0005119378544061856,600.0,0.0,RC2+CZ+Doppler,True,1.0,1.0,0.0001169190378611565,1.3657533657511048e-21,0.0001169190378611565
C08,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0005251105947383775,1200.0,5.0,RC2+Doppler,True,0.0,1.0,8.399579592968985e-11,0.0,8.399579592968985e-11
C08,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0005251105947383775,1200.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,0.0004793072647881128,3.510300756993758e-22,0.0004793072647881128
C09,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0006014572126995688,600.0,5.0,RC2+Doppler,True,0.0,1.0,1.1019567375522957e-10,0.0,1.1019567375522957e-10
C09,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0006014572126995688,600.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,0.00011816577641895223,1.3633385704870679e-21,0.00011816577641895223
C10,C,S2,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.0007564080084541316,600.0,5.0,RC2+Doppler,True,0.0,1.0,1.7428779710378469e-10,0.0,1.7428779710378469e-10
C10,C,S2,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.0007564080084541316,600.0,5.0,RC2+CZ+Doppler,True,1.0,1.0,2.1255600714364766e-05,1.358779646319902e-21,2.1255600714364766e-05
