tag,T_s,sigma_deg,trial,truth_r0_km,truth_theta0_deg,truth_v,truth_psi_deg,est_r0_km,est_v,est_psi_deg,abs_err_r_km,abs_err_v,abs_err_psi_deg,r_width_km,v_width_mps,n_acc,truth_in_r_band,truth_in_v_band,any_truth_on_grid,r_on_grid,th_on_grid,v_on_grid,psi_on_grid
OG2,1200.0,0.05,2,47.6,-1.21,1.64,-7.3,51.37789683571777,2.8999163700432664,-9.775233872971258,3.777896835717769,1.2599163700432665,2.4752338729712573,15.0,0.9999999999999998,59,True,False,False,False,False,False,False
OG2,1200.0,0.05,3,47.6,-1.21,1.64,-7.3,51.337504530764036,2.9031194854879114,-9.664392666074754,3.737504530764035,1.2631194854879115,2.364392666074754,15.0,0.7999999999999998,58,True,False,False,False,False,False,False
OG2,1200.0,0.05,4,47.6,-1.21,1.64,-7.3,51.46793800691278,2.889563169064491,-9.745420577901141,3.8679380069127802,1.2495631690644913,2.445420577901141,15.0,0.9999999999999998,64,True,False,False,False,False,False,False
OG2,1200.0,0.05,5,47.6,-1.21,1.64,-7.3,51.53651693107838,2.8824891123043606,-9.843860833633808,3.93651693107838,1.2424891123043607,2.5438608336338078,15.0,0.9999999999999998,66,True,False,False,False,False,False,False
OG2,1200.0,0.05,6,47.6,-1.21,1.64,-7.3,50.998500882789074,2.908789674733192,-9.839786345122572,3.3985008827890724,1.2687896747331922,2.5397863451225713,15.0,0.7999999999999998,53,True,False,False,False,False,False,False
OG2,1200.0,0.05,7,47.6,-1.21,1.64,-7.3,51.55387216082094,2.8761322011808357,-9.782778144675476,3.9538721608209357,1.2361322011808358,2.482778144675475,15.0,0.9999999999999998,66,True,False,False,False,False,False,False
OG2,1200.0,0.1,0,47.6,-1.21,1.64,-7.3,52.29802976312149,2.5959910757330107,-11.012990885578876,4.69802976312149,0.9559910757330108,3.712990885578875,15.0,1.5999999999999996,212,True,True,False,False,False,False,False
OG2,1200.0,0.1,1,47.6,-1.21,1.64,-7.3,52.31313307161467,2.556808225591598,-11.187639755165184,4.713133071614671,0.9168082255915981,3.8876397551651833,15.0,1.5999999999999996,215,True,True,False,False,False,False,False
OG2,1200.0,0.1,2,47.6,-1.21,1.64,-7.3,51.93912154211621,2.6602118700872186,-11.015125170133613,4.33912154211621,1.0202118700872187,3.715125170133613,15.0,1.9999999999999996,381,True,True,False,False,False,False,False
OG2,1200.0,0.1,3,47.6,-1.21,1.64,-7.3,52.28904209206722,2.578069000026432,-11.380013067471522,4.6890420920672184,0.938069000026432,4.08001306747152,15.0,1.3999999999999997,205,True,True,False,False,False,False,False
OG2,1200.0,0.1,4,47.6,-1.21,1.64,-7.3,52.346673180593136,2.539561454237618,-11.041819158333055,4.746673180593135,0.8995614542376182,3.7418191583330556,15.0,1.5999999999999996,227,True,True,False,False,False,False,False
OG2,1200.0,0.1,5,47.6,-1.21,1.64,-7.3,52.28748483825164,2.590905383280873,-11.335472026034028,4.687484838251642,0.9509053832808732,4.035472026034028,15.0,1.3999999999999997,204,True,True,False,False,False,False,False
OG2,1200.0,0.1,6,47.6,-1.21,1.64,-7.3,52.265278604636634,2.631026765570306,-11.171626945184604,4.665278604636633,0.9910267655703062,3.871626945184603,15.0,1.3999999999999997,202,True,True,False,False,False,False,False
OG2,1200.0,0.1,7,47.6,-1.21,1.64,-7.3,52.287544906646595,2.603924919968363,-11.360460784208877,4.687544906646593,0.963924919968363,4.060460784208877,15.0,1.3999999999999997,203,True,True,False,False,False,False,False
OG2,1200.0,0.2,0,47.6,-1.21,1.64,-7.3,52.063462478861375,2.5152840433766124,-12.31766199159088,4.4634624788613735,0.8752840433766125,5.017661991590878,15.0,1.5999999999999996,375,True,True,False,False,False,False,False
OG2,1200.0,0.2,1,47.6,-1.21,1.64,-7.3,52.260102680285314,2.355409633434184,-11.611030468430405,4.660102680285313,0.7154096334341842,4.311030468430405,15.0,1.7999999999999996,493,True,True,False,False,False,False,False
OG2,1200.0,0.2,2,47.6,-1.21,1.64,-7.3,52.92424750190378,1.824942290755264,4.1400658741032625,5.324247501903777,0.18494229075526403,11.440065874103261,15.0,1.9999999999999996,990,True,True,False,False,False,False,False
OG2,1200.0,0.2,3,47.6,-1.21,1.64,-7.3,52.31038315678253,2.385148677546602,-11.384339265294578,4.710383156782527,0.7451486775466021,4.084339265294577,15.0,1.7999999999999996,497,True,True,False,False,False,False,False
OG2,1200.0,0.2,4,47.6,-1.21,1.64,-7.3,52.197324067041734,2.375711516317951,-11.862636600716876,4.597324067041733,0.7357115163179511,4.562636600716874,15.0,1.5999999999999996,469,True,True,False,False,False,False,False
OG2,1200.0,0.2,5,47.6,-1.21,1.64,-7.3,52.30238221588461,2.3360776548850275,-11.420831790855335,4.702382215884612,0.6960776548850276,4.120831790855333,15.0,1.7999999999999996,517,True,True,False,False,False,False,False
OG2,1200.0,0.2,6,47.6,-1.21,1.64,-7.3,52.279982160230865,2.3815126294264584,-10.553676799568853,4.679982160230864,0.7415126294264585,3.253676799568852,15.0,1.9999999999999996,1126,True,True,False,False,False,False,False
OG2,1200.0,0.2,7,47.6,-1.21,1.64,-7.3,52.245724554312886,2.390634875358767,-11.702989675381984,4.645724554312885,0.7506348753587673,4.402989675381982,15.0,1.7999999999999996,476,True,True,False,False,False,False,False
OG3,300.0,0.05,0,58.1,2.05,2.78,11.2,50.123368969747496,2.7615184861494178,14.003083509178621,7.976631030252506,0.018481513850582054,2.8030835091786215,15.0,1.1999999999999997,284,True,True,False,False,False,False,False
OG3,300.0,0.05,1,58.1,2.05,2.78,11.2,48.18921208231267,2.864987216957192,14.459608300400562,9.91078791768733,0.08498721695719214,3.259608300400562,15.0,0.7999999999999998,132,True,True,False,False,False,False,False
OG3,300.0,0.05,2,58.1,2.05,2.78,11.2,51.14717305163052,2.658405781654234,13.548437425443074,6.952826948369484,0.12159421834576589,2.3484374254430755,15.0,1.3999999999999997,441,True,True,False,False,False,False,False
OG3,300.0,0.05,3,58.1,2.05,2.78,11.2,51.35915506195096,2.6203123872126612,13.381803746207643,6.740844938049044,0.15968761278733856,2.1818037462076427,15.0,1.5999999999999996,500,True,True,False,False,False,False,False
OG3,300.0,0.05,4,58.1,2.05,2.78,11.2,50.98101989050667,2.6809843018370985,13.653467521093704,7.118980109493329,0.09901569816290134,2.4534675210937036,15.0,1.3999999999999997,408,True,True,False,False,False,False,False
OG3,300.0,0.05,5,58.1,2.05,2.78,11.2,48.548438952976824,2.8468520991805164,14.384797310620627,9.551561047023178,0.0668520991805166,3.184797310620627,15.0,0.9999999999999998,158,True,True,False,False,False,False,False
OG3,300.0,0.05,6,58.1,2.05,2.78,11.2,50.97934172625144,2.6844423554435255,13.651844479750833,7.12065827374856,0.09555764455647431,2.4518444797508336,15.0,1.3999999999999997,404,True,True,False,False,False,False,False
OG3,300.0,0.05,7,58.1,2.05,2.78,11.2,48.319245443287016,2.8591053782052764,14.43134833101333,9.780754556712985,0.07910537820527663,3.2313483310133297,15.0,0.9999999999999998,144,True,True,False,False,False,False,False
OG3,300.0,0.1,0,58.1,2.05,2.78,11.2,50.912380996760405,2.632567758001055,13.457835218805595,7.187619003239597,0.14743224199894467,2.2578352188055955,15.0,1.9999999999999996,919,True,True,False,False,False,False,False
OG3,300.0,0.1,1,58.1,2.05,2.78,11.2,51.01131620301887,2.616537284751599,13.390366740295253,7.08868379698113,0.16346271524840095,2.190366740295253,15.0,1.9999999999999996,970,True,True,False,False,False,False,False
OG3,300.0,0.1,2,58.1,2.05,2.78,11.2,51.14142025629216,2.594549428753035,13.291541238851208,6.958579743707844,0.18545057124696473,2.091541238851207,15.0,1.9999999999999996,1039,True,True,False,False,False,False,False
OG3,300.0,0.1,3,58.1,2.05,2.78,11.2,49.82537579064016,2.7526599734535138,13.976648178405114,8.274624209359843,0.02734002654648604,2.776648178405114,15.0,1.5999999999999996,556,True,True,False,False,False,False,False
OG3,300.0,0.1,4,58.1,2.05,2.78,11.2,49.55665469324342,2.773239599325448,14.06968593230525,8.543345306756578,0.0067604006745516365,2.869685932305249,15.0,1.5999999999999996,492,True,True,False,False,False,False,False
OG3,300.0,0.1,5,58.1,2.05,2.78,11.2,49.41755036209522,2.783776310446558,14.113641312283457,8.682449637904782,0.0037763104465580177,2.913641312283458,15.0,1.3999999999999997,460,True,True,False,False,False,False,False
OG3,300.0,0.1,6,58.1,2.05,2.78,11.2,49.06193021709146,2.8078755220611784,14.219587236936968,9.038069782908543,0.027875522061178604,3.0195872369369683,15.0,1.3999999999999997,389,True,True,False,False,False,False,False
OG3,300.0,0.1,7,58.1,2.05,2.78,11.2,51.705561878443426,2.4519145737642454,12.66636381211452,6.3944381215565755,0.32808542623575443,1.4663638121145193,15.0,1.9999999999999996,1466,True,True,False,False,False,False,False
OG3,300.0,0.2,0,58.1,2.05,2.78,11.2,49.84323084392073,2.709859193672351,13.792424078148976,8.256769156079272,0.07014080632764896,2.592424078148976,15.0,1.9999999999999996,920,True,True,False,False,False,False,False
OG3,300.0,0.2,1,58.1,2.05,2.78,11.2,51.995552519462244,2.2326717567253973,11.25675902201759,6.1044474805377575,0.5473282432746025,0.05675902201759073,15.0,1.9999999999999996,3353,True,True,False,False,False,False,False
OG3,300.0,0.2,2,58.1,2.05,2.78,11.2,51.82184919312191,2.3031031405235427,11.720600717427464,6.278150806878088,0.4768968594764571,0.5206007174274646,15.0,1.9999999999999996,3055,True,True,False,False,False,False,False
OG3,300.0,0.2,3,58.1,2.05,2.78,11.2,51.90512973563303,2.2702712441155803,11.51311940891784,6.194870264366969,0.5097287558844195,0.3131194089178403,15.0,1.9999999999999996,3188,True,True,False,False,False,False,False
OG3,300.0,0.2,4,58.1,2.05,2.78,11.2,50.38107121757509,2.6411250304337557,13.481047937230027,7.718928782424911,0.13887496956624412,2.281047937230027,15.0,1.9999999999999996,1336,True,True,False,False,False,False,False
OG3,300.0,0.2,5,58.1,2.05,2.78,11.2,51.37978874443317,2.441602460346181,12.524812188956219,6.720211255566831,0.338397539653819,1.3248121889562188,15.0,1.9999999999999996,2466,True,True,False,False,False,False,False
OG3,300.0,0.2,6,58.1,2.05,2.78,11.2,51.61778353252551,2.371266892615036,12.14403582804306,6.482216467474494,0.4087331073849638,0.9440358280430602,15.0,1.9999999999999996,2752,True,True,False,False,False,False,False
OG3,300.0,0.2,7,58.1,2.05,2.78,11.2,51.712357721176346,2.341184860434139,11.960944857358772,6.387642278823655,0.4388151395658606,0.7609448573587729,15.0,1.9999999999999996,2888,True,True,False,False,False,False,False
OG3,600.0,0.05,0,58.1,2.05,2.78,11.2,51.56486667531196,2.632020810744063,13.304437444412159,6.53513332468804,0.147979189255937,2.1044374444121594,15.0,1.1999999999999997,188,True,True,False,False,False,False,False
OG3,600.0,0.05,1,58.1,2.05,2.78,11.2,51.69448357102498,2.6070061947006398,13.168687213223754,6.4055164289750195,0.17299380529936004,1.9686872132237534,15.0,1.1999999999999997,202,True,True,False,False,False,False,False
OG3,600.0,0.05,2,58.1,2.05,2.78,11.2,51.78397983453098,2.5364031311608723,12.907551275836376,6.31602016546902,0.24359686883912746,1.7075512758363751,15.0,1.3999999999999997,235,True,True,False,False,False,False,False
OG3,600.0,0.05,3,58.1,2.05,2.78,11.2,51.33303770213484,2.6592615422051207,13.504887027286813,6.766962297865163,0.12073845779487913,2.304887027286813,15.0,1.1999999999999997,170,True,True,False,False,False,False,False
OG3,600.0,0.05,4,58.1,2.05,2.78,11.2,51.41246193271206,2.6584660348682565,13.42787427256728,6.687538067287939,0.1215339651317433,2.2278742725672798,15.0,1.1999999999999997,169,True,True,False,False,False,False,False
OG3,600.0,0.05,5,58.1,2.05,2.78,11.2,51.51266758222778,2.64286417229144,13.343354955779052,6.587332417772224,0.1371358277085597,2.1433549557790514,15.0,1.1999999999999997,179,True,True,False,False,False,False,False
OG3,600.0,0.05,6,58.1,2.05,2.78,11.2,51.43090533096179,2.653754732457788,13.412003089252954,6.669094669038209,0.12624526754221188,2.212003089252954,15.0,1.1999999999999997,175,True,True,False,False,False,False,False
OG3,600.0,0.05,7,58.1,2.05,2.78,11.2,51.72265457310673,2.5970606174366586,13.103754359761993,6.377345426893271,0.1829393825633412,1.9037543597619935,15.0,1.1999999999999997,204,True,True,False,False,False,False,False
OG3,600.0,0.1,0,58.1,2.05,2.78,11.2,51.66269210579894,2.5640494237478473,13.102802380526834,6.437307894201062,0.21595057625215253,1.902802380526833,15.0,1.5999999999999996,427,True,True,False,False,False,False,False
OG3,600.0,0.1,1,58.1,2.05,2.78,11.2,51.64206588695152,2.566679206077941,13.130923940756524,6.457934113048481,0.21332079392205872,1.930923940756525,15.0,1.5999999999999996,425,True,True,False,False,False,False,False
OG3,600.0,0.1,2,58.1,2.05,2.78,11.2,51.80750972345409,2.501607435228352,12.861486426982555,6.292490276545912,0.27839256477164787,1.661486426982556,15.0,1.5999999999999996,494,True,True,False,False,False,False,False
OG3,600.0,0.1,3,58.1,2.05,2.78,11.2,51.557925741783414,2.5843361715321853,13.239492919058636,6.542074258216587,0.1956638284678145,2.039492919058636,15.0,1.3999999999999997,403,True,True,False,False,False,False,False
OG3,600.0,0.1,4,58.1,2.05,2.78,11.2,51.422988696077056,2.62630678894588,13.388685322180681,6.677011303922946,0.1536932110541196,2.188685322180681,15.0,1.3999999999999997,361,True,True,False,False,False,False,False
OG3,600.0,0.1,5,58.1,2.05,2.78,11.2,51.59565518249724,2.568556204078123,13.190110717557475,6.504344817502762,0.2114437959218769,1.9901107175574764,15.0,1.3999999999999997,415,True,True,False,False,False,False,False
OG3,600.0,0.1,6,58.1,2.05,2.78,11.2,52.021799000877344,2.382519190067823,12.35781713880783,6.078200999122657,0.3974808099321767,1.1578171388078298,15.0,1.7999999999999996,623,True,True,False,False,False,False,False
OG3,600.0,0.1,7,58.1,2.05,2.78,11.2,51.71280337563992,2.5381209256743045,13.02383738199142,6.3871966243600795,0.24187907432569533,1.8238373819914204,15.0,1.5999999999999996,452,True,True,False,False,False,False,False
OG3,600.0,0.2,0,58.1,2.05,2.78,11.2,52.17873556251745,2.224654021503283,11.672448793001037,5.921264437482549,0.555345978496717,0.4724487930010374,15.0,1.9999999999999996,1563,True,True,False,False,False,False,False
OG3,600.0,0.2,1,58.1,2.05,2.78,11.2,51.81618492322363,2.449353369115551,12.669004804818812,6.283815076776371,0.3306466308844489,1.4690048048188111,15.0,1.9999999999999996,1077,True,True,False,False,False,False,False
OG3,600.0,0.2,2,58.1,2.05,2.78,11.2,51.75377996724594,2.476844231267928,12.779118156525339,6.346220032754061,0.3031557687320716,1.5791181565253392,15.0,1.9999999999999996,1013,True,True,False,False,False,False,False
OG3,600.0,0.2,3,58.1,2.05,2.78,11.2,51.26439145767876,2.605271665102217,13.348622403590849,6.835608542321239,0.17472833489778283,2.1486224035908483,15.0,1.7999999999999996,728,True,True,False,False,False,False,False
OG3,600.0,0.2,4,58.1,2.05,2.78,11.2,50.828804757942464,2.6714616663822133,13.640667744085214,7.271195242057537,0.10853833361778653,2.440667744085213,15.0,1.5999999999999996,585,True,True,False,False,False,False,False
OG3,600.0,0.2,5,58.1,2.05,2.78,11.2,51.296354544637914,2.600769756548523,13.320908035317014,6.803645455362087,0.17923024345147676,2.1209080353170138,15.0,1.7999999999999996,741,True,True,False,False,False,False,False
OG3,600.0,0.2,6,58.1,2.05,2.78,11.2,51.1772892679451,2.6236080372647415,13.415736002028172,6.922710732054902,0.15639196273525835,2.215736002028172,15.0,1.7999999999999996,693,True,True,False,False,False,False,False
OG3,600.0,0.2,7,58.1,2.05,2.78,11.2,51.890681560055505,2.4077427649328764,12.515942206215646,6.2093184399444965,0.3722572350671234,1.3159422062156467,15.0,1.9999999999999996,1160,True,True,False,False,False,False,False
OG3,1200.0,0.05,0,58.1,2.05,2.78,11.2,52.17857231525299,2.6573935050011253,12.069559715731641,5.921427684747009,0.12260649499887455,0.8695597157316405,15.0,1.1999999999999997,87,True,True,False,False,False,False,False
OG3,1200.0,0.05,1,58.1,2.05,2.78,11.2,52.28579664956906,2.656960810653573,11.816890891202416,5.814203350430944,0.12303918934642688,0.6168908912024156,15.0,1.3999999999999997,92,True,True,False,False,False,False,False
OG3,1200.0,0.05,2,58.1,2.05,2.78,11.2,52.33684472547814,2.625573051925767,11.856543069639653,5.763155274521864,0.15442694807423285,0.6565430696396519,15.0,1.3999999999999997,96,True,True,False,False,False,False,False
OG3,1200.0,0.05,3,58.1,2.05,2.78,11.2,52.18548909875079,2.664750730173356,12.062003454722607,5.9145109012492085,0.11524926982664363,0.8620034547226076,15.0,1.1999999999999997,88,True,True,False,False,False,False,False
OG3,1200.0,0.05,4,58.1,2.05,2.78,11.2,52.14933341988358,2.691991695680395,11.92405465222997,5.950666580116419,0.08800830431960494,0.7240546522299692,15.0,1.1999999999999997,85,True,True,False,False,False,False,False
OG3,1200.0,0.05,5,58.1,2.05,2.78,11.2,52.14829563231484,2.6473498763032324,12.019239534955751,5.95170436768516,0.13265012369676743,0.8192395349557511,15.0,1.3999999999999997,88,True,True,False,False,False,False,False
OG3,1200.0,0.05,6,58.1,2.05,2.78,11.2,52.24422432359606,2.602149039178514,12.013605346565884,5.855775676403944,0.17785096082148577,0.8136053465658835,15.0,1.3999999999999997,93,True,True,False,False,False,False,False
OG3,1200.0,0.05,7,58.1,2.05,2.78,11.2,52.31969911777826,2.5999027683598204,11.945863339469119,5.780300882221738,0.18009723164017943,0.7458633394691196,15.0,1.3999999999999997,97,True,True,False,False,False,False,False
OG3,1200.0,0.1,0,58.1,2.05,2.78,11.2,52.04145617969136,2.5132737937069716,12.530864704236816,6.058543820308643,0.26672620629302823,1.3308647042368165,15.0,1.3999999999999997,189,True,True,False,False,False,False,False
OG3,1200.0,0.1,1,58.1,2.05,2.78,11.2,52.05040489557289,2.548767288587147,12.607959440716913,6.049595104427112,0.23123271141285295,1.4079594407169136,15.0,1.3999999999999997,178,True,True,False,False,False,False,False
OG3,1200.0,0.1,2,58.1,2.05,2.78,11.2,52.10058279762403,2.530903830377731,12.347564569225248,5.999417202375973,0.24909616962226888,1.147564569225249,15.0,1.3999999999999997,193,True,True,False,False,False,False,False
OG3,1200.0,0.1,3,58.1,2.05,2.78,11.2,52.069063002052076,2.4435703171939536,12.413534484683266,6.030936997947926,0.33642968280604624,1.2135344846832672,15.0,1.3999999999999997,208,True,True,False,False,False,False,False
OG3,1200.0,0.1,4,58.1,2.05,2.78,11.2,51.951962762281504,2.537799592360087,12.757262279288328,6.148037237718498,0.2422004076399129,1.5572622792883286,15.0,1.3999999999999997,175,True,True,False,False,False,False,False
OG3,1200.0,0.1,5,58.1,2.05,2.78,11.2,52.04344691938159,2.5389651187919404,12.628779447370464,6.056553080618414,0.24103488120805938,1.4287794473704638,15.0,1.3999999999999997,180,True,True,False,False,False,False,False
OG3,1200.0,0.1,6,58.1,2.05,2.78,11.2,52.10305772000502,2.5544998038589264,12.434835625037461,5.9969422799949825,0.22550019614107342,1.2348356250374621,15.0,1.3999999999999997,183,True,True,False,False,False,False,False
OG3,1200.0,0.1,7,58.1,2.05,2.78,11.2,52.051160946377884,2.513106003886419,12.479904851853515,6.0488390536221175,0.266893996113581,1.2799048518535157,15.0,1.3999999999999997,187,True,True,False,False,False,False,False
OG3,1200.0,0.2,0,58.1,2.05,2.78,11.2,51.890715248880106,2.492814092894884,12.756169531924389,6.209284751119895,0.28718590710511593,1.5561695319243898,15.0,1.5999999999999996,371,True,True,False,False,False,False,False
OG3,1200.0,0.2,1,58.1,2.05,2.78,11.2,52.04512180676291,2.4479665013461243,12.40241521538301,6.054878193237094,0.33203349865387555,1.2024152153830103,15.0,1.5999999999999996,414,True,True,False,False,False,False,False
OG3,1200.0,0.2,2,58.1,2.05,2.78,11.2,51.941992478001694,2.527737632781066,12.671887452595813,6.158007521998307,0.2522623672189339,1.4718874525958132,15.0,1.5999999999999996,360,True,True,False,False,False,False,False
OG3,1200.0,0.2,3,58.1,2.05,2.78,11.2,52.02803192892157,2.3989974333834128,12.39177159237055,6.07196807107843,0.38100256661658705,1.19177159237055,15.0,1.5999999999999996,434,True,True,False,False,False,False,False
OG3,1200.0,0.2,4,58.1,2.05,2.78,11.2,51.923870222266125,2.46781854337097,12.681030685880406,6.176129777733877,0.31218145662902996,1.4810306858804072,15.0,1.5999999999999996,383,True,True,False,False,False,False,False
OG3,1200.0,0.2,5,58.1,2.05,2.78,11.2,51.7325420679767,2.5240852611920395,13.020744678091546,6.367457932023299,0.25591473880796034,1.8207446780915462,15.0,1.3999999999999997,334,True,True,False,False,False,False,False
OG3,1200.0,0.2,6,58.1,2.05,2.78,11.2,52.10959740605273,2.363806937013583,12.162918999552467,5.990402593947273,0.4161930629864168,0.9629189995524675,15.0,1.7999999999999996,473,True,True,False,False,False,False,False
OG3,1200.0,0.2,7,58.1,2.05,2.78,11.2,52.01907456346614,2.4251354228837343,12.441579307524561,6.08092543653386,0.3548645771162655,1.2415793075245616,15.0,1.5999999999999996,421,True,True,False,False,False,False,False
