scenario_base,turn_deg,T_s,psi_deg,n_obs,fim_min,fim_max,sv_min,sv_max,cond,rank_tol,crlb_r_km,crlb_v,crlb_psi_deg,crlb_theta_deg,geom_sv_min,geom_cond,mean_v_los,mean_v_cross,bearing_span_rad,bearing_span_deg,crlb_r_note
LIN,10.0,900.0,15.0,91,7.350156119053845e-10,29914209.004934296,2.7111171353097552e-05,5469.38835747968,201739286.2243402,3,5.539850452111626e-05,36.04671949447494,269.43725448033746,0.0378837612305964,4.7317920418395526e-08,201739286.2243245,-0.0520540929501244,0.3460779064851636,0.0061976468055835,0.355099004872673,5.54e-05 km (defined)
LIN,10.0,1200.0,-15.0,121,2.7295262858691237e-10,39795471.37265787,1.6521278057010095e-05,6308.365190178663,381832759.4518016,3,1.2738151552217312e-06,4.1096395098648015,29.5295368453228,0.0251767011410335,2.8835069873232717e-08,381832759.4517889,-0.0473372165691389,-0.6901412716343077,0.0166104555526657,0.9517089989573924,1.274e-06 km (defined)
LIN,10.0,1200.0,-10.0,121,2.6327398297621803e-10,39762807.50387076,1.622571979524046e-05,6305.775725782733,388628412.505461,3,2.044463968216303e-06,5.220971110188625,24.534891295596925,0.024775387639985,2.831922339329696e-08,388628412.5054564,-0.0120571528990443,-0.5195276693875793,0.0125065769912843,0.7165740777560178,2.044e-06 km (defined)
LIN,10.0,1200.0,-5.0,121,2.6010692209112016e-10,39743392.070661545,1.612783064368032e-05,6304.236041794557,390891756.062981,3,3.700470062080226e-06,7.035709224865309,16.055602984483933,0.0240956461668986,2.8148374593623475e-08,390891756.06301326,0.0089116945318858,-0.3464649371199772,0.0083493186244164,0.478380718989036,3.7e-06 km (defined)
LIN,10.0,1200.0,-3.0,121,2.6626461323273384e-10,39739353.65557824,1.631761664754142e-05,6303.915739885667,386325765.3399695,3,4.943503292416104e-06,8.13680066734834,10.7942820016613,0.0236779099109566,2.8479613657784138e-08,386325765.3399634,0.0132580038432036,-0.2768287574846352,0.0066775874065418,0.382597575724556,4.944e-06 km (defined)
LIN,10.0,1200.0,0.0,121,3.025863832699527e-10,39737298.6725299,1.7395010276970158e-05,6303.752745193132,362388561.13461936,3,8.323518846756162e-06,10.575711676193572,1.2852243954958025,0.0227552312845054,3.036002027514037e-08,362388561.13459104,0.0154313902595681,-0.172180647059331,0.0041660131673168,0.2386949718831831,8.324e-06 km (defined)
LIN,10.0,1200.0,3.0,121,4.487784578040581e-10,39740048.83173517,2.118439187577704e-05,6303.970878084319,297576202.0949253,3,1.6403936905167135e-05,14.93815607370544,22.929129957942063,0.0211691250075554,3.697373882650362e-08,297576202.0949338,0.012385826427824,-0.0675371887264287,0.0029110379103218,0.1667901862640258,1.64e-05 km (defined)
LIN,10.0,1200.0,5.0,121,7.784314138473061e-10,39744550.20848833,2.790038373940168e-05,6304.327895064494,225958465.44437853,3,2.938184994998268e-05,20.295550561743188,50.565231668875086,0.0194822436534289,4.869535588224295e-08,225958465.4443867,0.0074590836805433,0.0020907212379371,0.0020919258245114,0.1198585207989335,2.938e-05 km (defined)
LIN,10.0,1200.0,10.0,121,5.851891697633807e-09,39765119.184950665,7.649765811861598e-05,6305.959021826153,82433360.4049452,4,2.748030341080799e-06,45.739991803601576,224.73730840214915,0.0326638036764844,1.3351360042348126e-07,82433360.40494566,-0.0149528354548249,0.1751147018356912,0.0041690522130538,0.2388690963776597,2.748e-06 km (defined)
LIN,10.0,1200.0,15.0,121,1.7336398984797103e-09,39798927.35721206,4.163700153666664e-05,6308.639105006088,151515211.7630405,3,2.049029484307428e-05,17.70944568176334,131.1820082861974,0.0331309501664578,7.267027674727087e-08,151515211.76305363,-0.0516569268998868,0.3456637650471219,0.0082660756060195,0.4736112453609669,2.049e-05 km (defined)
LIN,15.0,60.0,-15.0,7,1.425206184347493e-13,2298100.637630028,3.775190181934017e-07,1515.9487582468046,4015555999.0098033,3,0.0335182951445547,4577.719287875586,35011.58514728375,0.0841555244377251,6.588949856371551e-10,4015555999.009608,-0.0385744243947217,-0.7394889051369471,0.0009317863925346,0.0533874276999566,0.03352 km (defined)
LIN,15.0,60.0,-10.0,7,1.3818211394839376e-13,2297997.086077043,3.717285169178e-07,1515.9146038207566,4078015365.595343,3,0.0499109016450619,5610.989711002219,28226.49331790105,0.0834981061883902,6.48788654376921e-10,4078015365.596502,-0.0009518939977634,-0.569134025898082,0.0007273351319052,0.0416732333497603,0.04991 km (defined)
LIN,15.0,60.0,-5.0,7,1.365908470115611e-13,2297934.70831731,3.6958194166790724e-07,1515.8940293824337,4101645287.4869103,3,0.0802853468544342,7135.435205940105,17781.56990218453,0.082480587797735,6.450421738018488e-10,4101645287.4869833,0.0217141292069479,-0.3961466908101866,0.0005197400849031,0.0297789133087215,0.08029 km (defined)
LIN,15.0,60.0,-3.0,7,1.384015562272993e-13,2297921.399534761,3.720236568099051e-07,1515.8896396290734,4074713023.9721694,3,0.1001291518390448,7974.532257659509,11877.980179911612,0.0819037956391829,6.49303770663076e-10,4074713023.979391,0.0265505174564719,-0.3265081050779176,0.0004361727213977,0.0249908560748269,0.1001 km (defined)
LIN,15.0,60.0,0.0,7,1.4802515948053064e-13,2297913.965659556,3.847403609545963e-07,1515.887187642786,3940026421.666942,3,0.1459588675223682,9640.300028637665,92.62215395005536,0.0807351570157342,6.71498606397956e-10,3940026421.6608286,0.0292523665640342,-0.2218388431018171,0.000310570145232,0.0177943585645642,0.146 km (defined)
LIN,15.0,60.0,3.0,7,1.77750825123556e-13,2297921.581569924,4.216055689812678e-07,1515.8896996714248,3595516310.029521,3,0.2289751604855008,12106.00063925196,18232.3058537201,0.0789713068468463,7.358405323467561e-10,3595516310.029344,0.0264855019110152,-0.1171700629563765,0.0002477728528859,0.0141963387482783,0.229 km (defined)
LIN,15.0,60.0,5.0,7,2.2561905962720417e-13,2297935.011469534,4.749937808665932e-07,1515.8941293736632,3191397846.5318418,3,0.3264960737626475,14518.12821064412,36420.984387026605,0.0772356303582059,8.290205402628254e-10,3191397846.528084,0.0216058572746607,-0.0475323332906968,0.0002059932194077,0.0118025420803746,0.3265 km (defined)
LIN,15.0,60.0,10.0,7,7.913521988041089e-13,2297997.6901370143,8.895798275693686e-07,1515.9148030601905,1704079562.1480985,3,7.464382817745115e-10,0.0731950727797671,47.60381899118009,0.0681383435158577,1.5526096950458162e-09,1704079562.1426923,-0.0011676204274862,0.1254509978713897,0.000208381609126,0.011939386731067,7.464e-10 km (defined)
LIN,15.0,60.0,15.0,7,2.5555216228407013e-12,2298101.5381240034,1.598599889307455e-06,1515.9490552535078,948297985.8770332,3,2.246820703976811e-09,0.1121977181953034,48.04659727957619,0.068137268101171,2.790083149043761e-09,948297985.876842,-0.0388959764753588,0.2957992363918104,0.0003105955440795,0.0177958138113297,2.247e-09 km (defined)
LIN,15.0,120.0,-15.0,13,7.974958158912245e-13,4268173.47822109,8.93026215930884e-07,2065.9558267835955,2313432450.166156,3,0.0034779860084768,932.0488633638925,7102.993734829491,0.0679913628716502,1.5586247774622152e-09,2313432450.1658006,-0.0359655581829227,-0.7565588934679877,0.0018636473727027,0.1067791289565111,0.003478 km (defined)
LIN,15.0,120.0,-10.0,13,7.833804537662784e-13,4267790.828990369,8.850878152582033e-07,2065.8632164280307,2334077117.337068,3,0.0051640619147842,1140.9640143965785,5716.486737917116,0.0672014569459898,1.544769654554001e-09,2334077117.3369083,0.0015156179214487,-0.5861916039278103,0.0014546630536154,0.0833460535857806,0.005164 km (defined)
LIN,15.0,120.0,-5.0,13,7.931770674643695e-13,4267560.546370543,8.906048599517956e-07,2065.807480471147,2319555588.9768662,3,0.0082701921620242,1448.1607785994436,3588.712803134189,0.0659935469814018,1.5543987140428618e-09,2319555588.975851,0.0240737691221702,-0.4132023384020056,0.0010394468811136,0.0595559193158507,0.00827 km (defined)
LIN,15.0,120.0,-3.0,13,8.153275815438488e-13,4267511.504367455,9.029550009241092e-07,2065.7956105015446,2287816788.64102,3,0.0102888686357265,1616.7341810793555,2389.6520282837782,0.0653169091050782,1.5759537763475735e-09,2287816788.640789,0.0288768735161957,-0.3435648997236842,0.0008723124792297,0.0499798234764562,0.01029 km (defined)
LIN,15.0,120.0,0.0,13,8.962563042515669e-13,4267484.287543579,9.467080970319612e-07,2065.7890229991003,2182076005.7673388,3,0.014924890232581,1950.327137274364,36.43349927338016,0.0639642021668877,1.6523173348514375e-09,2182076005.7651343,0.0315396439477189,-0.2388984721259487,0.000621114834828,0.0355872586286132,0.01492 km (defined)
LIN,15.0,120.0,3.0,13,1.109312497453077e-12,4267512.738121725,1.053238619350061e-06,2065.795909116319,1961375011.4775443,3,0.0232476898405694,2441.6546565898498,3687.638646431954,0.0619702738564541,1.838248171679973e-09,1961375011.479476,0.0287468473668155,-0.134232943794403,0.0004955319905608,0.0283918916728539,0.02325 km (defined)
LIN,15.0,120.0,5.0,13,1.4287261314242997e-12,4267562.601045695,1.1952935369747398e-06,2065.8079777766607,1728285072.9747713,3,0.0329332159296514,2919.6920811055807,7329.8995656687475,0.0600684487739035,2.086180774800125e-09,1728285072.9761426,0.0238572322279441,-0.0645971028800187,0.0004119809494814,0.0236047696450793,0.03293 km (defined)
LIN,15.0,120.0,10.0,13,4.892001951412458e-12,4267794.923525956,2.2117871276983966e-06,2065.864207426508,934024880.4035056,3,0.0966109534169616,5326.919665555435,26865.57254925501,0.0528771195986937,3.860296773159567e-09,934024880.4027706,0.0010841672181097,0.1083846890106623,0.0004167707983145,0.0238792077677215,0.09661 km (defined)
LIN,15.0,120.0,15.0,13,1.6077505371373252e-11,4268179.5830763085,4.00967647139973e-06,2065.957304272357,515242892.7890923,3,0.0304661817834972,7976.645437667606,61063.41590961496,0.0798876791542802,6.998205636568874e-09,515242892.7889806,-0.0366086881355019,0.2787395805891486,0.0006212164301891,0.03559307961402,0.03047 km (defined)
LIN,15.0,300.0,-15.0,31,1.0058404805599986e-11,10180018.186993051,3.17149882302994e-06,3190.6140767872657,1006027198.7548978,3,0.0001590985521715,104.1210128225058,784.9465979191028,0.0471368630266831,5.535309668499594e-09,1006027198.7549248,-0.0333578386768318,-0.7681325558920274,0.0046596617389681,0.2669789516014636,0.0001591 km (defined)
LIN,15.0,300.0,-10.0,31,9.919180788490147e-12,10177772.10615768,3.149473099604048e-06,3190.262074839257,1012951047.3483126,3,0.0002355773382747,127.25744509693656,629.8437845900015,0.0464496318893354,5.496867529107805e-09,1012951047.3483846,0.0036990901773729,-0.5977288606180639,0.0036365958638141,0.2083615947912821,0.0002356 km (defined)
LIN,15.0,300.0,-5.0,31,1.0120988957201163e-11,10176424.282647973,3.181350173676504e-06,3190.0508275963234,1002734893.502706,3,0.0003756108365305,161.1451810801937,392.651285641516,0.0454063752386955,5.552503518955552e-09,1002734893.5025775,0.0259335963370642,-0.4247343036879739,0.0025983647629782,0.1488753345541626,0.0003756 km (defined)
LIN,15.0,300.0,-3.0,31,1.0451442036553036e-11,10176138.860748354,3.232869027567121e-06,3190.0060910205707,986741517.7722784,3,0.0004661049203614,179.6747446446604,259.45831836664814,0.0448265442322012,5.6424208816775825e-09,986741517.7725892,0.0306368566737376,-0.3551004298909209,0.0021805323500301,0.1249353007484678,0.0004661 km (defined)
LIN,15.0,300.0,0.0,31,1.1584114109691412e-11,10175983.619155591,3.403544461219926e-06,3189.981758436182,937252853.5422168,3,0.0006727796230542,216.20919783928773,9.898501957234446,0.0436779217715699,5.940305708631828e-09,937252853.541994,0.0331824074043275,-0.2504426259943605,0.0015525956023472,0.0889571753050707,0.0006728 km (defined)
LIN,15.0,300.0,3.0,31,1.4444961510662732e-11,10176156.117108822,3.800653137763181e-06,3190.008795772954,839331735.9264168,3,0.0010405829695693,269.71128321173944,410.7740210858817,0.0420123066394311,6.6333910980193015e-09,839331735.9267726,0.0303118284121453,-0.1457869133598357,0.0012387269965916,0.0709738288736194,0.001041 km (defined)
LIN,15.0,300.0,5.0,31,1.862774297791791e-11,10176453.022883425,4.315986792366125e-06,3190.055332260464,739125369.4063324,3,0.0014647839352134,321.4470795304015,808.7567665969073,0.0404577689443169,7.532817999940106e-09,739125369.406104,0.0253923065766542,-0.0761567554882648,0.0010299111662396,0.0590095630989308,0.001465 km (defined)
LIN,15.0,300.0,10.0,31,6.219749773851034e-11,10177829.395826343,7.886539079766727e-06,3190.271053660857,404521048.0026203,3,0.0042317858314288,579.184245962279,2913.612417089471,0.0351935660118202,1.3764607352915364e-08,404521048.0025599,0.0026204810257361,0.0968204150094225,0.001041983669371,0.0597012665765171,0.004232 km (defined)
LIN,15.0,300.0,15.0,31,2.1818517017822944e-10,10180103.645168597,1.477109238258844e-05,3190.627468879529,216004841.4997736,3,0.0007452007911638,905.669854286392,6904.037828279453,0.059723041512837,2.5780419619241787e-08,216004841.4997772,-0.0349658523682864,0.2671952499826118,0.0015532305720899,0.0889935563914439,0.0007452 km (defined)
LIN,15.0,600.0,-15.0,61,7.542249899093989e-11,20039170.68195989,8.684612762123996e-06,4476.5132281676415,515453406.0160928,3,1.471844678835086e-05,19.086879947858485,141.29098381958195,0.0344471034416863,1.5157508695978066e-08,515453406.01610017,-0.0310074592614914,-0.7722565873303592,0.0093210270584861,0.534055511178498,1.472e-05 km (defined)
LIN,15.0,600.0,-10.0,61,7.433881224140382e-11,20030560.02341324,8.621995835663993e-06,4475.551365297156,519085308.1585242,3,2.1777103758195363e-05,23.308445935111184,113.0066434787792,0.0339069241286901,1.504822154255818e-08,519085308.1585063,0.0053417938993283,-0.6017946177253197,0.0072729345438988,0.4167084540403088,2.178e-05 km (defined)
LIN,15.0,600.0,-5.0,61,7.583959874418107e-11,20025418.52443929,8.7085933788476e-06,4474.976930045483,513857604.2503952,3,3.466338385182065e-05,29.481086528349707,69.80777039633715,0.0330876933272959,1.5199362767828053e-08,513857604.25035465,0.0270368026897483,-0.4287926418301993,0.0051958695789918,0.297701397776646,3.466e-05 km (defined)
LIN,15.0,600.0,-3.0,61,7.832033439604593e-11,20024340.450262323,8.849877668644175e-06,4474.856472587956,505640489.07056993,3,4.297033914641489e-05,32.850885450271925,45.59191452149449,0.0326334034736144,1.5445950371656893e-08,505640489.0705426,0.031573682666973,-0.3591650396019398,0.0043602244092468,0.2498224563797681,4.297e-05 km (defined)
LIN,15.0,600.0,0.0,61,8.681408970349589e-11,20023775.187548265,9.317407811058656e-06,4474.793312271337,480261613.853618,3,6.189405679745221e-05,39.48422055517205,3.58889128091968,0.031736288289284,1.626194440539722e-08,480261613.8537333,0.0339239226355875,-0.2545219135509923,0.0031045491436369,0.1778775632213484,6.189e-05 km (defined)
LIN,15.0,600.0,3.0,61,1.0819086871544162e-10,20024472.96974191,1.0401483908448068e-05,4474.871279684136,430214700.0438709,3,9.544169097698269e-05,49.17343086182226,75.94003137406456,0.0304430632412196,1.81540141295687e-08,430214700.04372907,0.030923751145259,-0.1498826965705025,0.0024771099564476,0.1419279458942871,9.544e-05 km (defined)
LIN,15.0,600.0,5.0,61,1.3931159195452608e-10,20025639.2557124,1.1803033248490407e-05,4475.001592816742,379139963.3131669,3,0.0001339849991823,58.51689831697328,147.76478807644497,0.0292457124927169,2.060017919084901e-08,379139963.3132214,0.0259544008816795,-0.0802620412315645,0.0020596847246285,0.1180112418487837,0.000134 km (defined)
LIN,15.0,600.0,10.0,61,4.600374005291534e-10,20031000.2245989,2.1448482487617136e-05,4475.600543457705,208667468.4813532,3,0.0003844605369739,104.8251647047778,525.0868672979101,0.0253520465321174,3.743466389651586e-08,208667468.4814113,0.0031846456969393,0.0927074150207113,0.0020841550708814,0.1194132894122969,0.0003845 km (defined)
LIN,15.0,600.0,15.0,61,1.665274889105313e-09,20039827.82940512,4.080777976196847e-05,4476.586627041312,109699342.94767356,3,3.785424406562865e-05,166.78480968193048,1262.4844803245132,0.0448146987933748,7.12230117275047e-08,109699342.94767524,-0.0342240851472747,0.2631153465227484,0.0031070890045511,0.1780230865322841,3.785e-05 km (defined)
LIN,15.0,900.0,-15.0,91,2.494654926276805e-10,29907113.560672976,1.579447664611141e-05,5468.739668394626,346243803.50969255,3,3.616343221323898e-06,7.017103833931277,50.991992847884966,0.0284438971519028,2.7566562110399506e-08,346243803.5096929,-0.0290129509128366,-0.7736676903880809,0.0139838942233111,0.8012181201531008,3.616e-06 km (defined)
LIN,15.0,900.0,-10.0,91,2.457068733252016e-10,29888353.50682275,1.5675039826301157e-05,5467.024191168608,348772586.9758548,3,5.351033357045061e-06,8.565357744109079,40.66585812958715,0.0279877691584102,2.7358105535019953e-08,348772586.97584945,0.0066279122678879,-0.6031504058393152,0.0109089199139644,0.6250350701163773,5.351e-06 km (defined)
LIN,15.0,900.0,-5.0,91,2.5051025062417387e-10,29877209.512176394,1.5827515626219818e-05,5466.004895001138,345348254.526198,3,8.513701285044118e-06,10.827760380415413,24.89984298260336,0.0272952743458132,2.7624226008837693e-08,345348254.5262118,0.0277833265617361,-0.430142724172926,0.0077924798418522,0.4464762068789036,8.514e-06 km (defined)
LIN,15.0,900.0,-3.0,91,2.58644984431376e-10,29874897.36556061,1.608244336916888e-05,5465.793388480818,339860882.0198994,3,1.0550311560360684e-05,12.062139349900953,16.0705792520672,0.0269113735353209,2.8069158855752945e-08,339860882.0198963,0.0321538616651681,-0.3605217944032869,0.0065390559637578,0.3746603087231768,1.055e-05 km (defined)
LIN,15.0,900.0,0.0,91,2.8659019663507725e-10,29873733.9773028,1.692897507036805e-05,5465.686962981212,322859886.0983722,3,1.5185071415802543e-05,14.490500998180869,1.9704110807550583,0.0261539512420303,2.954663539659508e-08,322859886.09838367,0.0343088619137195,-0.2558937136210568,0.0046558535507891,0.2667607584912194,1.519e-05 km (defined)
LIN,15.0,900.0,3.0,91,3.569606506021656e-10,29875337.776137944,1.889340245259628e-05,5465.833676223408,289298536.35083646,3,2.3389103410087072e-05,18.03420367053472,28.23865935302421,0.0250642718884001,3.297520797021901e-08,289298536.3508251,0.0311791545095797,-0.1512711533207111,0.0037151474367326,0.2128622683936243,2.339e-05 km (defined)
LIN,15.0,900.0,5.0,91,4.5932462647176663e-10,29877943.15264924,2.143186010495185e-05,5466.072003975911,255044218.15038684,3,3.280072224973704e-05,21.447949231415585,54.35819327571045,0.0240582077958477,3.74056523658287e-08,255044218.15034625,0.0261599959617178,-0.0816600354747678,0.0030893202073372,0.1770050094449039,3.28e-05 km (defined)
LIN,15.0,900.0,10.0,91,1.5108801230571787e-09,29889817.248366885,3.887004146638035e-05,5467.1580595741725,140652231.21263844,3,9.386933879485996e-05,38.33441529325616,191.20456546883105,0.0208321284446973,6.784102039751252e-08,140652231.21262538,0.0033923168901765,0.0913016916390168,0.0031265119908147,0.1791359416707311,9.387e-05 km (defined)
LIN,15.0,900.0,15.0,91,5.534075748659342e-09,29909300.305047527,7.439136877801202e-05,5468.939596032074,73515781.27768685,4,6.371975580069646e-06,61.36673262771709,461.2310039460314,0.0373324961905181,1.298374320241617e-07,73515781.2776871,-0.0338387295442313,0.2617425288814531,0.0046615681701358,0.2670881820613067,6.372e-06 km (defined)
LIN,15.0,1200.0,-15.0,121,5.856659284466744e-10,39785232.06885748,2.4200535714634124e-05,6307.553572412802,260636939.89214492,3,1.3313451004824778e-06,3.442383134315052,24.55001939920582,0.024772867999519,4.223790289668464e-08,260636939.8921437,-0.0271092127366125,-0.7743795582358551,0.0186480611069786,1.0684551975319354,1.331e-06 km (defined)
LIN,15.0,1200.0,-10.0,121,5.76480835489525e-10,39752866.61928576,2.401001530908849e-05,6304.98744005773,262598226.5688564,3,1.9705502688251687e-06,4.20051776995026,19.52225299919838,0.0243717026453239,4.190538205978343e-08,262598226.56885883,0.0078225830903794,-0.6038099184891661,0.0145444559037647,0.8333359385998536,1.971e-06 km (defined)
LIN,15.0,1200.0,-5.0,121,5.874323144002368e-10,39733744.30861801,2.4237003015568303e-05,6303.470814449608,260076330.8236031,3,3.134907448591612e-06,5.308005595180237,11.846971560147194,0.0237616973368875,4.230155034374711e-08,260076330.8235972,0.0284383220091493,-0.4307982396889404,0.0103881610174529,0.595197783202382,3.135e-06 km (defined)
LIN,15.0,1200.0,-3.0,121,6.06393206837572e-10,39729821.40071197,2.462505240525812e-05,6303.159636302411,255965328.8273415,3,3.8842025859034855e-06,5.912072831265311,7.552887429401226,0.0234234534204837,4.297882429479244e-08,255965328.8273289,0.0326425505845818,-0.361184381455488,0.0087170068483077,0.4994477023946687,3.884e-06 km (defined)
LIN,15.0,1200.0,0.0,121,6.717335184010563e-10,39727937.58516517,2.5917822421673795e-05,6303.010200306291,243192120.7637952,3,5.588335850157288e-06,7.100060546237351,1.2854145049344683,0.0227563379180851,4.52351336205387e-08,243192120.7638118,0.0346023842103899,-0.2565717112104578,0.0062065017691374,0.3556063569120519,5.588e-06 km (defined)
LIN,15.0,1200.0,3.0,121,8.364136325879802e-10,39730856.18421999,2.8920816728999004e-05,6303.2417202753695,217948261.2589944,3,8.602211657594817e-06,8.83282219704231,14.022413765792605,0.0217975157461857,5.047634742869041e-08,217948261.2589879,0.0313431980728691,-0.1519659672680851,0.0049528379980464,0.2837767139000858,8.602e-06 km (defined)
LIN,15.0,1200.0,5.0,121,1.075907538996055e-09,39735468.21952453,3.2801029490356046e-05,6303.607555957504,192177125.3493995,3,1.2056785899765532e-05,10.501138158331951,26.712467768062968,0.0209135581113127,5.7248596265042163e-08,192177125.349416,0.0262742514553211,-0.0823644213958287,0.0041188171469079,0.2359908391039388,1.206e-05 km (defined)
LIN,15.0,1200.0,10.0,121,3.5323137233452646e-09,39756307.59977572,5.943327115601205e-05,6305.260311817086,106089740.46314578,3,3.445224001794814e-05,18.7452614832599,93.09756854637256,0.0180991895563091,1.037306266903231e-07,106089740.4631208,0.0035086542390728,0.0905895616999457,0.0041690522130538,0.2388690963776597,3.445e-05 km (defined)
LIN,15.0,1200.0,15.0,121,1.3020431511431638e-08,39790376.36095708,0.0001141071054379,6307.961347452688,55281056.54104893,4,1.7756395044612814e-06,30.102860874174496,224.6408967971598,0.0326570098047998,1.991544689813184e-07,55281056.54104841,-0.0335446265963164,0.2610631120646562,0.0062166609239014,0.356188433603453,1.776e-06 km (defined)
CR5,0.0,60.0,-15.0,7,2.1958390469333446e-26,2298154.887959488,1.6840433192402316e-21,1515.9666513348795,9.001945698278232e+23,3,,8883.755644024654,68023.8885405371,0.0872860421957134,2.6318489144907287e-24,1.0053240241317716e+24,-0.0679875636802179,-0.5176592210941333,0.0006212164301891,0.03559307961402,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,60.0,-10.0,7,0.0,2298051.181725854,9.930552141600862e-22,1515.9324462936518,1.5265338972876837e+24,3,,13499.859258112176,68026.96686790085,0.0872866594464493,3.664051779089656e-24,7.2209712146071e+23,-0.0303121222655229,-0.3473026760628846,0.0004167707983145,0.0238792077677215,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,60.0,-5.0,7,4.760479879589113e-27,2297988.649615181,5.642921487766602e-22,1515.9118211872294,2.686395379545159e+24,3,,0.0360522347015192,47.3348035529024,0.0681382153950728,8.940849106749579e-25,2.959187895213154e+24,-0.0075923729399838,-0.1743122800928748,0.0002091756898875,0.0119848842072957,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,60.0,-3.0,7,0.0,2297975.2794408915,2.8783647356911264e-22,1515.9074112362175,5.266557752182271e+24,3,,0.0215702154095979,47.27770038278562,0.068138406706561,5.2182180724868985e-25,5.070231851933034e+24,-0.0027343567419008,-0.1046720843271861,0.0001256067074576,0.0071967342158551,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,60.0,0.0,7,0.0,2297967.754079139,0.0,1515.9049291031213,inf,2,,0.0,47.245559126153424,0.0681385143869247,0.0,inf,0.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,60.0,3.0,7,0.0,2297975.2794408915,3.2501446978776343e-22,1515.9074112362175,4.664122838057379e+24,3,,0.0215702154095979,47.27770038278562,0.068138406706561,3.997748938767712e-25,6.618118317757873e+24,-0.0027343567419008,0.1046720843271861,0.0001256067074576,0.0071967342158551,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,60.0,5.0,7,4.760479879589113e-27,2297988.649615181,3.723608879460497e-22,1515.9118211872292,4.071082302840746e+24,3,,0.0360522347015192,47.3348035529024,0.0681382153950728,9.415538032648208e-25,2.809998999300864e+24,-0.0075923729399838,0.1743122800928748,0.0002091756898875,0.0119848842072957,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,60.0,10.0,7,0.0,2298051.181725854,6.190881956962731e-22,1515.9324462936518,2.448653450077045e+24,3,,13499.859258112176,68026.96686790085,0.0872866594464493,2.507233929619925e-24,1.0552670061244396e+24,-0.0303121222655229,0.3473026760628846,0.0004167707983145,0.0238792077677215,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,60.0,15.0,7,2.1958390469333446e-26,2298154.887959488,1.6605528807492842e-21,1515.9666513348795,9.129288617721324e+23,3,,8883.755644024654,68023.8885405371,0.0872860421957134,2.9497295085550893e-24,8.969842604038348e+23,-0.0679875636802179,0.5176592210941333,0.0006212164301891,0.03559307961402,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,120.0,-15.0,13,6.251402047925863e-25,4268365.158605279,4.3637329760618815e-21,2066.002216505413,4.734483589712927e+23,3,,1819.724556459264,13899.139475401596,0.0718640433958414,4.820654774970027e-24,7.480008985240888e+23,-0.0678267537352143,-0.5176802876764716,0.0012425340010838,0.0711919541636055,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,120.0,-10.0,13,1.4574307565608238e-25,4267981.4605518775,4.317498749768717e-21,2065.9093543889767,4.784968043128315e+23,3,,2765.2676939876387,13900.395590451022,0.0718655641655313,1.1602978395481085e-23,3.107557305793208e+23,-0.0302397452974209,-0.3473089769877763,0.0008335718461293,0.0477601487041398,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,120.0,-5.0,13,0.0,4267750.1316823205,1.5941763161606179e-21,2065.8533664523043,1.2958750832703774e+24,3,,5573.187085503105,13901.153076545124,0.0718664811905149,1.7395180946399787e-24,2.0727547025294984e+24,-0.0075741417317203,-0.1743130721577052,0.0004183551822275,0.0239699862790637,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,120.0,-3.0,13,3.2304537022102527e-26,4267700.67359212,1.0176884176040964e-21,2065.8413960399084,2.0299350570417585e+24,3,,9303.783620716267,13901.315045373907,0.071866677268138,1.6922750908965998e-24,2.130607155943513e+24,-0.0027277829498696,-0.1046722556187591,0.0002512142372274,0.0143935155467284,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,120.0,0.0,13,0.0,4267672.836724278,0.0,2065.834658612416,inf,2,,0.0,18.53123291652753,0.0524142418360959,0.0,inf,0.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,120.0,3.0,13,3.2304537022102527e-26,4267700.67359212,7.281420294602652e-22,2065.8413960399084,2.8371407121921146e+24,3,,9303.783620716267,13901.315045373907,0.071866677268138,1.4545985395963747e-24,2.478741261138442e+24,-0.0027277829498696,0.1046722556187591,0.0002512142372274,0.0143935155467284,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,0.0,120.0,5.0,13,0.0,4267750.1316823205,1.673051620081839e-21,2065.8533664523047,1.2347816060518514e+24,3,,5573.187085503105,13901.153076545124,0.0718664811905149,1.8430198042426056e-24,1.9563513655686945e+24,-0.0075741417317203,0.1743130721577052,0.0004183551822275,0.0239699862790637,UNDEFINED/UNBOUNDED (FIM rank-deficient)
