scenario,turn_deg,T_s,sigma_deg,n_obs,fim_min,fim_max,sv_min,cond,rank_tol,crlb_r_km,crlb_v,crlb_psi_deg,bearing_span_deg,rmse_far_fast_deg,rmse_near_slow_deg,rmse_psi_plus5_deg,rmse_psi_minus5_deg,mean_cost_min,std_cost_min,median_cost_min,mean_n_acc,std_n_acc,median_n_acc,mean_contraction,std_contraction,median_contraction,mean_contraction_r,std_contraction_r,median_contraction_r,mean_contraction_v,std_contraction_v,median_contraction_v,mean_contraction_psi,std_contraction_psi,median_contraction_psi,mean_contraction_theta,std_contraction_theta,median_contraction_theta,mean_n_modes_proxy,std_n_modes_proxy,median_n_modes_proxy,mean_r_width_km,std_r_width_km,median_r_width_km,mean_theta_width_deg,std_theta_width_deg,median_theta_width_deg,mean_v_width_mps,std_v_width_mps,median_v_width_mps,mean_psi_width_deg,std_psi_width_deg,median_psi_width_deg,mean_post_mean_r_km,std_post_mean_r_km,median_post_mean_r_km,mean_post_mean_v,std_post_mean_v,median_post_mean_v,mean_post_mean_theta_deg,std_post_mean_theta_deg,median_post_mean_theta_deg,mean_post_mean_psi_deg,std_post_mean_psi_deg,median_post_mean_psi_deg,mean_post_std_r_km,std_post_std_r_km,median_post_std_r_km,mean_post_std_v,std_post_std_v,median_post_std_v,mean_post_std_theta_deg,std_post_std_theta_deg,median_post_std_theta_deg,mean_post_std_psi_deg,std_post_std_psi_deg,median_post_std_psi_deg,mean_est_r0_km,std_est_r0_km,median_est_r0_km,mean_est_theta0_deg,std_est_theta0_deg,median_est_theta0_deg,mean_est_v,std_est_v,median_est_v,mean_est_psi_deg,std_est_psi_deg,median_est_psi_deg,mean_abs_err_r_km,std_abs_err_r_km,median_abs_err_r_km,mean_abs_err_theta_deg,std_abs_err_theta_deg,median_abs_err_theta_deg,mean_abs_err_v,std_abs_err_v,median_abs_err_v,mean_abs_err_psi_deg,std_abs_err_psi_deg,median_abs_err_psi_deg,mean_post_err_r_km,std_post_err_r_km,median_post_err_r_km,mean_post_err_v,std_post_err_v,median_post_err_v,mean_post_err_psi_deg,std_post_err_psi_deg,median_post_err_psi_deg,mean_grid_err_r_km,std_grid_err_r_km,median_grid_err_r_km,mean_grid_err_v,std_grid_err_v,median_grid_err_v,mean_grid_err_psi_deg,std_grid_err_psi_deg,median_grid_err_psi_deg,rate_truth_in_r_band,rate_truth_in_v_band,rate_truth_in_psi_band,rate_truth_in_theta_band,rate_r_resolved,rate_v_resolved,rate_psi_resolved,crlb_r_note
LIN,0.0,900.0,0.05,91,0.0,119532871.5187422,0.0,inf,2,,0.0,0.4988440212541477,0.0,0.0,0.0,0.1040896514665121,0.1040896514665121,7.111091191614991e-05,1.1026185620595552e-05,7.104684965259016e-05,371.125,18.98971761243437,367.0,0.4718750000000001,0.0040343576522994,0.4750000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.8875,0.0161374306091975,0.9,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,3.375,0.4841229182759269,3.0000000000000004,52.84279256447164,0.264284823752352,52.69888649839476,1.795733240905427,0.1729226370183318,1.8924276905462407,0.0,0.0,0.0,0.0027518405291398,0.4597212586560231,0.0292826331335591,4.594986978922792,0.0230150172151749,4.610458265944445,0.6117032589497449,0.0595411076724932,0.6471488365521595,0.0,0.0,0.0,0.368885108406287,0.1200307123010025,0.346358047604149,52.84279256447164,0.264284823752352,52.69888649839476,0.0,0.0,0.0,1.795733240905427,0.1729226370183318,1.8924276905462407,0.0027518405291398,0.4597212586560231,0.0292826331335591,2.8427925644716305,0.264284823752352,2.69888649839476,0.0,0.0,0.0,0.2042667590945732,0.1729226370183318,0.1075723094537591,0.315428664818921,0.3344487489842482,0.1273891938736311,2.8427925644716305,0.264284823752352,2.69888649839476,0.2042667590945732,0.1729226370183318,0.1075723094537591,0.315428664818921,0.3344487489842482,0.1273891938736311,6.0,2.692582403567252,5.0,0.975,0.0661437827766147,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
LIN,0.0,900.0,0.1,91,0.0,29883217.87968555,0.0,inf,2,,0.0,0.9976880425082956,0.0,0.0,0.0,0.1040896514665121,0.1040896514665121,0.0002585693617548,5.233124302467026e-05,0.0002623781650104,760.875,7.131575912797956,762.5,0.4354166666666667,0.0036084391824351,0.4333333333333334,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.7416666666666667,0.0144337567297405,0.7333333333333334,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,7.75,0.4330127018922193,8.0,52.89949546994941,0.0441654827006367,52.88539067384295,1.789427177600529,0.0154536704810815,1.7918691388014871,-4.981403741651829e-110,1.3384875923945617e-109,-2.025734242966749e-124,0.0109885976625601,0.6622669581468544,-0.0347057104570115,4.592978799651705,0.0071693077318854,4.596229885472734,0.6259288591543641,0.0076636657135804,0.6282001543959885,6.2711481244149805e-56,1.4713763800607003e-55,7.153098218408908e-60,0.7449792338163558,0.0473518206919477,0.7281900004252531,52.89949546994941,0.0441654827006367,52.88539067384295,-4.981403741651829e-110,1.3384875923945617e-109,-2.025734242966749e-124,1.789427177600529,0.0154536704810815,1.7918691388014871,0.0109885976625601,0.6622669581468544,-0.0347057104570115,2.899495469949419,0.0441654827006367,2.8853906738429487,5.1164428795681334e-110,1.33338403694089e-109,1.274884056635397e-118,0.2105728223994708,0.0154536704810815,0.2081308611985126,0.5291769778115786,0.3983591335539844,0.367907929685468,2.899495469949419,0.0441654827006367,2.8853906738429487,0.2105728223994708,0.0154536704810815,0.2081308611985126,0.5291769778115786,0.3983591335539844,0.367907929685468,8.375,2.057759704144291,9.5,0.825,0.2537222891273055,1.0,0.75,0.4330127018922193,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
LIN,0.0,900.0,0.2,91,0.0,7470804.469921388,0.0,inf,2,,0.0,1.995376085016591,0.0,0.0,0.0,0.1040896514665121,0.1040896514665121,0.0010830315354069,0.0002029998113166,0.0011333388897711,1521.5,3.3166247903554,1521.0,0.3625,0.0041666666666666,0.3625,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.45,0.0166666666666666,0.45,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,16.5,0.5,16.5,52.906112774213085,0.0001596726782,52.90613221388081,1.7854438940601272,0.0021364440791276,1.7864969981023506,2.7993060471742345e-26,7.410498015711439e-26,4.399546795275624e-31,-0.2575133576807749,1.207982766017144,0.15443269851745,4.591879526163464,2.904858260718462e-05,4.5918754560294825,0.6247380885704281,0.000422955576785,0.6249446581745802,4.3700544330490565e-14,1.1002230335823821e-13,7.731234191121457e-16,1.4873481167264233,0.0960933807141488,1.4313655977919448,52.906112774213085,0.0001596726782,52.90613221388081,2.7993060471742345e-26,7.410498015711439e-26,4.399546795275624e-31,1.7854438940601272,0.0021364440791276,1.7864969981023506,-0.2575133576807749,1.207982766017144,0.15443269851745,2.906112774213084,0.0001596726782,2.906132213880813,2.802928959358178e-26,7.409128453158352e-26,1.2707655584392388e-30,0.2145561059398729,0.0021364440791276,0.2135030018976492,0.8929244801277799,0.853358872437025,0.4213305004506281,2.906112774213084,0.0001596726782,2.906132213880813,0.2145561059398729,0.0021364440791276,0.2135030018976492,0.8929244801277799,0.853358872437025,0.4213305004506281,5.5,3.8078865529319534,5.0,0.975,0.0661437827766147,1.0,1.375,1.2183492931011204,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
LIN,0.0,1200.0,0.05,121,0.0,158979364.58689922,0.0,inf,2,,0.0,0.3253399626783334,0.0,0.0,0.0,0.1386948592166467,0.1386948592166467,9.504336382498032e-05,8.729981220550668e-06,9.801432225036708e-05,245.5,9.1104335791443,244.0,0.484375,0.0027559909490256,0.4833333333333334,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.9375,0.0110239637961024,0.9333333333333332,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,1.875,0.3307189138830738,2.0,52.70703697758372,0.1753110299212206,52.640792137958,1.9115510650829464,0.0822589968469658,1.9453045567894656,0.0,0.0,0.0,0.0564560567186349,0.1235186696740605,0.0170674615181869,4.611132409545494,0.006264733908736,4.61475957245439,0.6539431613210849,0.0133716690364985,0.6513611381784249,0.0,0.0,0.0,0.2561572721603772,0.1211421593387175,0.2351315104749684,52.70703697758372,0.1753110299212206,52.640792137958,0.0,0.0,0.0,1.9115510650829464,0.0822589968469658,1.9453045567894656,0.0564560567186349,0.1235186696740605,0.0170674615181869,2.70703697758372,0.1753110299212206,2.640792137957998,0.0,0.0,0.0,0.0884489349170535,0.0822589968469658,0.0546954432105341,0.0981748932858514,0.0938394289548859,0.0595908984879725,2.70703697758372,0.1753110299212206,2.640792137957998,0.0884489349170535,0.0822589968469658,0.0546954432105341,0.0981748932858514,0.0938394289548859,0.0595908984879725,7.5,2.5,7.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
LIN,0.0,1200.0,0.1,121,0.0,39744841.146724805,0.0,inf,2,,0.0,0.6506799253566669,0.0,0.0,0.0,0.1386948592166467,0.1386948592166467,0.0003575141627792,5.661246084726865e-05,0.00035078541706,491.125,3.059309562630104,489.5,0.4635416666666667,0.0040343576522994,0.4666666666666667,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.8541666666666667,0.0161374306091976,0.8666666666666667,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,4.375,0.4841229182759274,4.0,52.84488972462889,0.1639313670243023,52.81317393844125,1.808568755131302,0.088583296509723,1.8207436010267728,1.3215342321246472e-152,3.4979891674596547e-152,1.181417894810584e-162,-0.0838408394667471,0.433935117087187,0.0229951784634454,4.5985034113523575,0.0161417677879959,4.603601902843336,0.6285470355858441,0.0323497780664249,0.6401577299387418,2.9316994646569235e-77,7.585032721479877e-77,5.428577920979395e-81,0.4778053454582841,0.0874939679735841,0.4854331739844389,52.84488972462889,0.1639313670243023,52.81317393844125,1.3215342321246472e-152,3.4979891674596547e-152,1.181417894810584e-162,1.808568755131302,0.088583296509723,1.8207436010267728,-0.0838408394667471,0.433935117087187,0.0229951784634454,2.844889724628892,0.1639313670243023,2.8131739384412526,1.3225516627398006e-152,3.497604614836639e-152,9.663969275984214e-161,0.1914312448686977,0.0885832965097231,0.1792563989732265,0.3174976969647679,0.3074478567595292,0.2576269125213189,2.844889724628892,0.1639313670243023,2.8131739384412526,0.1914312448686977,0.0885832965097231,0.1792563989732265,0.3174976969647679,0.3074478567595292,0.2576269125213189,7.5,2.5,7.5,0.925,0.1984313483298442,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
LIN,0.0,1200.0,0.2,121,0.0,9936210.2866812,0.0,inf,2,,0.0,1.3013598507133337,0.0,0.0,0.0,0.1386948592166467,0.1386948592166467,0.0014712040585338,0.0001224063592623,0.0014704298029023,986.625,7.904705876881189,988.5,0.4125000000000001,0.0041666666666666,0.4125000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.6499999999999999,0.0166666666666666,0.6499999999999999,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,10.5,0.4999999999999995,10.5,52.90728013605568,0.011286047379444,52.90940949418719,1.7880747555618814,0.0031025106673356,1.7871317554643391,-9.034115816309453e-37,3.950208962862584e-36,-3.740781632957617e-39,0.4885669859476991,0.77283531193295,0.5780529579493094,4.591804971217252,0.0021779822982076,4.591514048866485,0.6251606063585148,0.0017496381088731,0.6247014381289402,5.686201603533411e-19,7.966916647161689e-19,1.6368980195422706e-19,0.9763877626618428,0.0669358527305042,0.966759902010665,52.90728013605568,0.011286047379444,52.90940949418719,-9.034115816309453e-37,3.950208962862584e-36,-3.740781632957617e-39,1.7880747555618814,0.0031025106673356,1.7871317554643391,0.4885669859476991,0.77283531193295,0.5780529579493094,2.907280136055678,0.011286047379444,2.909409494187184,1.916092945645619e-36,3.570558942203855e-36,7.753632744191296e-38,0.2119252444381185,0.0031025106673356,0.2128682445356606,0.745590723211478,0.5292131825545396,0.7603634410086795,2.907280136055678,0.011286047379444,2.909409494187184,0.2119252444381185,0.0031025106673356,0.2128682445356606,0.745590723211478,0.5292131825545396,0.7603634410086795,5.75,2.817356917396161,5.0,0.825,0.2537222891273054,0.9999999999999998,0.75,0.4330127018922193,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
LIN,2.0,60.0,0.05,7,1.0766665894207988e-14,9191867.169530502,1.0376095644634513e-07,29219171908.555862,2,,8.01667213862098e-06,23.622786971010072,0.0023995108863573,0.0001033514677709,9.910503198116168e-05,0.0072019947545445,0.0072020114670812,4.741840855742816e-06,1.6099944407994238e-06,4.549718356919471e-06,5456.0,0.0,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.60011076039471,0.028030181872708,52.60078696495776,1.954063796604014,0.0166854604228453,1.95304516885154,-2.884409594161089e-126,7.727196059284803e-126,1.55278171747615e-129,2.5373373508191084,1.3855150233429496,2.810940201933005,4.604534907861039,0.0013485188527495,4.604564842483569,0.6288174020752333,0.0009479179452965,0.6288902611334497,4.862195889809139e-64,1.1123555249160393e-63,4.083739135188836e-65,7.960665862340383,0.1874091370955493,7.970893462008216,52.60011076039471,0.028030181872708,52.60078696495776,-2.884409594161089e-126,7.727196059284803e-126,1.55278171747615e-129,1.954063796604014,0.0166854604228453,1.95304516885154,2.5373373508191084,1.3855150233429496,2.810940201933005,2.6001107603947142,0.028030181872708,2.60078696495776,2.9474886050400115e-126,7.70335566936088e-126,3.339501430220343e-129,0.0459362033959859,0.0166854604228453,0.0469548311484607,2.558566274104792,1.3459091101498153,2.810940201933005,2.6001107603947142,0.028030181872708,2.60078696495776,0.0459362033959859,0.0166854604228453,0.0469548311484607,2.558566274104792,1.3459091101498153,2.810940201933005,6.25,2.165063509461097,5.0,0.7249999999999998,0.2436698586202241,0.7999999999999998,6.25,3.59687364248454,6.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,2.0,60.0,0.1,7,2.691666473551997e-15,2297966.7923826254,5.1880478223172574e-08,29219171908.555862,2,,1.603334427724196e-05,47.245573942020144,0.0023995108863573,0.0001033514677709,9.910503198116168e-05,0.0072019947545445,0.0072020114670812,2.2241996210632324e-05,5.1086899516399855e-06,2.032334101408874e-05,5456.0,0.0,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.49335766017237,0.062933527187596,52.50388329177387,2.0011452128986904,0.0249180181442526,1.996192409402872,3.5388374734025517e-31,9.442765178900378e-31,-4.108293697656866e-36,-0.3327660914196736,2.816843068845573,0.6168383950299803,4.609600001315234,0.0022408524455109,4.6094371695581655,0.6319912702480734,0.0006299671486537,0.6321151855185003,1.6895472285923451e-16,3.8864423886657394e-16,4.17707897066929e-18,8.489846034559456,0.2943317963431672,8.546815165559945,52.49335766017237,0.062933527187596,52.50388329177387,3.5388374734025517e-31,9.442765178900378e-31,-4.108293697656866e-36,2.0011452128986904,0.0249180181442526,1.996192409402872,-0.3327660914196736,2.816843068845573,0.6168383950299803,2.4933576601723617,0.062933527187596,2.503883291773868,3.591798974175571e-31,9.422747211727744e-31,4.0420404464292255e-35,0.0168571088779537,0.018386327014862,0.0133545744862668,2.385486054686039,1.5345339452095903,2.51003475244614,2.4933576601723617,0.062933527187596,2.503883291773868,0.0168571088779537,0.018386327014862,0.0133545744862668,2.385486054686039,1.5345339452095903,2.51003475244614,5.625,1.653594569415369,5.0,0.7749999999999997,0.3381937314617169,0.9999999999999996,12.25,4.548351349665063,14.999999999999998,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,2.0,60.0,0.2,7,6.729166183879992e-16,574491.6980956563,2.5940239111586284e-08,29219171908.555862,2,,3.206668855448392e-05,94.49114788404027,0.0023995108863573,0.0001033514677709,9.910503198116168e-05,0.0072019947545445,0.0072020114670812,7.243207744297802e-05,4.092225889954719e-05,6.28785937805902e-05,5456.0,0.0,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.4976035354059,0.0137600299966239,52.50300739327625,1.999671003296955,0.0054327768987671,1.997403177006969,-2.743649159540868e-06,1.132715270389359e-05,-8.302162052153703e-08,-0.5368962616435271,1.2820814045380964,-0.4533818654728654,4.609815440013843,0.000637404495806,4.609644962374671,0.6324087453859659,0.0002974309872963,0.6322915619705585,0.0010175974320859,0.0012892469383183,0.0004618162039378,8.832174078349393,0.066859767888791,8.859962568705063,52.4976035354059,0.0137600299966239,52.50300739327625,-2.743649159540868e-06,1.132715270389359e-05,-8.302162052153703e-08,1.999671003296955,0.0054327768987671,1.997403177006969,-0.5368962616435271,1.2820814045380964,-0.4533818654728654,2.4976035354059034,0.0137600299966239,2.5030073932762527,5.39556916100255e-06,1.0330529149894086e-05,4.363626430394712e-07,0.0047347761119721,0.0026842501433156,0.0041091111846456,1.1084824818729964,0.8386041444029804,1.0048005315804054,2.4976035354059034,0.0137600299966239,2.5030073932762527,0.0047347761119721,0.0026842501433156,0.0041091111846456,1.1084824818729964,0.8386041444029804,1.0048005315804054,5.625,1.653594569415369,5.0,0.9999999999999996,1.5700924586837752e-16,0.9999999999999996,11.75,4.683748498798798,14.999999999999998,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,2.0,120.0,0.05,13,6.519177072539622e-14,17070677.861520287,2.553266478991827e-07,16181889823.358124,3,,7231.076218899673,18.21626492296238,0.0047990182561817,0.0001942738768422,0.0001867296831587,0.0141243511779556,0.014124411290583,9.749089731695144e-06,3.213574107483874e-06,1.0122419333753463e-05,5048.25,159.71282822616348,5072.5,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.77594871733765,0.0545449328567443,52.795951979238666,1.8495195911944784,0.0351015679783851,1.843031072968892,-1.6897172996915958e-204,0.0,-4.034341819804506e-216,0.4222940654102638,4.50751618119673,-0.0927878444632466,4.595637239268904,0.0024562476079464,4.595317699982447,0.6193954360538259,0.002180864663825,0.6199624169697392,3.524232254471048e-103,8.489153977562894e-103,6.08416579944567e-107,5.456888030395218,0.3278137277716395,5.496126994633568,52.77594871733765,0.0545449328567443,52.795951979238666,-1.6897172996915958e-204,0.0,-4.034341819804506e-216,1.8495195911944784,0.0351015679783851,1.843031072968892,0.4222940654102638,4.50751618119673,-0.0927878444632466,2.7759487173376503,0.0545449328567443,2.7959519792386693,1.68971896476452e-204,0.0,1.4326100571202386e-212,0.1504804088055219,0.0351015679783851,0.1569689270311078,4.2617546082628,1.5275739132303467,4.338254204992757,2.7759487173376503,0.0545449328567443,2.7959519792386693,0.1504804088055219,0.0351015679783851,0.1569689270311078,4.2617546082628,1.5275739132303467,4.338254204992757,8.75,2.165063509461097,10.0,0.7249999999999999,0.2817356917396161,0.7999999999999999,5.75,2.98956518577535,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,2.0,120.0,0.1,13,1.6297942681349055e-14,4267669.465380072,1.2766332394959138e-07,16181889823.358124,3,,14462.152437799346,36.43252984592476,0.0047990182561817,0.0001942738768422,0.0001867296831587,0.0141243511779556,0.014124411290583,4.4941925635070615e-05,1.3771204033104372e-05,4.364562632661213e-05,5449.75,10.825317547305485,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.59503440435306,0.088619235741211,52.62232977924481,1.9544146092240084,0.0524343917700343,1.932354228796436,2.0241851558914989e-50,5.355336181662415e-50,8.586475505382293e-56,0.7950046119036495,4.4958776164703975,0.5948681177810043,4.603415477971366,0.0028251864757557,4.602767568508032,0.6261241539383124,0.0008023336292417,0.6258557917890696,3.5948548692538244e-26,9.396106681112579e-26,3.6866414280114364e-28,7.134533944922191,0.5356297813348998,7.350125164760362,52.59503440435306,0.088619235741211,52.62232977924481,2.0241851558914989e-50,5.355336181662415e-50,8.586475505382293e-56,1.9544146092240084,0.0524343917700343,1.932354228796436,0.7950046119036495,4.4958776164703975,0.5948681177810043,2.5950344043530524,0.088619235741211,2.622329779244808,2.0241960458730053e-50,5.355332065505011e-50,2.8670500858505687e-55,0.0651868016760084,0.0240431732461845,0.0676457712035639,4.111205617535736,1.9856828159527933,3.671847697431277,2.5950344043530524,0.088619235741211,2.622329779244808,0.0651868016760084,0.0240431732461845,0.0676457712035639,4.111205617535736,1.9856828159527933,3.671847697431277,6.25,2.165063509461097,5.0,0.8499999999999999,0.2598076211353316,0.9999999999999996,8.875,3.443744328488977,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,2.0,120.0,0.2,13,4.074485670337264e-15,1066917.366345018,6.383166197479569e-08,16181889823.358124,3,,28924.304875598693,72.86505969184952,0.0047990182561817,0.0001942738768422,0.0001867296831587,0.0141243511779556,0.014124411290583,0.0001466451766412,4.861112252271987e-05,0.0001572126998941,5456.0,0.0,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.477136143153295,0.0830450886006301,52.49250284401384,2.0102611336433363,0.035260042711506,2.005986562987589,5.194209737638175e-13,1.174817395773149e-12,3.799587177843624e-14,0.3967104260360737,4.039996606952666,1.184113205989692,4.60982098830424,0.0027856759232111,4.609941372593397,0.6315898297403126,0.0007850237548791,0.6318004706249631,3.52910891221452e-07,3.97750363061565e-07,2.0752298060049282e-07,8.07693130941081,0.4048844999978079,8.121354405475309,52.477136143153295,0.0830450886006301,52.49250284401384,5.194209737638175e-13,1.174817395773149e-12,3.799587177843624e-14,2.0102611336433363,0.035260042711506,2.005986562987589,0.3967104260360737,4.039996606952666,1.184113205989692,2.477136143153291,0.0830450886006301,2.492502844013842,5.654957757850659e-13,1.1533466907076132e-12,9.20723780965342e-14,0.0291242826879669,0.0223682282171617,0.0245598095905574,3.662809574439324,1.750079360403522,3.898748845436601,2.477136143153291,0.0830450886006301,2.492502844013842,0.0291242826879669,0.0223682282171617,0.0245598095905574,3.662809574439324,1.750079360403522,3.898748845436601,5.625,1.653594569415369,5.0,0.8249999999999997,0.2537222891273054,0.8999999999999997,12.125,4.196352582898629,14.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,2.0,300.0,0.05,31,8.427603956742703e-13,40708186.77050181,9.18019508753404e-07,6950066639.226628,3,,801.4861218304502,4.948923615388837,0.0119975191823656,0.0004709721428011,0.0004558328172207,0.0348851447495822,0.0348854908368451,2.763747690381784e-05,4.71638727661119e-06,2.9272985402289308e-05,1936.75,6.398241946034863,1936.0,0.3302083333333334,0.0092585358513704,0.325,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.3208333333333334,0.0370341434054816,0.3000000000000001,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,20.375,1.11102430216445,21.0,52.89063853176353,0.1243151760493828,52.87329829472748,1.7827125324537758,0.0011165603645253,1.7827402191788546,1.35960744034e-312,0.0,0.0,-0.0941632369255668,2.462071558846937,-0.6878262114328506,4.591763081326308,0.0103314258218975,4.594217492269667,0.6242236205442577,0.0002284174355532,0.6242980806900267,2.916358489462288e-157,7.712019987297903e-157,0.0,2.0280756848241537,0.1903847678865051,1.9364632764057936,52.89063853176353,0.1243151760493828,52.87329829472748,1.35960744034e-312,0.0,0.0,1.7827125324537758,0.0011165603645253,1.7827402191788546,-0.0941632369255668,2.462071558846937,-0.6878262114328506,2.890638531763523,0.1243151760493828,2.8732982947274834,1.35960798045e-312,0.0,0.0,0.217287467546224,0.0011165603645253,0.2172597808211454,2.018698650808715,1.4126283422381,1.6841834445248924,2.890638531763523,0.1243151760493828,2.8732982947274834,0.217287467546224,0.0011165603645253,0.2172597808211454,2.018698650808715,1.4126283422381,1.6841834445248924,6.625,2.689679348918752,5.0,0.7749999999999999,0.2537222891273055,0.8,1.875,0.927024810886958,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
