r_km,z_m,J
54.25,207.5,4.402632547417795e-08
54.5,207.5,4.194793756795434e-08
54.75,207.5,3.991418906501565e-08
55.0,207.5,3.809634918638949e-08
55.25,207.5,3.660658376425374e-08
55.5,207.5,3.5366894968191787e-08
55.75,207.5,3.4200770882009124e-08
56.0,207.5,3.3025195356195525e-08
56.25,207.5,3.191792585788278e-08
56.5,207.5,3.0992789556982814e-08
56.75,207.5,3.0258113792314134e-08
57.0,207.5,2.9610690455150745e-08
57.25,207.5,2.895281703274577e-08
57.5,207.5,2.8295633391905994e-08
57.75,207.5,2.772688434404813e-08
58.0,207.5,2.7296821802913485e-08
58.25,207.5,2.6961642474176983e-08
58.5,207.5,2.6635563643573335e-08
58.75,207.5,2.62875696765974e-08
59.0,207.5,2.5968771022455428e-08
59.25,207.5,2.5742470266543194e-08
59.5,207.5,2.5609366627321606e-08
59.75,207.5,2.5509451995198162e-08
60.0,207.5,2.539177668126058e-08
45.0,210.0,2.8716569233644407e-08
45.25,210.0,3.1282445300817585e-08
45.5,210.0,3.475390941698464e-08
45.75,210.0,3.8817347336461694e-08
46.0,210.0,4.285237364953787e-08
46.25,210.0,4.683180176989765e-08
46.5,210.0,5.162916405510032e-08
46.75,210.0,5.806004210739957e-08
47.0,210.0,6.592665657834118e-08
47.25,210.0,7.398729739982457e-08
47.5,210.0,8.135125528774267e-08
47.75,210.0,8.901577885911394e-08
48.0,210.0,9.881837048641984e-08
48.25,210.0,1.1090018514625655e-07
48.5,210.0,1.2245008362832266e-07
48.75,210.0,1.294832593368156e-07
49.0,210.0,1.3127888265351828e-07
49.25,210.0,1.3139776022796923e-07
49.5,210.0,1.33239175581501e-07
49.75,210.0,1.3639349893956876e-07
50.0,210.0,1.3706613355424224e-07
50.25,210.0,1.321973130963272e-07
50.5,210.0,1.231074999719084e-07
50.75,210.0,1.1360658558334791e-07
51.0,210.0,1.0597377975152256e-07
51.25,210.0,9.976459991456466e-08
51.5,210.0,9.332025618924433e-08
51.75,210.0,8.604166257253354e-08
52.0,210.0,7.890627795603677e-08
52.25,210.0,7.300427073975158e-08
52.5,210.0,6.841450650441061e-08
52.75,210.0,6.437041566442758e-08
53.0,210.0,6.021445586590346e-08
53.25,210.0,5.607838282628563e-08
53.5,210.0,5.250912094023619e-08
53.75,210.0,4.9736446072756735e-08
54.0,210.0,4.7462294539002414e-08
54.25,210.0,4.5221739908285485e-08
54.5,210.0,4.289345145735979e-08
54.75,210.0,4.074994430780521e-08
55.0,210.0,3.904826295642039e-08
55.25,210.0,3.773445189647617e-08
55.5,210.0,3.652292002165325e-08
55.75,210.0,3.5220022676085705e-08
56.0,210.0,3.392085434761327e-08
56.25,210.0,3.2841653396786796e-08
56.5,210.0,3.2049127796085486e-08
56.75,210.0,3.1397085820117354e-08
57.0,210.0,3.069727849691617e-08
57.25,210.0,2.993200365342119e-08
57.5,210.0,2.9248618416133354e-08
57.75,210.0,2.8763593062919313e-08
58.0,210.0,2.8432593168759013e-08
58.25,210.0,2.8107687843892393e-08
58.5,210.0,2.77086190658693e-08
58.75,210.0,2.730812309614805e-08
59.0,210.0,2.702818313604638e-08
59.25,210.0,2.6894784843634056e-08
59.5,210.0,2.6814714448875066e-08
59.75,210.0,2.668536913663644e-08
60.0,210.0,2.6513456652388356e-08
45.0,212.5,3.1808550127188084e-08
45.25,212.5,3.528839409572271e-08
45.5,212.5,3.980021756611052e-08
45.75,212.5,4.4411899935425936e-08
46.0,212.5,4.850722834515153e-08
46.25,212.5,5.3013663792178534e-08
46.5,212.5,5.943741843150718e-08
46.75,212.5,6.81543795844064e-08
47.0,212.5,7.772863663824126e-08
47.25,212.5,8.612591340106945e-08
47.5,212.5,9.3791667099552e-08
47.75,212.5,1.0371397340946942e-07
48.0,212.5,1.176148051174053e-07
48.25,212.5,1.3302395296399538e-07
48.5,212.5,1.4380513291278874e-07
48.75,212.5,1.4644685819575898e-07
49.0,212.5,1.4507802204022369e-07
49.25,212.5,1.4601015874138312e-07
49.5,212.5,1.5063841973805836e-07
49.75,212.5,1.5420112819963805e-07
50.0,212.5,1.5056181124073476e-07
50.25,212.5,1.3969587486784008e-07
50.5,212.5,1.2724730646951343e-07
50.75,212.5,1.1759126883337245e-07
51.0,212.5,1.107626965701769e-07
51.25,212.5,1.0406758876868594e-07
51.5,212.5,9.577187987108715e-08
51.75,212.5,8.701657816523323e-08
52.0,212.5,7.976252858199473e-08
52.25,212.5,7.453641881483009e-08
52.5,212.5,7.029806214919887e-08
52.75,212.5,6.57767817990873e-08
53.0,212.5,6.091203141878054e-08
53.25,212.5,5.6602043274622815e-08
53.5,212.5,5.341758568810917e-08
53.75,212.5,5.105180911346707e-08
54.0,212.5,4.873125414306401e-08
54.25,212.5,4.609848758274637e-08
54.5,212.5,4.353621285702047e-08
54.75,212.5,4.1546844298245844e-08
55.0,212.5,4.0165025638749796e-08
55.25,212.5,3.896822065030392e-08
55.5,212.5,3.756199107307623e-08
55.75,212.5,3.6025569638553634e-08
56.0,212.5,3.473244847285173e-08
56.25,212.5,3.3867965321121574e-08
56.5,212.5,3.324868047549501e-08
56.75,212.5,3.254152014520173e-08
57.0,212.5,3.1652775955848256e-08
57.25,212.5,3.080976074265607e-08
57.5,212.5,3.0245304261100614e-08
57.75,212.5,2.9936616074976996e-08
58.0,212.5,2.964669554295085e-08
58.25,212.5,2.9200448392607825e-08
58.5,212.5,2.8687777930969105e-08
58.75,212.5,2.83258270172837e-08
59.0,212.5,2.8195215828752396e-08
59.25,212.5,2.8162236098694393e-08
59.5,212.5,2.8036332144765197e-08
59.75,212.5,2.7796759338727384e-08
60.0,212.5,2.760423034597892e-08
45.0,215.0,3.5627079952860186e-08
45.25,215.0,4.048373414278217e-08
45.5,215.0,4.5912016521931776e-08
45.75,215.0,5.0418313968236816e-08
46.0,215.0,5.451309537107818e-08
46.25,215.0,6.050008827251929e-08
46.5,215.0,6.973170518786986e-08
46.75,215.0,8.106477267233458e-08
47.0,215.0,9.118584110012762e-08
47.25,215.0,9.893823815776415e-08
47.5,215.0,1.0821230111979219e-07
47.75,215.0,1.2307549046575161e-07
48.0,215.0,1.4253925195717443e-07
48.25,215.0,1.5883305737318665e-07
48.5,215.0,1.637800643994325e-07
48.75,215.0,1.60453068498434e-07
49.0,215.0,1.5908220230009817e-07
49.25,215.0,1.6448002293500963e-07
49.5,215.0,1.7192677181920857e-07
49.75,215.0,1.7125744544710386e-07
50.0,215.0,1.589853921846185e-07
50.25,215.0,1.4262310621404595e-07
50.5,215.0,1.2993919318304847e-07
50.75,215.0,1.222420773494548e-07
51.0,215.0,1.1574149461068828e-07
51.25,215.0,1.0670294303682937e-07
51.5,215.0,9.601241568457652e-08
51.75,215.0,8.69169256567659e-08
52.0,215.0,8.082061042635758e-08
52.25,215.0,7.652060352025813e-08
52.5,215.0,7.183766670415537e-08
52.75,215.0,6.618721370976743e-08
53.0,215.0,6.090531545765998e-08
53.25,215.0,5.714720674454554e-08
53.5,215.0,5.472133635109344e-08
53.75,215.0,5.246049616935977e-08
54.0,215.0,4.955644472559584e-08
54.25,215.0,4.646439610844766e-08
54.5,215.0,4.406963705072542e-08
54.75,215.0,4.26060311475851e-08
55.0,215.0,4.1509875203793456e-08
55.25,215.0,4.006074094675682e-08
55.5,215.0,3.824141459052299e-08
55.75,215.0,3.664787384671797e-08
56.0,215.0,3.5676899212688795e-08
56.25,215.0,3.513623436646185e-08
56.5,215.0,3.448369523262329e-08
56.75,215.0,3.3465068605131876e-08
57.0,215.0,3.24013857966321e-08
57.25,215.0,3.1714507020552674e-08
57.5,215.0,3.1445402948193646e-08
57.75,215.0,3.1242843645529206e-08
58.0,215.0,3.076648336097776e-08
58.25,215.0,3.010319959972918e-08
58.5,215.0,2.9615029761842493e-08
58.75,215.0,2.9484513608402096e-08
59.0,215.0,2.953699662633369e-08
59.25,215.0,2.9443648186244786e-08
59.5,215.0,2.911797292171059e-08
59.75,215.0,2.8808932350798955e-08
60.0,215.0,2.8766587112372122e-08
45.0,217.5,4.094274641541773e-08
45.25,217.5,4.7378665657404895e-08
45.5,217.5,5.2833049157818834e-08
45.75,217.5,5.658632873384306e-08
46.0,217.5,6.167108490551243e-08
46.25,217.5,7.089975628815637e-08
46.5,217.5,8.406119178516747e-08
46.75,217.5,9.692097535651811e-08
47.0,217.5,1.0536648598069576e-07
47.25,217.5,1.1326803206479497e-07
47.5,217.5,1.278984975705555e-07
47.75,217.5,1.511099376738656e-07
48.0,217.5,1.749257856342723e-07
48.25,217.5,1.848112929359047e-07
48.5,217.5,1.7941817564981477e-07
48.75,217.5,1.7380469852223968e-07
49.0,217.5,1.785327407022308e-07
49.25,217.5,1.906132923723547e-07
49.5,217.5,1.954907999923705e-07
49.75,217.5,1.8280849856111558e-07
50.0,217.5,1.6119803580849634e-07
50.25,217.5,1.4385889635093463e-07
50.5,217.5,1.3465685577696007e-07
50.75,217.5,1.2890112033314693e-07
51.0,217.5,1.1968544000318104e-07
51.25,217.5,1.0667634364747158e-07
51.5,217.5,9.497775887989945e-08
51.75,217.5,8.756601033166334e-08
52.0,217.5,8.3319902755008e-08
52.25,217.5,7.882058095098898e-08
52.5,217.5,7.235541177319504e-08
52.75,217.5,6.57512950752448e-08
53.0,217.5,6.113690242948167e-08
53.25,217.5,5.86470265684369e-08
53.5,217.5,5.665611790828251e-08
53.75,217.5,5.356495380581805e-08
54.0,217.5,4.978134804378698e-08
54.25,217.5,4.678557063986233e-08
54.5,217.5,4.5189526343136777e-08
54.75,217.5,4.431243150193609e-08
55.0,217.5,4.2930751842362724e-08
55.25,217.5,4.076842952116522e-08
55.5,217.5,3.873472276261225e-08
55.75,217.5,3.75876791913754e-08
56.0,217.5,3.718295693566631e-08
56.25,217.5,3.668807690981879e-08
56.5,217.5,3.553973026981794e-08
56.75,217.5,3.4158786577087596e-08
57.0,217.5,3.3273804378453065e-08
57.25,217.5,3.306083617982125e-08
57.5,217.5,3.3028485724173606e-08
57.75,217.5,3.25572038217814e-08
58.0,217.5,3.168403484021809e-08
58.25,217.5,3.099557122077101e-08
58.5,217.5,3.0854188204365585e-08
58.75,217.5,3.10511107937117e-08
59.0,217.5,3.104260359876321e-08
59.25,217.5,3.060436803981048e-08
59.5,217.5,3.011220528481573e-08
59.75,217.5,3.000830661736842e-08
60.0,217.5,3.030882189669626e-08
45.0,220.0,5.563558513888012e-08
45.25,220.0,6.499303151219493e-08
45.5,220.0,6.790275586254779e-08
45.75,220.0,7.036150750927561e-08
46.0,220.0,8.025474296236013e-08
46.25,220.0,9.983486859432844e-08
46.5,220.0,1.2292564888216617e-07
46.75,220.0,1.3422636524484943e-07
47.0,220.0,1.3689463651544997e-07
47.25,220.0,1.5085002447179363e-07
47.5,220.0,1.8605494900292285e-07
47.75,220.0,2.35141532911598e-07
48.0,220.0,2.6154799004363127e-07
48.25,220.0,2.44061547194363e-07
48.5,220.0,2.2096075702471296e-07
48.75,220.0,2.2339443583874186e-07
49.0,220.0,2.520992263832511e-07
49.25,220.0,2.7750376085933226e-07
49.5,220.0,2.5978312556684813e-07
49.75,220.0,2.1528085203392777e-07
50.0,220.0,1.8177176019928964e-07
50.25,220.0,1.695602882545444e-07
50.5,220.0,1.691662732117294e-07
50.75,220.0,1.6028731941730712e-07
51.0,220.0,1.378187384215579e-07
51.25,220.0,1.1688784051777645e-07
51.5,220.0,1.0607456568667573e-07
51.75,220.0,1.036346368721297e-07
52.0,220.0,1.0094682378891662e-07
52.25,220.0,9.125073474613998e-08
52.5,220.0,7.959521008960024e-08
52.75,220.0,7.239746402376568e-08
53.0,220.0,7.052266370877192e-08
53.25,220.0,7.033824123148236e-08
53.5,220.0,6.660845763839518e-08
53.75,220.0,5.992182217084974e-08
54.0,220.0,5.4818469319428687e-08
54.25,220.0,5.318535278853176e-08
54.5,220.0,5.368431565955234e-08
54.75,220.0,5.277247461243917e-08
55.0,220.0,4.9037318428091226e-08
55.25,220.0,4.524286589813187e-08
55.5,220.0,4.365774675108014e-08
55.75,220.0,4.415093413090432e-08
56.0,220.0,4.453931445880244e-08
56.25,220.0,4.274614018306977e-08
56.5,220.0,3.994365660453525e-08
56.75,220.0,3.836998541117964e-08
57.0,220.0,3.8630470378109294e-08
57.25,220.0,3.954003968686948e-08
57.5,220.0,3.907904932987094e-08
57.75,220.0,3.716339536108393e-08
58.0,220.0,3.564813400025457e-08
58.25,220.0,3.562376948984536e-08
58.5,220.0,3.663841274814672e-08
58.75,220.0,3.706394635649701e-08
59.0,220.0,3.600071152298767e-08
59.25,220.0,3.46515196536501e-08
59.5,220.0,3.437561102437314e-08
59.75,220.0,3.528393444085509e-08
60.0,220.0,3.6244185985800925e-08
45.0,222.5,8.709789267591361e-08
45.25,222.5,8.957283159638507e-08
45.5,222.5,8.289146391504687e-08
45.75,222.5,9.024466052220959e-08
46.0,222.5,1.1835892077538546e-07
46.25,222.5,1.6590045437414602e-07
46.5,222.5,1.904163713373208e-07
46.75,222.5,1.7444305155933648e-07
47.0,222.5,1.7738417645851712e-07
47.25,222.5,2.2578632463687853e-07
47.5,222.5,3.2682837602937553e-07
47.75,222.5,4.1222642410687627e-07
48.0,222.5,3.635492017428632e-07
48.25,222.5,2.8834291632140463e-07
48.5,222.5,2.767651960944306e-07
48.75,222.5,3.3674379396053666e-07
49.0,222.5,4.2762402618912176e-07
49.25,222.5,4.091707768161257e-07
49.5,222.5,3.02392599293988e-07
49.75,222.5,2.3105269697509812e-07
50.0,222.5,2.1355617740859145e-07
50.25,222.5,2.3322231557099116e-07
50.5,222.5,2.357444038869616e-07
50.75,222.5,1.8922669342558152e-07
51.0,222.5,1.4609271403731583e-07
51.25,222.5,1.2855707254288973e-07
51.5,222.5,1.329315523213026e-07
51.75,222.5,1.4041366525052723e-07
52.0,222.5,1.2368287649611176e-07
52.25,222.5,9.894456187709011e-08
52.5,222.5,8.605598256217206e-08
52.75,222.5,8.649564631202367e-08
53.0,222.5,9.355834307278599e-08
53.25,222.5,8.981708676802924e-08
53.5,222.5,7.506060550888094e-08
53.75,222.5,6.483016867786517e-08
54.0,222.5,6.343053615687211e-08
54.25,222.5,6.863270485268913e-08
54.5,222.5,7.052875661273106e-08
54.75,222.5,6.226038284928848e-08
55.0,222.5,5.375659184458925e-08
55.25,222.5,5.123449753341447e-08
55.5,222.5,5.454627283185687e-08
55.75,222.5,5.8505640998518516e-08
56.0,222.5,5.49686974826713e-08
56.25,222.5,4.799884167905333e-08
56.5,222.5,4.471696302132955e-08
56.75,222.5,4.643580786556356e-08
57.0,222.5,5.068109210082383e-08
57.25,222.5,5.057841112598993e-08
57.5,222.5,4.533190967048739e-08
57.75,222.5,4.156647737119101e-08
58.0,222.5,4.197926695148624e-08
58.25,222.5,4.56813045168758e-08
58.5,222.5,4.781704088241412e-08
58.75,222.5,4.45846952690232e-08
59.0,222.5,4.066666481339354e-08
59.25,222.5,4.00104658293543e-08
59.5,222.5,4.284464383275122e-08
59.75,222.5,4.615880666580807e-08
60.0,222.5,4.507699946643129e-08
45.0,225.0,1.4287332894546978e-07
45.25,225.0,1.03576084820034e-07
45.5,225.0,1.0034375241829707e-07
45.75,225.0,1.364144065485462e-07
46.0,225.0,2.3622837397319074e-07
46.25,225.0,3.305137921127965e-07
46.5,225.0,2.452025639199107e-07
46.75,225.0,2.0803810718561522e-07
47.0,225.0,2.6422684362703563e-07
47.25,225.0,4.569254470343509e-07
47.5,225.0,7.688101346658982e-07
47.75,225.0,6.2794361299634e-07
48.0,225.0,3.878402861090535e-07
48.25,225.0,3.344044159359072e-07
48.5,225.0,4.42747131623733e-07
48.75,225.0,7.385280473837241e-07
49.0,225.0,7.685221231623629e-07
49.25,225.0,4.5094069855977637e-07
49.5,225.0,2.916515876583148e-07
49.75,225.0,2.639066440934812e-07
50.0,225.0,3.4258403402986914e-07
50.25,225.0,4.1530647187926206e-07
50.5,225.0,2.847475509826225e-07
50.75,225.0,1.8402209422951898e-07
51.0,225.0,1.5350726234597545e-07
51.25,225.0,1.7614633018858683e-07
51.5,225.0,2.2947071354195714e-07
51.75,225.0,1.9047248567272135e-07
52.0,225.0,1.2627242318430376e-07
52.25,225.0,1.0133919592369978e-07
52.5,225.0,1.0766781188831231e-07
52.75,225.0,1.4126981617845757e-07
53.0,225.0,1.4198597209080788e-07
53.25,225.0,9.896237351814108e-08
53.5,225.0,7.650915812007497e-08
53.75,225.0,7.601537910240097e-08
54.0,225.0,9.597936989624856e-08
54.25,225.0,1.1206005812169906e-07
54.5,225.0,8.58990890639788e-08
54.75,225.0,6.441682731672671e-08
55.0,225.0,6.012490794127245e-08
55.25,225.0,7.144461622310416e-08
55.5,225.0,9.051989957598039e-08
55.75,225.0,7.959106718136155e-08
56.0,225.0,5.9102078786565926e-08
56.25,225.0,5.20653598012899e-08
56.5,225.0,5.783173540052644e-08
56.75,225.0,7.44877909353292e-08
57.0,225.0,7.599731421947808e-08
57.25,225.0,5.7966601740844226e-08
57.5,225.0,4.856568636135705e-08
57.75,225.0,5.046207851577833e-08
58.0,225.0,6.317709488889989e-08
58.25,225.0,7.271325141999796e-08
58.5,225.0,5.961795201958608e-08
58.75,225.0,4.818784504756479e-08
59.0,225.0,4.704952516476624e-08
59.25,225.0,5.595048502282651e-08
59.5,225.0,6.891679049658705e-08
59.75,225.0,6.299221655403642e-08
60.0,225.0,5.029817728985364e-08
45.0,227.5,1.4043538465458028e-07
45.25,227.5,1.0983393461394542e-07
45.5,227.5,1.484532506923486e-07
45.75,227.5,3.2784806691665835e-07
46.0,227.5,8.586184727654711e-07
46.25,227.5,3.9927661710237317e-07
46.5,227.5,2.4205647419783816e-07
46.75,227.5,2.9215585739539307e-07
47.0,227.5,5.985289875942712e-07
47.25,227.5,1.8517170474741107e-06
47.5,227.5,1.3686589388495207e-06
47.75,227.5,5.27039289988096e-07
48.0,227.5,3.868832507691877e-07
48.25,227.5,5.465423879025266e-07
48.5,227.5,1.4349071213448639e-06
48.75,227.5,2.0199231614004276e-06
49.0,227.5,6.967413355152274e-07
49.25,227.5,3.5590753133529773e-07
49.5,227.5,3.1084666840541786e-07
49.75,227.5,5.255587032237941e-07
50.0,227.5,1.084350085944763e-06
50.25,227.5,4.738205225951475e-07
50.5,227.5,2.2700472268599725e-07
50.75,227.5,1.7644301364416748e-07
51.0,227.5,2.351376687803608e-07
51.25,227.5,5.23751930270322e-07
51.5,227.5,3.5783748653095415e-07
51.75,227.5,1.6067696317900726e-07
52.0,227.5,1.1555729351186983e-07
52.25,227.5,1.3287940947570576e-07
52.5,227.5,2.666023615205404e-07
52.75,227.5,3.0806231321456323e-07
53.0,227.5,1.3408254595503877e-07
53.25,227.5,8.779674554038053e-08
53.5,227.5,8.964016628976168e-08
53.75,227.5,1.5280474352508122e-07
54.0,227.5,2.6446874357155536e-07
54.25,227.5,1.2855250752785707e-07
54.5,227.5,7.545899527450217e-08
54.75,227.5,6.91224880666752e-08
55.0,227.5,1.0028809049877907e-07
55.25,227.5,2.044255063005096e-07
55.5,227.5,1.3651625530020084e-07
55.75,227.5,7.192936579691889e-08
56.0,227.5,5.9193021262338164e-08
56.25,227.5,7.444699912095842e-08
56.5,227.5,1.4639145318184887e-07
56.75,227.5,1.5165204125811016e-07
57.0,227.5,7.504563481752768e-08
57.25,227.5,5.528255420106376e-08
57.5,227.5,6.132845942197207e-08
57.75,227.5,1.0623661539366225e-07
58.0,227.5,1.613979493386708e-07
58.25,227.5,8.464281942011098e-08
58.5,227.5,5.56497906645248e-08
58.75,227.5,5.5125055742344387e-08
59.0,227.5,8.25454520292368e-08
59.25,227.5,1.5267395370166525e-07
59.5,227.5,1.0130586769463434e-07
59.75,227.5,5.989882434498384e-08
60.0,227.5,5.332539865232633e-08
45.0,230.0,1.1702349667075396e-07
45.25,230.0,1.5062293345913247e-07
45.5,230.0,3.748767263278552e-07
45.75,230.0,5.609551765317633e-06
46.0,230.0,7.019615502201759e-07
46.25,230.0,2.7175091377174e-07
46.5,230.0,3.024637811321895e-07
46.75,230.0,6.671722176943007e-07
47.0,230.0,5.051439909364852e-06
47.25,230.0,3.7340603239455206e-06
47.5,230.0,6.689853877528407e-07
47.75,230.0,4.205954298175385e-07
48.0,230.0,6.016693877564094e-07
48.25,230.0,2.500405460015287e-06
48.5,230.0,1.1209902617603795e-05
48.75,230.0,9.826032500992454e-07
49.0,230.0,4.0325884020919744e-07
49.25,230.0,3.3923374220812264e-07
49.5,230.0,7.227417364585875e-07
49.75,230.0,1.0441335408284402e-05
50.0,230.0,7.486376003562611e-07
50.25,230.0,2.590705803218185e-07
50.5,230.0,1.907003330803292e-07
50.75,230.0,2.887503833814975e-07
51.0,230.0,2.3150342337574514e-06
51.25,230.0,7.261381318457438e-07
51.5,230.0,1.8749955510433125e-07
51.75,230.0,1.2433967389036127e-07
52.0,230.0,1.5396143426826825e-07
52.25,230.0,6.190629981972506e-07
52.5,230.0,1.050884148812159e-06
52.75,230.0,1.646119451859107e-07
53.0,230.0,9.458884253632505e-08
53.25,230.0,1.0041520603909504e-07
53.5,230.0,2.5537536307851383e-07
53.75,230.0,2.0329607612890044e-06
54.0,230.0,1.7454243184111817e-07
54.25,230.0,8.193017708713057e-08
54.5,230.0,7.578967720078822e-08
54.75,230.0,1.4075344045849647e-07
55.0,230.0,1.4714307682295313e-06
55.25,230.0,2.2628209606079253e-07
55.5,230.0,7.951149505469601e-08
55.75,230.0,6.399100827003679e-08
56.0,230.0,9.442064408116124e-08
56.25,230.0,5.052004200534199e-07
56.5,230.0,3.7372954286851723e-07
56.75,230.0,8.605795398519689e-08
57.0,230.0,5.925129187289713e-08
57.25,230.0,7.29698133028478e-08
57.5,230.0,2.297561939590409e-07
57.75,230.0,8.104025770450107e-07
58.0,230.0,1.0448309062383032e-07
58.25,230.0,5.9479568825793194e-08
58.5,230.0,6.282602726948028e-08
58.75,230.0,1.3702793333347785e-07
59.0,230.0,1.3573883849149482e-06
59.25,230.0,1.4508457601980496e-07
59.5,230.0,6.437981547868787e-08
59.75,230.0,5.8961550419844855e-08
60.0,230.0,9.873619832845293e-08
45.0,232.5,1.4418014648853728e-07
45.25,232.5,3.301284465795362e-07
45.5,232.5,3.5320622646661803e-06
45.75,232.5,8.27430024719078e-07
46.0,232.5,2.81007357050278e-07
46.25,232.5,2.9493396724866727e-07
46.5,232.5,6.170801781779645e-07
46.75,232.5,3.954440983555685e-06
47.0,232.5,4.373033545723715e-06
47.25,232.5,7.089708837781927e-07
47.5,232.5,4.2495124219499303e-07
47.75,232.5,5.839639132254604e-07
48.0,232.5,2.2526462162275607e-06
48.25,232.5,1.1758530284788904e-05
48.5,232.5,1.0270939806433788e-06
48.75,232.5,4.114424176915321e-07
49.0,232.5,3.4005242655066326e-07
49.25,232.5,7.046787382503084e-07
49.5,232.5,8.681161694390482e-06
49.75,232.5,7.542728117648778e-07
50.0,232.5,2.6080977211240253e-07
50.25,232.5,1.9199879885967164e-07
50.5,232.5,2.919325091665925e-07
50.75,232.5,2.2541776849571704e-06
51.0,232.5,6.86745399991473e-07
51.25,232.5,1.851791096019184e-07
51.5,232.5,1.247817738025958e-07
51.75,232.5,1.5797855712484932e-07
52.0,232.5,6.672216907865902e-07
52.25,232.5,8.787957015421455e-07
52.5,232.5,1.5779271045346377e-07
52.75,232.5,9.40906655921836e-08
53.0,232.5,1.0337747413657894e-07
53.25,232.5,2.8368500482045533e-07
53.5,232.5,1.4672801691428816e-06
53.75,232.5,1.5927762642142795e-07
54.0,232.5,8.023377862098613e-08
54.25,232.5,7.770575627397136e-08
54.5,232.5,1.5689835142218556e-07
54.75,232.5,1.5578653831394007e-06
55.0,232.5,1.9006846319058468e-07
55.25,232.5,7.595231465984398e-08
55.5,232.5,6.495801874173424e-08
55.75,232.5,1.0436983521877607e-07
56.0,232.5,6.830130494517306e-07
56.25,232.5,2.725630072752949e-07
56.5,232.5,7.912663024800537e-08
56.75,232.5,5.9217790004950643e-08
57.0,232.5,7.94940780979303e-08
57.25,232.5,3.089564670766265e-07
57.5,232.5,4.806817130997842e-07
57.75,232.5,9.059922501108986e-08
58.0,232.5,5.8151507165149496e-08
58.25,232.5,6.720594347697784e-08
58.5,232.5,1.7659677475911906e-07
58.75,232.5,9.382420033121619e-07
59.0,232.5,1.1482282480379524e-07
59.25,232.5,6.104611949275807e-08
59.5,232.5,6.175461519930536e-08
59.75,232.5,1.2168016672031712e-07
60.0,232.5,1.014155501244396e-06
45.0,235.0,2.451042873108378e-07
45.25,235.0,6.419279092728658e-07
45.5,235.0,4.7586422458056887e-07
45.75,235.0,2.5652872226444856e-07
46.0,235.0,2.7205554575804314e-07
46.25,235.0,4.908291396654718e-07
46.5,235.0,1.3436886281414928e-06
46.75,235.0,1.4669146874979333e-06
47.0,235.0,5.845356706446481e-07
47.25,235.0,3.946617637140548e-07
47.5,235.0,5.045268979264605e-07
47.75,235.0,1.1606486933768423e-06
48.0,235.0,1.8436247921638227e-06
48.25,235.0,7.348681728691631e-07
48.5,235.0,3.7128553553866794e-07
48.75,235.0,3.1232442132544946e-07
49.0,235.0,4.874002502708308e-07
49.25,235.0,9.14280347874552e-07
49.5,235.0,4.5753691779726324e-07
49.75,235.0,2.2868678350995708e-07
50.0,235.0,1.7943804442310807e-07
50.25,235.0,2.3623389433513609e-07
50.5,235.0,4.638451552851919e-07
50.75,235.0,3.13034721588501e-07
51.0,235.0,1.5455664503782884e-07
51.25,235.0,1.1666656041242618e-07
51.5,235.0,1.3905908136102596e-07
51.75,235.0,2.6387817020356863e-07
52.0,235.0,2.474434640520329e-07
52.25,235.0,1.2111946434689713e-07
52.5,235.0,8.681364238594114e-08
52.75,235.0,9.524083333101174e-08
53.0,235.0,1.6660027180037673e-07
53.25,235.0,2.1084786638869701e-07
53.5,235.0,1.0689784069040087e-07
53.75,235.0,7.19952129024648e-08
54.0,235.0,7.316410499669246e-08
54.25,235.0,1.158387077371259e-07
54.5,235.0,1.8203204044109356e-07
54.75,235.0,1.0325844046477073e-07
55.0,235.0,6.509657834996574e-08
55.25,235.0,6.145359254805527e-08
55.5,235.0,8.792206451779805e-08
55.75,235.0,1.5417390020200372e-07
56.0,235.0,1.063891174046816e-07
56.25,235.0,6.323289314380531e-08
56.5,235.0,5.5519565833606066e-08
56.75,235.0,7.213994190902184e-08
57.0,235.0,1.2848211405902532e-07
57.25,235.0,1.1372941832732408e-07
57.5,235.0,6.521837037087863e-08
57.75,235.0,5.332699837268251e-08
58.0,235.0,6.340741665056271e-08
58.25,235.0,1.077924484116366e-07
58.5,235.0,1.2240007607466907e-07
58.75,235.0,7.074723007427508e-08
59.0,235.0,5.396673519175721e-08
59.25,235.0,5.917506595842781e-08
59.5,235.0,9.309494419795783e-08
59.75,235.0,1.2891322120900384e-07
60.0,235.0,8.001630047438368e-08
45.0,237.5,2.3776336377512308e-07
45.25,237.5,2.3342302035711526e-07
45.5,237.5,2.02759221856752e-07
45.75,237.5,2.2941722588321056e-07
46.0,237.5,3.3687791667347255e-07
46.25,237.5,5.150732531600255e-07
46.5,237.5,5.267800853303584e-07
46.75,237.5,3.821704550599492e-07
47.0,237.5,3.2232353364136657e-07
47.25,237.5,3.762602291956796e-07
47.5,237.5,5.302508658822092e-07
47.75,237.5,5.76656009165788e-07
48.0,237.5,4.0980241533539186e-07
48.25,237.5,2.8626446724189236e-07
48.5,237.5,2.524315829699475e-07
48.75,237.5,2.8675134711164674e-07
49.0,237.5,3.1133997002719127e-07
49.25,237.5,2.4109618323997495e-07
49.5,237.5,1.7450453571044022e-07
49.75,237.5,1.504433254639892e-07
50.0,237.5,1.617695801758856e-07
50.25,237.5,1.7956318631995316e-07
50.5,237.5,1.5146112808395173e-07
50.75,237.5,1.1441676783796595e-07
51.0,237.5,9.9114017548807e-08
