r_km,z_m,J
54.5,207.5,2.2602027072160524e-07
54.75,207.5,2.4313568092182436e-07
55.0,207.5,2.612283396263848e-07
55.25,207.5,2.8038887478487595e-07
55.5,207.5,3.0051584765100614e-07
55.75,207.5,3.214086000680183e-07
56.0,207.5,3.4296215312146217e-07
56.25,207.5,3.6523555135836716e-07
56.5,207.5,3.883249939384825e-07
56.75,207.5,4.122194909861321e-07
57.0,207.5,4.367947050720744e-07
57.25,207.5,4.619325832955212e-07
57.5,207.5,4.876271686438116e-07
57.75,207.5,5.13951420977321e-07
58.0,207.5,5.409400579692303e-07
58.25,207.5,5.685314217185322e-07
58.5,207.5,5.966211533703358e-07
58.75,207.5,6.25161998502044e-07
59.0,207.5,6.541920265501489e-07
59.25,207.5,6.837621345789913e-07
59.5,207.5,7.138586192168006e-07
59.75,207.5,7.444051315363964e-07
60.0,207.5,7.75335265101873e-07
45.0,210.0,3.619979116464833e-07
45.25,210.0,3.2875818756217257e-07
45.5,210.0,2.988091931666048e-07
45.75,210.0,2.7177203032469066e-07
46.0,210.0,2.4696619815856025e-07
46.25,210.0,2.2429824309000423e-07
46.5,210.0,2.0456872928953374e-07
46.75,210.0,1.8852415539782896e-07
47.0,210.0,1.759069048201667e-07
47.25,210.0,1.6542163294719359e-07
47.5,210.0,1.5612335879655603e-07
47.75,210.0,1.489507673868573e-07
48.0,210.0,1.4568301820450102e-07
48.25,210.0,1.4640811007993193e-07
48.5,210.0,1.4826652838806353e-07
48.75,210.0,1.4722649732679116e-07
49.0,210.0,1.425189395387605e-07
49.25,210.0,1.376563425470323e-07
49.5,210.0,1.3599234671701765e-07
49.75,210.0,1.370745040807364e-07
50.0,210.0,1.3706652035594402e-07
50.25,210.0,1.328670761191475e-07
50.5,210.0,1.257561932366258e-07
50.75,210.0,1.19505549456278e-07
51.0,210.0,1.1635765262418829e-07
51.25,210.0,1.1583131076520203e-07
51.5,210.0,1.1623084850143073e-07
51.75,210.0,1.1692203460977879e-07
52.0,210.0,1.1885026007796284e-07
52.25,210.0,1.230751380809636e-07
52.5,210.0,1.2964410245341895e-07
52.75,210.0,1.3775781360081396e-07
53.0,210.0,1.4672708115170963e-07
53.25,210.0,1.566558458510059e-07
53.5,210.0,1.680658948677305e-07
53.75,210.0,1.8116101008214258e-07
54.0,210.0,1.956146524761948e-07
54.25,210.0,2.1093294799712226e-07
54.5,210.0,2.2696916424091995e-07
54.75,210.0,2.439746453752889e-07
55.0,210.0,2.621856461937355e-07
55.25,210.0,2.8152451303498083e-07
55.5,210.0,3.0167966569294435e-07
55.75,210.0,3.2243346281823904e-07
56.0,210.0,3.4386195313373946e-07
56.25,210.0,3.661647045571925e-07
56.5,210.0,3.8938959345813373e-07
56.75,210.0,4.133680611140278e-07
57.0,210.0,4.378892977108251e-07
57.25,210.0,4.6291738686754513e-07
57.5,210.0,4.885857221026413e-07
57.75,210.0,5.149963033801441e-07
58.0,210.0,5.420865000216324e-07
58.25,210.0,5.696877843908155e-07
58.5,210.0,5.977019099656644e-07
58.75,210.0,6.261887367520202e-07
59.0,210.0,6.552592057840201e-07
59.25,210.0,6.849252730534161e-07
59.5,210.0,7.150759906426885e-07
59.75,210.0,7.455911918974323e-07
60.0,210.0,7.764646126062758e-07
45.0,212.5,3.6509277967500253e-07
45.25,212.5,3.3275993338577337e-07
45.5,212.5,3.038443918690348e-07
45.75,212.5,2.7735657615046705e-07
46.0,212.5,2.5261864611270113e-07
46.25,212.5,2.30482132712595e-07
46.5,212.5,2.1237651237626665e-07
46.75,212.5,1.9861291322698094e-07
47.0,212.5,1.877014881301875e-07
47.25,212.5,1.7755625358883975e-07
47.5,212.5,1.685638135739964e-07
47.75,212.5,1.636493096590641e-07
48.0,212.5,1.6447739215053048e-07
48.25,212.5,1.6852803108591274e-07
48.5,212.5,1.6961856719177604e-07
48.75,212.5,1.6418926596095673e-07
49.0,212.5,1.5631824523687499e-07
49.25,212.5,1.5226850380578583e-07
49.5,212.5,1.5339092396260412e-07
49.75,212.5,1.548817597507579e-07
50.0,212.5,1.5056230284749006e-07
50.25,212.5,1.403657932108615e-07
50.5,212.5,1.2989627595771935e-07
50.75,212.5,1.2349136535583227e-07
51.0,212.5,1.211488400709726e-07
51.25,212.5,1.2013665484644775e-07
51.5,212.5,1.1868363847256092e-07
51.75,212.5,1.1789743747936399e-07
52.0,212.5,1.1970822511031542e-07
52.25,212.5,1.2461128706675595e-07
52.5,212.5,1.3153258637821352e-07
52.75,212.5,1.391674580020208e-07
53.0,212.5,1.474259097022923e-07
53.25,212.5,1.571812877632084e-07
53.5,212.5,1.6897912447078056e-07
53.75,212.5,1.824835682562309e-07
54.0,212.5,1.9688986152566201e-07
54.25,212.5,2.1181281573134925e-07
54.5,212.5,2.2761390439107743e-07
54.75,212.5,2.4477611315631975e-07
55.0,212.5,2.633107347715935e-07
55.25,212.5,2.827673999394875e-07
55.5,212.5,3.027247625908558e-07
55.75,212.5,3.232420990872953e-07
56.0,212.5,3.446777085969188e-07
56.25,212.5,3.6719930029960324e-07
56.5,212.5,3.9060011935987404e-07
56.75,212.5,4.14521593716799e-07
57.0,212.5,4.3884986711262286e-07
57.25,212.5,4.637992291334214e-07
57.5,212.5,4.895899534673731e-07
57.75,212.5,5.161810573417469e-07
58.0,212.5,5.433125098708302e-07
58.25,212.5,5.707884643824102e-07
58.5,212.5,5.986859067386163e-07
58.75,212.5,6.272129851048192e-07
59.0,212.5,6.564374823714303e-07
59.25,212.5,6.862064406698565e-07
59.5,212.5,7.163087585304595e-07
59.75,212.5,7.467094360613657e-07
60.0,212.5,7.775616261973539e-07
45.0,215.0,3.689110010807184e-07
45.25,215.0,3.37943244166361e-07
45.5,215.0,3.0994101052339573e-07
45.75,215.0,2.8335733215367753e-07
46.0,215.0,2.5862821240174583e-07
46.25,215.0,2.3797117643109544e-07
46.5,215.0,2.226659561177513e-07
46.75,215.0,2.1151331597302203e-07
47.0,215.0,2.0115168042345033e-07
47.25,215.0,1.9036846110598304e-07
47.5,215.0,1.82986494845494e-07
47.75,215.0,1.8300972748352962e-07
48.0,215.0,1.8939703405607133e-07
48.25,215.0,1.9433222364639846e-07
48.5,215.0,1.8959186398603833e-07
48.75,215.0,1.781961501690077e-07
49.0,215.0,1.7032267796146527e-07
49.25,215.0,1.7073739555506506e-07
49.5,215.0,1.7467813140381594e-07
49.75,215.0,1.7193773060864004e-07
50.0,215.0,1.5898597638397405e-07
50.25,215.0,1.432931154843331e-07
50.5,215.0,1.325888755454585e-07
50.75,215.0,1.2814423011597853e-07
51.0,215.0,1.2613023536722778e-07
51.25,215.0,1.2277326066900685e-07
51.5,215.0,1.1892404583324634e-07
51.75,215.0,1.1779860531468955e-07
52.0,215.0,1.2077003996857627e-07
52.25,215.0,1.2660112758133835e-07
52.5,215.0,1.330761479900744e-07
52.75,215.0,1.3957857192270495e-07
53.0,215.0,1.4741960008279875e-07
53.25,215.0,1.5773047068456947e-07
53.5,215.0,1.7029084387054638e-07
53.75,215.0,1.8389987488376391e-07
54.0,215.0,1.9771818426939092e-07
54.25,215.0,2.121791555786956e-07
54.5,215.0,2.281504953849378e-07
54.75,215.0,2.4584394964222156e-07
55.0,215.0,2.646664523098252e-07
55.25,215.0,2.838668496929486e-07
55.5,215.0,3.0340605594592063e-07
55.75,215.0,3.23866650941973e-07
56.0,215.0,3.4563001627407886e-07
56.25,215.0,3.6848018514223924e-07
56.5,215.0,3.918459666740759e-07
56.75,215.0,4.1544975037943743e-07
57.0,215.0,4.396004553708366e-07
57.25,215.0,4.6471024683913953e-07
57.5,215.0,4.908028663486164e-07
57.75,215.0,5.175014436975545e-07
58.0,215.0,5.444408055499395e-07
58.25,215.0,5.716942382827384e-07
58.5,215.0,5.996177034894856e-07
58.75,215.0,6.283830774611587e-07
59.0,215.0,6.577952131880949e-07
59.25,215.0,6.87500614438008e-07
59.5,215.0,7.173962294215741e-07
59.75,215.0,7.477255231647106e-07
60.0,215.0,7.787333030639942e-07
45.0,217.5,3.74216525655946e-07
45.25,217.5,3.4481728339308404e-07
45.5,217.5,3.168498439176659e-07
45.75,217.5,2.8952976360852034e-07
46.0,217.5,2.6579362155665365e-07
46.25,217.5,2.4836884926493497e-07
46.5,217.5,2.3698336670818776e-07
46.75,217.5,2.2735768223647312e-07
47.0,217.5,2.1533072991353208e-07
47.25,217.5,2.0470267236838424e-07
47.5,217.5,2.026738902261016e-07
47.75,217.5,2.1103906855390875e-07
48.0,217.5,2.2177602987394351e-07
48.25,217.5,2.2030700153052862e-07
48.5,217.5,2.0523122956639384e-07
48.75,217.5,1.915492098270022e-07
49.0,217.5,1.8977235460848618e-07
49.25,217.5,1.9686851060463084e-07
49.5,217.5,1.9824089725339888e-07
49.75,217.5,1.8348879182727984e-07
50.0,217.5,1.611987817673466e-07
50.25,217.5,1.4452926988539616e-07
50.5,217.5,1.3730816716961414e-07
50.75,217.5,1.3480600979942636e-07
51.0,217.5,1.300757290767507e-07
51.25,217.5,1.2274603800044304e-07
51.5,217.5,1.1788910014853826e-07
51.75,217.5,1.184507649742983e-07
52.0,217.5,1.2327567766590164e-07
52.25,217.5,1.2890623224404152e-07
52.5,217.5,1.3359426520587192e-07
52.75,217.5,1.3914132801495782e-07
53.0,217.5,1.4765383715698022e-07
53.25,217.5,1.5923882701329717e-07
53.5,217.5,1.7223523296472365e-07
53.75,217.5,1.850080567633583e-07
54.0,217.5,1.9794168537590195e-07
54.25,217.5,2.1250129367267334e-07
54.5,217.5,2.2927887766144295e-07
54.75,217.5,2.4756348737664524e-07
55.0,217.5,2.6609605940919323e-07
55.25,217.5,2.845751770896854e-07
55.5,217.5,3.0389883853843003e-07
55.75,217.5,3.248131280608746e-07
56.0,217.5,3.4715058494505513e-07
56.25,217.5,3.700456675526098e-07
56.5,217.5,3.9290655551305065e-07
56.75,217.5,4.161425861681778e-07
57.0,217.5,4.4047688163573184e-07
57.25,217.5,4.660703629699725e-07
57.5,217.5,4.924033969455621e-07
57.75,217.5,5.188257516941519e-07
58.0,217.5,5.45359110315502e-07
58.25,217.5,5.725880511953108e-07
58.5,217.5,6.008679409585937e-07
58.75,217.5,6.299686577948549e-07
59.0,217.5,6.593163706103411e-07
59.25,217.5,6.886661390037574e-07
59.5,217.5,7.183909821462109e-07
59.75,217.5,7.489325621889975e-07
60.0,217.5,7.80293639701668e-07
45.0,220.0,3.8888195108555124e-07
45.25,220.0,3.6239579204178085e-07
45.5,220.0,3.3191967163670455e-07
45.75,220.0,3.0332872713589865e-07
46.0,220.0,2.843919881811985e-07
46.25,220.0,2.7729444096458167e-07
46.5,220.0,2.758220947196577e-07
46.75,220.0,2.646520007587583e-07
47.0,220.0,2.468698583335538e-07
47.25,220.0,2.4229713702084155e-07
47.5,220.0,2.6083036774871005e-07
47.75,220.0,2.950577664417864e-07
48.0,220.0,3.0838674502930985e-07
48.25,220.0,2.795587424886392e-07
48.5,220.0,2.4678050325466216e-07
48.75,220.0,2.411417171499508e-07
49.0,220.0,2.633359945658498e-07
49.25,220.0,2.8375483729359274e-07
49.5,220.0,2.6253243956553263e-07
49.75,220.0,2.1596212462782205e-07
50.0,220.0,1.8177300353805492e-07
50.25,220.0,1.7023190723719495e-07
50.5,220.0,1.718214146517738e-07
50.75,220.0,1.6619577181131717e-07
51.0,220.0,1.482078400005804e-07
51.25,220.0,1.32953981379913e-07
51.5,220.0,1.2898638124259065e-07
51.75,220.0,1.3452796243651477e-07
52.0,220.0,1.409135925722893e-07
52.25,220.0,1.413380492643057e-07
52.5,220.0,1.4082751376154334e-07
52.75,220.0,1.4578425311384535e-07
53.0,220.0,1.5704869482657813e-07
53.25,220.0,1.7094814430684835e-07
53.5,220.0,1.8219707875744007e-07
53.75,220.0,1.9135904372191703e-07
54.0,220.0,2.0297097635957329e-07
54.25,220.0,2.1890652468492533e-07
54.5,220.0,2.3779512481336695e-07
54.75,220.0,2.560430650833112e-07
55.0,220.0,2.722025878032497e-07
55.25,220.0,2.890391692655925e-07
55.5,220.0,3.088214102220377e-07
55.75,220.0,3.3139634347811864e-07
56.0,220.0,3.545347265765386e-07
56.25,220.0,3.761135687341266e-07
56.5,220.0,3.973010241908881e-07
56.75,220.0,4.2034717728789417e-07
57.0,220.0,4.4584809555381355e-07
57.25,220.0,4.7258157820362356e-07
57.5,220.0,4.98475825505551e-07
57.75,220.0,5.23428467014142e-07
58.0,220.0,5.493122889888014e-07
58.25,220.0,5.772227323896928e-07
58.5,220.0,6.066828743822583e-07
58.75,220.0,6.360140267780423e-07
59.0,220.0,6.642818606295009e-07
59.25,220.0,6.927024660541292e-07
59.5,220.0,7.22652943374591e-07
59.75,220.0,7.542330142662479e-07
60.0,220.0,7.862677742220825e-07
45.0,222.5,4.2026116708893113e-07
45.25,222.5,3.869599214390007e-07
45.5,222.5,3.469587416260467e-07
45.75,222.5,3.2325120558063247e-07
46.0,222.5,3.224935276602281e-07
46.25,222.5,3.4331006726340263e-07
46.5,222.5,3.432771084055375e-07
46.75,222.5,3.048912824432648e-07
47.0,222.5,2.8739048907322484e-07
47.25,222.5,3.172428122422133e-07
47.5,222.5,4.0158308400872755e-07
47.75,222.5,4.721118408435032e-07
48.0,222.5,4.10388895755176e-07
48.25,222.5,3.238573678121526e-07
48.5,222.5,3.0259492056483595e-07
48.75,222.5,3.544879496608644e-07
49.0,222.5,4.388493374252178e-07
49.25,222.5,4.1541764705943507e-07
49.5,222.5,3.0514546034421386e-07
49.75,222.5,2.3173651431118714e-07
50.0,222.5,2.1355880952533823e-07
50.25,222.5,2.3389850711819093e-07
50.5,222.5,2.3840534923991186e-07
50.75,222.5,1.9513251603431314e-07
51.0,222.5,1.5647409234986753e-07
51.25,222.5,1.4462059050313059e-07
51.5,222.5,1.558551649960549e-07
51.75,222.5,1.7132837726308026e-07
52.0,222.5,1.6365210808721997e-07
52.25,222.5,1.490157708339268e-07
52.5,222.5,1.4727645913925613e-07
52.75,222.5,1.5989250357062446e-07
53.0,222.5,1.8011829305830673e-07
53.25,222.5,1.9044592725059317e-07
53.5,222.5,1.9063202205682472e-07
53.75,222.5,1.9624450708910501e-07
54.0,222.5,2.115838675376125e-07
54.25,222.5,2.3439105711897668e-07
54.5,222.5,2.546796240565641e-07
54.75,222.5,2.655241380100648e-07
55.0,222.5,2.7689086645743544e-07
55.25,222.5,2.950182687033731e-07
55.5,222.5,3.1974046588167937e-07
55.75,222.5,3.4580734464828566e-07
56.0,222.5,3.649783164583198e-07
56.25,222.5,3.8133410218410546e-07
56.5,222.5,4.020474932975304e-07
56.75,222.5,4.284296241108265e-07
57.0,222.5,4.579607779664485e-07
57.25,222.5,4.836612191860823e-07
57.5,222.5,5.047064050023309e-07
57.75,222.5,5.277930823499588e-07
58.0,222.5,5.55641566424292e-07
58.25,222.5,5.873357411534386e-07
58.5,222.5,6.179268203787558e-07
58.75,222.5,6.43534644462207e-07
59.0,222.5,6.689053595465566e-07
59.25,222.5,6.980408217005518e-07
59.5,222.5,7.311613963167929e-07
59.75,222.5,7.651862389268516e-07
60.0,222.5,7.951304474840271e-07
45.0,225.0,4.759595434444819e-07
45.25,225.0,4.0107207321948835e-07
45.5,225.0,3.644952359938003e-07
45.75,225.0,3.694415783295213e-07
46.0,225.0,4.4028562684594874e-07
46.25,225.0,5.078112426115666e-07
46.5,225.0,3.981128371410847e-07
46.75,225.0,3.385546357703717e-07
47.0,225.0,3.742633336578649e-07
47.25,225.0,5.483595661992524e-07
47.5,225.0,8.434850664595928e-07
47.75,225.0,6.878244079855378e-07
48.0,225.0,4.3472177102543696e-07
48.25,225.0,3.699442924220975e-07
48.5,225.0,4.6857854729687176e-07
48.75,225.0,7.562465511590233e-07
49.0,225.0,7.797292360667285e-07
49.25,225.0,4.571989560275824e-07
49.5,225.0,2.944135313320828e-07
49.75,225.0,2.6459376323284545e-07
50.0,225.0,3.425915333643559e-07
50.25,225.0,4.159912770917984e-07
50.5,225.0,2.8740280211270175e-07
50.75,225.0,1.899147609174534e-07
51.0,225.0,1.6388157053626173e-07
51.25,225.0,1.922240816520926e-07
51.5,225.0,2.5243870949154257e-07
51.75,225.0,2.2139031974344192e-07
52.0,225.0,1.6620695963975862e-07
52.25,225.0,1.5138465703223858e-07
52.5,225.0,1.688959763157527e-07
52.75,225.0,2.1473240952030181e-07
53.0,225.0,2.285878858421242e-07
53.25,225.0,1.9954673380340182e-07
53.5,225.0,1.9203107126664065e-07
53.75,225.0,2.0741940964796868e-07
54.0,225.0,2.4419699728994715e-07
54.25,225.0,2.779114289808149e-07
54.5,225.0,2.700208945327631e-07
54.75,225.0,2.6760854598961714e-07
55.0,225.0,2.8322388967438883e-07
55.25,225.0,3.152735523759276e-07
55.5,225.0,3.558418375515515e-07
55.75,225.0,3.669102404124658e-07
56.0,225.0,3.690266487943461e-07
56.25,225.0,3.85336448416318e-07
56.5,225.0,4.151780579331188e-07
56.75,225.0,4.566134290673318e-07
57.0,225.0,4.833633031608997e-07
57.25,225.0,4.909731841085119e-07
57.5,225.0,5.078474800690458e-07
57.75,225.0,5.366689668218072e-07
58.0,225.0,5.769475459604934e-07
58.25,225.0,6.145181854488868e-07
58.5,225.0,6.296923333870552e-07
58.75,225.0,6.470250644152742e-07
59.0,225.0,6.752312857738474e-07
59.25,225.0,7.140492267465604e-07
59.5,225.0,7.574164553325602e-07
59.75,225.0,7.820553284965115e-07
60.0,225.0,8.002363752757091e-07
45.0,227.5,4.7378611989223884e-07
45.25,227.5,4.07483907172157e-07
45.5,227.5,4.126671930837489e-07
45.75,227.5,5.608157707115424e-07
46.0,227.5,1.0623070214599295e-06
46.25,227.5,5.767119789501507e-07
46.5,227.5,3.9510464433512027e-07
46.75,227.5,4.2273490430400074e-07
47.0,227.5,7.085682545149297e-07
47.25,227.5,1.9429823669980806e-06
47.5,227.5,1.443305597259581e-06
47.75,227.5,5.87021303344315e-07
48.0,227.5,4.338156698313611e-07
48.25,227.5,5.821005533146462e-07
48.5,227.5,1.4607128107080314e-06
48.75,227.5,2.0375549026896422e-06
49.0,227.5,7.079867885284585e-07
49.25,227.5,3.6218993504366637e-07
49.5,227.5,3.136180267704347e-07
49.75,227.5,5.262544683359849e-07
50.0,227.5,1.0843674275173854e-06
50.25,227.5,4.744912457388395e-07
50.5,227.5,2.296426743209068e-07
50.75,227.5,1.823249773380553e-07
51.0,227.5,2.4552365340824167e-07
51.25,227.5,5.39932212717531e-07
51.5,227.5,3.807964437108069e-07
51.75,227.5,1.9152544683542772e-07
52.0,227.5,1.554497572886504e-07
52.25,227.5,1.829215762194636e-07
52.5,227.5,3.279522744481511e-07
52.75,227.5,3.81620457234888e-07
53.0,227.5,2.2056879178666833e-07
53.25,227.5,1.882948230669257e-07
53.5,227.5,2.0513148124567948e-07
53.75,227.5,2.8430149312530517e-07
54.0,227.5,4.1294262909108426e-07
54.25,227.5,2.942861112575912e-07
54.5,227.5,2.5943953085860727e-07
54.75,227.5,2.722464416127224e-07
55.0,227.5,3.2343464662076826e-07
55.25,227.5,4.485909415041789e-07
55.5,227.5,4.0180949156809476e-07
55.75,227.5,3.590501772565702e-07
56.0,227.5,3.6900194955169496e-07
56.25,227.5,4.0771669218564455e-07
56.5,227.5,5.040317346827194e-07
56.75,227.5,5.339476254473396e-07
57.0,227.5,4.821802179755252e-07
57.25,227.5,4.881145052593183e-07
57.5,227.5,5.205563732291196e-07
57.75,227.5,5.926420699742252e-07
58.0,227.5,6.755709975880819e-07
58.25,227.5,6.262501904830131e-07
58.5,227.5,6.254850166698134e-07
58.75,227.5,6.538517178800163e-07
59.0,227.5,7.108290500656977e-07
59.25,227.5,8.112853222552729e-07
59.5,227.5,7.89748846319327e-07
59.75,227.5,7.78665911971288e-07
60.0,227.5,8.030897664657033e-07
45.0,230.0,4.506041242358094e-07
45.25,230.0,4.483792155340893e-07
45.5,230.0,6.391521960580349e-07
45.75,230.0,5.841821864693841e-06
46.0,230.0,9.061669908883019e-07
46.25,230.0,4.4942758903321334e-07
46.5,230.0,4.5560546146905523e-07
46.75,230.0,7.978147049669815e-07
47.0,230.0,5.1616589915592925e-06
47.25,230.0,3.825223373832287e-06
47.5,230.0,7.438749948240897e-07
47.75,230.0,4.806559975589764e-07
48.0,230.0,6.486482160283913e-07
48.25,230.0,2.5360758331149924e-06
48.5,230.0,1.123464800079077e-05
48.75,230.0,1.0003836938832222e-06
49.0,230.0,4.145525462906363e-07
49.25,230.0,3.455362954651875e-07
49.5,230.0,7.255438543296577e-07
49.75,230.0,1.0442237344032712e-05
50.0,230.0,7.486275631629624e-07
50.25,230.0,2.5973020245650957e-07
50.5,230.0,1.9332851863840261e-07
50.75,230.0,2.946331805198099e-07
51.0,230.0,2.325788310386656e-06
51.25,230.0,7.421920216188482e-07
51.5,230.0,2.1034418806742394e-07
51.75,230.0,1.5513830764479764e-07
52.0,230.0,1.9382845628523881e-07
52.25,230.0,6.692326770529888e-07
52.5,230.0,1.1122748400094196e-06
52.75,230.0,2.3789422587405795e-07
53.0,230.0,1.8096423892721702e-07
53.25,230.0,2.0085676877279468e-07
53.5,230.0,3.708987823536347e-07
53.75,230.0,2.165456549407807e-06
54.0,230.0,3.2258039150967477e-07
54.25,230.0,2.474564353427411e-07
54.5,230.0,2.596739413496252e-07
54.75,230.0,3.438528750621117e-07
55.0,230.0,1.6959554576256863e-06
55.25,230.0,4.7001523184597715e-07
55.5,230.0,3.44445087563372e-07
55.75,230.0,3.509599795226137e-07
56.0,230.0,4.041605191629216e-07
56.25,230.0,8.389638445072123e-07
56.5,230.0,7.312649044077801e-07
56.75,230.0,4.6778549389614454e-07
57.0,230.0,4.661517039039609e-07
57.25,230.0,5.056875139741734e-07
57.5,230.0,6.891324338953453e-07
57.75,230.0,1.2977561616445143e-06
58.0,230.0,6.179041909248895e-07
58.25,230.0,6.007299435673019e-07
58.5,230.0,6.324944452629211e-07
58.75,230.0,7.357551412567886e-07
59.0,230.0,1.9883320172553454e-06
59.25,230.0,8.029575083723373e-07
59.5,230.0,7.522846499075087e-07
59.75,230.0,7.774929353665527e-07
60.0,230.0,8.484160700650278e-07
45.0,232.5,4.778846780517654e-07
45.25,232.5,6.280733477748157e-07
45.5,232.5,3.7980217320043863e-06
45.75,232.5,1.060913954020748e-06
46.0,232.5,4.854691830757929e-07
46.25,232.5,4.7270909653285287e-07
46.5,232.5,7.703414904858263e-07
46.75,232.5,4.0857581926623254e-06
47.0,232.5,4.483298649216039e-06
47.25,232.5,8.006355649570196e-07
47.5,232.5,4.999236205005531e-07
47.75,232.5,6.440952441399972e-07
48.0,232.5,2.299877058797861e-06
48.25,232.5,1.1793882406019307e-05
48.5,232.5,1.0530294328736645e-06
48.75,232.5,4.292837965103047e-07
49.0,232.5,3.5137639398108433e-07
49.25,232.5,7.110430304546611e-07
49.5,232.5,8.684477370568544e-06
49.75,232.5,7.549691207753284e-07
50.0,232.5,2.6081280668499573e-07
50.25,232.5,1.926546514541272e-07
50.5,232.5,2.945523249753279e-07
50.75,232.5,2.260094373651711e-06
51.0,232.5,6.969997391470528e-07
51.25,232.5,2.0115340471082988e-07
51.5,232.5,1.475881479251484e-07
51.75,232.5,1.887312190973489e-07
52.0,232.5,7.069263551207072e-07
52.25,232.5,9.284534738807082e-07
52.5,232.5,2.188320615825745e-07
52.75,232.5,1.6728948271094168e-07
53.0,232.5,1.8967828296911904e-07
53.25,232.5,3.839409218331369e-07
53.5,232.5,1.58169097530525e-06
53.75,232.5,2.903994533731691e-07
54.0,232.5,2.281165505380045e-07
54.25,232.5,2.431294832128117e-07
54.5,232.5,3.405970235847988e-07
54.75,232.5,1.7593085306355505e-06
55.0,232.5,4.127484687366234e-07
55.25,232.5,3.1938956845944944e-07
55.5,232.5,3.2975467167961625e-07
55.75,232.5,3.9115297356673295e-07
56.0,232.5,9.916937949716598e-07
56.25,232.5,6.051623229197389e-07
56.5,232.5,4.360250740464977e-07
56.75,232.5,4.407583398258197e-07
57.0,232.5,4.862016007578518e-07
57.25,232.5,7.410137663477201e-07
57.5,232.5,9.387004500371887e-07
57.75,232.5,5.762847506973756e-07
58.0,232.5,5.713058579548402e-07
58.25,232.5,6.082485981551145e-07
58.5,232.5,7.457872235328011e-07
58.75,232.5,1.534451454898722e-06
59.0,232.5,7.423665037142868e-07
59.25,232.5,7.185049304414548e-07
59.5,232.5,7.494253921880301e-07
59.75,232.5,8.398227592243401e-07
60.0,232.5,1.760909611348005e-06
45.0,235.0,5.790623603951772e-07
45.25,235.0,9.404999966600158e-07
45.5,235.0,7.407176960683159e-07
45.75,235.0,4.899860505114262e-07
46.0,235.0,4.7660516189207414e-07
46.25,235.0,6.687622393641846e-07
46.5,235.0,1.4973354161007535e-06
46.75,235.0,1.5980010512617326e-06
47.0,235.0,6.948741712031747e-07
47.25,235.0,4.863875832095133e-07
47.5,235.0,5.79590578864142e-07
47.75,235.0,1.2209842190635811e-06
48.0,235.0,1.8909135242051178e-06
48.25,235.0,7.705933278145949e-07
48.5,235.0,3.9725851275207447e-07
48.75,235.0,3.302058029230892e-07
49.0,235.0,4.987967248126779e-07
49.25,235.0,9.207161688618015e-07
49.5,235.0,4.603601873043317e-07
49.75,235.0,2.2939665900167938e-07
50.0,235.0,1.7944299934846697e-07
50.25,235.0,2.3688216899131476e-07
50.5,235.0,4.664144179766794e-07
50.75,235.0,3.188271182619218e-07
51.0,235.0,1.648408725074546e-07
51.25,235.0,1.326165940396251e-07
51.5,235.0,1.6180855721970033e-07
51.75,235.0,2.944726676945564e-07
52.0,235.0,2.870692437095812e-07
52.25,235.0,1.7095644766484952e-07
52.5,235.0,1.4781356871829132e-07
52.75,235.0,1.6835075333787586e-07
53.0,235.0,2.5267850156662774e-07
53.25,235.0,3.1086839480387596e-07
53.5,235.0,2.2207210281788292e-07
53.75,235.0,2.0308068759966602e-07
54.0,235.0,2.2093778151432986e-07
54.25,235.0,2.810092409877285e-07
54.5,235.0,3.653205551401584e-07
54.75,235.0,3.0592675526186497e-07
55.0,235.0,2.877812611545849e-07
55.25,235.0,3.047701808700509e-07
55.5,235.0,3.5245516905035856e-07
55.75,235.0,4.4042398295029983e-07
56.0,235.0,4.1556820751242896e-07
56.25,235.0,3.9598163559251276e-07
56.5,235.0,4.1229460112646166e-07
56.75,235.0,4.534158352109685e-07
57.0,235.0,5.346050179211304e-07
57.25,235.0,5.45714194832847e-07
57.5,235.0,5.238451992184423e-07
57.75,235.0,5.389026752622428e-07
58.0,235.0,5.763023087634878e-07
58.25,235.0,6.482540290120298e-07
58.5,235.0,6.911414363042212e-07
58.75,235.0,6.687602915889101e-07
59.0,235.0,6.814440036695402e-07
59.25,235.0,7.163841497792589e-07
59.5,235.0,7.802177084403894e-07
59.75,235.0,8.46346192018288e-07
60.0,235.0,8.289180121190398e-07
45.0,237.5,5.71940335536425e-07
45.25,237.5,5.316826174883715e-07
45.5,237.5,4.674379915359239e-07
45.75,237.5,4.6293530797658633e-07
46.0,237.5,5.415729089630616e-07
46.25,237.5,6.931757892125745e-07
46.5,237.5,6.802949390483093e-07
46.75,237.5,5.130822364751708e-07
47.0,237.5,4.3268924787565055e-07
47.25,237.5,4.6807371256729624e-07
47.5,237.5,6.054254962917227e-07
47.75,237.5,6.369598820610278e-07
48.0,237.5,4.5694363659531945e-07
48.25,237.5,3.219920569064172e-07
48.5,237.5,2.7844536787391405e-07
48.75,237.5,3.0468589051757533e-07
49.0,237.5,3.227446818687696e-07
49.25,237.5,2.47462302427337e-07
49.5,237.5,1.7732199331099707e-07
49.75,237.5,1.5115886919936372e-07
50.0,237.5,1.617752285465457e-07
50.25,237.5,1.8020050207567806e-07
50.5,237.5,1.5404497566429143e-07
50.75,237.5,1.2022914619436165e-07
51.0,237.5,1.0938409111815872e-07
51.25,237.5,1.2051277509250724e-07
