r_km,z_m,J
52.0,182.5,0.006563146823164501
52.25,182.5,0.008716717699637666
52.5,182.5,0.011228676074058308
52.75,182.5,0.014083635977045539
53.0,182.5,0.017264622735378765
53.25,182.5,0.02075364381540612
53.5,182.5,0.02453232873374911
53.75,182.5,0.028582120604427552
54.0,182.5,0.03288395712560388
54.25,182.5,0.03741793157487128
54.5,182.5,0.04216344290672258
54.75,182.5,0.047099798857579867
55.0,182.5,0.05220671780651098
55.25,182.5,0.05746426658803405
55.5,182.5,0.06285240248211399
55.75,182.5,0.0683507470176834
56.0,182.5,0.07393897675894157
56.25,182.5,0.07959753703804073
56.5,182.5,0.08530801089396745
56.75,182.5,0.09105283438354173
57.0,182.5,0.0968147594854396
57.25,182.5,0.10257673127903966
57.5,182.5,0.10832237896606833
57.75,182.5,0.1140366426710947
58.0,182.5,0.11970590484316013
58.25,182.5,0.12531753118262412
58.5,182.5,0.13085934984362269
58.75,182.5,0.13631962042877432
59.0,182.5,0.14168747186898756
59.25,182.5,0.14695326808937614
59.5,182.5,0.15210845613191892
59.75,182.5,0.15714503947042258
60.0,182.5,0.16205522886944013
45.0,185.0,0.08850285486870291
45.25,185.0,0.08261146892004034
45.5,185.0,0.07671643939766604
45.75,185.0,0.07084769035143434
46.0,185.0,0.06503363521273031
46.25,185.0,0.05930402010607261
46.5,185.0,0.053691382200334425
46.75,185.0,0.0482292310274377
47.0,185.0,0.04294891223665109
47.25,185.0,0.03787829269482845
47.5,185.0,0.03304312532409315
47.75,185.0,0.028469171482969013
48.0,185.0,0.0241826528667326
48.25,185.0,0.020208643495296164
48.5,185.0,0.01656914711512114
48.75,185.0,0.013282578226089026
49.0,185.0,0.010364689462726617
49.25,185.0,0.007829631906064671
49.5,185.0,0.005690015163971163
49.75,185.0,0.003956100539787233
50.0,185.0,0.0026350957055587543
50.25,185.0,0.0017311763101077737
50.5,185.0,0.0012459945896681202
50.75,185.0,0.0011790201529652267
51.0,185.0,0.0015274187276147488
51.25,185.0,0.0022857943075850207
51.5,185.0,0.003446270452549749
51.75,185.0,0.004998970020655524
52.0,185.0,0.006932490446175388
52.25,185.0,0.00923398133794584
52.5,185.0,0.011888907982708585
52.75,185.0,0.014880979952144768
53.0,185.0,0.01819257295353316
53.25,185.0,0.021805428883733047
53.5,185.0,0.02570107231535479
53.75,185.0,0.029860647645491123
54.0,185.0,0.03426450461419228
54.25,185.0,0.03889213409576586
54.5,185.0,0.04372266139703107
54.75,185.0,0.04873547047213389
55.0,185.0,0.053910361200031676
55.25,185.0,0.05922715712454263
55.5,185.0,0.0646653156099567
55.75,185.0,0.0702041107539294
56.0,185.0,0.07582333312489231
56.25,185.0,0.08150386665672182
56.5,185.0,0.08722761429672088
56.75,185.0,0.09297695082285085
57.0,185.0,0.09873439357854852
57.25,185.0,0.10448292782391289
57.5,185.0,0.11020669642226677
57.75,185.0,0.11589135986040544
58.0,185.0,0.12152379109851696
58.25,185.0,0.12709148606354392
58.5,185.0,0.1325823407119916
58.75,185.0,0.13798499501539052
59.0,185.0,0.143289300278456
59.25,185.0,0.14848633914867793
59.5,185.0,0.15356794297859588
59.75,185.0,0.15852621302818093
60.0,185.0,0.16335353094334948
45.0,187.5,0.08641889870385877
45.25,187.5,0.08049303993813828
45.5,187.5,0.07457329853099293
45.75,187.5,0.06868830207252374
46.0,187.5,0.06286668745615898
46.25,187.5,0.05714023988037542
46.5,187.5,0.05154343808751449
46.75,187.5,0.04610986201504752
47.0,187.5,0.04086932798974385
47.25,187.5,0.03584833790579722
47.5,187.5,0.03107274873421817
47.75,187.5,0.02656948830310024
48.0,187.5,0.02236552533108882
48.25,187.5,0.01848537778293302
48.5,187.5,0.014949656351830987
48.75,187.5,0.011775631921617569
49.0,187.5,0.008978706540457737
49.25,187.5,0.006573057368879143
49.5,187.5,0.0045709472601922485
49.75,187.5,0.0029816671003588535
50.0,187.5,0.0018112000038996712
50.25,187.5,0.001062709837531317
50.5,187.5,0.0007371158358183694
50.75,187.5,0.0008331181538946408
51.0,187.5,0.0013468196717619785
51.25,187.5,0.0022715792546426083
51.5,187.5,0.003598426308621283
51.75,187.5,0.005316706523980308
52.0,187.5,0.007414363198632978
52.25,187.5,0.009877690143006657
52.5,187.5,0.012691036357452834
52.75,187.5,0.015837042408222146
53.0,187.5,0.01929741761546777
53.25,187.5,0.023053638586349567
53.5,187.5,0.027086974985172096
53.75,187.5,0.03137796647106228
54.0,187.5,0.03590608478667501
54.25,187.5,0.04065010484584275
54.5,187.5,0.04558890631661339
54.75,187.5,0.050701912614504074
55.0,187.5,0.05596875659439138
55.25,187.5,0.061368650821904236
55.5,187.5,0.06688030422784652
55.75,187.5,0.07248263752658723
56.0,187.5,0.07815565823539927
56.25,187.5,0.0838806477913916
56.5,187.5,0.08963955592039952
56.75,187.5,0.09541437118516094
57.0,187.5,0.10118724861661521
57.25,187.5,0.10694132944547119
57.5,187.5,0.11266142191001005
57.75,187.5,0.11833386362917275
58.0,187.5,0.12394578516501964
58.25,187.5,0.12948461865525684
58.5,187.5,0.13493836284457927
58.75,187.5,0.1402962420201751
59.0,187.5,0.14554895952012936
59.25,187.5,0.15068822011446514
59.5,187.5,0.15570602601559447
59.75,187.5,0.16059448797962816
60.0,187.5,0.16534629902829745
45.0,190.0,0.08423885534277065
45.25,190.0,0.07828455426760716
45.5,190.0,0.07234605564130403
45.75,190.0,0.06645118971370567
46.0,190.0,0.06063024428239183
46.25,190.0,0.05491765279659422
46.5,190.0,0.049348926553670625
46.75,190.0,0.04395631916136644
47.0,190.0,0.03876762598776462
47.25,190.0,0.03380870119695856
47.5,190.0,0.0291064853499311
47.75,190.0,0.024689203946707483
48.0,190.0,0.020583775260158088
48.25,190.0,0.016813289284620225
48.5,190.0,0.01339675905826243
48.75,190.0,0.010350721252669004
49.0,190.0,0.007690599992857816
49.25,190.0,0.0054304496477396436
49.5,190.0,0.003581670141797
49.75,190.0,0.002152183160605503
50.0,190.0,0.001146715189215719
50.25,190.0,0.0005675723187306136
50.5,190.0,0.00041493841001849496
50.75,190.0,0.0006864863167255209
51.0,190.0,0.0013769684113693614
51.25,190.0,0.002478437755656593
51.5,190.0,0.003980992166515485
51.75,190.0,0.00587332907486493
52.0,190.0,0.008142619105151572
52.25,190.0,0.010774024204748822
52.5,190.0,0.013750644594748285
52.75,190.0,0.017054236534299494
53.0,190.0,0.020666176547461168
53.25,190.0,0.024567804478771937
53.5,190.0,0.02873991912217977
53.75,190.0,0.033162148440951
54.0,190.0,0.03781305811629532
54.25,190.0,0.04267102756561569
54.5,190.0,0.04771502777355896
54.75,190.0,0.05292449839144098
55.0,190.0,0.05827854612512029
55.25,190.0,0.06375549679806891
55.5,190.0,0.06933346988431788
55.75,190.0,0.07499151201637233
56.0,190.0,0.08071017065853292
56.25,190.0,0.08647097743856746
56.5,190.0,0.09225552190243103
56.75,190.0,0.09804524171149887
57.0,190.0,0.10382224601055023
57.25,190.0,0.10957034246474817
57.5,190.0,0.11527521094385662
57.75,190.0,0.12092361726899181
58.0,190.0,0.1265026030707821
58.25,190.0,0.13199954388937263
58.5,190.0,0.13740294419611576
58.75,190.0,0.14270300300877192
59.0,190.0,0.14789125916676127
59.25,190.0,0.15295968374222502
59.5,190.0,0.15790019921188148
59.75,190.0,0.1627050979060206
60.0,190.0,0.1673678218749589
45.0,192.5,0.08195508467079338
45.25,192.5,0.07597860469764262
45.5,192.5,0.0700274330656181
45.75,192.5,0.06413010650197926
46.0,192.5,0.05831985687817309
46.25,192.5,0.05263330882316364
46.5,192.5,0.04710536167164536
46.75,192.5,0.0417658642738884
47.0,192.5,0.036641012871175604
47.25,192.5,0.03175726052062289
47.5,192.5,0.027143249620951382
47.75,192.5,0.02282787533498365
48.0,192.5,0.01883688686276397
48.25,192.5,0.0151914094221971
48.5,192.5,0.01190918740016611
48.75,192.5,0.009006598154312151
49.0,192.5,0.006499155438703497
49.25,192.5,0.004400280599300199
49.5,192.5,0.0027199588212469816
49.75,192.5,0.0014645942154428715
50.0,192.5,0.0006378458296896206
50.25,192.5,0.00024127909519799928
50.5,192.5,0.0002741346117540733
50.75,192.5,0.0007326988469888995
51.0,192.5,0.0016102126494281777
51.25,192.5,0.002897575630614435
51.5,192.5,0.004584178672793482
51.75,192.5,0.006658043527911106
52.0,192.5,0.009105269238878777
52.25,192.5,0.011909638667282008
52.5,192.5,0.015053109872441794
52.75,192.5,0.0185169443075075
53.0,192.5,0.022282452882580794
53.25,192.5,0.02633068875356681
53.5,192.5,0.030641590856500978
53.75,192.5,0.03519371116162273
54.0,192.5,0.03996499754362792
54.25,192.5,0.04493388921895325
54.5,192.5,0.05007956204825503
54.75,192.5,0.055381104516561086
55.0,192.5,0.060816670587269694
55.25,192.5,0.06636373118053984
55.5,192.5,0.07200033832925712
55.75,192.5,0.0777061595858406
56.0,192.5,0.08346224350784315
56.25,192.5,0.08924988709491422
56.5,192.5,0.09504997896260059
56.75,192.5,0.10084364283430858
57.0,192.5,0.10661355637971015
57.25,192.5,0.11234456761050016
57.5,192.5,0.11802302015199129
57.75,192.5,0.12363563644102182
58.0,192.5,0.1291692333148815
58.25,192.5,0.13461153332373188
58.5,192.5,0.13995207605169147
58.75,192.5,0.1451821299927838
59.0,192.5,0.15029366573261416
59.25,192.5,0.15527851722275599
59.5,192.5,0.16012861186959315
59.75,192.5,0.16483693198967142
60.0,192.5,0.16939806383869782
45.0,195.0,0.07956347624881777
45.25,195.0,0.07357097909102062
45.5,195.0,0.06761384624048705
45.75,195.0,0.06172318914053254
46.0,195.0,0.055935472393195074
46.25,195.0,0.050287914059841676
46.5,195.0,0.04481312800339832
46.75,195.0,0.039538435205843436
47.0,195.0,0.03448972755280777
47.25,195.0,0.029695209511484633
47.5,195.0,0.025184988314292278
47.75,195.0,0.020987391157629376
48.0,195.0,0.017126067367634557
48.25,195.0,0.013620274341956118
48.5,195.0,0.010487191075635338
48.75,195.0,0.007743389113466725
49.0,195.0,0.005404072454052722
49.25,195.0,0.00348134988609039
49.5,195.0,0.0019834720793683314
49.75,195.0,0.0009154893881599957
50.0,195.0,0.0002802341378256301
50.25,195.0,7.843018439568361e-05
50.5,195.0,0.00030798244827801025
50.75,195.0,0.0009635104224201552
51.0,195.0,0.0020368352284784175
51.25,195.0,0.003518002050987179
51.5,195.0,0.005395795596174979
51.75,195.0,0.007657294306380624
52.0,195.0,0.010287174046198722
52.25,195.0,0.013267821525436485
52.5,195.0,0.016580445231473506
52.75,195.0,0.020206221353803677
53.0,195.0,0.024126371189331364
53.25,195.0,0.0283212372786944
53.5,195.0,0.03276958006420028
53.75,195.0,0.037449068030813715
54.0,195.0,0.042337569012310006
54.25,195.0,0.047413870834402516
54.5,195.0,0.052657048056051314
54.75,195.0,0.05804528055387015
55.0,195.0,0.06355562208965415
55.25,195.0,0.06916518603411059
55.5,195.0,0.07485261925791642
55.75,195.0,0.08059834545598155
56.0,195.0,0.08638341182886877
56.25,195.0,0.09218835236101985
56.5,195.0,0.09799344372089513
56.75,195.0,0.10378016529568945
57.0,195.0,0.10953233087955794
57.25,195.0,0.11523573011270727
57.5,195.0,0.12087680460941785
57.75,195.0,0.1264419165766456
58.0,195.0,0.13191800126619235
58.25,195.0,0.13729378265240588
58.5,195.0,0.14256008919367513
58.75,195.0,0.14770885811148993
59.0,195.0,0.15273193103276328
59.25,195.0,0.15762094917213254
59.5,195.0,0.16236838268460774
59.75,195.0,0.1669684565446078
60.0,195.0,0.1714168788486109
45.0,197.5,0.0770634363436078
45.25,197.5,0.07106126762372011
45.5,197.5,0.06510632993057142
45.75,197.5,0.0592334996139936
46.0,197.5,0.05348132151252105
46.25,197.5,0.047885496028991614
46.5,197.5,0.04247549890868474
46.75,197.5,0.03727715958244748
47.0,197.5,0.03231765623644067
47.25,197.5,0.027627298315824556
47.5,197.5,0.023236520659828397
47.75,197.5,0.019171777393064415
48.0,197.5,0.015454334586693097
48.25,197.5,0.012102270531423542
48.5,197.5,0.009132851971020761
48.75,197.5,0.006562678402634803
49.0,197.5,0.004405910424953752
49.25,197.5,0.0026728215148804635
49.5,197.5,0.0013699874324889505
49.75,197.5,0.0005014370644867983
50.0,197.5,6.922984506618768e-05
50.25,197.5,7.288387900628024e-05
50.5,197.5,0.0005085737584296091
50.75,197.5,0.0013692330753227733
51.0,197.5,0.0026455894651506995
51.25,197.5,0.004327077648707656
51.5,197.5,0.006401702631213535
51.75,197.5,0.008855182080663604
52.0,197.5,0.011670599503424861
52.25,197.5,0.014829274160812589
52.5,197.5,0.018312188125207518
52.75,197.5,0.022100583022712117
53.0,197.5,0.02617520197361678
53.25,197.5,0.030515215728325162
53.5,197.5,0.03509824326310773
53.75,197.5,0.03990162484203319
54.0,197.5,0.044903622197580706
54.25,197.5,0.05008320416096934
54.5,197.5,0.05541870976449981
54.75,197.5,0.06088705315269605
55.0,197.5,0.0664645781929818
55.25,197.5,0.07212882869968396
55.5,197.5,0.07785940622566101
55.75,197.5,0.08363705474383964
56.0,197.5,0.08944212648208483
56.25,197.5,0.09525427193620539
56.5,197.5,0.10105380440389145
56.75,197.5,0.10682331594685468
57.0,197.5,0.11254783762284881
57.25,197.5,0.11821350172647105
57.5,197.5,0.12380633436344557
57.75,197.5,0.1293125499150709
58.0,197.5,0.13471993811806704
58.25,197.5,0.1400186708624256
58.5,197.5,0.1452005362569675
58.75,197.5,0.15025744514432327
59.0,197.5,0.1551808681877931
59.25,197.5,0.15996275967977058
59.5,197.5,0.16459683531829583
59.75,197.5,0.16907869127366848
60.0,197.5,0.17340460018343573
45.0,200.0,0.07445810265248987
45.25,200.0,0.06845359398291617
45.5,200.0,0.0625110552798418
45.75,200.0,0.056668815549428264
46.0,200.0,0.050965291214353226
46.25,200.0,0.045433037306200186
46.5,200.0,0.04009884814016318
46.75,200.0,0.03498883700941735
47.0,200.0,0.030132507132936692
47.25,200.0,0.025561515035752214
47.5,200.0,0.021305073280067366
47.75,200.0,0.017387000050452905
48.0,200.0,0.013826663547980012
48.25,200.0,0.010641845297347907
48.5,200.0,0.007850071235654288
48.75,200.0,0.005467302512009109
49.0,200.0,0.0035059424059807887
49.25,200.0,0.0019743062113994903
49.5,200.0,0.0008776487730834948
49.75,200.0,0.00021920496279415058
50.0,200.0,1.1102230246251565e-16
50.25,200.0,0.00021787471785295054
50.5,200.0,0.0008671084774005688
50.75,200.0,0.0019392372431921157
51.0,200.0,0.0034242648269677822
51.25,200.0,0.005310991898248574
51.5,200.0,0.007586224517636242
51.75,200.0,0.01023399876717157
52.0,200.0,0.013236004664148648
52.25,200.0,0.016573069603077695
52.5,200.0,0.020226295084782797
52.75,200.0,0.02417671628767315
53.0,200.0,0.028404041599097818
53.25,200.0,0.032886112335500095
53.5,200.0,0.03759989497761729
53.75,200.0,0.04252303108460498
54.0,200.0,0.047634213750815224
54.25,200.0,0.0529119663547738
54.5,200.0,0.05833333080606229
54.75,200.0,0.06387415807748065
55.0,200.0,0.06951091764193629
55.25,200.0,0.07522218565770711
55.5,200.0,0.0809882436149415
55.75,200.0,0.08678935863918802
56.0,200.0,0.09260482062401787
56.25,200.0,0.09841393082892491
56.5,200.0,0.10419794204467847
56.75,200.0,0.10994087608860137
57.0,200.0,0.11562843547486601
57.25,200.0,0.12124640271995912
57.5,200.0,0.1267804041518359
57.75,200.0,0.13221725209551538
58.0,200.0,0.137546236302597
58.25,200.0,0.14275879425464688
58.5,200.0,0.14784689823913966
58.75,200.0,0.15280197765998627
59.0,200.0,0.15761553193781952
59.25,200.0,0.16228064470399306
59.5,200.0,0.16679259819239878
59.75,200.0,0.1711478449397088
60.0,200.0,0.17534248149915466
45.0,202.5,0.07236193465646801
45.25,202.5,0.06632297074202742
45.5,202.5,0.06036182889484887
45.75,202.5,0.05452068596757198
46.0,202.5,0.04883662881857431
46.25,202.5,0.04333802006589704
46.5,202.5,0.038049435676752896
46.75,202.5,0.032998955077432224
47.0,202.5,0.02821968314017309
47.25,202.5,0.02374454261246739
47.5,202.5,0.0196007329664305
47.75,202.5,0.015809094147922975
48.0,202.5,0.01238768702630244
48.25,202.5,0.009354939041955501
48.5,202.5,0.006729046060873434
48.75,202.5,0.004525094979989985
49.0,202.5,0.0027534133497080227
49.25,202.5,0.0014204389385901184
49.5,202.5,0.0005305164200014589
49.75,202.5,8.632976696976158e-05
50.0,202.5,8.76521312231926e-05
50.25,202.5,0.0005302129093626151
50.5,202.5,0.0014061915912885192
50.75,202.5,0.0027059042744721484
51.0,202.5,0.004418855562201562
51.25,202.5,0.006533028020330844
51.5,202.5,0.009033426137844414
51.75,202.5,0.011901844861628819
52.0,202.5,0.015118503017312324
52.25,202.5,0.018664046014640112
52.5,202.5,0.022519801054070476
52.75,202.5,0.02666611558489107
53.0,202.5,0.031080899687365715
53.25,202.5,0.03574026650500861
53.5,202.5,0.04062075756774919
53.75,202.5,0.04570067583299209
54.0,202.5,0.050958919286320126
54.25,202.5,0.056372705157260006
54.5,202.5,0.06191698739017659
54.75,202.5,0.06756650574638745
55.0,202.5,0.07329841752460176
55.25,202.5,0.07909264264983484
55.5,202.5,0.08492961279670364
55.75,202.5,0.0907881353628992
56.0,202.5,0.09664591357556573
56.25,202.5,0.10248225739135508
56.5,202.5,0.10828003755151927
56.75,202.5,0.1140247886559489
57.0,202.5,0.11970219450499331
57.25,202.5,0.12529696398350065
57.5,202.5,0.13079434892741326
57.75,202.5,0.13618246498915754
58.0,202.5,0.14145262157891048
58.25,202.5,0.14659721704139184
58.5,202.5,0.15160762422437546
58.75,202.5,0.15647443025095842
59.0,202.5,0.16118965293057497
59.25,202.5,0.1657483056265303
59.5,202.5,0.17014745504752482
59.75,202.5,0.1743838446264725
60.0,202.5,0.17845273731322275
45.0,205.0,0.0702538811316229
45.25,205.0,0.06417467733718896
45.5,205.0,0.05819456436769821
45.75,205.0,0.05235737573740695
46.0,205.0,0.04669500561740714
46.25,205.0,0.04123028199802703
46.5,205.0,0.03598799121887941
46.75,205.0,0.03100149999509516
47.0,205.0,0.026308081033642017
47.25,205.0,0.02193972831221258
47.5,205.0,0.017919412932911993
47.75,205.0,0.01426490699584626
48.0,205.0,0.010994674256424974
48.25,205.0,0.008129065507037625
48.5,205.0,0.0056864808364497366
48.75,205.0,0.0036797961271022306
49.0,205.0,0.0021165602545140105
49.25,205.0,0.0010017843381495695
49.5,205.0,0.0003396437346641079
49.75,205.0,0.00013216936709259386
50.0,205.0,0.0003769498512568026
50.25,205.0,0.0010668208948800828
50.5,205.0,0.0021920032627141817
50.75,205.0,0.0037423637868120307
51.0,205.0,0.005707195160408629
51.25,205.0,0.008072889612376066
51.5,205.0,0.010821504916407765
51.75,205.0,0.013932259870012786
52.0,205.0,0.01738475912899884
52.25,205.0,0.021160485448372235
52.5,205.0,0.02524083984431502
52.75,205.0,0.029604197953562172
53.0,205.0,0.03422563092435893
53.25,205.0,0.03907990679137496
53.5,205.0,0.044144519119734826
53.75,205.0,0.04939905819308987
54.0,205.0,0.05482155870040384
54.25,205.0,0.06038623443065616
54.5,205.0,0.06606548425493552
54.75,205.0,0.07183428257000868
55.0,205.0,0.07767211111954508
55.25,205.0,0.08356019700933714
55.5,205.0,0.0894773900284136
55.75,205.0,0.0953995297723218
56.0,205.0,0.10130314545641705
56.25,205.0,0.107169446602988
56.5,205.0,0.11298411462736047
56.75,205.0,0.11873336631307851
57.0,205.0,0.12440108273511141
57.25,205.0,0.1299702947114375
57.5,205.0,0.13542722561103293
57.75,205.0,0.1407630637618883
58.0,205.0,0.14597127193159676
58.25,205.0,0.1510436046859449
58.5,205.0,0.15596940429614103
58.75,205.0,0.1607388580143555
59.0,205.0,0.16534637559780707
59.25,205.0,0.16979008688444064
59.5,205.0,0.1740680502108356
59.75,205.0,0.17817553722794321
60.0,205.0,0.1821062962665394
45.0,207.5,0.06787317868534781
45.25,207.5,0.06176826831928328
45.5,207.5,0.055790343443198886
45.75,207.5,0.0499782453219475
46.0,207.5,0.044354555302293486
46.25,207.5,0.038938836204441496
46.5,207.5,0.03376185622565053
46.75,207.5,0.028864655695948538
47.0,207.5,0.024285606741775823
47.25,207.5,0.02005140252629989
47.5,207.5,0.016179433398148646
47.75,207.5,0.012686758839550283
48.0,207.5,0.009594963240632026
48.25,207.5,0.006926155948196566
48.5,207.5,0.004696633851721699
48.75,207.5,0.0029153289210954725
49.0,207.5,0.0015873344722356908
49.25,207.5,0.000717684911214489
49.5,207.5,0.0003107770899647422
49.75,207.5,0.00036669909924502697
50.0,207.5,0.0008793475311910104
50.25,207.5,0.0018385378429088828
50.5,207.5,0.003233850643378222
50.75,207.5,0.005055746879177647
51.0,207.5,0.007292582382384838
51.25,207.5,0.009927336860320546
51.5,207.5,0.012938203646380764
51.75,207.5,0.0163030078222397
52.0,207.5,0.02000284603197766
52.25,207.5,0.024020532082046353
52.5,207.5,0.028335759913832526
52.75,207.5,0.03292292037933642
53.0,207.5,0.037754399159798835
53.25,207.5,0.04280601466093925
53.5,207.5,0.04805806292041481
53.75,207.5,0.05349034827999821
54.0,207.5,0.05907718875618184
54.25,207.5,0.06478842730910783
54.5,207.5,0.07059581580984708
54.75,207.5,0.07647781975428636
55.0,207.5,0.08241707616784066
55.25,207.5,0.08839356954163846
55.5,207.5,0.094381610078903
55.75,207.5,0.10035413617601419
56.0,207.5,0.10628971273357246
56.25,207.5,0.11217419325097633
56.5,207.5,0.11799525108149744
56.75,207.5,0.12373659496835898
57.0,207.5,0.1293785891731133
57.25,207.5,0.1349044778665458
57.5,207.5,0.14030486857864277
57.75,207.5,0.14557493679292577
58.0,207.5,0.1507077111211219
58.25,207.5,0.15569132113676776
58.5,207.5,0.16051320053024376
58.75,207.5,0.16516632971152556
59.0,207.5,0.16965010856894758
59.25,207.5,0.17396481683824994
59.5,207.5,0.17810623537518
59.75,207.5,0.18206638428440203
60.0,207.5,0.18583920830086675
45.0,210.0,0.06520995803792151
45.25,210.0,0.059102267110124895
45.5,210.0,0.05315171011916675
45.75,210.0,0.04738412779326562
46.0,210.0,0.04181310000763405
46.25,210.0,0.03646287375665247
46.5,210.0,0.03137616689445777
46.75,210.0,0.026599074639655274
47.0,210.0,0.022164447409445343
47.25,210.0,0.01809014669655762
47.5,210.0,0.014390312594316113
47.75,210.0,0.011086029513323492
48.0,210.0,0.008203129337586823
48.25,210.0,0.00576248162575177
48.5,210.0,0.0037751816972022567
48.75,210.0,0.0022459606198945714
49.0,210.0,0.0011796791921917515
49.25,210.0,0.0005828414086990197
49.5,210.0,0.0004587407850876746
49.75,210.0,0.0008031057775634842
50.0,210.0,0.0016052875342595918
50.25,210.0,0.0028537161810247014
50.5,210.0,0.004539464484055178
50.75,210.0,0.0066533261685586265
51.0,210.0,0.009180169495796253
51.25,210.0,0.012097532156440272
51.5,210.0,0.015380689686645188
51.75,210.0,0.01900934293702694
52.0,210.0,0.022967787886477353
52.25,210.0,0.02723810784257452
52.5,210.0,0.03179486165975942
52.75,210.0,0.036607626399328685
53.0,210.0,0.0416492522152081
53.25,210.0,0.046900255408615754
53.5,210.0,0.0523432072706409
53.75,210.0,0.05795389128361239
54.0,210.0,0.06369980579996204
54.25,210.0,0.06954823599439885
54.5,210.0,0.0754754595828061
54.75,210.0,0.08146592678620213
55.0,210.0,0.08750223843472327
55.25,210.0,0.09355805323983013
55.5,210.0,0.09960198045121382
55.75,210.0,0.10560845731029112
56.0,210.0,0.11156314154405367
56.25,210.0,0.117456286241446
56.5,210.0,0.1232726136231419
56.75,210.0,0.12898963116992412
57.0,210.0,0.13458616777123888
57.25,210.0,0.14005127991526733
57.5,210.0,0.14538248150360744
57.75,210.0,0.1505754143500977
58.0,210.0,0.155617409691297
58.25,210.0,0.16049208111841318
58.5,210.0,0.16518964342995157
58.75,210.0,0.1697107397712586
59.0,210.0,0.1740590587692421
59.25,210.0,0.17823180016884177
59.5,210.0,0.18221881767861148
59.75,210.0,0.18601093323049311
60.0,210.0,0.18960763338442987
45.0,212.5,0.06226964650198141
45.25,212.5,0.05618924021673899
45.5,212.5,0.050289764334240705
45.75,212.5,0.04458044505205816
46.0,212.5,0.039074854087778776
46.25,212.5,0.033813170323514496
46.5,212.5,0.02884959307987811
46.75,212.5,0.024226158246537954
47.0,212.5,0.01996338814869636
47.25,212.5,0.01607153686094054
47.5,212.5,0.012568564234332724
47.75,212.5,0.009483240585006492
48.0,212.5,0.006842247108743038
48.25,212.5,0.004660234031859556
48.5,212.5,0.002941595631274052
48.75,212.5,0.001689688104580478
49.0,212.5,0.0009122750190618811
49.25,212.5,0.0006164337684729793
49.5,212.5,0.0008008528076330901
49.75,212.5,0.001454830857454903
50.0,212.5,0.002564761459797893
50.25,212.5,0.004121246173419024
50.5,212.5,0.006117667277866445
50.75,212.5,0.008541953409925918
51.0,212.5,0.011371900465198204
51.25,212.5,0.014579712286656221
51.5,212.5,0.018142210366549394
51.75,212.5,0.022044698704169585
52.0,212.5,0.026272764675412286
52.25,212.5,0.030802541525542626
52.5,212.5,0.03560086000109819
52.75,212.5,0.04063601541710948
53.0,212.5,0.04588752154950382
53.25,212.5,0.05134149931733911
53.5,212.5,0.05697704955511773
53.75,212.5,0.06276022392004754
54.0,212.5,0.06865265281381128
54.25,212.5,0.07462654140909208
54.5,212.5,0.0806680515070134
54.75,212.5,0.08676415050679886
55.0,212.5,0.09288942318908999
55.25,212.5,0.09900777123355642
55.5,212.5,0.10508754360205164
55.75,212.5,0.11111318572125428
56.0,212.5,0.11707868172793656
56.25,212.5,0.12297155478333988
56.5,212.5,0.1287667744949469
56.75,212.5,0.1344370942904929
57.0,212.5,0.1399683569798862
57.25,212.5,0.1453608117383547
57.5,212.5,0.15061449628861845
57.75,212.5,0.1557169307788534
58.0,212.5,0.16064687794385946
58.25,212.5,0.16538986309757853
58.5,212.5,0.16994731369056837
58.75,212.5,0.17432773519243605
59.0,212.5,0.17853117902837146
59.25,212.5,0.1825451028791144
59.5,212.5,0.18635554004387478
59.75,212.5,0.18996062870164032
60.0,212.5,0.19337006821946034
45.0,215.0,0.05907566232830941
45.25,215.0,0.05305261145531459
45.5,215.0,0.04721964210407115
45.75,215.0,0.04157698905482543
46.0,215.0,0.036155757201791205
46.25,215.0,0.031016663899658292
46.5,215.0,0.026214007756021118
46.75,215.0,0.02177455923860383
47.0,215.0,0.01770512658365453
47.25,215.0,0.01401734588009318
47.5,215.0,0.010740844161385432
47.75,215.0,0.00790909302109244
48.0,215.0,0.005542244557642184
48.25,215.0,0.003645189064380161
48.5,215.0,0.0022184827080219405
48.75,215.0,0.0012695372957467477
49.0,215.0,0.0008093836556890555
49.25,215.0,0.0008410281471125103
49.5,215.0,0.0013547500768618104
49.75,215.0,0.0023343384000813483
50.0,215.0,0.0037683233673737604
50.25,215.0,0.005652240641946471
50.5,215.0,0.007978246669794187
50.75,215.0,0.010725877163474618
51.0,215.0,0.013864348687650074
51.25,215.0,0.017365829334523353
51.5,215.0,0.02121535860239132
51.75,215.0,0.025402904960414863
52.0,215.0,0.029908068704002533
52.25,215.0,0.03469578799714523
52.5,215.0,0.03972827069829654
52.75,215.0,0.04498190764628629
53.0,215.0,0.05044657826828414
53.25,215.0,0.056106870359400984
53.5,215.0,0.06192915543946942
53.75,215.0,0.06786869992116495
54.0,215.0,0.07389107641803139
54.25,215.0,0.07998320249801383
54.5,215.0,0.08613817728458062
54.75,215.0,0.09233383089556702
55.0,215.0,0.09852970060314603
55.25,215.0,0.1046858135926374
55.5,215.0,0.11078348778032743
55.75,215.0,0.1168213332874195
56.0,215.0,0.12279201729108458
56.25,215.0,0.12866905536977968
56.5,215.0,0.13441752661897244
56.75,215.0,0.14001759164019734
57.0,215.0,0.1454721146519069
57.25,215.0,0.1507876422929193
57.5,215.0,0.15595358911639556
57.75,215.0,0.16094315779447088
