r_km,z_m,J_amp,J_coh
54.0,192.5,0.039044979231042554,0.6643902674368454
54.25,192.5,0.04389903968069453,0.8634061258509795
54.5,192.5,0.04893035505081322,0.9070301950733739
54.75,192.5,0.05411564411227565,0.29130118415905215
55.0,192.5,0.059429917408615474,0.9445786626057506
55.25,192.5,0.06484933112091762,0.9806369316906461
55.5,192.5,0.07035351175649829,0.8848108757352601
55.75,192.5,0.07592566378852861,0.924239769536602
56.0,192.5,0.08155037813562482,0.7297461222766024
56.25,192.5,0.08721081242864148,0.811227693192062
56.5,192.5,0.09288725873263748,0.9274811448935315
56.75,192.5,0.0985581132184381,0.8357906138416515
57.0,192.5,0.10420282365953715,0.949284238871945
57.25,192.5,0.10980511685516858,0.9416630663747797
57.5,192.5,0.11535436524136722,0.7502381075207389
57.75,192.5,0.1208440357964996,0.8953942399194288
58.0,192.5,0.12626820764360203,0.8762199078638992
58.25,192.5,0.13161840506718114,0.7535380901564414
58.5,192.5,0.13688260201089097,0.9462902587742803
58.75,192.5,0.14204685406612672,0.7373912039976598
59.0,192.5,0.1470984920350391,0.9020018116254946
59.25,192.5,0.15202881939362767,0.8976704355850488
59.5,192.5,0.15683350862254908,0.7978989800662957
59.75,192.5,0.1615104992469133,0.8794592084878774
60.0,192.5,0.1660569407176845,0.9078250804495474
45.0,195.0,0.07932292884552017,0.961575640592144
45.25,195.0,0.07328416932714243,0.22152918691924472
45.5,195.0,0.06729225920645177,0.924974084094324
45.75,195.0,0.06136162182624072,0.9178537590908439
46.0,195.0,0.05552241441880257,0.8427761878549225
46.25,195.0,0.049819697390155016,0.9672777447304384
46.5,195.0,0.04430341395629378,0.9226446845933
46.75,195.0,0.039017189557407295,0.9294078704254981
47.0,195.0,0.03399228364153595,0.9335324833196877
47.25,195.0,0.029248170424508113,0.5027059437377777
47.5,195.0,0.02479820001330224,0.9008305249851416
47.75,195.0,0.020656752785786048,0.9236256512304993
48.0,195.0,0.016843257735852823,0.5468330815808744
48.25,195.0,0.013380873241130908,0.9766747442224488
48.5,195.0,0.010292053756463249,0.8979059132094005
48.75,195.0,0.007594713141347964,0.8626070474252373
49.0,195.0,0.005300879313837603,0.9155125699436361
49.25,195.0,0.0034177827786389114,0.9165667956263469
49.5,195.0,0.0019502567906442003,0.889228676602687
49.75,195.0,0.0009026760860397776,0.9490853320771061
50.0,195.0,0.0002789795037188014,0.0007721693826326925
50.25,195.0,8.097122299577375e-05,0.9528291527978258
50.5,195.0,0.0003064772516120362,0.8925213069755107
50.75,195.0,0.0009487375662955433,0.8756208312985305
51.0,195.0,0.001997409167870723,0.9115154940213964
51.25,195.0,0.003440678491613891,0.8206166743085883
51.5,195.0,0.005267287828236933,0.88574189357303
51.75,195.0,0.007467072640606864,0.977813456366478
52.0,195.0,0.0100295249106781,0.5429423324013044
52.25,195.0,0.012941393855640415,0.9108577756467202
52.5,195.0,0.016184970075272087,0.8959214554023641
52.75,195.0,0.019738188043754934,0.5017206859503299
53.0,195.0,0.02357671790865734,0.9232244238072425
53.25,195.0,0.027677102111544283,0.8951430476694261
53.5,195.0,0.032019052853040963,0.8723711501491134
53.75,195.0,0.03658529988108827,0.9597107482827394
54.0,195.0,0.04135915688887537,0.6568213514153598
54.25,195.0,0.04632163300833325,0.8634050341595322
54.5,195.0,0.051450018565883715,0.9080938232658013
54.75,195.0,0.05671884177652875,0.2879274355477609
55.0,195.0,0.06210275123619091,0.9466113049481512
55.25,195.0,0.0675795794880607,0.9840762180000237
55.5,195.0,0.07313140294123888,0.8881519639765406
55.75,195.0,0.07874275485833482,0.9234776747835555
56.0,195.0,0.08439737577679962,0.7310241154879988
56.25,195.0,0.090075889984496,0.8120330714729452
56.5,195.0,0.09575601387798038,0.9288467760050895
56.75,195.0,0.10141533966456451,0.8259416195718441
57.0,195.0,0.10703518339307205,0.9501116853407398
57.25,195.0,0.11260304522497033,0.9396033930151413
57.5,195.0,0.1181118703635422,0.7450423924817204
57.75,195.0,0.1235565165079262,0.8950294733728806
58.0,195.0,0.12892977374724968,0.8791626998776128
58.25,195.0,0.13422036629917988,0.7550307849487908
58.5,195.0,0.13941397637388997,0.9472302255672077
58.75,195.0,0.1444965696800471,0.7278211555492841
59.0,195.0,0.14945790101718281,0.9015008313247304
59.25,195.0,0.15429284747811112,0.8961957165749102
59.5,195.0,0.15899969776360245,0.7954084859390178
59.75,195.0,0.16357671673488006,0.8796782838594679
60.0,195.0,0.16801934340934122,0.9082297988408322
45.0,197.5,0.07683157210544889,0.9600266639486739
45.25,197.5,0.0707913851733819,0.22480791447983117
45.5,197.5,0.06479879349842055,0.9241806704792881
45.75,197.5,0.05887586643442411,0.91709385880823
46.0,197.5,0.05306286854203457,0.8415060681054631
46.25,197.5,0.04741092893364196,0.9682931875603007
46.5,197.5,0.04196930832995904,0.9191380446271593
46.75,197.5,0.036775996164143065,0.9282245406682028
47.0,197.5,0.03185533751112024,0.932574912296961
47.25,197.5,0.027222123471851045,0.5024461019190787
47.5,197.5,0.022889240106934494,0.9010390421244874
47.75,197.5,0.018874024845244808,0.9241956283026908
48.0,197.5,0.015199217918554608,0.5498902285030087
48.25,197.5,0.011889027617172587,0.9773656497975817
48.5,197.5,0.00896432986220641,0.8963429183245287
48.75,197.5,0.006440071882007237,0.8605594577511612
49.0,197.5,0.00432549994955056,0.9153268281539411
49.25,197.5,0.0026263869012014274,0.9139477768466407
49.5,197.5,0.0013475756440946007,0.8907526281664363
49.75,197.5,0.0004939028715380545,0.9505603494248298
50.0,197.5,6.888714779396121e-05,0.0001920768991022781
50.25,197.5,7.25187503010094e-05,0.9522721356698628
50.5,197.5,0.0004999527751076149,0.8922883677558944
50.75,197.5,0.001341943224110853,0.873076715542313
51.0,197.5,0.0025868037459089166,0.9121719109559635
51.25,197.5,0.004222863537524102,0.8208681484046297
51.5,197.5,0.006239836579177593,0.8886539634775215
51.75,197.5,0.008628010671912545,0.9793830244686442
52.0,197.5,0.011375782430721015,0.5392427539875635
52.25,197.5,0.01446727683315574,0.9102705827338065
52.5,197.5,0.017881606152755913,0.8964582162310595
52.75,197.5,0.021594373102939657,0.4997798277842146
53.0,197.5,0.02558086922993652,0.9246987260635885
53.25,197.5,0.02981919607207484,0.8977935034676063
53.5,197.5,0.03429117330802378,0.875802911466733
53.75,197.5,0.03898038697859363,0.9589824120701228
54.0,197.5,0.04386891783833513,0.6495658256792904
54.25,197.5,0.04893504299012996,0.863345887568916
54.5,197.5,0.05415335177114633,0.9091879945746635
54.75,197.5,0.0594973172194575,0.2847196448597318
55.0,197.5,0.06494286929374005,0.9486446033715579
55.25,197.5,0.07047051448910913,0.9875063697468327
55.5,197.5,0.07606432703460697,0.8913960962915433
55.75,197.5,0.08170858135775427,0.9226532125586567
56.0,197.5,0.08738457872087035,0.7326293913423494
56.25,197.5,0.09306988757537193,0.8128278154591255
56.5,197.5,0.09874062284823704,0.930228534266741
56.75,197.5,0.10437562051110849,0.8161575433680334
57.0,197.5,0.109959975073597,0.9507203684260656
57.25,197.5,0.11548543097876351,0.9374105047683177
57.5,197.5,0.1209472046671557,0.7397845003518227
57.75,197.5,0.12633938825145263,0.894683032970645
58.0,197.5,0.13165185840774174,0.882152057351324
58.25,197.5,0.13687040318443655,0.7565487115129481
58.5,197.5,0.14197984761071114,0.9481075307892592
58.75,197.5,0.14696819978040154,0.71861216256658
59.0,197.5,0.15182905645614564,0.9008794499199044
59.25,197.5,0.15656061741455218,0.8947471593305294
59.5,197.5,0.16116213768333776,0.792410961634028
59.75,197.5,0.1656303565125209,0.8799732610005774
60.0,197.5,0.16995814593326086,0.9085236535355312
45.0,200.0,0.07423721235316616,0.9584603192786025
45.25,200.0,0.06819639558376422,0.22826513899966172
45.5,200.0,0.062207932799969834,0.9233566001346822
45.75,200.0,0.05630446847995241,0.9163432316594053
46.0,200.0,0.05053509812455559,0.8402294413616062
46.25,200.0,0.04495303196886913,0.9692724095934703
46.5,200.0,0.03960316779900508,0.9157415849762452
46.75,200.0,0.034516197182436814,0.9267263737928647
47.0,200.0,0.029710195059654554,0.9316021059132301
47.25,200.0,0.025197624583226164,0.5025226743203222
47.5,200.0,0.020993403116540632,0.9012280764183855
47.75,200.0,0.017118659690133597,0.924782659210497
48.0,200.0,0.013598318347261662,0.5530339341176519
48.25,200.0,0.010455833871184095,0.9778754223597765
48.5,200.0,0.007709277489229782,0.8947990086884424
48.75,200.0,0.005370411404992725,0.8582255372792895
49.0,200.0,0.003446354849129585,0.9151390286572577
49.25,200.0,0.0019424093347428784,0.9111022146820075
49.5,200.0,0.0008639266665084744,0.89226044482254
49.75,200.0,0.00021576104390097495,0.9520502835867186
50.0,200.0,-2.220446049250313e-16,1.1102230246251565e-16
50.25,200.0,0.00021399115222242582,0.951569171307203
50.5,200.0,0.0008500502750766747,0.8920552276429798
50.75,200.0,0.0018970128730069202,0.8704241747947744
51.0,200.0,0.0033428537356727794,0.9128457123833716
51.25,200.0,0.005176825753899217,0.8212544495146422
51.5,200.0,0.007389530450546022,0.891503140456882
51.75,200.0,0.00997074768668793,0.9808151615952322
52.0,200.0,0.012906583035800945,0.5358943299390431
52.25,200.0,0.016177845454243944,0.9095857603673739
52.5,200.0,0.019760726778083604,0.8970048552739779
52.75,200.0,0.02362969373228274,0.49788710819608306
53.0,200.0,0.027761158056825774,0.9262024082324563
53.25,200.0,0.03213553967790772,0.9005749452791653
53.5,200.0,0.03673619845659837,0.87901457040552
53.75,200.0,0.041546133352818204,0.9580934480020264
54.0,200.0,0.04654489431356723,0.6426696849620059
54.25,200.0,0.05170770153050086,0.8632287194854356
54.5,200.0,0.05700736742224477,0.910303542821492
54.75,200.0,0.06241802794140172,0.2817080538290211
55.0,200.0,0.06791825482268954,0.9506563854354927
55.25,200.0,0.07349114631089693,0.9908443641545485
55.5,200.0,0.0791212614561505,0.8944966437857964
55.75,200.0,0.08479078295899312,0.9217755802074878
56.0,200.0,0.09047767429964004,0.7345565409817801
56.25,200.0,0.09615712826433898,0.8136029561982445
56.5,200.0,0.10180568315273186,0.9316116681358496
56.75,200.0,0.10740565021735815,0.8065200179087905
57.0,200.0,0.11294684183049775,0.9510903481421487
57.25,200.0,0.11842420293702138,0.9351175641033842
57.5,200.0,0.12383294145832813,0.7345237860221424
57.75,200.0,0.1291643791972381,0.8943591690199254
58.0,200.0,0.13440494488232801,0.8851539750940781
58.25,200.0,0.1395387277527752,0.7580742266151497
58.5,200.0,0.14455196687148186,0.9489061325183574
58.75,200.0,0.1494365307815163,0.7098389385490425
59.0,200.0,0.15418996813056496,0.9001447513909565
59.25,200.0,0.15881220773988536,0.8933416443805792
59.5,200.0,0.16330137227979258,0.7889528322535805
59.75,200.0,0.1676514608801557,0.8803426774336223
60.0,200.0,0.17185317166600345,0.9086992023219179
45.0,202.5,0.07215395195536944,0.9568777890239748
45.25,202.5,0.06607643912259598,0.23289427339328972
45.5,202.5,0.06005549881440542,0.9225889255112245
45.75,202.5,0.054137836808118456,0.9154143940474845
46.0,202.5,0.048382490512267395,0.8400522349396666
46.25,202.5,0.04284378298567193,0.9702553842867593
46.5,202.5,0.037560490606815655,0.9114902851716812
46.75,202.5,0.032554407482269565,0.9254421052569377
47.0,202.5,0.027836799845324944,0.9306076809196043
47.25,202.5,0.023418888771102875,0.5008478456843646
47.5,202.5,0.019319559668645958,0.9014563665214502
47.75,202.5,0.015565005756338346,0.9252517160221808
48.0,202.5,0.012182447733529278,0.5575523871813624
48.25,202.5,0.009194079489104778,0.9783944574459479
48.5,202.5,0.006614591217577681,0.8929402244156034
48.75,202.5,0.004452283843544458,0.8561936470840968
49.0,202.5,0.002712463487657968,0.9149442368154654
49.25,202.5,0.00140073779540284,0.9082042366403157
49.5,202.5,0.0005235610708020921,0.8938764787880298
49.75,202.5,8.573804524325546e-05,0.9535325240997056
50.0,202.5,8.733156858276026e-05,0.00025518807750368744
50.25,202.5,0.0005223247881476212,0.9508905487032132
50.5,202.5,0.00137971495713618,0.8917449411535138
50.75,202.5,0.0026464960635106394,0.8678128286677682
51.0,202.5,0.0043109679431903025,0.9135734103577078
51.25,202.5,0.006364053212234988,0.8210193683611041
51.5,202.5,0.008797394725919339,0.89465469374938
51.75,202.5,0.01159961223091932,0.9823626944800552
52.0,202.5,0.014753345495995718,0.5306040891602933
52.25,202.5,0.01823489248397392,0.9089252234764245
52.5,202.5,0.022016909770571802,0.8976344411817047
52.75,202.5,0.02607310516120398,0.49687077857347584
53.0,202.5,0.030382068621867986,0.9278873661619996
53.25,202.5,0.03492731327604259,0.9031729398773106
53.5,202.5,0.03969352908578161,0.8827387974230558
53.75,202.5,0.044662020991601215,0.9571524549753087
54.0,202.5,0.04980837640191238,0.6335934552526967
54.25,202.5,0.05510373262427315,0.8631732424325879
54.5,202.5,0.06051915155884213,0.9116481037022197
54.75,202.5,0.06603051027427165,0.2782242764497981
55.0,202.5,0.0716201953797364,0.953023170095102
55.25,202.5,0.07727404822538253,0.9946013264211698
55.5,202.5,0.08297600431955676,0.8983898575269128
55.75,202.5,0.08870442065616102,0.9208050349402017
56.0,202.5,0.09443250400064418,0.7358889894641162
56.25,202.5,0.10013283154643715,0.8145544956523745
56.5,202.5,0.10578360834608747,0.9333570756093874
56.75,202.5,0.11137257737413142,0.7932129573552986
57.0,202.5,0.11689550196730902,0.9514485425776862
57.25,202.5,0.12235018638165163,0.9324563005026963
57.5,202.5,0.12773022688111946,0.7289566898405124
57.75,202.5,0.13302230964988404,0.8939672887017049
58.0,202.5,0.13820838088457166,0.8889269474428977
58.25,202.5,0.14327132909721074,0.7599746527745528
58.5,202.5,0.14820057449399027,0.9499727335509461
58.75,202.5,0.15299361710300685,0.6975100632462272
59.0,202.5,0.15765248267636733,0.8990830944113579
59.25,202.5,0.16217789057747434,0.8915618214386481
59.5,202.5,0.16656517693359285,0.7832536561864459
59.75,202.5,0.17080430318882556,0.880749156883771
60.0,202.5,0.17488371198158448,0.9092924698532616
45.0,205.0,0.07006166441168404,0.9552162211831975
45.25,205.0,0.06393089407166386,0.23824164718968044
45.5,205.0,0.05786813013662229,0.9217757889690099
45.75,205.0,0.05193781022871036,0.9143762141688507
46.0,205.0,0.046206136481526605,0.8401990281274896
46.25,205.0,0.0407230356179098,0.971234909391659
46.5,205.0,0.03551627343032626,0.9069023103152465
46.75,205.0,0.03059636175909697,0.9239712938448366
47.0,205.0,0.02596914807026951,0.9295565710181899
47.25,205.0,0.021648962954928463,0.4987675050156507
47.5,205.0,0.017662359333604494,0.901679877108396
47.75,205.0,0.014041042771191559,0.9256972003946033
48.0,205.0,0.010812600904023917,0.5627934762588067
48.25,205.0,0.007995636923464056,0.9787863659786923
48.5,205.0,0.0055999230732461935,0.890930808815836
48.75,205.0,0.003630214687555644,0.8539876013434214
49.0,205.0,0.0020914148384499898,0.91473721790012
49.25,205.0,0.0009911074033702727,0.9048575317016321
49.5,205.0,0.0003371976760068174,0.8955626040539453
49.75,205.0,0.00013327746682378905,0.9550662804213178
50.0,205.0,0.0003756814642377204,0.001108228941136713
50.25,205.0,0.001053753517294198,0.950092975072704
50.5,205.0,0.0021530088360302013,0.8914072841049943
50.75,205.0,0.003659837410723177,0.8650138634248241
51.0,205.0,0.005564781582813927,0.9143574867454172
51.25,205.0,0.007861456247737708,0.8206424599439434
51.5,205.0,0.01054176576802801,0.8979554894027383
51.75,205.0,0.013591069010030599,0.9838474772314356
52.0,205.0,0.016986243108083054,0.5247713884438825
52.25,205.0,0.020697785026750903,0.908179582121145
52.5,205.0,0.024695542601424814,0.8983321901293417
52.75,205.0,0.02895507658077423,0.4962922944574636
53.0,205.0,0.033459758414073226,0.9297151117685728
53.25,205.0,0.03819671381638523,0.9058768871631561
53.5,205.0,0.04315013730867978,0.8865506285651156
53.75,205.0,0.048296752055799086,0.9560322401643432
54.0,205.0,0.053605880640590464,0.6237095892920173
54.25,205.0,0.059044353049882425,0.8630963315863691
54.5,205.0,0.06458386973526742,0.9131438093029096
54.75,205.0,0.07020548430951346,0.2748721492120072
55.0,205.0,0.07589705621239884,0.9555612981790421
55.25,205.0,0.08164572358581057,0.9975356729602728
55.5,205.0,0.08743136480501468,0.9025061079069295
55.75,205.0,0.09322525276709903,0.9197250798501708
56.0,205.0,0.09899476324341605,0.7373405489668226
56.25,205.0,0.10471206782840425,0.8155899774608284
56.5,205.0,0.11036154101396012,0.9352877145277374
56.75,205.0,0.11594003671078534,0.7782501683277514
57.0,205.0,0.12144946787331634,0.9515349230363612
57.25,205.0,0.12688731309195556,0.9294788327385757
57.5,205.0,0.13224119046568705,0.7232606531903787
57.75,205.0,0.1374901851649616,0.8935585967523858
58.0,205.0,0.14261207445120283,0.893150738585912
58.25,205.0,0.1475922012140184,0.7620845749311325
58.5,205.0,0.15242771681630574,0.9510545391962236
58.75,205.0,0.15712389682354977,0.6838506080416896
59.0,205.0,0.16168571024511047,0.8977455146872276
59.25,205.0,0.16611086210477732,0.8896232082478659
59.5,205.0,0.1703883628943823,0.7762564231406048
59.75,205.0,0.174503076892512,0.8812465860816464
60.0,205.0,0.1784434537185554,0.9098997641110148
45.0,207.5,0.06769058672021333,0.9534801853124846
45.25,207.5,0.0615065218465527,0.24395721049297703
45.5,207.5,0.055418708495470925,0.920882990638601
45.75,207.5,0.049506035209816335,0.9132954009150556
46.0,207.5,0.04383279855029287,0.8402511430631651
46.25,207.5,0.0384363587721418,0.9721876646253776
46.5,207.5,0.03332898208805235,0.9023338872059219
46.75,207.5,0.028510743809605277,0.9221301286704044
47.0,207.5,0.023988336714254155,0.9284522238024288
47.25,207.5,0.01978601517406775,0.4970709889794882
47.5,207.5,0.015939626584789757,0.9018729822259359
47.75,207.5,0.012483254167333646,0.9261676310548734
48.0,207.5,0.009440764441714489,0.5682914388472777
48.25,207.5,0.006824361624506059,0.9789532050836001
48.5,207.5,0.004638216591678734,0.8888992582209784
48.75,207.5,0.002885346691881452,0.8513938849822051
49.0,207.5,0.0015731910700639284,0.9145196989810912
49.25,207.5,0.000712523580077784,0.9010047245832238
49.5,207.5,0.0003111965875459699,0.8972658193536525
49.75,207.5,0.0003689348809351456,0.9566596823920686
50.0,207.5,0.0008762450270668465,0.002596197151404689
50.25,207.5,0.0018172524102736398,0.9491143202595231
50.5,207.5,0.0031755153219972243,0.8910736454023858
50.75,207.5,0.0049398725689772105,0.8619756204737637
51.0,207.5,0.0071053040355659736,0.9151845094231607
51.25,207.5,0.009667481423115909,0.820410689592695
51.5,207.5,0.012615637868667928,0.9012438341287373
51.75,207.5,0.015928470623199353,0.9850802015076773
52.0,207.5,0.019574937229687173,0.5192883254394296
52.25,207.5,0.02352037014294983,0.9073010599993305
52.5,207.5,0.02773568115799452,0.8990724171318084
52.75,207.5,0.03220292265571789,0.49588256374481166
53.0,207.5,0.03691184355566435,0.9316280928040653
53.25,207.5,0.04185074419947743,0.9088153394863613
53.5,207.5,0.04699893914958575,0.8900911568828214
53.75,207.5,0.05232483459138926,0.9546952936996094
54.0,207.5,0.057790610792481156,0.6140048709279269
54.25,207.5,0.06336209058700992,0.8629486771707761
54.5,207.5,0.06901740973070136,0.914711947688512
54.75,207.5,0.07474638875658668,0.2719991177375707
55.0,207.5,0.08054075997001175,0.9580987347156722
55.25,207.5,0.08638373719390191,0.9952492492456763
55.5,207.5,0.09224587204945678,0.9063960100899899
55.75,207.5,0.09808911942678633,0.9185533067636698
56.0,207.5,0.10387779490277205,0.7392961493151149
56.25,207.5,0.10959068174902487,0.8166276335272956
56.5,207.5,0.11522485593601584,0.9372533142929077
56.75,207.5,0.12078729317446446,0.763111049696984
57.0,207.5,0.12628119746788924,0.9512070492929607
57.25,207.5,0.13169665733661473,0.9263072643032356
57.5,207.5,0.1370101974645751,0.7176284305630458
57.75,207.5,0.14219316175538443,0.8931735138820018
58.0,207.5,0.1472246639291943,0.8975209196741076
58.25,207.5,0.15210020866185536,0.7642510540304619
58.5,207.5,0.15682878720915083,0.9519766740535647
58.75,207.5,0.1614212357490108,0.6704349726723084
59.0,207.5,0.16587920455171778,0.8962063493801707
59.25,207.5,0.17019133973311407,0.8877014308759705
59.5,207.5,0.17433808044904897,0.7686802995594387
59.75,207.5,0.17830242057428758,0.8818561018013219
60.0,207.5,0.18207970805691565,0.9102810314514156
45.0,210.0,0.06501636997641824,0.9516831952242153
45.25,210.0,0.058790959549476884,0.25002515168128825
45.5,210.0,0.05270993353318287,0.9199154979143926
45.75,210.0,0.04685502813209963,0.9121783644106353
46.0,210.0,0.04127725364845769,0.840204283125542
46.25,210.0,0.03599440415640165,0.973101337389127
46.5,210.0,0.0310020868615003,0.8978040236392506
46.75,210.0,0.026296512287853013,0.9199399039502344
47.0,210.0,0.021895612870770687,0.927301808346843
47.25,210.0,0.01783807547214833,0.49578368864669264
47.5,210.0,0.014165513137282981,0.9020326320514177
47.75,210.0,0.010908635840016001,0.9266609622868847
48.0,210.0,0.00808346029673046,0.5740226272803942
48.25,210.0,0.005694140593373254,0.978876884916736
48.5,210.0,0.0037408206006164235,0.8868595917208051
48.75,210.0,0.002228968129505904,0.8484313802593377
49.0,210.0,0.0011713963889380397,0.9142929651368573
49.25,210.0,0.0005807914059577923,0.896700472575971
49.5,210.0,0.00046142780046365406,0.898971372842133
49.75,210.0,0.0008061021708539728,0.9583051050161445
50.0,210.0,0.0015981262243287553,0.0047461987221489865
50.25,210.0,0.002817596074805806,0.947961989350804
50.5,210.0,0.00445000464324774,0.8907472681218658
50.75,210.0,0.006490496746335173,0.8587230532017497
51.0,210.0,0.008938660963935474,0.9160499389118819
51.25,210.0,0.011788728622791789,0.8203354593197916
51.5,210.0,0.015022697592511847,0.9044746102687874
51.75,210.0,0.018609156956013284,0.9859502853880168
52.0,210.0,0.02250878479972762,0.5142202194674703
52.25,210.0,0.02668607240923615,0.9062927233268088
52.5,210.0,0.03111988854329295,0.8998505784689192
52.75,210.0,0.03580232561715846,0.4956587074203016
53.0,210.0,0.040726969306966176,0.933613314106664
53.25,210.0,0.04587743637777031,0.9119876209932797
53.5,210.0,0.051222652670828595,0.8932543758675424
53.75,210.0,0.0567203110506983,0.9531566254516073
54.0,210.0,0.06232862669224781,0.6045798608496049
54.25,210.0,0.06802048773399294,0.8627264108684529
54.5,210.0,0.0737869732967632,0.9163390216760523
54.75,210.0,0.07962572981535321,0.2696793635838972
55.0,210.0,0.0855254528876781,0.96058167784179
55.25,210.0,0.09145778034590735,0.9909468863419245
55.5,210.0,0.09737969163540627,0.909931092219178
55.75,210.0,0.10324598958260911,0.9173012115169548
56.0,210.0,0.10902700780646768,0.7417832948368968
56.25,210.0,0.1147184011720731,0.8176508000582356
56.5,210.0,0.12033292767210124,0.9392220381784815
56.75,210.0,0.1258815987030063,0.7479515989143581
57.0,210.0,0.13135899758238523,0.9504399498772511
57.25,210.0,0.13673996200560923,0.9229869502685883
57.5,210.0,0.14198832419615381,0.7121450680801052
57.75,210.0,0.14707436288019216,0.8928205405124878
58.0,210.0,0.15198990401561796,0.9019720229854352
58.25,210.0,0.1567478222942219,0.7664400301914507
58.5,210.0,0.16136663798675877,0.9526948723956268
58.75,210.0,0.16585393582869623,0.6574364476928811
59.0,210.0,0.17019903077300325,0.894481786143257
59.25,210.0,0.17437729810589087,0.8858290934470338
59.5,210.0,0.1783641231530232,0.7606437879898396
59.75,210.0,0.18215049764203106,0.8825782029794603
60.0,210.0,0.18574759701725796,0.9104044899250848
45.0,212.5,0.06202817804840066,0.9498388396663068
45.25,212.5,0.05579322617057192,0.25642448528395956
45.5,212.5,0.049764797139267736,0.9188794618221908
45.75,212.5,0.04401172659587038,0.911032128965175
46.0,212.5,0.03856190347319666,0.8400554636836097
46.25,212.5,0.03340984817088399,0.9739625659966479
46.5,212.5,0.02853988323877299,0.8933318385656263
46.75,212.5,0.02395837348117369,0.9174294400087799
47.0,212.5,0.01970394771846462,0.9261132942562063
47.25,212.5,0.01582648046139168,0.4949273889403383
47.5,212.5,0.01236528949716209,0.9021561323468759
47.75,212.5,0.009341880114242973,0.9271746606715318
48.0,212.5,0.006761625936852478,0.5799579091498492
48.25,212.5,0.004621437461957534,0.9785504589981755
48.5,212.5,0.002922624538732377,0.8848263446939957
48.75,212.5,0.0016783683859399323,0.8451268229729878
49.0,212.5,0.0009064162731765579,0.9140585343267034
49.25,212.5,0.0006167940737874522,0.8920064419578356
49.5,212.5,0.0008059289042444684,0.9006628554491051
49.75,212.5,0.0014573961813517666,0.9599929712063472
50.0,212.5,0.0025477877373762947,0.007576656418128769
50.25,212.5,0.004057544639194721,0.9466477492584283
50.5,212.5,0.005980080992310954,0.8904314946465198
50.75,212.5,0.008318539465483443,0.8552859175963454
51.0,212.5,0.011073119533952513,0.9169480190519277
51.25,212.5,0.014230683789491216,0.8204263886472358
51.5,212.5,0.017761106037206598,0.9075962128358397
51.75,212.5,0.021621057667481902,0.9863490413500754
52.0,212.5,0.025767057309972752,0.5096299658197703
52.25,212.5,0.030172203017536647,0.9051610050435344
52.5,212.5,0.03482994631793768,0.9006607723559812
52.75,212.5,0.03974015765405847,0.4956353922332619
53.0,212.5,0.044892586086515696,0.9356539681577716
53.25,212.5,0.0502585626602885,0.9153889377188342
53.5,212.5,0.05579224761608215,0.8959291996746904
53.75,212.5,0.061442899987973365,0.9514375237764503
54.0,212.5,0.06717513922532836,0.5955368830305721
54.25,212.5,0.07297967657565496,0.8624273640514581
54.5,212.5,0.07886111658152506,0.9180078370674842
54.75,212.5,0.08481598244560662,0.26798088910627793
55.0,212.5,0.0908193131197379,0.9629423484902505
55.25,212.5,0.09682438075067767,0.9863369028355754
55.5,212.5,0.10277538840920952,0.9129700238772995
55.75,212.5,0.10863089735663223,0.9159836374678474
56.0,212.5,0.11438250736284739,0.7448192782497498
56.25,212.5,0.12004902240472604,0.8186411402577626
56.5,212.5,0.1256514519275702,0.9411555871842684
56.75,212.5,0.13119128768305044,0.7329353905073012
57.0,212.5,0.13664320287887888,0.9492318116838083
57.25,212.5,0.14196299832879777,0.9195683782900065
57.5,212.5,0.14710927362280835,0.7068983858957852
57.75,212.5,0.15206728250726564,0.892508033887872
58.0,212.5,0.15685345926100103,0.9064202762403302
58.25,212.5,0.16149592416841319,0.7686118485812374
58.5,212.5,0.1660105255083335,0.9531685925184422
58.75,212.5,0.1703887551027884,0.6450308069081381
59.0,212.5,0.1746007081785056,0.8925965355196337
59.25,212.5,0.17861185880454966,0.8840399237428086
59.5,212.5,0.18240606519912628,0.7522861434345609
59.75,212.5,0.18599630804934797,0.883409316563766
60.0,212.5,0.189411945521766,0.9102469987883396
45.0,215.0,0.05874052555491749,0.9479605729153734
45.25,215.0,0.05254754384113691,0.2631291070969828
45.5,215.0,0.046623792314473445,0.9177820842816654
45.75,215.0,0.04101198231430714,0.9098641940860493
46.0,215.0,0.035710672849645686,0.8398031633000894
46.25,215.0,0.030693670614753144,0.9747572476471011
46.5,215.0,0.025950272221009207,0.8889362706508742
46.75,215.0,0.02151381728388957,0.9146332840750911
47.0,215.0,0.017442392001379425,0.9248952781148159
47.25,215.0,0.01378585837510471,0.494519601503413
47.5,215.0,0.010573050509194548,0.9022412434035044
47.75,215.0,0.007812317362900556,0.9277057274309715
48.0,215.0,0.005497991115083312,0.5860628365616468
48.25,215.0,0.0036251818577893724,0.9779791478773437
48.5,215.0,0.002204742471704213,0.8828142551784152
48.75,215.0,0.0012590752087804358,0.8415138066708947
49.0,215.0,0.0008051178832553241,0.9138181309268083
49.25,215.0,0.0008443713103297723,0.8869882097537838
49.5,215.0,0.0013621311557034943,0.9023225069484612
49.75,215.0,0.002332241051019701,0.9617116364925901
50.0,215.0,0.003728762906508587,0.011096027757503846
50.25,215.0,0.005540805583568842,0.9451871783155025
50.5,215.0,0.00777396540544073,0.8901296718895674
50.75,215.0,0.010435105469907335,0.8516979084351728
