environment_id,depth_m,sound_speed_mps,evidence_status,water_depth_m,deep_endpoint_speed_mps,note
E_D3900_C1529,0.0,1538.81,WOA23_DERIVED_CHECKPOINT,3900.0,1529.4,bathymetry-low diagnostic; deep endpoint constrained by independent observed SCS mean
E_D4300_C1529,450.0,1496.180247917677,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,475.0,1494.7932897149424,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,500.0,1493.4995354161947,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,525.0,1492.3017780083526,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,550.0,1491.2028104783349,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,575.0,1490.2054258130609,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,600.0,1489.3124169994487,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,625.0,1488.526577024418,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,650.0,1487.8506988748868,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,675.0,1487.2875755377745,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,700.0,1486.84,WOA23_DERIVED_CHECKPOINT,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,725.0,1486.4557869370017,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,750.0,1486.0836055891673,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,775.0,1485.7275307908383,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,800.0,1485.3916373763564,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,825.0,1485.0800001800635,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,850.0,1484.7966940363006,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,875.0,1484.5457937794104,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,900.0,1484.331374243734,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,925.0,1484.157510263613,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,950.0,1484.0282766733892,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,975.0,1483.9477483074045,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1000.0,1483.92,WOA23_DERIVED_CHECKPOINT,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1100.0,1483.9499924136717,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1180.0,1484.0,INDEPENDENT_SCS_OBSERVED_CROSSCHECK,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1200.0,1484.0153317866013,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1300.0,1484.1473467974565,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1400.0,1484.3713779853158,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1500.0,1484.6870926873473,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1600.0,1485.094158240719,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1700.0,1485.5922419825986,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1800.0,1486.1810112501546,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,1900.0,1486.8601333805545,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2000.0,1487.6292757109659,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2100.0,1488.4881055785575,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2200.0,1489.436290320497,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2300.0,1490.4734972739518,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2400.0,1491.599393776091,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2500.0,1492.8136471640812,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2600.0,1494.1159247750911,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2700.0,1495.5058939462888,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2800.0,1496.9832220148419,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,2900.0,1498.5475763179184,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3000.0,1500.1986241926863,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3100.0,1501.9360329763135,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3200.0,1503.759470005968,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3300.0,1505.6686026188177,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3400.0,1507.6630981520307,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3500.0,1509.7426239427746,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3600.0,1511.9068473282175,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3700.0,1514.1554356455276,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3800.0,1516.4880562318726,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,3900.0,1518.9043764244204,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,4000.0,1521.4040635603394,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,4100.0,1523.986784976797,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,4200.0,1526.6522080109612,DERIVED_DIAGNOSTIC_INTERPOLATION,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4300_C1529,4300.0,1529.4,INDEPENDENT_SCS_DEEP_ENDPOINT_CROSSCHECK,4300.0,1529.4,bathymetry-high diagnostic; near regional ~4305 m experiment
E_D4100_C1525,0.0,1538.81,WOA23_DERIVED_CHECKPOINT,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,25.0,1534.6371478114265,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,50.0,1530.4959655923758,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,75.0,1526.7643005771367,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,100.0,1523.82,WOA23_DERIVED_CHECKPOINT,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,125.0,1521.4214507679321,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,150.0,1519.0770036229874,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,175.0,1516.7894515520836,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,200.0,1514.5615875421402,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,225.0,1512.396204580076,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,250.0,1510.2960956528102,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,275.0,1508.2640537472612,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,300.0,1506.302871850348,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,325.0,1504.4153429489895,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,350.0,1502.6042600301046,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,375.0,1500.8724160806116,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,400.0,1499.2226040874302,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,425.0,1497.657617037479,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,450.0,1496.180247917677,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,475.0,1494.7932897149424,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,500.0,1493.4995354161947,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,525.0,1492.3017780083526,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,550.0,1491.2028104783349,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,575.0,1490.2054258130609,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,600.0,1489.3124169994487,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,625.0,1488.526577024418,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,650.0,1487.8506988748868,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,675.0,1487.2875755377745,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,700.0,1486.84,WOA23_DERIVED_CHECKPOINT,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,725.0,1486.4557869370017,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,750.0,1486.0836055891673,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,775.0,1485.7275307908383,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,800.0,1485.3916373763564,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,825.0,1485.0800001800635,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,850.0,1484.7966940363006,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,875.0,1484.5457937794104,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,900.0,1484.331374243734,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,925.0,1484.157510263613,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,950.0,1484.0282766733892,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,975.0,1483.9477483074045,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1000.0,1483.92,WOA23_DERIVED_CHECKPOINT,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1100.0,1483.949973559722,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1180.0,1484.0,INDEPENDENT_SCS_OBSERVED_CROSSCHECK,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1200.0,1484.0154062184215,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1300.0,1484.1495536285836,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1400.0,1484.3786064500766,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1500.0,1484.7021713391366,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1600.0,1485.1198549519995,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1700.0,1485.6312639449015,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1800.0,1486.2360049740787,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,1900.0,1486.9336846957667,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2000.0,1487.7239097662023,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2100.0,1488.6062868416209,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2200.0,1489.5804225782588,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2300.0,1490.6459236323522,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2400.0,1491.8023966601368,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2500.0,1493.0494483178488,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2600.0,1494.3866852617246,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2700.0,1495.813714148,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2800.0,1497.330141632911,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,2900.0,1498.9355743726935,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3000.0,1500.6296190235837,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3100.0,1502.4118822418177,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3200.0,1504.281970683632,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3300.0,1506.2394910052617,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3400.0,1508.2840498629437,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3500.0,1510.4152539129134,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3600.0,1512.6327098114075,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3700.0,1514.9360242146613,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3800.0,1517.3248037789117,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,3900.0,1519.798655160394,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,4000.0,1522.3571850153448,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1525,4100.0,1525.0,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1525.0,deep-speed-low stress test; synthetic
E_D4100_C1534,0.0,1538.81,WOA23_DERIVED_CHECKPOINT,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,25.0,1534.6371478114265,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,50.0,1530.4959655923758,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,75.0,1526.7643005771367,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,100.0,1523.82,WOA23_DERIVED_CHECKPOINT,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,125.0,1521.4214507679321,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,150.0,1519.0770036229874,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,175.0,1516.7894515520836,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,200.0,1514.5615875421402,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,225.0,1512.396204580076,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,250.0,1510.2960956528102,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,275.0,1508.2640537472612,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,300.0,1506.302871850348,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,325.0,1504.4153429489895,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,350.0,1502.6042600301046,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,375.0,1500.8724160806116,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,400.0,1499.2226040874302,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,425.0,1497.657617037479,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,450.0,1496.180247917677,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,475.0,1494.7932897149424,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,500.0,1493.4995354161947,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,525.0,1492.3017780083526,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,550.0,1491.2028104783349,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,575.0,1490.2054258130609,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,600.0,1489.3124169994487,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,625.0,1488.526577024418,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,650.0,1487.8506988748868,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,675.0,1487.2875755377745,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,700.0,1486.84,WOA23_DERIVED_CHECKPOINT,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,725.0,1486.4557869370017,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,750.0,1486.0836055891673,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,775.0,1485.7275307908383,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,800.0,1485.3916373763564,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,825.0,1485.0800001800635,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,850.0,1484.7966940363006,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,875.0,1484.5457937794104,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,900.0,1484.331374243734,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,925.0,1484.157510263613,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,950.0,1484.0282766733892,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,975.0,1483.9477483074045,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,1000.0,1483.92,WOA23_DERIVED_CHECKPOINT,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,1100.0,1483.949922545597,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,1180.0,1484.0,INDEPENDENT_SCS_OBSERVED_CROSSCHECK,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,1200.0,1484.0158935417762,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,1300.0,1484.165827749981,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,1400.0,1484.4328263834486,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,1500.0,1484.8163716145284,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
E_D4100_C1534,1600.0,1485.315945615569,DERIVED_DIAGNOSTIC_INTERPOLATION,4100.0,1534.0,deep-speed-high stress test; synthetic
