f_hz,mode_id,class,k_r,k2,kr_max_allowed,phi_180,phi_190,phi_200,phi_210,phi_220,A_norm_zs200,effective_0p1,effective_0p2,residual,n_z
235.0,1270,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.3534804962558459,0.12494846123327909,0.9843656981248018,-0.01712793609027481,0.01617267455859542,-0.013974622285815539,0.010688131678212594,-0.006555867395793856,0.07417245984220874,False,False,6.222497169994828e-15,4001
235.0,1271,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.3524987910302634,0.12425539767779731,0.9843656981248018,-0.016966028985513915,0.015596188109114463,-0.012986264563854209,0.00932944722763026,-0.004907424780513608,0.06405175268124526,False,False,6.229163319425603e-15,4001
235.0,1272,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.351515334411105,0.12356303032615096,0.9843656981248018,-0.01668711452330008,0.01490088093904292,-0.011889413018535886,0.007886248091529586,-0.0032123037649757695,0.05368875750327496,False,False,6.200173569754908e-15,4001
235.0,1273,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.3505301173262879,0.12287136315278117,0.9843656981248018,-0.016293693503947274,0.014092691693497287,-0.01069396056441691,0.006372524936323021,-0.0014882299405836507,0.04343498560217307,False,False,7.120435110881757e-15,4001
235.0,1274,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.34954313061805337,0.12218040016226951,0.9843656981248018,0.015789043229519423,-0.013178387782957154,0.00941057126063781,-0.004802830837576485,-0.0002469012687562772,0.033635237670723815,False,False,6.869326274670921e-15,4001
235.0,1275,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.3485543650418797,0.12149014538974792,0.9843656981248018,-0.015177187154117847,0.012165504866567131,-0.008050581300304005,0.0031921382673569644,0.001975211694223341,0.02461597293541142,False,False,6.284274840475229e-15,4001
235.0,1276,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.3475638112653325,0.12080060290128367,0.9843656981248018,-0.014462859649405881,0.011062281055996914,-0.006625895380089718,0.0015556938114120518,0.0036790250830297743,0.016674455996454597,False,False,6.042876271055871e-15,4001
235.0,1277,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.346571459866995,0.12011177679434012,0.9843656981248018,-0.013651466205440289,0.009877586433818916,-0.005148879417870588,-9.112796173460472e-05,0.00534104743408021,0.010069037718597884,False,False,6.664360528819777e-15,4001
235.0,1278,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.3455773013354158,0.11942367119826879,0.9843656981248018,0.0127490394117478,-0.008620848505892002,0.0036322506011563244,0.0017329700731550787,-0.006944541185946397,0.005010881518493734,False,False,7.115158413764281e-15,4001
235.0,1279,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.3445813260682309,0.11873629027494045,0.9843656981248018,0.011762191090214051,-0.007301974231147997,0.002088965757692258,0.003354636768505091,-0.008473491529404013,0.0016573917303704542,False,False,7.175597752478951e-15,4001
235.0,1280,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.34358352437165357,0.11804963821964666,0.9843656981248018,-0.010698060971959151,0.005931269288436861,-0.0005321090381384557,-0.004941233877472373,0.009912763227051794,0.00010753845601587358,False,False,6.466004386638294e-15,4001
235.0,1281,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.342583886460764,0.11736371926256162,0.9843656981248018,-0.009564262329369681,0.004519355252245183,0.0010252201081840046,-0.006478304611610327,0.011248246447571705,0.0003992057211628859,False,False,5.572065252083831e-15,4001
235.0,1282,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.34158240246151,0.116678537671377,0.9843656981248018,0.008368824990271126,-0.003077085356531011,-0.002570017699423816,0.007951959576132919,-0.012466990258620017,0.0025086192698705193,False,False,5.716922005437286e-15,4001
