pair_id,mechanism,z_true,eps_db,seed,J_true_star,J_alt_star,delta_J,delta_J_gt_0,delta_J_gt_0p5,static_blind,blind_label
B05,B,180.0,2.0,0,1.9022303461900325,3.307221138043667,1.4049907918536344,True,True,False,
B05,B,180.0,2.0,1,2.0626168884755702,3.4115515042279823,1.348934615752412,True,True,False,
B05,B,180.0,2.0,2,1.9517153037603554,3.4160314958950506,1.4643161921346952,True,True,False,
B05,B,180.0,2.0,3,2.0026407596641476,3.374628367702115,1.3719876080379674,True,True,False,
B05,B,180.0,2.0,4,2.0307718809372926,3.433559014271098,1.4027871333338053,True,True,False,
B05,B,200.0,0.0,0,0.0,2.648319344688156,2.648319344688156,True,True,False,
B05,B,200.0,0.0,1,0.0,2.648319344688156,2.648319344688156,True,True,False,
B05,B,200.0,0.0,2,0.0,2.648319344688156,2.648319344688156,True,True,False,
B05,B,200.0,0.0,3,0.0,2.648319344688156,2.648319344688156,True,True,False,
B05,B,200.0,0.0,4,0.0,2.648319344688156,2.648319344688156,True,True,False,
B05,B,200.0,0.25,0,0.2516015740004633,2.6474398311317158,2.3958382571312526,True,True,False,
B05,B,200.0,0.25,1,0.2534792108621711,2.662459574260358,2.4089803633981868,True,True,False,
B05,B,200.0,0.25,2,0.25113731606673767,2.6680729352045867,2.416935619137849,True,True,False,
B05,B,200.0,0.25,3,0.2463548576805207,2.6602927373414986,2.413937879660978,True,True,False,
B05,B,200.0,0.25,4,0.2533627010511538,2.660890665839934,2.4075279647887804,True,True,False,
B05,B,200.0,0.5,0,0.5142021451676467,2.7060479342601806,2.191845789092534,True,True,False,
B05,B,200.0,0.5,1,0.5061420546380762,2.677194233973332,2.1710521793352555,True,True,False,
B05,B,200.0,0.5,2,0.5006538291742805,2.6952745805377036,2.194620751363423,True,True,False,
B05,B,200.0,0.5,3,0.49950739290007734,2.733337054423942,2.2338296615238646,True,True,False,
B05,B,200.0,0.5,4,0.49366035443614914,2.7023074523822643,2.2086470979461152,True,True,False,
B05,B,200.0,1.0,0,0.9670842051837819,2.845815140539247,1.878730935355465,True,True,False,
B05,B,200.0,1.0,1,1.0086298415551527,2.8308893202055856,1.822259478650433,True,True,False,
B05,B,200.0,1.0,2,0.9926338604261733,2.845770916019402,1.8531370555932287,True,True,False,
B05,B,200.0,1.0,3,0.9684371903832233,2.8283603123267476,1.8599231219435244,True,True,False,
B05,B,200.0,1.0,4,0.9954994093114948,2.777374171348974,1.7818747620374793,True,True,False,
B05,B,200.0,1.5,0,1.461087712892384,2.9789215078911084,1.5178337949987244,True,True,False,
B05,B,200.0,1.5,1,1.4667282555913075,3.040168961246654,1.5734407056553463,True,True,False,
B05,B,200.0,1.5,2,1.508876818737859,3.078698892921374,1.569822074183515,True,True,False,
B05,B,200.0,1.5,3,1.4957594231874292,3.0796191292125554,1.5838597060251263,True,True,False,
B05,B,200.0,1.5,4,1.5457041298022363,2.8921028986609336,1.3463987688586974,True,True,False,
B05,B,200.0,2.0,0,2.04439234752575,3.3416012404085205,1.2972088928827703,True,True,False,
B05,B,200.0,2.0,1,1.9270083722606384,3.3299777678233644,1.402969395562726,True,True,False,
B05,B,200.0,2.0,2,1.9512909778432024,3.300283672413695,1.3489926945704924,True,True,False,
B05,B,200.0,2.0,3,2.0016025808278703,3.354751448617259,1.3531488677893888,True,True,False,
B05,B,200.0,2.0,4,2.028361049474692,3.2408797677441625,1.2125187182694703,True,True,False,
B05,B,220.0,0.0,0,0.0,2.7535475730894223,2.7535475730894223,True,True,False,
B05,B,220.0,0.0,1,0.0,2.7535475730894223,2.7535475730894223,True,True,False,
B05,B,220.0,0.0,2,0.0,2.7535475730894223,2.7535475730894223,True,True,False,
B05,B,220.0,0.0,3,0.0,2.7535475730894223,2.7535475730894223,True,True,False,
B05,B,220.0,0.0,4,0.0,2.7535475730894223,2.7535475730894223,True,True,False,
B05,B,220.0,0.25,0,0.25257848210559253,2.7600906610579017,2.507512178952309,True,True,False,
B05,B,220.0,0.25,1,0.2505227617783848,2.7675543361168367,2.5170315743384517,True,True,False,
B05,B,220.0,0.25,2,0.24381253287689536,2.7695730967913526,2.5257605639144574,True,True,False,
B05,B,220.0,0.25,3,0.25552129252443967,2.7678456468242794,2.5123243542998397,True,True,False,
B05,B,220.0,0.25,4,0.24698320658299142,2.7646393046855176,2.517656098102526,True,True,False,
B05,B,220.0,0.5,0,0.4981899849453392,2.785464744029894,2.287274759084555,True,True,False,
B05,B,220.0,0.5,1,0.5036781888623644,2.793271978467849,2.2895937896054845,True,True,False,
B05,B,220.0,0.5,2,0.49587724837802466,2.806595777088544,2.3107185287105194,True,True,False,
B05,B,220.0,0.5,3,0.5001377792429774,2.7829835522732833,2.282845773030306,True,True,False,
B05,B,220.0,0.5,4,0.5235450717053395,2.8139732878078205,2.290428216102481,True,True,False,
B05,B,220.0,1.0,0,1.005052996315991,2.9615535460931603,1.9565005497771693,True,True,False,
B05,B,220.0,1.0,1,1.00209422650791,2.92406017054603,1.92196594403812,True,True,False,
B05,B,220.0,1.0,2,1.017931223610757,2.9724201541939945,1.9544889305832376,True,True,False,
B05,B,220.0,1.0,3,0.9947753010937708,2.9215206469825583,1.9267453458887875,True,True,False,
B05,B,220.0,1.0,4,1.0239924732707169,2.9556748637676593,1.9316823904969425,True,True,False,
B05,B,220.0,1.5,0,1.4976829535526348,3.1103274014939943,1.6126444479413595,True,True,False,
B05,B,220.0,1.5,1,1.4998245929267544,3.1657516836572115,1.665927090730457,True,True,False,
B05,B,220.0,1.5,2,1.482762096890968,3.1164878251933334,1.6337257283023654,True,True,False,
B05,B,220.0,1.5,3,1.4503977026893713,3.1092355125351685,1.6588378098457972,True,True,False,
B05,B,220.0,1.5,4,1.498692065321591,3.165648918888899,1.6669568535673083,True,True,False,
B05,B,220.0,2.0,0,1.9449094052072313,3.2843148991305195,1.3394054939232882,True,True,False,
B05,B,220.0,2.0,1,1.8839867500725325,3.371548972177984,1.4875622221054516,True,True,False,
B05,B,220.0,2.0,2,2.0135925502183083,3.452987787924024,1.4393952377057158,True,True,False,
B05,B,220.0,2.0,3,1.9766026988533067,3.390401617336118,1.4137989184828113,True,True,False,
B05,B,220.0,2.0,4,1.9538245069866833,3.392836850677585,1.4390123436909015,True,True,False,
B06,B,180.0,0.0,0,0.0,2.6114404981805186,2.6114404981805186,True,True,False,
B06,B,180.0,0.0,1,0.0,2.6114404981805186,2.6114404981805186,True,True,False,
B06,B,180.0,0.0,2,0.0,2.6114404981805186,2.6114404981805186,True,True,False,
B06,B,180.0,0.0,3,0.0,2.6114404981805186,2.6114404981805186,True,True,False,
B06,B,180.0,0.0,4,0.0,2.6114404981805186,2.6114404981805186,True,True,False,
B06,B,180.0,0.25,0,0.2557476052526773,2.6213754628884383,2.365627857635761,True,True,False,
B06,B,180.0,0.25,1,0.258561458137974,2.623216999001389,2.364655540863415,True,True,False,
B06,B,180.0,0.25,2,0.24894308986789318,2.6288983595652167,2.3799552696973234,True,True,False,
B06,B,180.0,0.25,3,0.2453608622534877,2.608017073268993,2.3626562110155054,True,True,False,
B06,B,180.0,0.25,4,0.24587031765449935,2.627398102910853,2.381527785256354,True,True,False,
B06,B,180.0,0.5,0,0.5046849769371919,2.6650976481342483,2.160412671197056,True,True,False,
B06,B,180.0,0.5,1,0.5051218114708023,2.6463249567302536,2.1412031452594515,True,True,False,
B06,B,180.0,0.5,2,0.4978427985981408,2.6573787878530686,2.1595359892549277,True,True,False,
B06,B,180.0,0.5,3,0.5069774969027531,2.6657389336001605,2.1587614366974073,True,True,False,
B06,B,180.0,0.5,4,0.49717793689080725,2.650270333689795,2.1530923967989875,True,True,False,
B06,B,180.0,1.0,0,0.9835598762839541,2.794244494452427,1.8106846181684728,True,True,False,
B06,B,180.0,1.0,1,1.036322198013128,2.818143875009673,1.7818216769965447,True,True,False,
B06,B,180.0,1.0,2,0.9991293223463719,2.8332851675876713,1.8341558452412996,True,True,False,
B06,B,180.0,1.0,3,1.0051376616448493,2.755707881719214,1.750570220074365,True,True,False,
B06,B,180.0,1.0,4,0.9983152404622384,2.8211444713656593,1.8228292309034209,True,True,False,
B06,B,180.0,1.5,0,1.499692026299055,2.9445275240977216,1.4448354977986666,True,True,False,
B06,B,180.0,1.5,1,1.4867222930316535,2.939363922358258,1.4526416293266045,True,True,False,
B06,B,180.0,1.5,2,1.4518948712549262,2.936565973973802,1.4846711027188757,True,True,False,
B06,B,180.0,1.5,3,1.4697264569249817,3.005509768326733,1.5357833114017512,True,True,False,
B06,B,180.0,1.5,4,1.5549744329690445,3.1242223441829484,1.569247911213904,True,True,False,
B06,B,180.0,2.0,0,1.9022322418833995,3.194429944953618,1.2921977030702185,True,True,False,
B06,B,180.0,2.0,1,2.0626168884755702,3.319699000417462,1.2570821119418918,True,True,False,
B06,B,180.0,2.0,2,1.9517153037603554,3.2489238099430016,1.2972085061826462,True,True,False,
B06,B,180.0,2.0,3,2.0028650169106403,3.2997963335983633,1.296931316687723,True,True,False,
B06,B,180.0,2.0,4,2.0307718809372926,3.2861857844792874,1.255413903541995,True,True,False,
B06,B,200.0,0.0,0,0.0,2.5121143563802937,2.5121143563802937,True,True,False,
B06,B,200.0,0.0,1,0.0,2.5121143563802937,2.5121143563802937,True,True,False,
B06,B,200.0,0.0,2,0.0,2.5121143563802937,2.5121143563802937,True,True,False,
B06,B,200.0,0.0,3,0.0,2.5121143563802937,2.5121143563802937,True,True,False,
B06,B,200.0,0.0,4,0.0,2.5121143563802937,2.5121143563802937,True,True,False,
B06,B,200.0,0.25,0,0.2516015740004633,2.530447433310943,2.2788458593104797,True,True,False,
B06,B,200.0,0.25,1,0.2534792108621711,2.523122478773205,2.2696432679110337,True,True,False,
B06,B,200.0,0.25,2,0.25113731606673767,2.526453352944923,2.2753160368781855,True,True,False,
B06,B,200.0,0.25,3,0.2463548576805207,2.5194610190034834,2.273106161322963,True,True,False,
B06,B,200.0,0.25,4,0.2533627010511538,2.5223165144343964,2.2689538133832428,True,True,False,
B06,B,200.0,0.5,0,0.5142021451676467,2.5506322931387766,2.0364301479711298,True,True,False,
B06,B,200.0,0.5,1,0.5061420546380762,2.5687033281838536,2.0625612735457777,True,True,False,
B06,B,200.0,0.5,2,0.5006538291742805,2.5802741012751285,2.079620272100848,True,True,False,
B06,B,200.0,0.5,3,0.49950739290007734,2.57714069198739,2.0776332990873128,True,True,False,
B06,B,200.0,0.5,4,0.4936603544361492,2.561389382159194,2.067729027723045,True,True,False,
B06,B,200.0,1.0,0,0.9670842051837819,2.72852516060436,1.761440955420578,True,True,False,
B06,B,200.0,1.0,1,1.0086298415551527,2.7021546421485065,1.6935248005933539,True,True,False,
B06,B,200.0,1.0,2,0.9926338604261733,2.699309929133173,1.7066760687069997,True,True,False,
B06,B,200.0,1.0,3,0.9684371903832233,2.6970339214139107,1.7285967310306876,True,True,False,
B06,B,200.0,1.0,4,0.9954994093114948,2.7320047123599878,1.736505303048493,True,True,False,
B06,B,200.0,1.5,0,1.461087712892384,2.9113017620429527,1.4502140491505686,True,True,False,
B06,B,200.0,1.5,1,1.4667282555913075,2.9256204626663878,1.4588922070750803,True,True,False,
B06,B,200.0,1.5,2,1.508876818737859,2.9090286978437745,1.4001518791059155,True,True,False,
B06,B,200.0,1.5,3,1.4957594231874292,2.9474954195062244,1.4517359963187952,True,True,False,
B06,B,200.0,1.5,4,1.5457041298022363,2.919247992616114,1.3735438628138779,True,True,False,
B06,B,200.0,2.0,0,2.04439234752575,3.265837090436835,1.2214447429110846,True,True,False,
B06,B,200.0,2.0,1,1.9270083722606384,3.1846719270744397,1.2576635548138013,True,True,False,
B06,B,200.0,2.0,2,1.9512909778432024,3.1654852794990966,1.2141943016558943,True,True,False,
B06,B,200.0,2.0,3,2.0016025808278703,3.2512628952293703,1.2496603144015,True,True,False,
B06,B,200.0,2.0,4,2.028352999071994,3.2509171474879808,1.2225641484159868,True,True,False,
B06,B,220.0,0.0,0,0.0,2.5378214778614967,2.5378214778614967,True,True,False,
B06,B,220.0,0.0,1,0.0,2.5378214778614967,2.5378214778614967,True,True,False,
B06,B,220.0,0.0,2,0.0,2.5378214778614967,2.5378214778614967,True,True,False,
B06,B,220.0,0.0,3,0.0,2.5378214778614967,2.5378214778614967,True,True,False,
B06,B,220.0,0.0,4,0.0,2.5378214778614967,2.5378214778614967,True,True,False,
B06,B,220.0,0.25,0,0.25257848210559253,2.5467193915860524,2.29414090948046,True,True,False,
B06,B,220.0,0.25,1,0.2505227617783848,2.553359126748854,2.302836364970469,True,True,False,
B06,B,220.0,0.25,2,0.24381253287689536,2.542046800847583,2.2982342679706877,True,True,False,
B06,B,220.0,0.25,3,0.25552129252443967,2.5550390567807075,2.299517764256268,True,True,False,
B06,B,220.0,0.25,4,0.24698320658299142,2.553977485051111,2.3069942784681197,True,True,False,
B06,B,220.0,0.5,0,0.4981899849453392,2.5956437865259936,2.0974538015806545,True,True,False,
B06,B,220.0,0.5,1,0.5036781888623644,2.5955981527660654,2.091919963903701,True,True,False,
B06,B,220.0,0.5,2,0.4958772483780247,2.59188559824954,2.096008349871515,True,True,False,
B06,B,220.0,0.5,3,0.5001377792429774,2.5846214587882486,2.0844836795452713,True,True,False,
B06,B,220.0,0.5,4,0.5235450717053395,2.602720913746089,2.07917584204075,True,True,False,
B06,B,220.0,1.0,0,1.0050529963159909,2.7359049709366907,1.7308519746206998,True,True,False,
B06,B,220.0,1.0,1,1.00209422650791,2.7223456893567115,1.7202514628488015,True,True,False,
B06,B,220.0,1.0,2,1.017931223610757,2.7240015204338435,1.7060702968230865,True,True,False,
B06,B,220.0,1.0,3,0.9947753010937708,2.7849076908963406,1.7901323898025698,True,True,False,
B06,B,220.0,1.0,4,1.0239924732707169,2.708620073099761,1.6846275998290443,True,True,False,
B06,B,220.0,1.5,0,1.4976829535526348,2.978065512479944,1.4803825589273094,True,True,False,
B06,B,220.0,1.5,1,1.4998245929267544,2.949743438981916,1.4499188460551615,True,True,False,
B06,B,220.0,1.5,2,1.482762096890968,2.957967420211568,1.4752053233206002,True,True,False,
B06,B,220.0,1.5,3,1.4503977026893713,2.9224924070461418,1.4720947043567705,True,True,False,
B06,B,220.0,1.5,4,1.498692065321591,2.9444930479914384,1.4458009826698475,True,True,False,
B06,B,220.0,2.0,0,1.9449094052072313,3.103185281770105,1.1582758765628736,True,True,False,
B06,B,220.0,2.0,1,1.8839867500725325,3.1615798053985236,1.277593055325991,True,True,False,
B06,B,220.0,2.0,2,2.0135925502183083,3.2587669830271593,1.245174432808851,True,True,False,
B06,B,220.0,2.0,3,1.9766026988533067,3.208607516142702,1.2320048172893954,True,True,False,
B06,B,220.0,2.0,4,1.9538245069866833,3.1695063179658196,1.2156818109791363,True,True,False,
B07,B,180.0,0.0,0,0.0,3.154296426752716,3.154296426752716,True,True,False,
B07,B,180.0,0.0,1,0.0,3.154296426752716,3.154296426752716,True,True,False,
B07,B,180.0,0.0,2,0.0,3.154296426752716,3.154296426752716,True,True,False,
B07,B,180.0,0.0,3,0.0,3.154296426752716,3.154296426752716,True,True,False,
B07,B,180.0,0.0,4,0.0,3.154296426752716,3.154296426752716,True,True,False,
B07,B,180.0,0.25,0,0.2557476052526773,3.155644022569324,2.8998964173166466,True,True,False,
B07,B,180.0,0.25,1,0.258561458137974,3.1649005081851596,2.9063390500471855,True,True,False,
B07,B,180.0,0.25,2,0.2488265367486012,3.1633697571186974,2.914543220370096,True,True,False,
B07,B,180.0,0.25,3,0.2453608622534877,3.1650282764208146,2.919667414167327,True,True,False,
B07,B,180.0,0.25,4,0.24587031765449935,3.160668853026722,2.9147985353722228,True,True,False,
B07,B,180.0,0.5,0,0.5043160001193197,3.2067836009532766,2.702467600833957,True,True,False,
B07,B,180.0,0.5,1,0.5051218114708023,3.1906107237955985,2.6854889123247965,True,True,False,
B07,B,180.0,0.5,2,0.4978427985981408,3.1866074713365813,2.6887646727384404,True,True,False,
B07,B,180.0,0.5,3,0.5065679767756619,3.19142441974305,2.684856442967388,True,True,False,
B07,B,180.0,0.5,4,0.4965170262947046,3.1679858515925083,2.671468825297804,True,True,False,
B07,B,180.0,1.0,0,0.9835282619766502,3.337068315486203,2.3535400535095525,True,True,False,
B07,B,180.0,1.0,1,1.0351150659291388,3.337377995674709,2.30226292974557,True,True,False,
B07,B,180.0,1.0,2,0.9991293223463719,3.3240829677269077,2.324953645380536,True,True,False,
B07,B,180.0,1.0,3,1.0034980717752244,3.308940148877415,2.3054420771021906,True,True,False,
B07,B,180.0,1.0,4,0.9981951666446679,3.3579778964528995,2.3597827298082317,True,True,False,
B07,B,180.0,1.5,0,1.4963861986540787,3.5302978032583328,2.033911604604254,True,True,False,
B07,B,180.0,1.5,1,1.486366811734536,3.4343327031776414,1.9479658914431053,True,True,False,
B07,B,180.0,1.5,2,1.4518948712549262,3.4663240448713664,2.01442917361644,True,True,False,
B07,B,180.0,1.5,3,1.4697264569249817,3.429330802248817,1.9596043453238352,True,True,False,
B07,B,180.0,1.5,4,1.5549065400103304,3.5700005766148233,2.015094036604493,True,True,False,
B07,B,180.0,2.0,0,1.9014744579800558,3.758023154799934,1.856548696819878,True,True,False,
B07,B,180.0,2.0,1,2.0626168884755702,3.760840396844596,1.6982235083690256,True,True,False,
B07,B,180.0,2.0,2,1.9512383216246398,3.6933303670736946,1.7420920454490547,True,True,False,
B07,B,180.0,2.0,3,2.002699881998715,3.6814007683227583,1.6787008863240431,True,True,False,
B07,B,180.0,2.0,4,2.0290717527410207,3.7347715826528405,1.7056998299118198,True,True,False,
B07,B,200.0,0.0,0,0.0,3.188590166002423,3.188590166002423,True,True,False,
B07,B,200.0,0.0,1,0.0,3.188590166002423,3.188590166002423,True,True,False,
B07,B,200.0,0.0,2,0.0,3.188590166002423,3.188590166002423,True,True,False,
B07,B,200.0,0.0,3,0.0,3.188590166002423,3.188590166002423,True,True,False,
B07,B,200.0,0.0,4,0.0,3.188590166002423,3.188590166002423,True,True,False,
B07,B,200.0,0.25,0,0.2516015740004633,3.194040144625025,2.942438570624562,True,True,False,
B07,B,200.0,0.25,1,0.2534792108621711,3.195002746552391,2.94152353569022,True,True,False,
B07,B,200.0,0.25,2,0.25113731606673767,3.2017413083302677,2.95060399226353,True,True,False,
B07,B,200.0,0.25,3,0.2463548576805207,3.2017411840759538,2.955386326395433,True,True,False,
B07,B,200.0,0.25,4,0.2533627010511538,3.196840813876901,2.9434781128257472,True,True,False,
B07,B,200.0,0.5,0,0.5142021451676467,3.2468053954220975,2.7326032502544506,True,True,False,
B07,B,200.0,0.5,1,0.5053304133774763,3.2152718447323894,2.7099414313549133,True,True,False,
B07,B,200.0,0.5,2,0.5006538291742805,3.2316645615156734,2.731010732341393,True,True,False,
B07,B,200.0,0.5,3,0.49950739290007734,3.2279305928590687,2.7284231999589914,True,True,False,
B07,B,200.0,0.5,4,0.49366035443614914,3.2065076222935534,2.7128472678574043,True,True,False,
B07,B,200.0,1.0,0,0.9670842051837819,3.312280799190597,2.3451965940068153,True,True,False,
B07,B,200.0,1.0,1,1.0086298415551527,3.3757694202403714,2.3671395786852187,True,True,False,
B07,B,200.0,1.0,2,0.9922198542007277,3.328776777827446,2.336556923626718,True,True,False,
B07,B,200.0,1.0,3,0.9684371903832233,3.2934549237776887,2.3250177333944655,True,True,False,
B07,B,200.0,1.0,4,0.9954994093114948,3.345912485538556,2.3504130762270607,True,True,False,
B07,B,200.0,1.5,0,1.459815258905904,3.4722528619211075,2.0124376030152034,True,True,False,
B07,B,200.0,1.5,1,1.465861711088356,3.508677456095484,2.042815745007128,True,True,False,
B07,B,200.0,1.5,2,1.5081386214771213,3.564420788599667,2.0562821671225455,True,True,False,
B07,B,200.0,1.5,3,1.4957594231874292,3.557719107394533,2.0619596842071037,True,True,False,
B07,B,200.0,1.5,4,1.5442255059315515,3.5558996932829023,2.0116741873513506,True,True,False,
B07,B,200.0,2.0,0,2.0441883332360278,3.8188267382885988,1.774638405052571,True,True,False,
B07,B,200.0,2.0,1,1.923583799917483,3.7083958333675766,1.7848120334500936,True,True,False,
B07,B,200.0,2.0,2,1.9512909778432022,3.710767318996087,1.7594763411528849,True,True,False,
B07,B,200.0,2.0,3,1.999502224948745,3.8274503915455207,1.8279481665967756,True,True,False,
B07,B,200.0,2.0,4,2.024819894579278,3.77220455583066,1.747384661251382,True,True,False,
B07,B,220.0,0.0,0,0.0,3.1637490647731252,3.1637490647731252,True,True,False,
B07,B,220.0,0.0,1,0.0,3.1637490647731252,3.1637490647731252,True,True,False,
B07,B,220.0,0.0,2,0.0,3.1637490647731252,3.1637490647731252,True,True,False,
B07,B,220.0,0.0,3,0.0,3.1637490647731252,3.1637490647731252,True,True,False,
B07,B,220.0,0.0,4,0.0,3.1637490647731252,3.1637490647731252,True,True,False,
B07,B,220.0,0.25,0,0.25257848210559253,3.1712925578026367,2.918714075697044,True,True,False,
B07,B,220.0,0.25,1,0.2505227617783848,3.1736584149732954,2.9231356531949104,True,True,False,
B07,B,220.0,0.25,2,0.24381253287689536,3.1653585067595924,2.921545973882697,True,True,False,
B07,B,220.0,0.25,3,0.25552129252443967,3.1693479374662332,2.9138266449417936,True,True,False,
B07,B,220.0,0.25,4,0.24698320658299142,3.1899308211971613,2.94294761461417,True,True,False,
B07,B,220.0,0.5,0,0.49766791237055114,3.19669613424601,2.699028221875459,True,True,False,
B07,B,220.0,0.5,1,0.5036781888623644,3.190160978688354,2.6864827898259898,True,True,False,
B07,B,220.0,0.5,2,0.4958772483780247,3.2163241693431464,2.720446920965122,True,True,False,
B07,B,220.0,0.5,3,0.5001377792429774,3.1917619810723097,2.6916242018293324,True,True,False,
B07,B,220.0,0.5,4,0.5235450717053395,3.2164898673541034,2.692944795648764,True,True,False,
B07,B,220.0,1.0,0,1.0042482976210647,3.321331844534651,2.317083546913586,True,True,False,
B07,B,220.0,1.0,1,1.0017791629599657,3.293416875944247,2.291637712984281,True,True,False,
B07,B,220.0,1.0,2,1.0163943536425453,3.31896056480029,2.3025662111577443,True,True,False,
B07,B,220.0,1.0,3,0.9926470081180471,3.344672208635056,2.352025200517009,True,True,False,
B07,B,220.0,1.0,4,1.0224673927508627,3.353597833453514,2.331130440702651,True,True,False,
B07,B,220.0,1.5,0,1.4972782032828105,3.5239189554631056,2.0266407521802954,True,True,False,
B07,B,220.0,1.5,1,1.4984520944897852,3.4250044211631057,1.9265523266733204,True,True,False,
B07,B,220.0,1.5,2,1.4819468165780407,3.529778525595485,2.0478317090174443,True,True,False,
B07,B,220.0,1.5,3,1.4498384432761344,3.5023790657929323,2.0525406225167977,True,True,False,
B07,B,220.0,1.5,4,1.495585533475497,3.4703784130730635,1.9747928795975664,True,True,False,
B07,B,220.0,2.0,0,1.9446803754608626,3.715580373135621,1.7708999976747586,True,True,False,
B07,B,220.0,2.0,1,1.882115146182915,3.6488211318007826,1.7667059856178675,True,True,False,
B07,B,220.0,2.0,2,2.0104905437575966,3.7705177788646855,1.760027235107089,True,True,False,
B07,B,220.0,2.0,3,1.973190823307835,3.7567138251865964,1.7835230018787613,True,True,False,
B07,B,220.0,2.0,4,1.9524061145083116,3.709090269490466,1.7566841549821546,True,True,False,
B08,B,180.0,0.0,0,0.0,1.3365362607817093,1.3365362607817093,True,True,False,
B08,B,180.0,0.0,1,0.0,1.3365362607817093,1.3365362607817093,True,True,False,
B08,B,180.0,0.0,2,0.0,1.3365362607817093,1.3365362607817093,True,True,False,
B08,B,180.0,0.0,3,0.0,1.3365362607817093,1.3365362607817093,True,True,False,
B08,B,180.0,0.0,4,0.0,1.3365362607817093,1.3365362607817093,True,True,False,
B08,B,180.0,0.25,0,0.2557476052526773,1.3684146705362474,1.1126670652835702,True,True,False,
B08,B,180.0,0.25,1,0.258561458137974,1.3580099715384575,1.0994485134004834,True,True,False,
B08,B,180.0,0.25,2,0.24894308986789318,1.367794678020534,1.1188515881526406,True,True,False,
B08,B,180.0,0.25,3,0.2453608622534877,1.3557519513302352,1.1103910890767474,True,True,False,
B08,B,180.0,0.25,4,0.24587031765449935,1.3543864768538796,1.1085161591993802,True,True,False,
B08,B,180.0,0.5,0,0.5046849769371919,1.453722864015648,0.9490378870784562,True,True,False,
B08,B,180.0,0.5,1,0.5051218114708023,1.4353550195300768,0.9302332080592746,True,True,False,
B08,B,180.0,0.5,2,0.4978427985981408,1.4336922818430022,0.9358494832448614,True,True,False,
B08,B,180.0,0.5,3,0.5069774969027531,1.4126767214980562,0.9056992245953032,True,True,False,
B08,B,180.0,0.5,4,0.49717793689080725,1.4165415312935214,0.9193635944027142,True,True,False,
B08,B,180.0,1.0,0,0.9835598762839541,1.652620905052596,0.6690610287686418,True,True,False,
B08,B,180.0,1.0,1,1.036322198013128,1.6839120840832915,0.6475898860701634,True,True,False,
B08,B,180.0,1.0,2,0.9991293223463719,1.6940582241170317,0.6949289017706598,True,True,False,
B08,B,180.0,1.0,3,1.0051376616448493,1.646206471423751,0.6410688097789017,True,True,False,
B08,B,180.0,1.0,4,0.9983152404622384,1.6744846334377603,0.6761693929755219,True,True,False,
B08,B,180.0,1.5,0,1.499692026299055,2.0083132461827287,0.5086212198836737,True,True,False,
B08,B,180.0,1.5,1,1.4867222930316535,1.9580038458794782,0.4712815528478247,True,False,False,
B08,B,180.0,1.5,2,1.4518948712549262,2.0086108629490464,0.5567159916941202,True,True,False,
B08,B,180.0,1.5,3,1.4697264569249817,1.9892598544774287,0.519533397552447,True,True,False,
B08,B,180.0,1.5,4,1.5549744329690445,2.1088544705708836,0.5538800376018391,True,True,False,
B08,B,180.0,2.0,0,1.9022322418833995,2.36599842539148,0.46376618350808063,True,False,False,
B08,B,180.0,2.0,1,2.0626168884755702,2.4913978042720144,0.4287809157964442,True,False,False,
B08,B,180.0,2.0,2,1.9517153037603554,2.384839896483148,0.4331245927227927,True,False,False,
B08,B,180.0,2.0,3,2.0028650169106403,2.370733986158415,0.36786896924777457,True,False,False,
B08,B,180.0,2.0,4,2.0307718809372926,2.453666665815623,0.42289478487833065,True,False,False,
B08,B,200.0,0.0,0,0.0,1.1385484957850511,1.1385484957850511,True,True,False,
B08,B,200.0,0.0,1,0.0,1.1385484957850511,1.1385484957850511,True,True,False,
B08,B,200.0,0.0,2,0.0,1.1385484957850511,1.1385484957850511,True,True,False,
B08,B,200.0,0.0,3,0.0,1.1385484957850511,1.1385484957850511,True,True,False,
B08,B,200.0,0.0,4,0.0,1.1385484957850511,1.1385484957850511,True,True,False,
B08,B,200.0,0.25,0,0.2516015740004633,1.1725011840313746,0.9208996100309113,True,True,False,
B08,B,200.0,0.25,1,0.2534792108621711,1.1619239010850821,0.9084446902229111,True,True,False,
B08,B,200.0,0.25,2,0.25113731606673767,1.1656877987442231,0.9145504826774855,True,True,False,
B08,B,200.0,0.25,3,0.2463548576805207,1.1614111201810093,0.9150562625004887,True,True,False,
B08,B,200.0,0.25,4,0.2533627010511538,1.1728822059037727,0.9195195048526188,True,True,False,
B08,B,200.0,0.5,0,0.5142021451676467,1.2436475283753712,0.7294453832077245,True,True,False,
B08,B,200.0,0.5,1,0.5061420546380762,1.2126279883850428,0.7064859337469667,True,True,False,
B08,B,200.0,0.5,2,0.5006538291742805,1.2334515541228286,0.7327977249485481,True,True,False,
B08,B,200.0,0.5,3,0.49950739290007734,1.2382841711799595,0.7387767782798822,True,True,False,
B08,B,200.0,0.5,4,0.4936603544361492,1.2484706249372477,0.7548102705010985,True,True,False,
B08,B,200.0,1.0,0,0.9670842051837819,1.4946243454751587,0.5275401402913767,True,True,False,
B08,B,200.0,1.0,1,1.0086298415551527,1.5345124636591163,0.5258826221039636,True,True,False,
B08,B,200.0,1.0,2,0.9926338604261733,1.5209352689414186,0.5283014085152453,True,True,False,
B08,B,200.0,1.0,3,0.9684371903832233,1.5266117570102553,0.558174566627032,True,True,False,
