pair_id,mechanism,z_true,n_lines,frequencies,J_true_star,J_alt_star,delta_J,delta_J_gt_0,delta_J_gt_0p5,static_blind
A09,A,220.0,2,235;338,0.0,2.4276702061943927,2.4276702061943927,True,True,False
A09,A,220.0,2,283;338,0.0,2.843644495240511,2.843644495240511,True,True,False
A09,A,220.0,3,201;235;283,0.0,2.937789554221648,2.937789554221648,True,True,False
A09,A,220.0,3,201;235;338,0.0,2.575456443505284,2.575456443505284,True,True,False
A09,A,220.0,3,201;283;338,0.0,2.9322168000173487,2.9322168000173487,True,True,False
A09,A,220.0,3,235;283;338,0.0,2.7150984521469335,2.7150984521469335,True,True,False
A09,A,220.0,4,201;235;283;338,0.0,2.8167506488346032,2.8167506488346032,True,True,False
A10,A,180.0,1,201,0.0,0.3365362702550957,0.3365362702550957,True,False,False
A10,A,180.0,1,235,0.0,0.1400399798551017,0.1400399798551017,True,False,False
A10,A,180.0,1,283,0.0,0.8551827448160462,0.8551827448160462,True,True,False
A10,A,180.0,1,338,0.0,0.7136085692553186,0.7136085692553186,True,True,False
A10,A,180.0,2,201;235,0.0,0.8350163444484758,0.8350163444484758,True,True,False
A10,A,180.0,2,201;283,0.0,0.8010042985057548,0.8010042985057548,True,True,False
A10,A,180.0,2,201;338,0.0,0.9664682686478416,0.9664682686478416,True,True,False
A10,A,180.0,2,235;283,0.0,0.7360118814734595,0.7360118814734595,True,True,False
A10,A,180.0,2,235;338,0.0,0.8796758137965591,0.8796758137965591,True,True,False
A10,A,180.0,2,283;338,0.0,1.1383900171254682,1.1383900171254682,True,True,False
A10,A,180.0,3,201;235;283,0.0,0.9296473936142351,0.9296473936142351,True,True,False
A10,A,180.0,3,201;235;338,0.0,1.040401536364469,1.040401536364469,True,True,False
A10,A,180.0,3,201;283;338,0.0,1.0348848663185535,1.0348848663185535,True,True,False
A10,A,180.0,3,235;283;338,0.0,0.9330014037395057,0.9330014037395057,True,True,False
A10,A,180.0,4,201;235;283;338,0.0,1.0633058257760721,1.0633058257760721,True,True,False
A10,A,200.0,1,201,0.0,0.3365362702550957,0.3365362702550957,True,False,False
A10,A,200.0,1,235,0.0,0.1400399798551017,0.1400399798551017,True,False,False
A10,A,200.0,1,283,0.0,0.8551827448160462,0.8551827448160462,True,True,False
A10,A,200.0,1,338,0.0,0.7136085692553187,0.7136085692553187,True,True,False
A10,A,200.0,2,201;235,0.0,0.8350163444484757,0.8350163444484757,True,True,False
A10,A,200.0,2,201;283,0.0,0.8010042985057547,0.8010042985057547,True,True,False
A10,A,200.0,2,201;338,0.0,0.9664682686478416,0.9664682686478416,True,True,False
A10,A,200.0,2,235;283,0.0,0.7360118814734595,0.7360118814734595,True,True,False
A10,A,200.0,2,235;338,0.0,0.8796758137965591,0.8796758137965591,True,True,False
A10,A,200.0,2,283;338,0.0,1.138390017125468,1.138390017125468,True,True,False
A10,A,200.0,3,201;235;283,0.0,0.9296473936142352,0.9296473936142352,True,True,False
A10,A,200.0,3,201;235;338,0.0,1.040401536364469,1.040401536364469,True,True,False
A10,A,200.0,3,201;283;338,0.0,1.0348848663185535,1.0348848663185535,True,True,False
A10,A,200.0,3,235;283;338,0.0,0.9330014037395055,0.9330014037395055,True,True,False
A10,A,200.0,4,201;235;283;338,0.0,1.0633058257760724,1.0633058257760724,True,True,False
A10,A,220.0,1,201,0.0,0.3365362702550957,0.3365362702550957,True,False,False
A10,A,220.0,1,235,0.0,0.14003997985510167,0.14003997985510167,True,False,False
A10,A,220.0,1,283,0.0,0.8551827448160463,0.8551827448160463,True,True,False
A10,A,220.0,1,338,0.0,0.7136085692553186,0.7136085692553186,True,True,False
A10,A,220.0,2,201;235,0.0,0.8350163444484758,0.8350163444484758,True,True,False
A10,A,220.0,2,201;283,0.0,0.8010042985057548,0.8010042985057548,True,True,False
A10,A,220.0,2,201;338,0.0,0.9664682686478416,0.9664682686478416,True,True,False
A10,A,220.0,2,235;283,0.0,0.7360118814734595,0.7360118814734595,True,True,False
A10,A,220.0,2,235;338,0.0,0.8796758137965591,0.8796758137965591,True,True,False
A10,A,220.0,2,283;338,0.0,1.138390017125468,1.138390017125468,True,True,False
A10,A,220.0,3,201;235;283,0.0,0.9296473936142351,0.9296473936142351,True,True,False
A10,A,220.0,3,201;235;338,0.0,1.040401536364469,1.040401536364469,True,True,False
A10,A,220.0,3,201;283;338,0.0,1.0348848663185535,1.0348848663185535,True,True,False
A10,A,220.0,3,235;283;338,0.0,0.9330014037395056,0.9330014037395056,True,True,False
A10,A,220.0,4,201;235;283;338,0.0,1.0633058257760724,1.0633058257760724,True,True,False
B01,B,180.0,1,201,0.0,1.5397725244966303,1.5397725244966303,True,True,False
B01,B,180.0,1,235,0.0,1.8506291492335736,1.8506291492335736,True,True,False
B01,B,180.0,1,283,0.0,1.9897710215586868,1.9897710215586868,True,True,False
B01,B,180.0,1,338,0.0,0.9995750939667711,0.9995750939667711,True,True,False
B01,B,180.0,2,201;235,0.0,2.0775306147348473,2.0775306147348473,True,True,False
B01,B,180.0,2,201;283,0.0,2.6827617936914216,2.6827617936914216,True,True,False
B01,B,180.0,2,201;338,0.0,1.6761777046175215,1.6761777046175215,True,True,False
B01,B,180.0,2,235;283,0.0,2.2528027270081004,2.2528027270081004,True,True,False
B01,B,180.0,2,235;338,0.0,2.4648628175010843,2.4648628175010843,True,True,False
B01,B,180.0,2,283;338,0.0,2.5289899742250603,2.5289899742250603,True,True,False
B01,B,180.0,3,201;235;283,0.0,2.620755181277546,2.620755181277546,True,True,False
B01,B,180.0,3,201;235;338,0.0,2.4054477116555586,2.4054477116555586,True,True,False
B01,B,180.0,3,201;283;338,0.0,2.3781080546717086,2.3781080546717086,True,True,False
B01,B,180.0,3,235;283;338,0.0,2.5154609991581602,2.5154609991581602,True,True,False
B01,B,180.0,4,201;235;283;338,0.0,2.707920896683704,2.707920896683704,True,True,False
B01,B,200.0,1,201,0.0,1.529320805135051,1.529320805135051,True,True,False
B01,B,200.0,1,235,0.0,1.8669384358759296,1.8669384358759296,True,True,False
B01,B,200.0,1,283,0.0,1.9924046830933204,1.9924046830933204,True,True,False
B01,B,200.0,1,338,0.0,0.9962868651734541,0.9962868651734541,True,True,False
B01,B,200.0,2,201;235,0.0,2.0044921056367544,2.0044921056367544,True,True,False
B01,B,200.0,2,201;283,0.0,2.6800696226007146,2.6800696226007146,True,True,False
B01,B,200.0,2,201;338,0.0,1.6827369989879573,1.6827369989879573,True,True,False
B01,B,200.0,2,235;283,0.0,2.179698116391818,2.179698116391818,True,True,False
B01,B,200.0,2,235;338,0.0,2.476388400933409,2.476388400933409,True,True,False
B01,B,200.0,2,283;338,0.0,2.5274425336940856,2.5274425336940856,True,True,False
B01,B,200.0,3,201;235;283,0.0,2.5801070605348744,2.5801070605348744,True,True,False
B01,B,200.0,3,201;235;338,0.0,2.4179609830891464,2.4179609830891464,True,True,False
B01,B,200.0,3,201;283;338,0.0,2.386789512996231,2.386789512996231,True,True,False
B01,B,200.0,3,235;283;338,0.0,2.4703861275951606,2.4703861275951606,True,True,False
B01,B,200.0,4,201;235;283;338,0.0,2.7255447038357827,2.7255447038357827,True,True,False
B01,B,220.0,1,201,0.0,1.5327868392605857,1.5327868392605857,True,True,False
B01,B,220.0,1,235,0.0,1.8520757199290916,1.8520757199290916,True,True,False
B01,B,220.0,1,283,0.0,1.9898370859931367,1.9898370859931367,True,True,False
B01,B,220.0,1,338,0.0,1.008657924392614,1.008657924392614,True,True,False
B01,B,220.0,2,201;235,0.0,2.057022831903238,2.057022831903238,True,True,False
B01,B,220.0,2,201;283,0.0,2.6763558374743304,2.6763558374743304,True,True,False
B01,B,220.0,2,201;338,0.0,1.6798670488858187,1.6798670488858187,True,True,False
B01,B,220.0,2,235;283,0.0,2.2312498182268574,2.2312498182268574,True,True,False
B01,B,220.0,2,235;338,0.0,2.4548688254641307,2.4548688254641307,True,True,False
B01,B,220.0,2,283;338,0.0,2.5347142556129096,2.5347142556129096,True,True,False
B01,B,220.0,3,201;235;283,0.0,2.606537265087134,2.606537265087134,True,True,False
B01,B,220.0,3,201;235;338,0.0,2.4017006750284855,2.4017006750284855,True,True,False
B01,B,220.0,3,201;283;338,0.0,2.3774537717121538,2.3774537717121538,True,True,False
B01,B,220.0,3,235;283;338,0.0,2.5064618215787586,2.5064618215787586,True,True,False
B01,B,220.0,4,201;235;283;338,0.0,2.6997602473366604,2.6997602473366604,True,True,False
B02,B,180.0,1,201,0.0,1.9272348933138523,1.9272348933138523,True,True,False
B02,B,180.0,1,235,0.0,2.1150079709514706,2.1150079709514706,True,True,False
B02,B,180.0,1,283,0.0,3.1909454787778975,3.1909454787778975,True,True,False
B02,B,180.0,1,338,0.0,1.8642986854830184,1.8642986854830184,True,True,False
B02,B,180.0,2,201;235,0.0,2.4655627256670227,2.4655627256670227,True,True,False
B02,B,180.0,2,201;283,0.0,2.8147414843691974,2.8147414843691974,True,True,False
B02,B,180.0,2,201;338,0.0,2.515454933407638,2.515454933407638,True,True,False
B02,B,180.0,2,235;283,0.0,2.7344720788223023,2.7344720788223023,True,True,False
B02,B,180.0,2,235;338,0.0,2.1576508067378546,2.1576508067378546,True,True,False
B02,B,180.0,2,283;338,0.0,2.767586644802114,2.767586644802114,True,True,False
B02,B,180.0,3,201;235;283,0.0,2.8514992406465356,2.8514992406465356,True,True,False
B02,B,180.0,3,201;235;338,0.0,2.4999588440704916,2.4999588440704916,True,True,False
B02,B,180.0,3,201;283;338,0.0,2.8727188243590094,2.8727188243590094,True,True,False
B02,B,180.0,3,235;283;338,0.0,2.5685489022768153,2.5685489022768153,True,True,False
B02,B,180.0,4,201;235;283;338,0.0,2.7032757466020776,2.7032757466020776,True,True,False
B02,B,200.0,1,201,0.0,1.9475564173335649,1.9475564173335649,True,True,False
B02,B,200.0,1,235,0.0,2.300383509468421,2.300383509468421,True,True,False
B02,B,200.0,1,283,0.0,3.2019838666638125,3.2019838666638125,True,True,False
B02,B,200.0,1,338,0.0,1.8630697693519063,1.8630697693519063,True,True,False
B02,B,200.0,2,201;235,0.0,2.479242677274942,2.479242677274942,True,True,False
B02,B,200.0,2,201;283,0.0,2.8358305719160763,2.8358305719160763,True,True,False
B02,B,200.0,2,201;338,0.0,2.527723541713039,2.527723541713039,True,True,False
B02,B,200.0,2,235;283,0.0,2.798039999126227,2.798039999126227,True,True,False
B02,B,200.0,2,235;338,0.0,2.2469111641941755,2.2469111641941755,True,True,False
B02,B,200.0,2,283;338,0.0,2.7542464170543037,2.7542464170543037,True,True,False
B02,B,200.0,3,201;235;283,0.0,2.8877240390474928,2.8877240390474928,True,True,False
B02,B,200.0,3,201;235;338,0.0,2.546632695882843,2.546632695882843,True,True,False
B02,B,200.0,3,201;283;338,0.0,2.8595186865024824,2.8595186865024824,True,True,False
B02,B,200.0,3,235;283;338,0.0,2.611737030046427,2.611737030046427,True,True,False
B02,B,200.0,4,201;235;283;338,0.0,2.730490141256918,2.730490141256918,True,True,False
B02,B,220.0,1,201,0.0,1.9396441408363003,1.9396441408363003,True,True,False
B02,B,220.0,1,235,0.0,2.15906886966388,2.15906886966388,True,True,False
B02,B,220.0,1,283,0.0,3.18537983425573,3.18537983425573,True,True,False
B02,B,220.0,1,338,0.0,1.8704085901183756,1.8704085901183756,True,True,False
B02,B,220.0,2,201;235,0.0,2.466020935177637,2.466020935177637,True,True,False
B02,B,220.0,2,201;283,0.0,2.8103904477111947,2.8103904477111947,True,True,False
B02,B,220.0,2,201;338,0.0,2.5261289865196854,2.5261289865196854,True,True,False
B02,B,220.0,2,235;283,0.0,2.761311426732884,2.761311426732884,True,True,False
B02,B,220.0,2,235;338,0.0,2.188425620249491,2.188425620249491,True,True,False
B02,B,220.0,2,283;338,0.0,2.78432561077513,2.78432561077513,True,True,False
B02,B,220.0,3,201;235;283,0.0,2.865674256084954,2.865674256084954,True,True,False
B02,B,220.0,3,201;235;338,0.0,2.5142923872587364,2.5142923872587364,True,True,False
B02,B,220.0,3,201;283;338,0.0,2.880481640790279,2.880481640790279,True,True,False
B02,B,220.0,3,235;283;338,0.0,2.5927152175270023,2.5927152175270023,True,True,False
B02,B,220.0,4,201;235;283;338,0.0,2.718138233825739,2.718138233825739,True,True,False
B03,B,180.0,1,201,0.0,0.5210763166713608,0.5210763166713608,True,True,False
B03,B,180.0,1,235,0.0,0.5029309056955937,0.5029309056955937,True,True,False
B03,B,180.0,1,283,0.0,1.241542036581551,1.241542036581551,True,True,False
B03,B,180.0,1,338,0.0,1.2305857728170584,1.2305857728170584,True,True,False
B03,B,180.0,2,201;235,0.0,0.6864444180809453,0.6864444180809453,True,True,False
B03,B,180.0,2,201;283,0.0,0.9520890600135203,0.9520890600135203,True,True,False
B03,B,180.0,2,201;338,0.0,0.9762368790632673,0.9762368790632673,True,True,False
B03,B,180.0,2,235;283,0.0,1.1340123939143139,1.1340123939143139,True,True,False
B03,B,180.0,2,235;338,0.0,0.9841744939798672,0.9841744939798672,True,True,False
B03,B,180.0,2,283;338,0.0,1.3868021409768525,1.3868021409768525,True,True,False
B03,B,180.0,3,201;235;283,0.0,1.0019112371756853,1.0019112371756853,True,True,False
B03,B,180.0,3,201;235;338,0.0,0.9049407388495543,0.9049407388495543,True,True,False
B03,B,180.0,3,201;283;338,0.0,1.2658421700800968,1.2658421700800968,True,True,False
B03,B,180.0,3,235;283;338,0.0,1.192838260744337,1.192838260744337,True,True,False
B03,B,180.0,4,201;235;283;338,0.0,1.3488380050264297,1.3488380050264297,True,True,False
B03,B,200.0,1,201,0.0,0.5220144630302195,0.5220144630302195,True,True,False
B03,B,200.0,1,235,0.0,0.5772193151258289,0.5772193151258289,True,True,False
B03,B,200.0,1,283,0.0,1.1529537576654154,1.1529537576654154,True,True,False
B03,B,200.0,1,338,0.0,1.1957142443307773,1.1957142443307773,True,True,False
B03,B,200.0,2,201;235,0.0,0.7891658326515638,0.7891658326515638,True,True,False
B03,B,200.0,2,201;283,0.0,0.9273130845478196,0.9273130845478196,True,True,False
B03,B,200.0,2,201;338,0.0,0.9225593893371445,0.9225593893371445,True,True,False
B03,B,200.0,2,235;283,0.0,1.0450720175977568,1.0450720175977568,True,True,False
B03,B,200.0,2,235;338,0.0,1.1727606262440053,1.1727606262440053,True,True,False
B03,B,200.0,2,283;338,0.0,1.4237067313344338,1.4237067313344338,True,True,False
B03,B,200.0,3,201;235;283,0.0,0.926439023027433,0.926439023027433,True,True,False
B03,B,200.0,3,201;235;338,0.0,1.1503832360317188,1.1503832360317188,True,True,False
B03,B,200.0,3,201;283;338,0.0,1.217154942194616,1.217154942194616,True,True,False
B03,B,200.0,3,235;283;338,0.0,1.279183384078927,1.279183384078927,True,True,False
B03,B,200.0,4,201;235;283;338,0.0,1.1510264046214609,1.1510264046214609,True,True,False
B03,B,220.0,1,201,0.0,0.5566837075252946,0.5566837075252946,True,True,False
B03,B,220.0,1,235,0.0,0.47510679068040573,0.47510679068040573,True,False,False
B03,B,220.0,1,283,0.0,1.2046891366681347,1.2046891366681347,True,True,False
B03,B,220.0,1,338,0.0,1.0744623466138425,1.0744623466138425,True,True,False
B03,B,220.0,2,201;235,0.0,0.6857526702163131,0.6857526702163131,True,True,False
B03,B,220.0,2,201;283,0.0,0.9383956165259734,0.9383956165259734,True,True,False
B03,B,220.0,2,201;338,0.0,1.0484774293163504,1.0484774293163504,True,True,False
B03,B,220.0,2,235;283,0.0,1.0945692924606207,1.0945692924606207,True,True,False
B03,B,220.0,2,235;338,0.0,0.8307213121262631,0.8307213121262631,True,True,False
B03,B,220.0,2,283;338,0.0,1.4215016740291262,1.4215016740291262,True,True,False
B03,B,220.0,3,201;235;283,0.0,0.9741890390557862,0.9741890390557862,True,True,False
B03,B,220.0,3,201;235;338,0.0,0.9636075410403734,0.9636075410403734,True,True,False
B03,B,220.0,3,201;283;338,0.0,1.2755363702759166,1.2755363702759166,True,True,False
B03,B,220.0,3,235;283;338,0.0,1.2120702232709888,1.2120702232709888,True,True,False
B03,B,220.0,4,201;235;283;338,0.0,1.3288487988808735,1.3288487988808735,True,True,False
B04,B,180.0,1,201,0.0,0.7886689944030265,0.7886689944030265,True,True,False
B04,B,180.0,1,235,0.0,1.079062092233735,1.079062092233735,True,True,False
B04,B,180.0,1,283,0.0,1.919531928890797,1.919531928890797,True,True,False
B04,B,180.0,1,338,0.0,1.9808963999500233,1.9808963999500233,True,True,False
B04,B,180.0,2,201;235,0.0,1.4175732737296711,1.4175732737296711,True,True,False
B04,B,180.0,2,201;283,0.0,1.46741296313681,1.46741296313681,True,True,False
B04,B,180.0,2,201;338,0.0,1.7923776547390968,1.7923776547390968,True,True,False
B04,B,180.0,2,235;283,0.0,1.8364958315572308,1.8364958315572308,True,True,False
B04,B,180.0,2,235;338,0.0,1.7684848469820535,1.7684848469820535,True,True,False
B04,B,180.0,2,283;338,0.0,2.08004225708445,2.08004225708445,True,True,False
B04,B,180.0,3,201;235;283,0.0,1.875297387664084,1.875297387664084,True,True,False
B04,B,180.0,3,201;235;338,0.0,1.7425776196867813,1.7425776196867813,True,True,False
B04,B,180.0,3,201;283;338,0.0,1.9619867528126753,1.9619867528126753,True,True,False
B04,B,180.0,3,235;283;338,0.0,1.960589526413079,1.960589526413079,True,True,False
B04,B,180.0,4,201;235;283;338,0.0,1.9580935160971646,1.9580935160971646,True,True,False
B04,B,200.0,1,201,0.0,0.827506808263715,0.827506808263715,True,True,False
B04,B,200.0,1,235,0.0,0.9968022758566908,0.9968022758566908,True,True,False
B04,B,200.0,1,283,0.0,1.173988377112114,1.173988377112114,True,True,False
B04,B,200.0,1,338,0.0,1.9471437278146884,1.9471437278146884,True,True,False
B04,B,200.0,2,201;235,0.0,1.3111920743158405,1.3111920743158405,True,True,False
B04,B,200.0,2,201;283,0.0,1.1672189378502902,1.1672189378502902,True,True,False
B04,B,200.0,2,201;338,0.0,1.7254557045306054,1.7254557045306054,True,True,False
B04,B,200.0,2,235;283,0.0,1.5661933844046632,1.5661933844046632,True,True,False
B04,B,200.0,2,235;338,0.0,1.5648013058344548,1.5648013058344548,True,True,False
B04,B,200.0,2,283;338,0.0,1.7115710083435678,1.7115710083435678,True,True,False
B04,B,200.0,3,201;235;283,0.0,1.4569842289607584,1.4569842289607584,True,True,False
B04,B,200.0,3,201;235;338,0.0,1.5523979309727507,1.5523979309727507,True,True,False
B04,B,200.0,3,201;283;338,0.0,1.7874465007965288,1.7874465007965288,True,True,False
B04,B,200.0,3,235;283;338,0.0,1.7026735967759592,1.7026735967759592,True,True,False
B04,B,200.0,4,201;235;283;338,0.0,1.647749845342147,1.647749845342147,True,True,False
B04,B,220.0,1,201,0.0,0.9636424144885487,0.9636424144885487,True,True,False
B04,B,220.0,1,235,0.0,0.9752118818295873,0.9752118818295873,True,True,False
B04,B,220.0,1,283,0.0,1.1043780687080993,1.1043780687080993,True,True,False
B04,B,220.0,1,338,0.0,2.2840631928084316,2.2840631928084316,True,True,False
B04,B,220.0,2,201;235,0.0,1.5005655245611353,1.5005655245611353,True,True,False
B04,B,220.0,2,201;283,0.0,1.2538311739532433,1.2538311739532433,True,True,False
B04,B,220.0,2,201;338,0.0,2.092772114749569,2.092772114749569,True,True,False
B04,B,220.0,2,235;283,0.0,1.5113462922795629,1.5113462922795629,True,True,False
B04,B,220.0,2,235;338,0.0,1.9542880132121017,1.9542880132121017,True,True,False
B04,B,220.0,2,283;338,0.0,2.0570677412635185,2.0570677412635185,True,True,False
B04,B,220.0,3,201;235;283,0.0,1.6155050348794309,1.6155050348794309,True,True,False
B04,B,220.0,3,201;235;338,0.0,1.9313931802121727,1.9313931802121727,True,True,False
B04,B,220.0,3,201;283;338,0.0,1.9910416213287532,1.9910416213287532,True,True,False
B04,B,220.0,3,235;283;338,0.0,1.9983485016827616,1.9983485016827616,True,True,False
B04,B,220.0,4,201;235;283;338,0.0,1.9520133532663924,1.9520133532663924,True,True,False
B05,B,180.0,1,201,0.0,1.5705614836451456,1.5705614836451456,True,True,False
B05,B,180.0,1,235,0.0,2.230528927933885,2.230528927933885,True,True,False
B05,B,180.0,1,283,0.0,1.997645709115686,1.997645709115686,True,True,False
B05,B,180.0,1,338,0.0,1.013161606414536,1.013161606414536,True,True,False
B05,B,180.0,2,201;235,0.0,2.1725802121922793,2.1725802121922793,True,True,False
B05,B,180.0,2,201;283,0.0,2.6729241133987593,2.6729241133987593,True,True,False
B05,B,180.0,2,201;338,0.0,1.6546436292092033,1.6546436292092033,True,True,False
B05,B,180.0,2,235;283,0.0,2.1354197528003622,2.1354197528003622,True,True,False
B05,B,180.0,2,235;338,0.0,2.5483806282677466,2.5483806282677466,True,True,False
B05,B,180.0,2,283;338,0.0,2.3993365299961,2.3993365299961,True,True,False
B05,B,180.0,3,201;235;283,0.0,2.68338981032474,2.68338981032474,True,True,False
B05,B,180.0,3,201;235;338,0.0,2.482098789782684,2.482098789782684,True,True,False
B05,B,180.0,3,201;283;338,0.0,2.3775747263344034,2.3775747263344034,True,True,False
B05,B,180.0,3,235;283;338,0.0,2.4420356649458475,2.4420356649458475,True,True,False
B05,B,180.0,4,201;235;283;338,0.0,2.7408647737145837,2.7408647737145837,True,True,False
B05,B,200.0,1,201,0.0,1.668552497694692,1.668552497694692,True,True,False
B05,B,200.0,1,235,0.0,1.942326094186806,1.942326094186806,True,True,False
B05,B,200.0,1,283,0.0,1.8505009980576024,1.8505009980576024,True,True,False
B05,B,200.0,1,338,0.0,1.1072292164399762,1.1072292164399762,True,True,False
B05,B,200.0,2,201;235,0.0,2.0356868250262554,2.0356868250262554,True,True,False
B05,B,200.0,2,201;283,0.0,2.605853594234698,2.605853594234698,True,True,False
B05,B,200.0,2,201;338,0.0,1.5719717172387018,1.5719717172387018,True,True,False
B05,B,200.0,2,235;283,0.0,2.2708075385138056,2.2708075385138056,True,True,False
B05,B,200.0,2,235;338,0.0,2.381366938205502,2.381366938205502,True,True,False
B05,B,200.0,2,283;338,0.0,2.413432911415754,2.413432911415754,True,True,False
B05,B,200.0,3,201;235;283,0.0,2.613120425417378,2.613120425417378,True,True,False
B05,B,200.0,3,201;235;338,0.0,2.299074308772154,2.299074308772154,True,True,False
B05,B,200.0,3,201;283;338,0.0,2.2786101645798316,2.2786101645798316,True,True,False
B05,B,200.0,3,235;283;338,0.0,2.5018173047218957,2.5018173047218957,True,True,False
B05,B,200.0,4,201;235;283;338,0.0,2.648319344688156,2.648319344688156,True,True,False
B05,B,220.0,1,201,0.0,1.6378432420825728,1.6378432420825728,True,True,False
B05,B,220.0,1,235,0.0,1.970982928827257,1.970982928827257,True,True,False
B05,B,220.0,1,283,0.0,1.9838783690713848,1.9838783690713848,True,True,False
B05,B,220.0,1,338,0.0,0.9728494262630871,0.9728494262630871,True,True,False
B05,B,220.0,2,201;235,0.0,2.0675433319027157,2.0675433319027157,True,True,False
B05,B,220.0,2,201;283,0.0,2.690616136330187,2.690616136330187,True,True,False
B05,B,220.0,2,201;338,0.0,1.6522261951540282,1.6522261951540282,True,True,False
B05,B,220.0,2,235;283,0.0,2.1094760648610094,2.1094760648610094,True,True,False
B05,B,220.0,2,235;338,0.0,2.5359479267681633,2.5359479267681633,True,True,False
B05,B,220.0,2,283;338,0.0,2.467103606184689,2.467103606184689,True,True,False
B05,B,220.0,3,201;235;283,0.0,2.62933545577808,2.62933545577808,True,True,False
B05,B,220.0,3,201;235;338,0.0,2.45881766916691,2.45881766916691,True,True,False
B05,B,220.0,3,201;283;338,0.0,2.450760858391081,2.450760858391081,True,True,False
B05,B,220.0,3,235;283;338,0.0,2.4744373364165573,2.4744373364165573,True,True,False
B05,B,220.0,4,201;235;283;338,0.0,2.7535475730894223,2.7535475730894223,True,True,False
B06,B,180.0,1,201,0.0,1.686936801700927,1.686936801700927,True,True,False
B06,B,180.0,1,235,0.0,1.2741412885323378,1.2741412885323378,True,True,False
B06,B,180.0,1,283,0.0,1.252943673282875,1.252943673282875,True,True,False
B06,B,180.0,1,338,0.0,2.0259321869078875,2.0259321869078875,True,True,False
B06,B,180.0,2,201;235,0.0,1.9485238026445892,1.9485238026445892,True,True,False
B06,B,180.0,2,201;283,0.0,2.4158553830091947,2.4158553830091947,True,True,False
B06,B,180.0,2,201;338,0.0,2.2687423065281322,2.2687423065281322,True,True,False
B06,B,180.0,2,235;283,0.0,1.9274860009187553,1.9274860009187553,True,True,False
B06,B,180.0,2,235;338,0.0,1.9752833346131844,1.9752833346131844,True,True,False
B06,B,180.0,2,283;338,0.0,2.8129356557728324,2.8129356557728324,True,True,False
B06,B,180.0,3,201;235;283,0.0,2.3826826546238458,2.3826826546238458,True,True,False
B06,B,180.0,3,201;235;338,0.0,2.1812474983177124,2.1812474983177124,True,True,False
B06,B,180.0,3,201;283;338,0.0,2.703064339315798,2.703064339315798,True,True,False
B06,B,180.0,3,235;283;338,0.0,2.657318789164702,2.657318789164702,True,True,False
B06,B,180.0,4,201;235;283;338,0.0,2.6114404981805186,2.6114404981805186,True,True,False
B06,B,200.0,1,201,0.0,1.6796074305188642,1.6796074305188642,True,True,False
B06,B,200.0,1,235,0.0,1.082379766562953,1.082379766562953,True,True,False
B06,B,200.0,1,283,0.0,1.2778096648387096,1.2778096648387096,True,True,False
B06,B,200.0,1,338,0.0,2.0722386812244347,2.0722386812244347,True,True,False
B06,B,200.0,2,201;235,0.0,1.8598397591529234,1.8598397591529234,True,True,False
B06,B,200.0,2,201;283,0.0,2.493151434605307,2.493151434605307,True,True,False
B06,B,200.0,2,201;338,0.0,2.317520991147513,2.317520991147513,True,True,False
B06,B,200.0,2,235;283,0.0,1.7058395565159072,1.7058395565159072,True,True,False
B06,B,200.0,2,235;338,0.0,2.137302347015304,2.137302347015304,True,True,False
B06,B,200.0,2,283;338,0.0,2.91661086296484,2.91661086296484,True,True,False
B06,B,200.0,3,201;235;283,0.0,2.221475852374784,2.221475852374784,True,True,False
B06,B,200.0,3,201;235;338,0.0,2.288587591100831,2.288587591100831,True,True,False
B06,B,200.0,3,201;283;338,0.0,2.7610153580294865,2.7610153580294865,True,True,False
B06,B,200.0,3,235;283;338,0.0,2.542078846681251,2.542078846681251,True,True,False
B06,B,200.0,4,201;235;283;338,0.0,2.5121143563802937,2.5121143563802937,True,True,False
B06,B,220.0,1,201,0.0,1.6696167629168683,1.6696167629168683,True,True,False
