z_hit,tau,phi_arr_rad,phi_arr_deg,launch_deg,z_min,z_max,topology,residual_m,x_hit,r_km,z_s,root_ok,admitted,grid_r_km,grid_zs_m
198.43550992003446,33.002395335476535,-0.06286815590869764,-3.6020799993388235,-3.6565535863240575,6.742398727221932e-06,2087.9348595866236,surface_bounce,-1.5644900799655375,49500.000273130005,49.5,205.0,False,False,49.5,205.0
200.0955173581716,32.999319196355586,-0.004594447534466501,-0.26324245291921733,0.6041666666666645,200.0955173581716,2006.3355899653377,refracted,0.09551735817160534,49500.000008989184,49.5,205.0,True,True,49.5,205.0
203.63508377905882,33.00206268223186,0.0634865492547039,3.6375113281439555,3.64878495534261,1.9879906193120966e-05,2087.6061719079407,surface_bounce,3.6350837790588173,49500.000000997985,49.5,205.0,False,False,49.5,205.0
207.94011463538388,33.43075656103364,-0.21923624471736558,-12.561311538602338,12.596153577168781,2.5101452841624905e-05,2584.405601656222,surface_bounce,7.940114635383878,49500.00085196019,49.5,205.0,False,False,49.5,205.0
200.37385624576547,33.49041994154947,0.23377425510811004,13.394278176509332,13.425055503845211,4.12095823865144e-05,2631.381960766962,surface_bounce,0.3738562457654666,49500.000000972796,49.5,205.0,False,False,49.5,205.0
199.9321967244099,33.87534434296842,0.24299552824621898,13.92261820906033,-14.006510416666668,1.0751350537014375,2662.799540885365,surface_bounce,-0.06780327559010857,50000.00000097062,50.0,205.0,True,True,50.0,205.0
199.92720861725704,33.81421541773862,-0.22982664473740158,-13.168096763105662,-13.229166666666668,0.12201715804564017,2619.8667098832016,surface_bounce,-0.07279138274296315,50000.00153382607,50.0,205.0,True,True,50.0,205.0
199.90744193371842,33.34689354279807,0.07674675443148257,4.397265120250899,-4.463541666666668,0.04766559552231131,2122.915961400842,surface_bounce,-0.09255806628158325,50000.00000099705,50.0,205.0,True,True,50.0,205.0
197.0467176593702,33.33299297813918,-0.06217216632909865,-3.5622027338427174,-3.6288385391235365,1.1837152385729688e-05,2086.7733895326173,surface_bounce,-2.953282340629812,50000.000029315066,50.0,205.0,False,False,50.0,205.0
199.9851437408137,33.33051215375386,-0.0008572631048170761,-0.04911755783829957,0.5520833333333314,199.9851437408137,2005.9231482696198,refracted,-0.014856259186302623,50000.00000865414,50.0,205.0,True,True,50.0,205.0
200.07573527083798,33.33245807976725,0.062422514363218246,3.576546619607167,3.6191406249999996,0.07813889528056878,2086.365431737659,surface_bounce,0.07573527083798126,50000.00000099805,50.0,205.0,True,True,50.0,205.0
208.60956446550912,33.7540687364224,-0.21525387109092411,-12.333138337363033,12.366208076477049,4.424823720938775e-05,2571.2531854539434,surface_bounce,8.609564465509123,50000.0007089184,50.0,205.0,False,False,50.0,205.0
195.69668558495417,33.81204302116101,0.2291789430381802,13.130986189356825,13.196032524108883,3.804574180144016e-05,2618.478866675966,surface_bounce,-4.303314415045833,50000.00000097385,50.0,205.0,False,False,50.0,205.0
200.0681105233313,34.19692718994051,0.23934895898059672,13.713685180438054,-13.763020833333334,0.9284684873970175,2650.117273334038,surface_bounce,0.06811052333131329,50500.00000097149,50.5,205.0,True,True,50.5,205.0
200.020923804923,34.13680552185388,-0.22614828215547486,-12.957342111642417,-13.013020833333334,1.6120589625727426,2606.189788873259,surface_bounce,0.020923804923000944,50500.0012610337,50.5,205.0,True,True,50.5,205.0
201.06301911215718,33.677180968425716,0.07586521584154557,4.346756679569595,-4.395793596903484,2.8127277452494326e-05,2119.9162916037485,surface_bounce,1.0630191121571784,50500.000000997126,50.5,205.0,False,False,50.5,205.0
200.0644205806408,33.66341912764261,-0.06212216052200562,-3.559337612145141,-3.6067708333333353,0.027027053409859225,2085.604967378027,surface_bounce,0.0644205806408138,50500.00024283429,50.5,205.0,True,True,50.5,205.0
200.0979825931925,33.6617057018786,0.004599376694247268,0.2635248729712009,0.6041666666666645,198.94744842707107,2006.3355899653377,refracted,0.09798259319251201,50500.000000999986,50.5,205.0,True,True,50.5,205.0
200.02212816212634,33.66300893941314,0.06202212832585226,3.5536061894901287,3.5989583333333326,0.13460626005713394,2085.5276727904893,surface_bounce,0.022128162126335837,50500.00000099808,50.5,205.0,True,True,50.5,205.0
209.0990955681403,34.07768877124919,-0.21135963617309328,-12.110015112138852,12.14168643951416,3.784768832204577e-05,2558.3603897587386,surface_bounce,9.099095568140314,50500.00061654581,50.5,205.0,False,False,50.5,205.0
199.90458533735142,34.13530790505122,0.2251123130268205,12.897985452864678,12.963867187499996,0.06431235879755448,2605.328111706393,surface_bounce,-0.09541466264857945,50500.00000097477,50.5,205.0,True,True,50.5,205.0
200.02244347256163,34.51879361730092,0.23496743523752694,13.462642362123793,-13.571614583333334,1.2101599846338313,2637.7802302463333,surface_bounce,0.02244347256163337,51000.00000097252,51.0,205.0,True,True,51.0,205.0
195.02118678571537,34.46043102515588,-0.22235491949088904,-12.73999844079915,-12.779091199239096,4.352860571543715e-06,2593.9241004709643,surface_bounce,-4.978813214284628,51000.00117149557,51.0,205.0,False,False,51.0,205.0
199.67751847975825,34.0073696437759,0.07421216028939032,4.252043573130432,-4.331595420837402,2.301303665563914e-05,2117.1389499525612,surface_bounce,-0.3224815202417517,51000.00000049028,51.0,205.0,False,False,51.0,205.0
196.7769464920641,33.994110815083026,-0.06140348518610824,-3.5181605485580745,-3.587885856628419,4.4232481219430575e-06,2085.0636438300994,surface_bounce,-3.2230535079359015,51000.00002297461,51.0,205.0,False,False,51.0,205.0
200.00864788175247,33.99287793428171,0.01919800727839598,1.0999647921135256,1.2291666666666652,180.02558343981096,2014.1499136411896,refracted,0.008647881752466446,51000.00000099982,51.0,205.0,True,True,51.0,205.0
203.54295232835977,33.99371318581465,0.06233015237265026,3.5712546673601944,3.583511034647623,7.17061621577364e-06,2084.883216448266,surface_bounce,3.5429523283597746,51000.00000099806,51.0,205.0,False,False,51.0,205.0
199.2748285858932,34.40298852574245,-0.20783600964561644,-11.90812618353409,11.922404925028482,7.661306252515487e-06,2545.7405193584045,surface_bounce,-0.7251714141067964,51000.00071426575,51.0,205.0,False,False,51.0,205.0
208.94656747273305,34.4595493880505,0.22249390959226847,12.747961987002286,12.752558708190914,3.67314766673843e-05,2593.3209237094084,surface_bounce,8.94656747273305,51000.00000097535,51.0,205.0,False,False,51.0,205.0
194.45021442079863,33.23312816009241,0.2512448258572365,14.395268146118987,-14.512499173482261,3.0246539278522278e-05,2689.7242845786955,surface_bounce,-5.5497855792013695,49000.000000968605,49.0,210.0,False,False,49.0,210.0
197.39274725620652,33.171102153195,-0.23854216206936468,-13.667459122500269,-13.714674313863119,6.945099581656677e-06,2645.9263891566866,surface_bounce,-2.607252743793481,49000.00011040299,49.0,210.0,False,False,49.0,210.0
199.1459422709717,32.68675185066012,0.07897331487199136,4.524837636322842,-4.6338904698689785,3.0408376203716614e-06,2130.282479661759,surface_bounce,-0.8540577290283125,49000.000000996886,49.0,210.0,False,False,49.0,210.0
197.59975691383923,32.672116053427274,-0.06348243129847614,-3.637275386631885,-3.7384653091430677,1.5229937458838272e-05,2089.6837920498365,surface_bounce,-2.4002430861607706,49000.00004310669,49.0,210.0,False,False,49.0,210.0
199.9497191047574,32.6680875491658,-0.005205788208106107,-0.29826969336345144,0.8333333333333313,199.9497191047574,2006.5328230679906,refracted,-0.050280895242593715,49000.00003962593,49.0,210.0,True,True,49.0,210.0
202.92675733282945,32.671287014463516,0.06385707225808522,3.658740732450217,3.7164131800333653,2.28211984167892e-05,2088.738105003567,surface_bounce,2.926757332829453,49000.00000099796,49.0,210.0,False,False,49.0,210.0
199.95797023042604,33.108077417639265,-0.2233502604522682,-12.797027277062668,12.833333333333332,2.674289856012061,2597.260144028044,surface_bounce,-0.042029769573957765,49000.00110772157,49.0,210.0,True,True,49.0,210.0
199.91926612911072,33.16755301818001,0.2374398450049482,13.604301007023953,13.654947916666664,1.4442688719314418,2643.6918049533347,surface_bounce,-0.08073387088927575,49000.000000971944,49.0,210.0,True,True,49.0,210.0
192.70831355991731,33.55374771962983,0.246677207433935,14.133562888037613,-14.254109382629395,9.834210537462695e-06,2676.331660838798,surface_bounce,-7.291686440082685,49500.00000096973,49.5,210.0,False,False,49.5,210.0
190.88583059724473,33.49407119190202,-0.23438782815230322,-13.429433322364595,-13.474381446838379,1.9403437057974315e-05,2633.379412734588,surface_bounce,-9.114169402755266,49500.00005888582,49.5,210.0,False,False,49.5,210.0
199.99978854431566,33.016960097667685,0.07811919876052073,4.47590038792145,-4.557291666666668,0.3632268805554577,2126.800784508901,surface_bounce,-0.00021145568433666995,49500.00000099695,49.5,210.0,True,True,49.5,210.0
203.22813536964617,33.00240733418042,-0.06349441547343943,-3.6379620292782278,-3.7033236821492523,2.2478666763081634e-05,2087.767985335617,surface_bounce,3.228135369646168,49500.00027409544,49.5,210.0,False,False,49.5,210.0
199.98302673394596,32.99927938129689,-0.001447348016904835,-0.08292693285527637,0.7812499999999978,199.98302673394596,2005.9544600408262,refracted,-0.016973266054037595,49500.00000358527,49.5,210.0,True,True,49.5,210.0
200.08627357613466,33.00170258318764,0.0628211319636388,3.599385725750897,3.6822916666666665,0.05675312027099266,2087.2903816600337,surface_bounce,0.08627357613465847,49500.00000099803,49.5,210.0,True,True,49.5,210.0
200.06992162327964,33.4311696130224,-0.2192319102605773,-12.561063192521887,12.601562499999998,3.4275546511283093,2584.030590605948,surface_bounce,0.06992162327964024,49500.000906708345,49.5,210.0,True,True,49.5,210.0
209.61881209462427,33.491071437769776,0.23373741566045564,13.392167431639141,13.434812227884924,5.836083535015746e-05,2631.3253790727163,surface_bounce,9.618812094624275,49500.00000097281,49.5,210.0,False,False,49.5,210.0
210.46050242486095,33.877831851278415,0.24379154670655173,13.9682267072519,-14.035318692525228,2.2472424934250057e-06,2664.955475879327,surface_bounce,10.460502424860948,50000.00000097043,50.0,210.0,False,False,50.0,210.0
199.98332804812824,33.81496270374597,-0.23020691034376156,-13.189884377444073,-13.258463541666668,2.7623660388613693,2619.7510311737724,surface_bounce,-0.016671951871757074,50000.00000111219,50.0,210.0,True,True,50.0,210.0
198.66848055561013,33.34708802570461,0.07647591095094323,4.381746931907362,-4.485902468363445,2.844668628809721e-05,2123.580856019232,surface_bounce,-1.331519444389869,50000.000000997075,50.0,210.0,False,False,50.0,210.0
196.28342266226153,33.333235351259994,-0.0621455892928466,-3.5606799818335086,-3.674812634785971,1.7465819395823257e-05,2086.9760151907753,surface_bounce,-3.716577337738471,50000.000031146075,50.0,210.0,False,False,50.0,210.0
199.98326962819945,33.330472997374514,0.003485404043852292,0.19969894161056645,0.8020833333333313,199.32436517125416,2006.1813350194648,refracted,-0.016730371800548482,50000.00000099999,50.0,210.0,True,True,50.0,210.0
200.65259972345703,33.33227176432447,0.06246332037071893,3.5788846316157352,3.656605084737141,3.579384452911949e-05,2086.20240687156,surface_bounce,0.6525997234570298,50000.00000099805,50.0,210.0,False,False,50.0,210.0
199.9720747171376,33.75458323250538,-0.21519932119454097,-12.330012858527402,12.375651041666664,3.970845143457474,2571.1076308413813,surface_bounce,-0.02792528286241236,50000.00077042604,50.0,210.0,True,True,50.0,210.0
200.1847020398297,33.81196377918256,0.22932605708578374,13.139415203391595,13.184668540954586,1.5494570117624562e-05,2617.199982380012,surface_bounce,0.1847020398296877,50000.00000097382,50.0,210.0,False,False,50.0,210.0
189.91482710141656,34.19612006047921,0.23858739777771756,13.670050937672173,-13.79590956370036,3.6964955812734956e-05,2650.163339145039,surface_bounce,-10.085172898583437,50500.000000971675,50.5,210.0,False,False,50.5,210.0
206.5674278711363,34.13657688848521,-0.22607654761651585,-12.95323202531475,-13.012773831685385,5.6524567391136316e-05,2606.890329492981,surface_bounce,6.567427871136289,50500.001222899176,50.5,210.0,False,False,50.5,210.0
202.69831919489755,33.67751723300869,0.07627632336251339,4.370311405447137,-4.423282305399578,7.64928031826706e-06,2120.6340307274127,surface_bounce,2.6983191948975502,50500.00000099709,50.5,210.0,False,False,50.5,210.0
199.6853807889697,33.663644119672675,-0.06217408114699187,-3.5623124448265346,-3.6483844121297215,1.617838859063747e-05,2085.859795351487,surface_bounce,-0.31461921103030477,50500.00024844936,50.5,210.0,False,False,50.5,210.0
200.0096714227042,33.66165799569794,0.011580629674641263,0.6635212044609041,1.0208333333333317,192.7232702191331,2008.917266708923,refracted,0.009671422704201404,50500.000000999935,50.5,210.0,True,True,50.5,210.0
196.0267198537106,33.662636865829526,0.06132025756416932,3.5133919570820638,3.6363859176635733,2.5090207074751625e-05,2085.3546506263506,surface_bounce,-3.9732801462893974,50500.00000099812,50.5,210.0,False,False,50.5,210.0
200.0594955199747,34.078250130089394,-0.21126909506749614,-12.104827488915687,12.153645833333332,3.3230904932895413,2558.356823090528,surface_bounce,0.05949551997468916,50500.00067869119,50.5,210.0,True,True,50.5,210.0
200.08091124567798,34.13459189807312,0.2254196789888779,12.915596225256545,12.979166666666664,0.18146532509546098,2605.553377623787,surface_bounce,0.08091124567798147,50500.0000009747,50.5,210.0,True,True,50.5,210.0
188.9412043528634,34.51785549954389,0.2343293241077239,13.426081287525754,-13.553914705912273,3.430561312001146e-05,2637.5346147943487,surface_bounce,-11.058795647136606,51000.000000972665,51.0,210.0,False,False,51.0,210.0
190.3477514767156,34.4618464686006,-0.2224781400303709,-12.747058457660785,-12.829920768737793,1.2364679694343295e-05,2594.9388263820574,surface_bounce,-9.652248523284413,51000.00138390722,51.0,210.0,False,False,51.0,210.0
204.27572453279896,34.007848092171564,0.07528230025540211,4.3133580766711805,-4.365316073099773,1.7023996822018717e-05,2117.8981333066845,surface_bounce,4.275724532798961,51000.00000099717,51.0,210.0,False,False,51.0,210.0
201.6154882773392,33.994121535371455,-0.06208426840809784,-3.5571665539413964,-3.632158597310385,9.053476552667306e-06,2084.9746487383254,surface_bounce,1.6154882773392103,51000.00002299256,51.0,210.0,False,False,51.0,210.0
200.08738563139255,33.99279251423834,0.02699897939420594,1.5469275704486765,1.7291666666666663,160.6872898273276,2022.046016700844,refracted,0.08738563139255007,51000.00000099964,51.0,210.0,True,True,51.0,210.0
203.8829585090863,33.99351904429415,0.06234713451167847,3.5722276722536153,3.6233434677124015,2.0465608971786953e-05,2084.8061996872216,surface_bounce,3.8829585090863077,51000.00000099806,51.0,210.0,False,False,51.0,210.0
200.0176147155113,34.402203683660794,-0.20742276571287105,-11.884449050278391,11.936848958333332,2.682523038943147,2545.8566675916404,surface_bounce,0.017614715511285794,51000.00062750322,51.0,210.0,True,True,51.0,210.0
190.7712714508845,34.45617024257794,0.2204513512888065,12.630932016804513,12.74185466766357,6.470378150247313e-05,2592.049975819257,surface_bounce,-9.228728549115488,51000.0000009758,51.0,210.0,False,False,51.0,210.0
