theta_rel_deg,phi1_deg,phi2_deg,u1,u2,delta_u,is_pm_mirror,delta_u_formula_pm
60.0,-15.0,-5.0,0.48296291314453427,0.4980973490458729,0.015134435901338616,False,0.015134435901338616
60.0,-15.0,-2.0,0.48296291314453427,0.499695413509548,0.016732500365013725,False,0.016732500365013725
60.0,-15.0,-1.0,0.48296291314453427,0.49992384757819575,0.01696093443366148,False,0.01696093443366148
60.0,-15.0,1.0,0.48296291314453427,0.49992384757819575,0.01696093443366148,False,0.01696093443366148
60.0,-15.0,2.0,0.48296291314453427,0.499695413509548,0.016732500365013725,False,0.016732500365013725
60.0,-15.0,5.0,0.48296291314453427,0.4980973490458729,0.015134435901338616,False,0.015134435901338616
60.0,-15.0,10.0,0.48296291314453427,0.4924038765061041,0.009440963361569854,False,0.009440963361569854
60.0,-15.0,15.0,0.48296291314453427,0.48296291314453427,0.0,True,0.0
60.0,-15.0,20.0,0.48296291314453427,0.4698463103929543,0.013116602751579942,False,0.013116602751579942
60.0,-10.0,-5.0,0.4924038765061041,0.4980973490458729,0.0056934725397687624,False,0.0056934725397687624
60.0,-10.0,-2.0,0.4924038765061041,0.499695413509548,0.007291537003443871,False,0.007291537003443871
60.0,-10.0,-1.0,0.4924038765061041,0.49992384757819575,0.007519971072091625,False,0.007519971072091625
60.0,-10.0,1.0,0.4924038765061041,0.49992384757819575,0.007519971072091625,False,0.007519971072091625
60.0,-10.0,2.0,0.4924038765061041,0.499695413509548,0.007291537003443871,False,0.007291537003443871
60.0,-10.0,5.0,0.4924038765061041,0.4980973490458729,0.0056934725397687624,False,0.0056934725397687624
60.0,-10.0,10.0,0.4924038765061041,0.4924038765061041,0.0,True,0.0
60.0,-10.0,15.0,0.4924038765061041,0.48296291314453427,0.009440963361569854,False,0.009440963361569854
60.0,-10.0,20.0,0.4924038765061041,0.4698463103929543,0.022557566113149796,False,0.022557566113149796
60.0,-5.0,-2.0,0.4980973490458729,0.499695413509548,0.0015980644636751085,False,0.0015980644636751085
60.0,-5.0,-1.0,0.4980973490458729,0.49992384757819575,0.0018264985323228622,False,0.0018264985323228622
60.0,-5.0,1.0,0.4980973490458729,0.49992384757819575,0.0018264985323228622,False,0.0018264985323228622
60.0,-5.0,2.0,0.4980973490458729,0.499695413509548,0.0015980644636751085,False,0.0015980644636751085
60.0,-5.0,5.0,0.4980973490458729,0.4980973490458729,0.0,True,0.0
60.0,-5.0,10.0,0.4980973490458729,0.4924038765061041,0.0056934725397687624,False,0.0056934725397687624
60.0,-5.0,15.0,0.4980973490458729,0.48296291314453427,0.015134435901338616,False,0.015134435901338616
60.0,-5.0,20.0,0.4980973490458729,0.4698463103929543,0.02825103865291856,False,0.02825103865291856
60.0,-2.0,-1.0,0.499695413509548,0.49992384757819575,0.00022843406864775373,False,0.00022843406864775373
60.0,-2.0,1.0,0.499695413509548,0.49992384757819575,0.00022843406864775373,False,0.00022843406864775373
60.0,-2.0,2.0,0.499695413509548,0.499695413509548,0.0,True,0.0
60.0,-2.0,5.0,0.499695413509548,0.4980973490458729,0.0015980644636751085,False,0.0015980644636751085
60.0,-2.0,10.0,0.499695413509548,0.4924038765061041,0.007291537003443871,False,0.007291537003443871
60.0,-2.0,15.0,0.499695413509548,0.48296291314453427,0.016732500365013725,False,0.016732500365013725
60.0,-2.0,20.0,0.499695413509548,0.4698463103929543,0.029849103116593667,False,0.029849103116593667
60.0,-1.0,1.0,0.49992384757819575,0.49992384757819575,0.0,True,0.0
60.0,-1.0,2.0,0.49992384757819575,0.499695413509548,0.00022843406864775373,False,0.00022843406864775373
60.0,-1.0,5.0,0.49992384757819575,0.4980973490458729,0.0018264985323228622,False,0.0018264985323228622
60.0,-1.0,10.0,0.49992384757819575,0.4924038765061041,0.007519971072091625,False,0.007519971072091625
60.0,-1.0,15.0,0.49992384757819575,0.48296291314453427,0.01696093443366148,False,0.01696093443366148
60.0,-1.0,20.0,0.49992384757819575,0.4698463103929543,0.03007753718524142,False,0.03007753718524142
60.0,1.0,2.0,0.49992384757819575,0.499695413509548,0.00022843406864775373,False,0.00022843406864775373
60.0,1.0,5.0,0.49992384757819575,0.4980973490458729,0.0018264985323228622,False,0.0018264985323228622
60.0,1.0,10.0,0.49992384757819575,0.4924038765061041,0.007519971072091625,False,0.007519971072091625
60.0,1.0,15.0,0.49992384757819575,0.48296291314453427,0.01696093443366148,False,0.01696093443366148
60.0,1.0,20.0,0.49992384757819575,0.4698463103929543,0.03007753718524142,False,0.03007753718524142
60.0,2.0,5.0,0.499695413509548,0.4980973490458729,0.0015980644636751085,False,0.0015980644636751085
60.0,2.0,10.0,0.499695413509548,0.4924038765061041,0.007291537003443871,False,0.007291537003443871
60.0,2.0,15.0,0.499695413509548,0.48296291314453427,0.016732500365013725,False,0.016732500365013725
60.0,2.0,20.0,0.499695413509548,0.4698463103929543,0.029849103116593667,False,0.029849103116593667
60.0,5.0,10.0,0.4980973490458729,0.4924038765061041,0.0056934725397687624,False,0.0056934725397687624
60.0,5.0,15.0,0.4980973490458729,0.48296291314453427,0.015134435901338616,False,0.015134435901338616
60.0,5.0,20.0,0.4980973490458729,0.4698463103929543,0.02825103865291856,False,0.02825103865291856
60.0,10.0,15.0,0.4924038765061041,0.48296291314453427,0.009440963361569854,False,0.009440963361569854
60.0,10.0,20.0,0.4924038765061041,0.4698463103929543,0.022557566113149796,False,0.022557566113149796
60.0,15.0,20.0,0.48296291314453427,0.4698463103929543,0.013116602751579942,False,0.013116602751579942
75.0,-20.0,-15.0,0.24321034680169396,0.24999999999999997,0.006789653198306017,False,0.006789653198306017
75.0,-20.0,-10.0,0.24321034680169396,0.25488700224417876,0.011676655442484807,False,0.011676655442484807
75.0,-20.0,-5.0,0.24321034680169396,0.25783416049629954,0.01462381369460558,False,0.01462381369460558
75.0,-20.0,-2.0,0.24321034680169396,0.2586613795333009,0.015451032731606917,False,0.015451032731606917
75.0,-20.0,-1.0,0.24321034680169396,0.25877962570833346,0.015569278906639505,False,0.015569278906639505
75.0,-20.0,1.0,0.24321034680169396,0.25877962570833346,0.015569278906639505,False,0.015569278906639505
75.0,-20.0,2.0,0.24321034680169396,0.2586613795333009,0.015451032731606917,False,0.015451032731606917
75.0,-20.0,5.0,0.24321034680169396,0.25783416049629954,0.01462381369460558,False,0.01462381369460558
75.0,-20.0,10.0,0.24321034680169396,0.25488700224417876,0.011676655442484807,False,0.011676655442484807
75.0,-20.0,15.0,0.24321034680169396,0.24999999999999997,0.006789653198306017,False,0.006789653198306017
75.0,-20.0,20.0,0.24321034680169396,0.24321034680169396,0.0,True,0.0
75.0,-15.0,-10.0,0.24999999999999997,0.25488700224417876,0.00488700224417879,False,0.00488700224417879
75.0,-15.0,-5.0,0.24999999999999997,0.25783416049629954,0.007834160496299564,False,0.007834160496299564
75.0,-15.0,-2.0,0.24999999999999997,0.2586613795333009,0.0086613795333009,False,0.0086613795333009
75.0,-15.0,-1.0,0.24999999999999997,0.25877962570833346,0.008779625708333488,False,0.008779625708333488
75.0,-15.0,1.0,0.24999999999999997,0.25877962570833346,0.008779625708333488,False,0.008779625708333488
75.0,-15.0,2.0,0.24999999999999997,0.2586613795333009,0.0086613795333009,False,0.0086613795333009
75.0,-15.0,5.0,0.24999999999999997,0.25783416049629954,0.007834160496299564,False,0.007834160496299564
75.0,-15.0,10.0,0.24999999999999997,0.25488700224417876,0.00488700224417879,False,0.00488700224417879
75.0,-15.0,15.0,0.24999999999999997,0.24999999999999997,0.0,True,0.0
75.0,-15.0,20.0,0.24999999999999997,0.24321034680169396,0.006789653198306017,False,0.006789653198306017
75.0,-10.0,-5.0,0.25488700224417876,0.25783416049629954,0.002947158252120774,False,0.002947158252120774
75.0,-10.0,-2.0,0.25488700224417876,0.2586613795333009,0.0037743772891221106,False,0.0037743772891221106
75.0,-10.0,-1.0,0.25488700224417876,0.25877962570833346,0.0038926234641546986,False,0.0038926234641546986
75.0,-10.0,1.0,0.25488700224417876,0.25877962570833346,0.0038926234641546986,False,0.0038926234641546986
75.0,-10.0,2.0,0.25488700224417876,0.2586613795333009,0.0037743772891221106,False,0.0037743772891221106
75.0,-10.0,5.0,0.25488700224417876,0.25783416049629954,0.002947158252120774,False,0.002947158252120774
75.0,-10.0,10.0,0.25488700224417876,0.25488700224417876,0.0,True,0.0
75.0,-10.0,15.0,0.25488700224417876,0.24999999999999997,0.00488700224417879,False,0.00488700224417879
75.0,-10.0,20.0,0.25488700224417876,0.24321034680169396,0.011676655442484807,False,0.011676655442484807
75.0,-5.0,-2.0,0.25783416049629954,0.2586613795333009,0.0008272190370013366,False,0.0008272190370013366
75.0,-5.0,-1.0,0.25783416049629954,0.25877962570833346,0.0009454652120339246,False,0.0009454652120339246
75.0,-5.0,1.0,0.25783416049629954,0.25877962570833346,0.0009454652120339246,False,0.0009454652120339246
75.0,-5.0,2.0,0.25783416049629954,0.2586613795333009,0.0008272190370013366,False,0.0008272190370013366
75.0,-5.0,5.0,0.25783416049629954,0.25783416049629954,0.0,True,0.0
75.0,-5.0,10.0,0.25783416049629954,0.25488700224417876,0.002947158252120774,False,0.002947158252120774
75.0,-5.0,15.0,0.25783416049629954,0.24999999999999997,0.007834160496299564,False,0.007834160496299564
75.0,-5.0,20.0,0.25783416049629954,0.24321034680169396,0.01462381369460558,False,0.01462381369460558
75.0,-2.0,-1.0,0.2586613795333009,0.25877962570833346,0.00011824617503258805,False,0.00011824617503258805
75.0,-2.0,1.0,0.2586613795333009,0.25877962570833346,0.00011824617503258805,False,0.00011824617503258805
75.0,-2.0,2.0,0.2586613795333009,0.2586613795333009,0.0,True,0.0
75.0,-2.0,5.0,0.2586613795333009,0.25783416049629954,0.0008272190370013366,False,0.0008272190370013366
75.0,-2.0,10.0,0.2586613795333009,0.25488700224417876,0.0037743772891221106,False,0.0037743772891221106
75.0,-2.0,15.0,0.2586613795333009,0.24999999999999997,0.0086613795333009,False,0.0086613795333009
75.0,-2.0,20.0,0.2586613795333009,0.24321034680169396,0.015451032731606917,False,0.015451032731606917
75.0,-1.0,1.0,0.25877962570833346,0.25877962570833346,0.0,True,0.0
75.0,-1.0,2.0,0.25877962570833346,0.2586613795333009,0.00011824617503258805,False,0.00011824617503258805
75.0,-1.0,5.0,0.25877962570833346,0.25783416049629954,0.0009454652120339246,False,0.0009454652120339246
75.0,-1.0,10.0,0.25877962570833346,0.25488700224417876,0.0038926234641546986,False,0.0038926234641546986
75.0,-1.0,15.0,0.25877962570833346,0.24999999999999997,0.008779625708333488,False,0.008779625708333488
75.0,-1.0,20.0,0.25877962570833346,0.24321034680169396,0.015569278906639505,False,0.015569278906639505
75.0,1.0,2.0,0.25877962570833346,0.2586613795333009,0.00011824617503258805,False,0.00011824617503258805
75.0,1.0,5.0,0.25877962570833346,0.25783416049629954,0.0009454652120339246,False,0.0009454652120339246
75.0,1.0,10.0,0.25877962570833346,0.25488700224417876,0.0038926234641546986,False,0.0038926234641546986
75.0,1.0,15.0,0.25877962570833346,0.24999999999999997,0.008779625708333488,False,0.008779625708333488
75.0,1.0,20.0,0.25877962570833346,0.24321034680169396,0.015569278906639505,False,0.015569278906639505
75.0,2.0,5.0,0.2586613795333009,0.25783416049629954,0.0008272190370013366,False,0.0008272190370013366
75.0,2.0,10.0,0.2586613795333009,0.25488700224417876,0.0037743772891221106,False,0.0037743772891221106
75.0,2.0,15.0,0.2586613795333009,0.24999999999999997,0.0086613795333009,False,0.0086613795333009
75.0,2.0,20.0,0.2586613795333009,0.24321034680169396,0.015451032731606917,False,0.015451032731606917
75.0,5.0,10.0,0.25783416049629954,0.25488700224417876,0.002947158252120774,False,0.002947158252120774
75.0,5.0,15.0,0.25783416049629954,0.24999999999999997,0.007834160496299564,False,0.007834160496299564
75.0,5.0,20.0,0.25783416049629954,0.24321034680169396,0.01462381369460558,False,0.01462381369460558
75.0,10.0,15.0,0.25488700224417876,0.24999999999999997,0.00488700224417879,False,0.00488700224417879
75.0,10.0,20.0,0.25488700224417876,0.24321034680169396,0.011676655442484807,False,0.011676655442484807
75.0,15.0,20.0,0.24999999999999997,0.24321034680169396,0.006789653198306017,False,0.006789653198306017
90.0,-20.0,-15.0,5.753957801139251e-17,5.914589856893349e-17,1.6063205575409786e-18,False,1.6063205575409786e-18
90.0,-20.0,-10.0,5.753957801139251e-17,6.030208312509488e-17,2.7625051137023676e-18,False,2.7625051137023676e-18
90.0,-20.0,-5.0,5.753957801139251e-17,6.099933241728101e-17,3.4597544058884955e-18,False,3.4597544058884955e-18
90.0,-20.0,-2.0,5.753957801139251e-17,6.119503887030809e-17,3.655460858915573e-18,False,3.655460858915573e-18
90.0,-20.0,-1.0,5.753957801139251e-17,6.122301397540666e-17,3.683435964014148e-18,False,3.683435964014148e-18
90.0,-20.0,1.0,5.753957801139251e-17,6.122301397540666e-17,3.683435964014148e-18,False,3.683435964014148e-18
90.0,-20.0,2.0,5.753957801139251e-17,6.119503887030809e-17,3.655460858915573e-18,False,3.655460858915573e-18
90.0,-20.0,5.0,5.753957801139251e-17,6.099933241728101e-17,3.4597544058884955e-18,False,3.4597544058884955e-18
90.0,-20.0,10.0,5.753957801139251e-17,6.030208312509488e-17,2.7625051137023676e-18,False,2.7625051137023676e-18
90.0,-20.0,15.0,5.753957801139251e-17,5.914589856893349e-17,1.6063205575409786e-18,False,1.6063205575409786e-18
90.0,-20.0,20.0,5.753957801139251e-17,5.753957801139251e-17,0.0,True,0.0
90.0,-15.0,-10.0,5.914589856893349e-17,6.030208312509488e-17,1.156184556161389e-18,False,1.156184556161389e-18
90.0,-15.0,-5.0,5.914589856893349e-17,6.099933241728101e-17,1.853433848347517e-18,False,1.853433848347517e-18
90.0,-15.0,-2.0,5.914589856893349e-17,6.119503887030809e-17,2.0491403013745943e-18,False,2.0491403013745943e-18
90.0,-15.0,-1.0,5.914589856893349e-17,6.122301397540666e-17,2.0771154064731692e-18,False,2.0771154064731692e-18
90.0,-15.0,1.0,5.914589856893349e-17,6.122301397540666e-17,2.0771154064731692e-18,False,2.0771154064731692e-18
90.0,-15.0,2.0,5.914589856893349e-17,6.119503887030809e-17,2.0491403013745943e-18,False,2.0491403013745943e-18
90.0,-15.0,5.0,5.914589856893349e-17,6.099933241728101e-17,1.853433848347517e-18,False,1.853433848347517e-18
90.0,-15.0,10.0,5.914589856893349e-17,6.030208312509488e-17,1.156184556161389e-18,False,1.156184556161389e-18
90.0,-15.0,15.0,5.914589856893349e-17,5.914589856893349e-17,0.0,True,0.0
90.0,-15.0,20.0,5.914589856893349e-17,5.753957801139251e-17,1.6063205575409786e-18,False,1.6063205575409786e-18
90.0,-10.0,-5.0,6.030208312509488e-17,6.099933241728101e-17,6.972492921861279e-19,False,6.972492921861279e-19
90.0,-10.0,-2.0,6.030208312509488e-17,6.119503887030809e-17,8.929557452132053e-19,False,8.929557452132053e-19
90.0,-10.0,-1.0,6.030208312509488e-17,6.122301397540666e-17,9.209308503117802e-19,False,9.209308503117802e-19
90.0,-10.0,1.0,6.030208312509488e-17,6.122301397540666e-17,9.209308503117802e-19,False,9.209308503117802e-19
90.0,-10.0,2.0,6.030208312509488e-17,6.119503887030809e-17,8.929557452132053e-19,False,8.929557452132053e-19
90.0,-10.0,5.0,6.030208312509488e-17,6.099933241728101e-17,6.972492921861279e-19,False,6.972492921861279e-19
90.0,-10.0,10.0,6.030208312509488e-17,6.030208312509488e-17,0.0,True,0.0
90.0,-10.0,15.0,6.030208312509488e-17,5.914589856893349e-17,1.156184556161389e-18,False,1.156184556161389e-18
90.0,-10.0,20.0,6.030208312509488e-17,5.753957801139251e-17,2.7625051137023676e-18,False,2.7625051137023676e-18
90.0,-5.0,-2.0,6.099933241728101e-17,6.119503887030809e-17,1.9570645302707744e-19,False,1.9570645302707744e-19
90.0,-5.0,-1.0,6.099933241728101e-17,6.122301397540666e-17,2.236815581256523e-19,False,2.236815581256523e-19
90.0,-5.0,1.0,6.099933241728101e-17,6.122301397540666e-17,2.236815581256523e-19,False,2.236815581256523e-19
90.0,-5.0,2.0,6.099933241728101e-17,6.119503887030809e-17,1.9570645302707744e-19,False,1.9570645302707744e-19
90.0,-5.0,5.0,6.099933241728101e-17,6.099933241728101e-17,0.0,True,0.0
90.0,-5.0,10.0,6.099933241728101e-17,6.030208312509488e-17,6.972492921861279e-19,False,6.972492921861279e-19
90.0,-5.0,15.0,6.099933241728101e-17,5.914589856893349e-17,1.853433848347517e-18,False,1.853433848347517e-18
90.0,-5.0,20.0,6.099933241728101e-17,5.753957801139251e-17,3.4597544058884955e-18,False,3.4597544058884955e-18
90.0,-2.0,-1.0,6.119503887030809e-17,6.122301397540666e-17,2.797510509857488e-20,False,2.797510509857488e-20
90.0,-2.0,1.0,6.119503887030809e-17,6.122301397540666e-17,2.797510509857488e-20,False,2.797510509857488e-20
90.0,-2.0,2.0,6.119503887030809e-17,6.119503887030809e-17,0.0,True,0.0
90.0,-2.0,5.0,6.119503887030809e-17,6.099933241728101e-17,1.9570645302707744e-19,False,1.9570645302707744e-19
90.0,-2.0,10.0,6.119503887030809e-17,6.030208312509488e-17,8.929557452132053e-19,False,8.929557452132053e-19
90.0,-2.0,15.0,6.119503887030809e-17,5.914589856893349e-17,2.0491403013745943e-18,False,2.0491403013745943e-18
90.0,-2.0,20.0,6.119503887030809e-17,5.753957801139251e-17,3.655460858915573e-18,False,3.655460858915573e-18
90.0,-1.0,1.0,6.122301397540666e-17,6.122301397540666e-17,0.0,True,0.0
90.0,-1.0,2.0,6.122301397540666e-17,6.119503887030809e-17,2.797510509857488e-20,False,2.797510509857488e-20
90.0,-1.0,5.0,6.122301397540666e-17,6.099933241728101e-17,2.236815581256523e-19,False,2.236815581256523e-19
90.0,-1.0,10.0,6.122301397540666e-17,6.030208312509488e-17,9.209308503117802e-19,False,9.209308503117802e-19
90.0,-1.0,15.0,6.122301397540666e-17,5.914589856893349e-17,2.0771154064731692e-18,False,2.0771154064731692e-18
90.0,-1.0,20.0,6.122301397540666e-17,5.753957801139251e-17,3.683435964014148e-18,False,3.683435964014148e-18
90.0,1.0,2.0,6.122301397540666e-17,6.119503887030809e-17,2.797510509857488e-20,False,2.797510509857488e-20
90.0,1.0,5.0,6.122301397540666e-17,6.099933241728101e-17,2.236815581256523e-19,False,2.236815581256523e-19
90.0,1.0,10.0,6.122301397540666e-17,6.030208312509488e-17,9.209308503117802e-19,False,9.209308503117802e-19
90.0,1.0,15.0,6.122301397540666e-17,5.914589856893349e-17,2.0771154064731692e-18,False,2.0771154064731692e-18
90.0,1.0,20.0,6.122301397540666e-17,5.753957801139251e-17,3.683435964014148e-18,False,3.683435964014148e-18
90.0,2.0,5.0,6.119503887030809e-17,6.099933241728101e-17,1.9570645302707744e-19,False,1.9570645302707744e-19
90.0,2.0,10.0,6.119503887030809e-17,6.030208312509488e-17,8.929557452132053e-19,False,8.929557452132053e-19
90.0,2.0,15.0,6.119503887030809e-17,5.914589856893349e-17,2.0491403013745943e-18,False,2.0491403013745943e-18
90.0,2.0,20.0,6.119503887030809e-17,5.753957801139251e-17,3.655460858915573e-18,False,3.655460858915573e-18
90.0,5.0,10.0,6.099933241728101e-17,6.030208312509488e-17,6.972492921861279e-19,False,6.972492921861279e-19
90.0,5.0,15.0,6.099933241728101e-17,5.914589856893349e-17,1.853433848347517e-18,False,1.853433848347517e-18
90.0,5.0,20.0,6.099933241728101e-17,5.753957801139251e-17,3.4597544058884955e-18,False,3.4597544058884955e-18
90.0,10.0,15.0,6.030208312509488e-17,5.914589856893349e-17,1.156184556161389e-18,False,1.156184556161389e-18
90.0,10.0,20.0,6.030208312509488e-17,5.753957801139251e-17,2.7625051137023676e-18,False,2.7625051137023676e-18
90.0,15.0,20.0,5.914589856893349e-17,5.753957801139251e-17,1.6063205575409786e-18,False,1.6063205575409786e-18
