aperture_tag,aperture_m,note,f_hz,theta_rel_deg,phi1_deg,phi2_deg,delta_u,steering_corr,bartlett_dual_peak,crb_sigma_u,L_required_lambda_over_du_m,resolved_corr_lt_0p95,resolved_sigma_u_lt_du,is_pm_mirror
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-20.0,2.0,3.655460858915573e-18,0.9999999999999998,True,0.0020884735747330606,2.0517248821602609e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-20.0,5.0,3.4597544058884955e-18,0.9999999999999998,True,0.0020884735747330606,2.167783929181509e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-20.0,10.0,2.7625051137023676e-18,0.9999999999999998,True,0.0020884735747330606,2.714927101057323e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-15.0,2.0,2.0491403013745943e-18,0.9999999999999998,True,0.0020884735747330606,3.660071491917311e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-15.0,5.0,1.853433848347517e-18,0.9999999999999998,True,0.0020884735747330606,4.0465431267950807e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-15.0,10.0,1.156184556161389e-18,0.9999999999999998,True,0.0020884735747330606,6.486853642899805e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-10.0,2.0,8.929557452132053e-19,0.9999999999999998,True,0.0020884735747330606,8.399072451467651e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-10.0,5.0,6.972492921861279e-19,0.9999999999999998,True,0.0020884735747330606,1.0756554483525966e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-10.0,10.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-5.0,2.0,1.9570645302707744e-19,0.9999999999999998,True,0.0020884735747330606,3.832270159718402e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-5.0,5.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-5.0,10.0,6.972492921861279e-19,0.9999999999999998,True,0.0020884735747330606,1.0756554483525966e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-2.0,2.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-2.0,5.0,1.9570645302707744e-19,0.9999999999999998,True,0.0020884735747330606,3.832270159718402e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-2.0,10.0,8.929557452132053e-19,0.9999999999999998,True,0.0020884735747330606,8.399072451467651e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-1.0,2.0,2.797510509857488e-20,0.9999999999999998,True,0.0020884735747330606,2.680955075440295e+20,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-1.0,5.0,2.236815581256523e-19,0.9999999999999998,True,0.0020884735747330606,3.3529809354184225e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,-1.0,10.0,9.209308503117802e-19,0.9999999999999998,True,0.0020884735747330606,8.143933931044749e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,1.0,2.0,2.797510509857488e-20,0.9999999999999998,True,0.0020884735747330606,2.680955075440295e+20,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,1.0,5.0,2.236815581256523e-19,0.9999999999999998,True,0.0020884735747330606,3.3529809354184225e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,1.0,10.0,9.209308503117802e-19,0.9999999999999998,True,0.0020884735747330606,8.143933931044749e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,2.0,5.0,1.9570645302707744e-19,0.9999999999999998,True,0.0020884735747330606,3.832270159718402e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,2.0,10.0,8.929557452132053e-19,0.9999999999999998,True,0.0020884735747330606,8.399072451467651e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,2.0,15.0,2.0491403013745943e-18,0.9999999999999998,True,0.0020884735747330606,3.660071491917311e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,2.0,20.0,3.655460858915573e-18,0.9999999999999998,True,0.0020884735747330606,2.0517248821602609e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,5.0,10.0,6.972492921861279e-19,0.9999999999999998,True,0.0020884735747330606,1.0756554483525966e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,5.0,15.0,1.853433848347517e-18,0.9999999999999998,True,0.0020884735747330606,4.0465431267950807e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,5.0,20.0,3.4597544058884955e-18,0.9999999999999998,True,0.0020884735747330606,2.167783929181509e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,10.0,15.0,1.156184556161389e-18,0.9999999999999998,True,0.0020884735747330606,6.486853642899805e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,90.0,10.0,20.0,2.7625051137023676e-18,0.9999999999999998,True,0.0020884735747330606,2.714927101057323e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-20.0,2.0,0.059698206233187334,0.047892820633953365,False,0.0013923157164887072,83.75461032228482,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-20.0,5.0,0.05650207730583712,0.10678210450187008,False,0.0013923157164887072,88.49232167050715,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-20.0,10.0,0.04511513222629959,0.34271123665072173,True,0.0013923157164887072,110.82755947427503,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-15.0,2.0,0.03346500073002745,0.595177962557015,True,0.0013923157164887072,149.40982790756684,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-15.0,5.0,0.030268871802677233,0.6604300393618676,True,0.0013923157164887072,165.1862029280443,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-15.0,10.0,0.018881926723139708,0.8584966883537823,True,0.0013923157164887072,264.8034850104849,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-10.0,2.0,0.014583074006887742,0.9140996554433972,False,0.0013923157164887072,342.86323978322037,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-10.0,5.0,0.011386945079537525,0.9470939562719434,False,0.0013923157164887072,439.09933393681325,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-10.0,10.0,0.0,0.9999999999999998,False,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-5.0,2.0,0.003196128927350217,0.995770806377469,True,0.0013923157164887072,1564.3924615222893,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-5.0,5.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-5.0,10.0,0.011386945079537525,0.9470939562719434,True,0.0013923157164887072,439.09933393681325,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-2.0,2.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-2.0,5.0,0.003196128927350217,0.995770806377469,True,0.0013923157164887072,1564.3924615222893,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-2.0,10.0,0.014583074006887742,0.9140996554433972,True,0.0013923157164887072,342.86323978322037,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-1.0,2.0,0.00045686813729550746,0.9999134793560932,True,0.0013923157164887072,10944.076839322117,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-1.0,5.0,0.0036529970646457244,0.9944774176773062,True,0.0013923157164887072,1368.739123387418,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,-1.0,10.0,0.01503994214418325,0.9087837241313086,True,0.0013923157164887072,332.4480873707196,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,1.0,2.0,0.00045686813729550746,0.9999134793560932,True,0.0013923157164887072,10944.076839322117,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,1.0,5.0,0.0036529970646457244,0.9944774176773062,True,0.0013923157164887072,1368.739123387418,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,1.0,10.0,0.01503994214418325,0.9087837241313086,True,0.0013923157164887072,332.4480873707196,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,2.0,5.0,0.003196128927350217,0.995770806377469,True,0.0013923157164887072,1564.3924615222893,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,2.0,10.0,0.014583074006887742,0.9140996554433972,True,0.0013923157164887072,342.86323978322037,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,2.0,15.0,0.03346500073002745,0.595177962557015,True,0.0013923157164887072,149.40982790756684,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,2.0,20.0,0.059698206233187334,0.047892820633953365,False,0.0013923157164887072,83.75461032228482,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,5.0,10.0,0.011386945079537525,0.9470939562719434,True,0.0013923157164887072,439.09933393681325,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,5.0,15.0,0.030268871802677233,0.6604300393618676,True,0.0013923157164887072,165.1862029280443,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,5.0,20.0,0.05650207730583712,0.10678210450187008,False,0.0013923157164887072,88.49232167050715,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,10.0,15.0,0.018881926723139708,0.8584966883537823,False,0.0013923157164887072,264.8034850104849,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,0.0,10.0,20.0,0.04511513222629959,0.34271123665072173,True,0.0013923157164887072,110.82755947427503,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-20.0,2.0,0.051700163158302725,0.20232331297826484,False,0.0013923157164887072,96.71149363088675,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-20.0,5.0,0.048932234313447176,0.26035937349501115,True,0.0013923157164887072,102.18213147536447,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-20.0,10.0,0.039070850603069474,0.4751032449267176,True,0.0013923157164887072,127.9726425922038,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-15.0,2.0,0.028981540769868586,0.6857756106549583,True,0.0013923157164887072,172.52360872401857,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-15.0,5.0,0.026213611925013036,0.7380755403075293,True,0.0013923157164887072,190.7405974538365,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-15.0,10.0,0.016352228214635334,0.8927118586005802,True,0.0013923157164887072,305.7687267063074,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-10.0,2.0,0.012629312555233252,0.9351558101291103,True,0.0013923157164887072,395.90436756814074,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-10.0,5.0,0.009861383710377702,0.960163444232446,True,0.0013923157164887072,507.0282372988095,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-10.0,10.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-5.0,2.0,0.0027679288448555495,0.9968271185327957,True,0.0013923157164887072,1806.4048175562607,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-5.0,5.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-5.0,10.0,0.009861383710377702,0.960163444232446,True,0.0013923157164887072,507.0282372988095,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-2.0,2.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-2.0,5.0,0.0027679288448555495,0.9968271185327957,True,0.0013923157164887072,1806.4048175562607,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-2.0,10.0,0.012629312555233252,0.9351558101291103,True,0.0013923157164887072,395.90436756814074,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-1.0,2.0,0.0003956594130776203,0.9999351091048916,True,0.0013923157164887072,12637.131418428056,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-1.0,5.0,0.0031635882579331698,0.9958563807686125,True,0.0013923157164887072,1580.4838026762027,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,-1.0,10.0,0.013024971968310872,0.9311144827966333,True,0.0013923157164887072,383.87798547012295,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,1.0,2.0,0.0003956594130776203,0.9999351091048916,True,0.0013923157164887072,12637.131418428056,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,1.0,5.0,0.0031635882579331698,0.9958563807686125,True,0.0013923157164887072,1580.4838026762027,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,1.0,10.0,0.013024971968310872,0.9311144827966333,True,0.0013923157164887072,383.87798547012295,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,2.0,5.0,0.0027679288448555495,0.9968271185327957,True,0.0013923157164887072,1806.4048175562607,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,2.0,10.0,0.012629312555233252,0.9351558101291103,True,0.0013923157164887072,395.90436756814074,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,2.0,15.0,0.028981540769868586,0.6857756106549583,True,0.0013923157164887072,172.52360872401857,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,2.0,20.0,0.051700163158302725,0.20232331297826484,False,0.0013923157164887072,96.71149363088675,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,5.0,10.0,0.009861383710377702,0.960163444232446,True,0.0013923157164887072,507.0282372988095,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,5.0,15.0,0.026213611925013036,0.7380755403075293,True,0.0013923157164887072,190.7405974538365,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,5.0,20.0,0.048932234313447176,0.26035937349501115,True,0.0013923157164887072,102.18213147536447,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,10.0,15.0,0.016352228214635334,0.8927118586005802,True,0.0013923157164887072,305.7687267063074,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,30.0,10.0,20.0,0.039070850603069474,0.4751032449267176,True,0.0013923157164887072,127.9726425922038,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-20.0,2.0,0.029849103116593667,0.6687598819732793,True,0.0013923157164887072,167.50922064456964,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-20.0,5.0,0.02825103865291856,0.699883206710593,True,0.0013923157164887072,176.9846433410143,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-20.0,10.0,0.022557566113149796,0.8017659814569359,True,0.0013923157164887072,221.65511894855007,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-15.0,2.0,0.016732500365013725,0.8878361397592095,True,0.0013923157164887072,298.8196558151337,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-15.0,5.0,0.015134435901338616,0.9076660381821825,True,0.0013923157164887072,330.3724058560886,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-15.0,10.0,0.009440963361569854,0.9634516293059403,True,0.0013923157164887072,529.6069700209698,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-10.0,2.0,0.007291537003443871,0.9781034362916835,True,0.0013923157164887072,685.7264795664407,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-10.0,5.0,0.0056934725397687624,0.9866158859112135,True,0.0013923157164887072,878.1986678736265,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-10.0,10.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-5.0,2.0,0.0015980644636751085,0.9989417150581482,True,0.0013923157164887072,3128.7849230445786,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-5.0,5.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-5.0,10.0,0.0056934725397687624,0.9866158859112135,True,0.0013923157164887072,878.1986678736265,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-2.0,2.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-2.0,5.0,0.0015980644636751085,0.9989417150581482,True,0.0013923157164887072,3128.7849230445786,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-2.0,10.0,0.007291537003443871,0.9781034362916835,True,0.0013923157164887072,685.7264795664407,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-1.0,2.0,0.00022843406864775373,0.9999783694268426,True,0.0013923157164887072,21888.153678644234,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-1.0,5.0,0.0018264985323228622,0.9986176712927298,True,0.0013923157164887072,2737.478246774836,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,-1.0,10.0,0.007519971072091625,0.9767195596201638,True,0.0013923157164887072,664.8961747414392,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,1.0,2.0,0.00022843406864775373,0.9999783694268426,True,0.0013923157164887072,21888.153678644234,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,1.0,5.0,0.0018264985323228622,0.9986176712927298,True,0.0013923157164887072,2737.478246774836,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,1.0,10.0,0.007519971072091625,0.9767195596201638,True,0.0013923157164887072,664.8961747414392,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,2.0,5.0,0.0015980644636751085,0.9989417150581482,True,0.0013923157164887072,3128.7849230445786,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,2.0,10.0,0.007291537003443871,0.9781034362916835,True,0.0013923157164887072,685.7264795664407,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,2.0,15.0,0.016732500365013725,0.8878361397592095,True,0.0013923157164887072,298.8196558151337,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,2.0,20.0,0.029849103116593667,0.6687598819732793,True,0.0013923157164887072,167.50922064456964,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,5.0,10.0,0.0056934725397687624,0.9866158859112135,True,0.0013923157164887072,878.1986678736265,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,5.0,15.0,0.015134435901338616,0.9076660381821825,True,0.0013923157164887072,330.3724058560886,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,5.0,20.0,0.02825103865291856,0.699883206710593,True,0.0013923157164887072,176.9846433410143,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,10.0,15.0,0.009440963361569854,0.9634516293059403,True,0.0013923157164887072,529.6069700209698,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,60.0,10.0,20.0,0.022557566113149796,0.8017659814569359,True,0.0013923157164887072,221.65511894855007,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-20.0,2.0,3.655460858915573e-18,0.9999999999999998,True,0.0013923157164887072,1.3678165881068406e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-20.0,5.0,3.4597544058884955e-18,0.9999999999999998,True,0.0013923157164887072,1.445189286121006e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-20.0,10.0,2.7625051137023676e-18,0.9999999999999998,True,0.0013923157164887072,1.8099514007048822e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-15.0,2.0,2.0491403013745943e-18,0.9999999999999998,True,0.0013923157164887072,2.4400476612782075e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-15.0,5.0,1.853433848347517e-18,0.9999999999999998,True,0.0013923157164887072,2.697695417863387e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-15.0,10.0,1.156184556161389e-18,0.9999999999999998,True,0.0013923157164887072,4.3245690952665364e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-10.0,2.0,8.929557452132053e-19,0.9999999999999998,True,0.0013923157164887072,5.599381634311768e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-10.0,5.0,6.972492921861279e-19,0.9999999999999998,True,0.0013923157164887072,7.171036322350644e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-10.0,10.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-5.0,2.0,1.9570645302707744e-19,0.9999999999999998,True,0.0013923157164887072,2.5548467731456012e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-5.0,5.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-5.0,10.0,6.972492921861279e-19,0.9999999999999998,True,0.0013923157164887072,7.171036322350644e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-2.0,2.0,0.0,0.9999999999999998,True,0.0013923157164887072,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-2.0,5.0,1.9570645302707744e-19,0.9999999999999998,True,0.0013923157164887072,2.5548467731456012e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-2.0,10.0,8.929557452132053e-19,0.9999999999999998,True,0.0013923157164887072,5.599381634311768e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-1.0,2.0,2.797510509857488e-20,0.9999999999999998,True,0.0013923157164887072,1.787303383626863e+20,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-1.0,5.0,2.236815581256523e-19,0.9999999999999998,True,0.0013923157164887072,2.2353206236122817e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,-1.0,10.0,9.209308503117802e-19,0.9999999999999998,True,0.0013923157164887072,5.429289287363166e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,1.0,2.0,2.797510509857488e-20,0.9999999999999998,True,0.0013923157164887072,1.787303383626863e+20,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,1.0,5.0,2.236815581256523e-19,0.9999999999999998,True,0.0013923157164887072,2.2353206236122817e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,1.0,10.0,9.209308503117802e-19,0.9999999999999998,True,0.0013923157164887072,5.429289287363166e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,2.0,5.0,1.9570645302707744e-19,0.9999999999999998,True,0.0013923157164887072,2.5548467731456012e+19,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,2.0,10.0,8.929557452132053e-19,0.9999999999999998,True,0.0013923157164887072,5.599381634311768e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,2.0,15.0,2.0491403013745943e-18,0.9999999999999998,True,0.0013923157164887072,2.4400476612782075e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,2.0,20.0,3.655460858915573e-18,0.9999999999999998,True,0.0013923157164887072,1.3678165881068406e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,5.0,10.0,6.972492921861279e-19,0.9999999999999998,True,0.0013923157164887072,7.171036322350644e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,5.0,15.0,1.853433848347517e-18,0.9999999999999998,True,0.0013923157164887072,2.697695417863387e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,5.0,20.0,3.4597544058884955e-18,0.9999999999999998,True,0.0013923157164887072,1.445189286121006e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,10.0,15.0,1.156184556161389e-18,0.9999999999999998,True,0.0013923157164887072,4.3245690952665364e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,300.0,90.0,10.0,20.0,2.7625051137023676e-18,0.9999999999999998,True,0.0013923157164887072,1.8099514007048822e+18,False,False,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-20.0,2.0,0.059698206233187334,0.8981414127710212,False,0.005221183936832652,125.63191548342724,True,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-20.0,5.0,0.05650207730583712,0.9084617082153537,False,0.005221183936832652,132.73848250576071,True,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-20.0,10.0,0.04511513222629959,0.9410512059717986,True,0.005221183936832652,166.24133921141254,True,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-15.0,2.0,0.03346500073002745,0.9673068487750669,True,0.005221183936832652,224.11474186135027,False,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-15.0,5.0,0.030268871802677233,0.9732062317689416,True,0.005221183936832652,247.77930439206648,False,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-15.0,10.0,0.018881926723139708,0.9895229576609902,False,0.005221183936832652,397.20522751572736,False,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-10.0,2.0,0.014583074006887742,0.9937427264173089,True,0.005221183936832652,514.2948596748305,False,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-10.0,5.0,0.011386945079537525,0.9961821971386622,True,0.005221183936832652,658.6490009052199,False,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-10.0,10.0,0.0,0.9999999999999998,True,0.005221183936832652,inf,False,False,True
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-5.0,2.0,0.003196128927350217,0.9996989097597923,False,0.005221183936832652,2346.588692283434,False,False,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-5.0,5.0,0.0,0.9999999999999998,False,0.005221183936832652,inf,False,False,True
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-5.0,10.0,0.011386945079537525,0.9961821971386622,False,0.005221183936832652,658.6490009052199,False,True,False
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-2.0,2.0,0.0,0.9999999999999998,True,0.005221183936832652,inf,False,False,True
Lparam,28.0,连续参数化参考 L=28 m,200.0,0.0,-2.0,5.0,0.003196128927350217,0.9996989097597923,True,0.005221183936832652,2346.588692283434,False,False,False
