zs,zr,mode_id,method,k_true,g_real,g_imag,abs_g
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3416037540382362,-0.018325875444772745,-0.037539263676428535,0.04177360444330548
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3430990010427022,0.04308077250373192,-0.01792524008319098,0.04666119577934476
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3478208336883843,0.3480048846193992,0.22524561110779048,0.41453948550443703
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3493947779036117,-0.1431987710958933,-0.02440587124226428,0.14526367265929918
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.350732630486555,-0.07266242018707907,-0.06099884961268549,0.09487195034104999
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.351991785858737,-0.06231991068861696,-0.04637883764089369,0.07768376824766916
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3531722440201575,-0.07585579131992504,-0.0017277551477502887,0.07587546516906894
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3544313993923394,-0.08680687846095334,0.011307187062569155,0.08754020006489964
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.35561185755376,-0.08615237101770193,0.07544860173602824,0.11451952905899312
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3568710129259418,-0.11607012285435198,0.11152236702062665,0.1609643182985214
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3581301682981237,-0.17359620965913974,0.16622643849214802,0.24034740036414765
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3593893236703056,-0.2949978052823641,0.25752140932940704,0.39158776970739984
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.360727176253249,-0.7600605110054344,0.1104902392023861,0.768049525322972
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.362458514889999,3.0115966793288473,1.5886843789325635,3.4049423805416863
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3641111563159878,-0.9247592542955577,-0.5921441124469228,1.098095773742359
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.365449008898931,-0.257305318665737,-0.6992165141357412,0.7450568841731572
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.366708164271113,-0.10827588729237084,-0.6075603783857293,0.6171331146139873
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3679673196432949,0.005026743445348869,-0.5734260088000758,0.573448040992425
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3691477778047154,-0.12819704896897244,-0.5753693307887753,0.5894780319712315
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3704069331768973,-0.00664199953189909,-0.6704732995427898,0.6705061980008665
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3715873913383179,-0.2087932301653581,-0.8263786364346155,0.8523475017376532
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3729252439212611,0.489478400858154,-1.142135450179905,1.2426031109989666
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3742630965042044,2.0089934786774792,-1.0547362253346055,2.269035764901411
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3759944351409545,-10.285487808917036,-1.9350766418577114,10.465934314586743
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.377804470988466,1.0422702092995615,2.9602649595501327,3.138390641703754
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.379063626360648,0.4919022147241878,2.118646243233227,2.1750010788081986
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3804014789435912,-0.5811059203022808,1.754994760940393,1.8486997326603876
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3816606343157731,-0.5998735704862573,1.6489739539853483,1.7546975242160696
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.382919789687955,-0.6316102039055035,1.7000497411283373,1.8135877624168284
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.384178945060137,-0.6899390256906273,1.9262806038320792,2.046111635241492
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3855167976430802,-1.8913771629541458,1.7959871614149694,2.6082326308272186
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3867759530152621,-2.9289962261059483,2.8891509368122335,4.114147788816767
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3885859888627736,16.473446457324602,0.9191812631384044,16.499070651913858
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3903960247102851,-2.7168051975544034,-3.07139393693638,4.1005476704104025
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.391655180082467,-1.8651183832614107,-1.8598375113551129,2.633944219649163
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3929930326654103,-0.8644999986080841,-1.9672785522329126,2.1488474002750877
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3943308852483536,-0.09229643652882757,-2.0209635108314448,2.0230699800817766
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3955900406205355,-0.28187814528898214,-2.126356175079987,2.1449582448365625
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3969278932034788,0.7004519492969028,-2.507785289926887,2.6037703419555864
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.398265745786422,2.5794297868780944,-2.9149070356720665,3.892318210532701
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.3999970844231722,-12.372171202596707,7.348831367973226,14.39013352061997
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4018071202706837,2.7391813280566786,1.0043508406108907,2.9175049201346948
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.403144972853627,1.0970526914232794,1.1102642069049462,1.5608367041088347
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4044041282258088,0.8041545742478122,0.6141292089397707,1.0118395448670054
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4055845863872294,0.744519880900945,-0.07613078450821165,0.7484021308137713
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.40676504454865,0.40131471011465125,-0.5032891571934421,0.6437029379324689
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4080241999208318,0.28177392677092533,-0.6197589523023681,0.6808066574049021
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4105425106651956,3.7705428934362444,1.0049952183091384,3.902180044547765
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4124312437234685,0.6242718621115859,-0.9408263941706763,1.1291012628601846
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4139264907279345,0.36305861963424824,0.9119026836572488,0.9815182452466272
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4152643433108778,-0.4408439015052997,1.0732637465891386,1.1602751463497651
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4165234986830597,-0.7310824687697595,1.3836325234106293,1.5649027241276539
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.417861351266003,-2.269823292676977,1.098553115154664,2.5216892605543153
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4195926899027531,10.223937686182484,0.47459671583851115,10.234947183724357
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4212453313287419,-2.0666081768905755,0.0075205783101215395,2.066621860885321
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4224257894901624,-1.020415845185993,0.6409199122097448,1.2050007597398398
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4235275504408216,0.2848319491289068,1.052463075589693,1.0903246143806384
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4246293113914807,1.5373598931717787,-0.014543769420201191,1.5374286852931067
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4258884667636627,2.9962066772183786,-0.32556569445466543,3.0138426425435267
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4276198054004128,-16.26502029283367,-4.636805654269878,16.913037923500323
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.429351144037163,3.643681175210436,2.970659940452299,4.70119484688637
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4306889966201062,1.1151685271770684,3.192656841667142,3.381812909173168
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.431948151992288,0.9986653064492627,2.9403621534414923,3.1053280000181123
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4332860045752314,-0.7663745761434733,3.600142325322869,3.68080898085465
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4350173432119815,5.410815088341034,-9.399286717656299,10.845437322714522
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4369847734810157,-1.065363474724456,-1.329030076312088,1.703326239162387
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.438322626063959,-0.2726992538031145,-0.8666327206438345,0.908524713761442
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4396604786469023,0.03095462520543163,-0.7430882083811274,0.743732663163776
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4409983312298456,0.42248652650168383,-0.8505125249405333,0.9496664783786881
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.442808367077357,-3.680398912123063,0.7204543461470077,3.7502520738263367
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.44469710013563,0.16558829701303973,0.8142094553871471,0.8308769592120806
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4459562555078118,0.05794445366755846,0.5010881618208527,0.5044273046017959
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.447294108090755,-0.14413755486832508,0.33905892634070744,0.3684244702170755
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.448553263462937,-0.09607291834768306,0.267860844986457,0.2845688632241752
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4508354825750167,0.34804481913905344,0.7236582573649657,0.8030046510338751
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4523307295794827,-0.2955959527361793,0.16603861942672532,0.33903656206247507
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4535898849516646,-0.23857962382172404,0.1392315658719953,0.27623480200380823
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4548490403238465,-0.21320644081046083,0.11967357371875412,0.2444969338247059
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4561081956960285,-0.19670527052311357,0.10206976531508974,0.22161047006639556
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.457288653857449,-0.12499732444003347,0.15422575873544075,0.1985193083170737
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4587052036511536,-0.2636641188836392,0.060640676546214314,0.27054770233485337
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4599643590233355,-0.2092611715070182,0.0032561436706569358,0.20928650308152616
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4612235143955175,-0.19513661103606691,-0.0064339489280791085,0.19524265073351776
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4624826697676994,-0.18692949581590967,-0.012968239712963278,0.18737879188222734
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4637418251398813,-0.18344133212710806,-0.01891459134639198,0.18441389345265982
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4650796777228245,-0.1650031189152267,-0.11425432940983314,0.20069898116493545
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4673618968349043,-0.11036063722344643,0.08560197378448352,0.1396680642243049
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4686210522070862,-0.11267160504722722,0.08467886162354536,0.1409446706682374
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.469880207579268,-0.11276181203011734,0.0812003821971336,0.13895585025926793
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.47113936295145,-0.11185569833834548,0.07805313027078105,0.13639643835462295
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4725559127451546,-0.1342850534608902,-0.02923990637157748,0.13743161102021892
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.473500279274291,-0.040983771823453446,0.12514953318114425,0.13168931318954938
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4749168290679957,-0.1132188944455544,0.05589137400316961,0.12626307357036645
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4761759844401776,-0.11137973794876363,0.053120251939195666,0.12339857046019163
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4774351398123595,-0.10998782549921775,0.049518319866802454,0.12062083468653886
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4786942951845414,-0.10872626139685795,0.04547456171868502,0.11785302576024248
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4799534505567233,-0.10719880669489767,0.04297220363646027,0.11549110113850092
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4812126059289052,-0.10600229175759004,0.03901337759910809,0.1129536608063317
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4824717613010872,-0.10461928650372782,0.03554204364449385,0.11049177333619092
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.483730916673269,-0.10231901952687045,0.03313516247300724,0.10755054973849591
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.484990072045451,-0.10272376469096778,0.028238670341470713,0.10653447486583664
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4862492274176329,-0.10102045577218202,0.025527333307773854,0.10419585994762731
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4875083827898148,-0.09997318546608759,0.021574284351913414,0.10227456945660521
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4887675381619967,-0.09843286273228569,0.01895249012265978,0.10024083672596969
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4900266935341786,-0.09700491028519811,0.016145096123294712,0.09833929401958183
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4912858489063605,-0.09558248230108898,0.013393570538487047,0.0965163128937664
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4925450042785424,-0.09415336659717427,0.010721682742749095,0.09476186428314955
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4938041596507243,-0.09271432451019812,0.008133987533040635,0.09307044494666385
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4950633150229062,-0.09126442846687974,0.005630562181228808,0.09143795237133699
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.4963224703950881,-0.08980359751502488,0.003210032248105524,0.08986095054958222
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.49758162576727,-0.08833212191223051,0.0008704914820242271,0.08833641104854459
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.498840781139452,-0.08685047197787371,-0.001390150839177741,0.08686159682008554
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5000999365116339,-0.08535921017025538,-0.003574020579438765,0.08543400016382284
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5013590918838158,-0.08385894680666225,-0.005683209717395478,0.0840513047621184
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5026182472559977,-0.08235031632069637,-0.007719743732563435,0.0827113598087663
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5038774026281796,-0.08083396396306149,-0.009685566868083237,0.08141216085780818
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5051365580003615,-0.07931053814223948,-0.011582536667114125,0.08015183476413168
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5063957133725434,-0.07778068594026494,-0.013412423473064823,0.07892862730821401
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5076548687447253,-0.07624505048605795,-0.0151769126266399,0.0777408927173993
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5089140241169072,-0.07470426943026122,-0.016877608107195293,0.07658708459348172
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5101731794890891,-0.07315897409466435,-0.018516036884807276,0.0754657479423832
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.511432334861271,-0.0716097890280046,-0.020093653581518864,0.07437551209161126
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.512691490233453,-0.07005733181045846,-0.021611845184452628,0.07331508434611136
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5139506456056349,-0.06850221300732559,-0.023071935670686872,0.07228324427205327
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5152098009778168,-0.06694503620652556,-0.024475190461980028,0.07127883852058209
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5164689563499987,-0.06538639810027526,-0.025822820650838643,0.07030077611871051
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5177281117221806,-0.0638268885888403,-0.02711598700140637,0.06934802418232744
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5189872670943625,-0.06226709088590841,-0.028355803690237963,0.06841960399120482
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5202464224665444,-0.060707581617756155,-0.029543341805624714,0.06751458739354406
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5215055778387263,-0.05914893091155848,-0.03067963260778326,0.06663209350552386
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5227647332109082,-0.057591702467805976,-0.03176567056033904,0.0657712856745881
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5240238885830901,-0.05603645361668613,-0.03280241614443678,0.06493136868146106
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.525283043955272,-0.05448373535718044,-0.03379079847012657,0.06411158615819751
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.526542199327454,-0.05293409237704754,-0.034731717700151744,0.06331121820171239
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5278013546996358,-0.05138806306228286,-0.03562604728549228,0.06252957916443458
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5290605100718178,-0.049846179487122395,-0.036474636051056004,0.06176601561149477
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5303196654439997,-0.048308967391502367,-0.03727831011425828,0.061019904419853443
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5315788208161816,-0.0467769461467971,-0.03803787466817338,0.06029065101731795
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5328379761883635,-0.045250628710482924,-0.03875411562912036,0.05957768774372846
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5340971315605454,-0.043730521567848374,-0.039427801165814916,0.05888047232629072
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5353562869327273,-0.042217124670535476,-0.04005968310630822,0.05819848645820071
4.0,70.0,-1,AUTOMATIC_PEAK_ID,1.5366154423049092,-0.0407109313599068,-0.04065049824944298,0.05753123447414464
50.0,18.0,1,ORACLE_MODE_ID,1.486930251121521,0.31813562506871496,0.08301061469913854,0.3287872231255205
50.0,18.0,2,ORACLE_MODE_ID,1.4840487241744995,0.3279875814334804,-0.5041421682061163,0.6014442445797848
50.0,18.0,3,ORACLE_MODE_ID,1.479351282119751,0.47639624995238905,-0.00663554443037731,0.476442459714273
50.0,18.0,4,ORACLE_MODE_ID,1.4730875492095947,-1.5225286592528182,-0.009780589619516888,1.5225600737506189
50.0,18.0,5,ORACLE_MODE_ID,1.465836763381958,-4.218377054115651,0.47235733728626195,4.244741031532738
50.0,18.0,6,ORACLE_MODE_ID,1.4583847522735596,8.897695485857325,1.066326864669429,8.961363620641757
50.0,18.0,7,ORACLE_MODE_ID,1.4506748914718628,19.862140810906702,-0.6994239419200401,19.874451726848125
50.0,18.0,8,ORACLE_MODE_ID,1.44283926486969,-35.28426927692736,-0.5440280754214513,35.28846305740117
50.0,18.0,9,ORACLE_MODE_ID,1.4351578950881958,-5.1113991733978885,0.7508567385775726,5.166254673521231
50.0,18.0,10,ORACLE_MODE_ID,1.4275851249694824,8.411624856916657,0.17756793036707297,8.413498862149623
50.0,18.0,11,ORACLE_MODE_ID,1.4195870161056519,16.034601323879233,-0.48706151302719736,16.041997024473666
50.0,18.0,12,ORACLE_MODE_ID,1.4104909896850586,4.506794495975493,0.16636598679659143,4.509864107766197
50.0,18.0,13,ORACLE_MODE_ID,1.4000681638717651,-7.852955590273413,0.3229227191060202,7.859592265844411
50.0,18.0,14,ORACLE_MODE_ID,1.3885791301727295,-2.5812995932181675,0.26832474456072775,2.595208230275917
50.0,18.0,15,ORACLE_MODE_ID,1.375969648361206,-6.6965493472167195,0.2907852578996888,6.702859779670201
50.0,18.0,16,ORACLE_MODE_ID,1.3623950481414795,5.710992800735024,0.31130665936611335,5.719471182392037
50.0,18.0,17,ORACLE_MODE_ID,1.3477357625961304,0.13798662898630848,-0.03658112046980711,0.14275324218325722
50.0,18.0,18,ORACLE_MODE_ID,1.3320367336273193,0.2881867589004171,0.055198372081987496,0.2934254049771912
50.0,18.0,19,ORACLE_MODE_ID,1.315035343170166,-0.15684508644914397,0.064127105254745,0.1694481241312296
50.0,18.0,20,ORACLE_MODE_ID,1.2967256307601929,0.07432298699152073,-0.05236693568661036,0.09091865786815898
50.0,18.0,21,ORACLE_MODE_ID,1.277047872543335,0.0753685571274578,0.061359007939087225,0.09718717641100516
50.0,18.0,22,ORACLE_MODE_ID,1.2560290098190308,-0.099941777753414,0.0652090038737143,0.11933387250363947
50.0,18.0,23,ORACLE_MODE_ID,1.2335797548294067,-0.08957004023689807,-0.026716920978108176,0.09346970618649668
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1842093325154976,0.06166080833234282,0.06419229428580993,0.08900958335973684
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1854684878876796,0.06028116934961049,0.06603761092643752,0.08941356404387402
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1867276432598615,0.05884951557539074,0.06785698056933974,0.0898211294487322
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1879867986320434,0.05736622610587761,0.06964904024234667,0.09023232627119118
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1892459540042253,0.055831712621723144,0.07141242945613487,0.09064720191545968
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1905051093764072,0.05424641945434113,0.07314579089484816,0.09106580450009308
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.191764264748589,0.05261082363872117,0.0748477711107404,0.09148818286637025
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.193023420120771,0.050925434953409204,0.07651702121946863,0.09191438658607544
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.194282575492953,0.049190795948272595,0.07815219759658633,0.09234446596954506
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1955417308651348,0.04740748195492117,0.07975196257373651,0.09277847207013515
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1968008862373167,0.04557610109033733,0.08131498513614138,0.0932164566924078
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1980600416094986,0.043697294243292245,0.08283994161993152,0.09365847239720775
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.1993191969816805,0.0417717350463409,0.08432551640821884,0.09410457250471142
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2005783523538625,0.039800129841033254,0.08577040262737101,0.0945548111003583
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2018375077260444,0.037783217621083054,0.08717330284114898,0.09500924303475317
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2030966630982263,0.0357217699704522,0.08853292974262872,0.09546792392544803
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2043558184704082,0.03361659098263993,0.08984800684415618,0.09593091015497375
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.20561497384259,0.031468517172070026,0.09111726916462343,0.09639825886927265
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.206874129214772,0.0292784173616275,0.09233946390954856,0.09687002796688185
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.208133284586954,0.02704719256653216,0.09351335114790507,0.09734627609026691
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2093924399591358,0.024775775857070935,0.09463770447879616,0.09782706260711181
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2106515953313177,0.022465132205575007,0.0957113116914575,0.09831244758784764
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2119107507034996,0.020116258314129033,0.09673297540611508,0.09880249176757047
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2131699060756815,0.01773018242125688,0.0977015136963319,0.09929725649405212
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2144290614478634,0.015307964089123334,0.09861576068617328,0.09979680365756455
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2156882168200454,0.012850693949820656,0.09947456709665045,0.1003011955764136
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2169473721922273,0.010359493424407354,0.10027680073033582,0.10081049483422755
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2182065275644092,0.007835514389819366,0.1010213468529593,0.10132476403001872
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.219465682936591,0.005279938785876584,0.10170710840003383,0.10184406537780606
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.220724838308773,0.0026939781524758233,0.10233300589631597,0.10236846005514323
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.221983993680955,7.88730924344977e-05,0.10289797687270386,0.10289800710149934
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2232431490531368,-0.0025641072908594437,0.1034009743574277,0.1034327614649462
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2245023044253187,-0.005233665769267905,0.1038409636053923,0.10397277037705985
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2257614597975006,-0.007928476393759612,0.10421691535148195,0.10451806630101974
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2270206151696825,-0.010647180221771697,0.104527791963411,0.10506865250597353
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2282797705418644,-0.013388367760979222,0.10477251927481547,0.10562447247913148
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2295389259140463,-0.01615051335215279,0.10494993489342122,0.10618534699134066
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2307980812862283,-0.018931741515027974,0.1050587482317108,0.10675088485256612
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2320572366584102,-0.02172919930184343,0.10509795848318619,0.10732072949636878
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.233316392030592,-0.024539462409936007,0.10506924064833886,0.10789685141739402
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.234575547402774,-0.02736466804268202,0.10497589064355063,0.10848392818059681
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2358347027749559,-0.03020787046135552,0.10481312641725309,0.10907936059204376
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2370938581471378,-0.03306502964225431,0.10457680026209512,0.10967954840489313
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2383530135193197,-0.03593259617877852,0.1042666497872649,0.11028456703459155
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2396121688915016,-0.03880849505367983,0.10388268948069246,0.11089505156711665
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2408713242636835,-0.04169103646919266,0.10342461720660583,0.11151140733668684
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2421304796358654,-0.04457856689052117,0.10289196638430365,0.11213387254724302
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2433896350080473,-0.047469400282708,0.10228421431791099,0.11276260223067001
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2446487903802292,-0.05036181003279451,0.1016008311283196,0.11339771071650696
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2459079457524112,-0.053254031523538414,0.10084130144525935,0.11403929125824874
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.247167101124593,-0.0561442655241441,0.10000513475950455,0.11468742533299918
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.248426256496775,-0.05903068096317485,0.0990918710080182,0.11534218740272724
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2496854118689569,-0.061911417455600436,0.09810108412561963,0.11600364786498539
