zs,zr,route,smooth_m,k_r,abs_g
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4043254310150475,53.51431495760997
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4047189170688543,39.49360378208927
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4051124031226612,17.3672326108633
4.0,70.0,PAPER_DATA_SHADING,500.0,1.405505889176468,31.078234469706306
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4058993752302749,21.249466025943935
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4062928612840817,23.905188352788247
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4066863473378886,34.22797291754825
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4070798333916954,16.124846325989648
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4074733194455022,31.814721019462603
4.0,70.0,PAPER_DATA_SHADING,500.0,1.407866805499309,52.31367675372289
4.0,70.0,PAPER_DATA_SHADING,500.0,1.408260291553116,36.8775949355229
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4086537776069228,21.645246571330667
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4090472636607296,39.78885828399773
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4094407497145365,37.41472612452234
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4098342357683433,92.79579649271948
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4102277218221502,170.6337611110802
4.0,70.0,PAPER_DATA_SHADING,500.0,1.410621207875957,204.69640687367593
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4110146939297639,171.62376684942132
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4114081799835707,96.03031165935326
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4118016660373776,52.05974766890333
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4121951520911844,71.5555202491725
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4125886381449912,67.10152447565066
4.0,70.0,PAPER_DATA_SHADING,500.0,1.412982124198798,39.424002343253626
4.0,70.0,PAPER_DATA_SHADING,500.0,1.413375610252605,40.39938336101466
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4137690963064118,61.18511571874114
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4141625823602186,54.332345591282895
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4145560684140255,30.489831554276854
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4149495544678323,57.81969142967262
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4153430405216392,73.62732373709582
4.0,70.0,PAPER_DATA_SHADING,500.0,1.415736526575446,43.16249586274112
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4161300126292529,42.97447053052926
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4165234986830597,77.86784960802174
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4169169847368666,50.44230205442139
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4173104707906734,49.81261822470048
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4177039568444803,123.63265868261846
4.0,70.0,PAPER_DATA_SHADING,500.0,1.418097442898287,103.97367568010694
4.0,70.0,PAPER_DATA_SHADING,500.0,1.418490928952094,57.732742740871906
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4188844150059008,287.3732549468062
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4192779010597076,483.34796047501163
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4196713871135145,533.0551547878788
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4200648731673213,409.29891441207945
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4204583592211282,185.93988108146522
4.0,70.0,PAPER_DATA_SHADING,500.0,1.420851845274935,18.250824321716518
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4212453313287419,98.16302059679666
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4216388173825487,63.34194600449209
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4220323034363556,20.197176652238696
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4224257894901624,60.89690686310015
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4228192755439693,37.84412310260017
4.0,70.0,PAPER_DATA_SHADING,500.0,1.423212761597776,31.25123182547685
4.0,70.0,PAPER_DATA_SHADING,500.0,1.423606247651583,46.36534275030376
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4239997337053898,20.61791342783149
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4243932197591966,65.25022985991608
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4247867058130035,73.84881030095009
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4251801918668103,30.135794358921096
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4255736779206172,117.16605750824326
4.0,70.0,PAPER_DATA_SHADING,500.0,1.425967163974424,139.79005726162782
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4263606500282309,58.48844966090637
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4267541360820377,338.7689854080541
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4271476221358446,672.5210284458954
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4275411081896514,853.0771935220004
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4279345942434583,769.6385561577387
4.0,70.0,PAPER_DATA_SHADING,500.0,1.428328080297265,457.9328418316737
4.0,70.0,PAPER_DATA_SHADING,500.0,1.428721566351072,84.32662479667782
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4291150524048788,178.74971367006842
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4295085384586856,214.38748229914393
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4299020245124925,78.03854988407983
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4302955105662993,93.41830739580938
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4306889966201062,156.8298503381101
4.0,70.0,PAPER_DATA_SHADING,500.0,1.431082482673913,81.19556850390978
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4314759687277199,67.93681558044301
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4318694547815267,154.3648389938346
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4322629408353336,115.54153760041855
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4326564268891404,26.178095597615265
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4330499129429473,152.73792541697608
4.0,70.0,PAPER_DATA_SHADING,500.0,1.433443398996754,164.44754688450053
4.0,70.0,PAPER_DATA_SHADING,500.0,1.433836885050561,31.728996865605257
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4342303711043678,218.60954348473467
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4346238571581746,433.71299590179575
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4350173432119815,527.3371731887202
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4354108292657883,467.94518568879084
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4358043153195952,301.29099507207684
4.0,70.0,PAPER_DATA_SHADING,500.0,1.436197801373402,115.13847146885104
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4365912874272089,39.03095324993778
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4369847734810157,77.40164491705147
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4373782595348226,54.060014912071395
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4377717455886294,14.453443226670258
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4381652316424363,42.93722019713563
4.0,70.0,PAPER_DATA_SHADING,500.0,1.438558717696243,49.04537246803936
4.0,70.0,PAPER_DATA_SHADING,500.0,1.43895220375005,28.483315569257623
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4393456898038568,18.280985559543627
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4397391758576636,27.546917865997372
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4401326619114705,22.16550480131249
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4405261479652773,32.15538205386918
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4409196340190842,48.7305086570234
4.0,70.0,PAPER_DATA_SHADING,500.0,1.441313120072891,37.153476974061846
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4417066061266979,33.522058210924875
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4421000921805047,103.94916000675201
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4424935782343116,167.60963033219494
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4428870642881184,187.5432833685656
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4432805503419253,152.4908730947648
4.0,70.0,PAPER_DATA_SHADING,500.0,1.443674036395732,80.2586985648635
4.0,70.0,PAPER_DATA_SHADING,500.0,1.444067522449539,10.801734840340833
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4444610085033458,38.01873645268174
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4448544945571526,39.09576302776629
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4452479806109595,15.917608146861246
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4456414666647663,17.345176689242063
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4460349527185732,21.710784063710427
4.0,70.0,PAPER_DATA_SHADING,500.0,1.44642843877238,7.426898650882389
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4468219248261869,11.520272647806468
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4472154108799937,19.129822292320792
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4476088969338006,12.045862374768555
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4480023829876074,6.241492852610423
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4483958690414143,11.422033953141714
4.0,70.0,PAPER_DATA_SHADING,500.0,1.448789355095221,10.192020673322029
4.0,70.0,PAPER_DATA_SHADING,500.0,1.449182841149028,10.059599670991833
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4495763272028348,5.963907490952844
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4499698132566416,12.036151505236827
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4503632993104485,32.40866380814197
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4507567853642553,42.14526531768356
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4511502714180622,32.105413041752705
4.0,70.0,PAPER_DATA_SHADING,500.0,1.451543757471869,7.619029883341461
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4519372435256759,15.706208507936049
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4523307295794827,22.85365248186619
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4527242156332896,12.021401471199733
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4531177016870964,5.600254394414769
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4535111877409033,15.174251386446837
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4539046737947101,10.274321343771929
4.0,70.0,PAPER_DATA_SHADING,500.0,1.454298159848517,5.0646411118117305
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4546916459023238,14.096110783567442
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4550851319561307,12.341506045151379
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4554786180099375,6.824964859502583
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4558721040637443,12.47873859545871
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4562655901175512,11.030342869863341
4.0,70.0,PAPER_DATA_SHADING,500.0,1.456659076171358,2.342319085636929
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4570525622251649,12.35329412440257
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4574460482789717,15.071417070643447
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4578395343327786,7.626304284837197
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4582330203865854,7.662569215375764
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4586265064403923,12.575034076244524
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4590199924941991,7.934470539601162
4.0,70.0,PAPER_DATA_SHADING,500.0,1.459413478548006,5.549208479089149
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4598069646018128,11.625844819857072
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4602004506556197,8.902348596618372
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4605939367094265,2.2036944728913284
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4609874227632333,10.367337452461678
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4613809088170402,10.990348364752943
4.0,70.0,PAPER_DATA_SHADING,500.0,1.461774394870847,3.8165781893566404
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4621678809246539,7.9396045517788885
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4625613669784607,13.013301479694322
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4629548530322676,11.790669023629787
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4633483390860744,8.975586351476279
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4637418251398813,7.403360938573189
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4641353111936881,5.528300766672624
4.0,70.0,PAPER_DATA_SHADING,500.0,1.464528797247495,8.329978620558524
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4649222833013018,10.654940131559393
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4653157693551087,7.85047739328678
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4657092554089155,5.467937818810422
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4661027414627223,8.659729991664216
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4664962275165292,8.034246893193714
4.0,70.0,PAPER_DATA_SHADING,500.0,1.466889713570336,3.0927697660226805
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4672831996241429,3.2739769009376483
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4676766856779497,4.759406841558591
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4680701717317566,4.032942958295155
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4684636577855634,5.75867456889552
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4688571438393703,5.921332581708709
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4692506298931771,3.2045548300556663
4.0,70.0,PAPER_DATA_SHADING,500.0,1.469644115946984,4.951462300140919
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4700376020007908,6.95802420993742
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4704310880545977,4.739985304835583
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4708245741084045,0.6394110322598493
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4712180601622113,4.55350553044729
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4716115462160182,5.850934652767119
4.0,70.0,PAPER_DATA_SHADING,500.0,1.472005032269825,4.670356651396247
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4723985183236319,4.037498982542825
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4727920043774387,5.653664404947866
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4731854904312456,6.28832319307733
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4735789764850524,3.9669833264647636
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4739724625388593,3.907206171704527
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4743659485926661,8.785347518198416
4.0,70.0,PAPER_DATA_SHADING,500.0,1.474759434646473,10.138742050150542
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4751529207002798,6.2909475534807395
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4755464067540867,2.5561909015623905
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4759398928078935,6.123717642357825
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4763333788617004,5.550521607746097
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4767268649155072,3.110184564250886
4.0,70.0,PAPER_DATA_SHADING,500.0,1.477120350969314,6.36939227193614
4.0,70.0,PAPER_DATA_SHADING,500.0,1.477513837023121,6.8882150520010645
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4779073230769277,3.1925719452460197
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4783008091307346,4.717261466950783
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4786942951845414,7.4625960515359
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4790877812383483,5.891743223325148
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4794812672921551,3.523518494410636
4.0,70.0,PAPER_DATA_SHADING,500.0,1.479874753345962,4.670139230906194
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4802682393997688,4.145984172543266
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4806617254535757,3.7361229510456657
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4810552115073825,5.6416380188264545
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4814486975611894,5.326715748466574
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4818421836149962,3.0997496643434923
4.0,70.0,PAPER_DATA_SHADING,500.0,1.482235669668803,3.222170075353751
4.0,70.0,PAPER_DATA_SHADING,500.0,1.48262915572261,3.4895520121811354
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4830226417764167,3.3229479689238364
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4834161278302236,4.5716476444879355
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4838096138840304,4.299291119599845
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4842030999378373,2.855024835012787
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4845965859916441,4.026155973761666
4.0,70.0,PAPER_DATA_SHADING,500.0,1.484990072045451,4.216356958212474
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4853835580992578,2.782978483515883
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4857770441530647,3.99087885105852
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4861705302068715,4.018589276105162
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4865640162606784,0.7690498436345198
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4869575023144852,4.64419688053074
4.0,70.0,PAPER_DATA_SHADING,500.0,1.487350988368292,6.988411134907407
4.0,70.0,PAPER_DATA_SHADING,500.0,1.487744474422099,4.8746218302006605
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4881379604759057,2.367200950898266
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4885314465297126,5.329542222619346
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4889249325835194,5.090621526927306
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4893184186373263,2.715999048649907
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4897119046911331,4.676306779040644
4.0,70.0,PAPER_DATA_SHADING,500.0,1.49010539074494,5.053242526738837
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4904988767987468,2.4672364101581707
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4908923628525537,3.9343784822712746
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4912858489063605,5.182239791384011
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4916793349601674,3.1468848248662264
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4920728210139742,3.7277241952918487
4.0,70.0,PAPER_DATA_SHADING,500.0,1.492466307067781,5.48322107843868
4.0,70.0,PAPER_DATA_SHADING,500.0,1.492859793121588,3.515477714895161
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4932532791753947,1.7885363365314264
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4936467652292016,4.815021286773955
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4940402512830084,4.46211796436383
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4944337373368153,2.3331257063272064
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4948272233906221,3.7869075939635914
4.0,70.0,PAPER_DATA_SHADING,500.0,1.495220709444429,3.6502498600826074
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4956141954982358,1.7817308885223535
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4960076815520427,4.107370475186138
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4964011676058495,4.646710206509047
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4967946536596564,2.157725253936707
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4971881397134632,3.102559083871379
4.0,70.0,PAPER_DATA_SHADING,500.0,1.49758162576727,4.508514578333355
4.0,70.0,PAPER_DATA_SHADING,500.0,1.497975111821077,2.698233614102344
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4983685978748837,2.631947683121921
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4987620839286906,4.4459615906333525
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4991555699824974,3.108864222622708
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4995490560363043,1.769351784619141
4.0,70.0,PAPER_DATA_SHADING,500.0,1.4999425420901111,4.0555803460851365
4.0,70.0,PAPER_DATA_SHADING,500.0,1.500336028143918,3.7235543767941253
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5007295141977248,2.7370982883824704
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5011230002515317,4.510878286992884
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5015164863053385,4.315777476116928
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5019099723591454,2.0137519382024265
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5023034584129522,3.463180456364589
4.0,70.0,PAPER_DATA_SHADING,500.0,1.502696944466759,4.220902862756408
4.0,70.0,PAPER_DATA_SHADING,500.0,1.503090430520566,2.301571865929359
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5034839165743727,2.957865168852752
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5038774026281796,4.218012582835445
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5042708886819864,2.6701731219966947
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5046643747357933,2.355396946321977
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5050578607896001,3.9859397533107312
4.0,70.0,PAPER_DATA_SHADING,500.0,1.505451346843407,2.952931338680574
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5058448328972138,1.9567218810316023
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5062383189510207,3.8029594805828872
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5066318050048275,3.3572770592515044
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5070252910586344,2.0074676765030617
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5074187771124412,3.6710428860193396
4.0,70.0,PAPER_DATA_SHADING,500.0,1.507812263166248,3.6165668109558435
4.0,70.0,PAPER_DATA_SHADING,500.0,1.508205749220055,1.672007813642889
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5085992352738617,3.1747420236416364
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5089927213276686,3.829501630113706
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5093862073814754,2.0573712014848238
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5097796934352823,2.7456168356324278
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5101731794890891,3.882030629621532
4.0,70.0,PAPER_DATA_SHADING,500.0,1.510566665542896,2.4227522259763266
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5109601515967028,2.2608988538277313
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5113536376505097,3.806215497946202
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5117471237043165,2.8468245645664965
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5121406097581234,1.9683165133977876
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5125340958119302,3.6958958579324404
4.0,70.0,PAPER_DATA_SHADING,500.0,1.512927581865737,3.2586198201822607
4.0,70.0,PAPER_DATA_SHADING,500.0,1.513321067919544,1.7436525009358852
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5137145539733508,3.359733588538181
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5141080400271576,3.499654762839266
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5145015260809644,1.7241268222774706
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5148950121347713,2.8283923982773485
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5152884981885781,3.5343721844690417
4.0,70.0,PAPER_DATA_SHADING,500.0,1.515681984242385,2.061468636129432
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5160754702961918,2.508942734160016
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5164689563499987,3.536544071196673
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5168624424038055,2.325521537472535
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5172559284576124,2.1067351639866247
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5176494145114192,3.3944164980305827
4.0,70.0,PAPER_DATA_SHADING,500.0,1.518042900565226,2.5252932693528853
4.0,70.0,PAPER_DATA_SHADING,500.0,1.518436386619033,1.8276031776298942
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5188298726728398,3.358923240664294
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5192233587266466,2.9174211520127775
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5196168447804534,1.6328284554099703
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5200103308342603,3.1222314008754206
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5204038168880671,3.1865652100817052
4.0,70.0,PAPER_DATA_SHADING,500.0,1.520797302941874,1.6655966674038214
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5211907889956808,2.7776965947415424
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5215842750494877,3.30929416686815
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5219777611032945,1.8366466232732617
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5223712471571014,2.3617122729299926
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5227647332109082,3.2938761835660046
4.0,70.0,PAPER_DATA_SHADING,500.0,1.523158219264715,2.0791108809167103
4.0,70.0,PAPER_DATA_SHADING,500.0,1.523551705318522,2.0788203993236523
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5239451913723288,3.381761974298456
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5243386774261356,2.5414027825936376
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5247321634799424,1.7335692131454061
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5251256495337493,3.176501674402681
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5255191355875561,2.825560455682933
4.0,70.0,PAPER_DATA_SHADING,500.0,1.525912621641363,1.6196516498756424
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5263061076951698,2.9114246956343455
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5266995937489767,2.96303827293928
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5270930798027835,1.572014513766175
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5274865658565904,2.639741195086832
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5278800519103972,3.1227561613024455
4.0,70.0,PAPER_DATA_SHADING,500.0,1.528273537964204,1.720770689364034
4.0,70.0,PAPER_DATA_SHADING,500.0,1.528667024018011,2.238644934727453
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5290605100718178,3.1362520517751507
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5294539961256246,2.0013206464335527
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5298474821794315,1.9253467758874154
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5302409682332383,3.116801635048708
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5306344542870451,2.297951210925241
4.0,70.0,PAPER_DATA_SHADING,500.0,1.531027940340852,1.5362383815259428
4.0,70.0,PAPER_DATA_SHADING,500.0,1.5314214263946588,2.9269764300975725
