span,zs,snr,k,abs_g,abs_g_db
insufficient_1990m,4.0,R0_NOISELESS,1.3415097276824652,2.51046803814849,-43.160843691887905
insufficient_1990m,4.0,R0_NOISELESS,1.3418932228794367,1.9453525066955608,-45.37597144454948
insufficient_1990m,4.0,R0_NOISELESS,1.3422767180764081,1.2229578567104722,-49.40770779401457
insufficient_1990m,4.0,R0_NOISELESS,1.3426602132733796,0.591264362146561,-55.72030356032797
insufficient_1990m,4.0,R0_NOISELESS,1.343043708470351,0.9049485430255494,-52.023459919890804
insufficient_1990m,4.0,R0_NOISELESS,1.3434272036673225,1.6731922995252633,-46.68502047949542
insufficient_1990m,4.0,R0_NOISELESS,1.343810698864294,2.3860135685677797,-43.60247944202702
insufficient_1990m,4.0,R0_NOISELESS,1.3441941940612654,2.945719436400647,-41.77211001675245
insufficient_1990m,4.0,R0_NOISELESS,1.3445776892582368,3.3305977577405153,-40.70549391628387
insufficient_1990m,4.0,R0_NOISELESS,1.3449611844552083,3.5834495786493883,-40.06991166185664
insufficient_1990m,4.0,R0_NOISELESS,1.3453446796521797,3.8286173287495537,-39.49509840947534
insufficient_1990m,4.0,R0_NOISELESS,1.3457281748491512,4.256629231771624,-38.57462115977418
insufficient_1990m,4.0,R0_NOISELESS,1.3461116700461226,5.025076519719409,-37.13308403511553
insufficient_1990m,4.0,R0_NOISELESS,1.346495165243094,6.145413658106269,-35.38491519705602
insufficient_1990m,4.0,R0_NOISELESS,1.3468786604400655,7.488523451605078,-33.66801373905785
insufficient_1990m,4.0,R0_NOISELESS,1.347262155637037,8.859862565385972,-32.20739792014302
insufficient_1990m,4.0,R0_NOISELESS,1.3476456508340084,10.051795379960552,-31.111064837669616
insufficient_1990m,4.0,R0_NOISELESS,1.34802914603098,10.87068731063625,-30.430797549397752
insufficient_1990m,4.0,R0_NOISELESS,1.3484126412279513,11.157058882909713,-30.20494312032294
insufficient_1990m,4.0,R0_NOISELESS,1.3487961364249228,10.804474963934855,-30.48386427321251
insufficient_1990m,4.0,R0_NOISELESS,1.3491796316218942,9.775687999198448,-31.352990979401454
insufficient_1990m,4.0,R0_NOISELESS,1.3495631268188657,8.11295942346941,-32.972351545336004
insufficient_1990m,4.0,R0_NOISELESS,1.3499466220158371,5.940128793767729,-35.68002039401995
insufficient_1990m,4.0,R0_NOISELESS,1.3503301172128086,3.457017654565648,-40.38190567425574
insufficient_1990m,4.0,R0_NOISELESS,1.35071361240978,0.9728444318808593,-51.395069672246876
insufficient_1990m,4.0,R0_NOISELESS,1.3510971076067515,1.5723684939104716,-47.22485096045156
insufficient_1990m,4.0,R0_NOISELESS,1.351480602803723,3.4374491625740053,-40.43121194339942
insufficient_1990m,4.0,R0_NOISELESS,1.3518640980006944,4.649405498838058,-37.807989124677036
insufficient_1990m,4.0,R0_NOISELESS,1.3522475931976659,5.044041267625892,-37.10036500141428
insufficient_1990m,4.0,R0_NOISELESS,1.3526310883946373,4.578729289590213,-37.94103827727963
insufficient_1990m,4.0,R0_NOISELESS,1.3530145835916088,3.3274821970051183,-40.713622811961734
insufficient_1990m,4.0,R0_NOISELESS,1.3533980787885802,1.4769403516898674,-47.76867850151942
insufficient_1990m,4.0,R0_NOISELESS,1.3537815739855517,0.6920335884557212,-54.35339414637169
insufficient_1990m,4.0,R0_NOISELESS,1.354165069182523,2.8370321895655266,-42.09865235457968
insufficient_1990m,4.0,R0_NOISELESS,1.3545485643794946,4.598518221391645,-37.90357938911559
insufficient_1990m,4.0,R0_NOISELESS,1.354932059576466,5.6507960683773275,-36.113744936515076
insufficient_1990m,4.0,R0_NOISELESS,1.3553155547734375,5.754992807320483,-35.95504191942839
insufficient_1990m,4.0,R0_NOISELESS,1.355699049970409,4.813225587050384,-37.50721328819651
insufficient_1990m,4.0,R0_NOISELESS,1.3560825451673804,2.969075825697524,-41.703511843778394
insufficient_1990m,4.0,R0_NOISELESS,1.3564660403643518,1.666697067764817,-46.71880419575923
insufficient_1990m,4.0,R0_NOISELESS,1.3568495355613233,4.099128030418796,-38.90210796104758
insufficient_1990m,4.0,R0_NOISELESS,1.3572330307582947,7.299239570645668,-33.89038526297814
insufficient_1990m,4.0,R0_NOISELESS,1.3576165259552662,10.017639428566836,-31.14062970718907
insufficient_1990m,4.0,R0_NOISELESS,1.3580000211522376,11.617998446742739,-29.85331134143891
insufficient_1990m,4.0,R0_NOISELESS,1.358383516349209,11.624234421981441,-29.84865043004415
insufficient_1990m,4.0,R0_NOISELESS,1.3587670115461805,9.882601328840606,-31.258512103585314
insufficient_1990m,4.0,R0_NOISELESS,1.359150506743152,7.369688215477505,-33.80695532622259
insufficient_1990m,4.0,R0_NOISELESS,1.3595340019401234,8.747437691576751,-32.31832046968567
insufficient_1990m,4.0,R0_NOISELESS,1.3599174971370949,16.220147360564685,-26.954841713541235
insufficient_1990m,4.0,R0_NOISELESS,1.3603009923340663,26.655494650055683,-22.640202698905227
insufficient_1990m,4.0,R0_NOISELESS,1.3606844875310378,38.38872811096112,-19.47186315534594
insufficient_1990m,4.0,R0_NOISELESS,1.3610679827280092,50.307543981924,-17.12327531191039
insufficient_1990m,4.0,R0_NOISELESS,1.3614514779249807,61.378226587367635,-15.395650900491054
insufficient_1990m,4.0,R0_NOISELESS,1.3618349731219521,70.62644910903002,-14.176590188077212
insufficient_1990m,4.0,R0_NOISELESS,1.3622184683189236,77.2024369191088,-13.403317439121729
insufficient_1990m,4.0,R0_NOISELESS,1.362601963515895,80.45768389844288,-13.044587091745045
insufficient_1990m,4.0,R0_NOISELESS,1.3629854587128665,80.01090375404326,-13.092954103770214
insufficient_1990m,4.0,R0_NOISELESS,1.363368953909838,75.79290872688722,-13.563366134320873
insufficient_1990m,4.0,R0_NOISELESS,1.3637524491068094,68.06640522066557,-14.49728132517987
insufficient_1990m,4.0,R0_NOISELESS,1.3641359443037808,57.42423300484356,-15.974033559229131
insufficient_1990m,4.0,R0_NOISELESS,1.3645194395007523,44.78615334172123,-18.13306236838429
insufficient_1990m,4.0,R0_NOISELESS,1.3649029346977237,31.47492458851461,-21.196643658088394
insufficient_1990m,4.0,R0_NOISELESS,1.3652864298946952,19.7571744791568,-25.241440919024377
insufficient_1990m,4.0,R0_NOISELESS,1.3656699250916666,14.802034880566362,-27.749509157452422
insufficient_1990m,4.0,R0_NOISELESS,1.366053420288638,19.402354952819156,-25.39884871413486
insufficient_1990m,4.0,R0_NOISELESS,1.3664369154856095,26.26488210900863,-22.76842850709022
insufficient_1990m,4.0,R0_NOISELESS,1.366820410682581,31.233291257160996,-21.263582600885314
insufficient_1990m,4.0,R0_NOISELESS,1.3672039058795524,33.126155560467055,-20.752516883471642
insufficient_1990m,4.0,R0_NOISELESS,1.3675874010765239,31.707251032260835,-21.132765802488436
insufficient_1990m,4.0,R0_NOISELESS,1.3679708962734953,27.264742282049184,-22.443909684873088
insufficient_1990m,4.0,R0_NOISELESS,1.3683543914704668,20.626267143556102,-24.86752485765519
insufficient_1990m,4.0,R0_NOISELESS,1.3687378866674382,13.799604048162264,-28.358605115496005
insufficient_1990m,4.0,R0_NOISELESS,1.3691213818644097,12.248014327105968,-29.394623908868223
insufficient_1990m,4.0,R0_NOISELESS,1.3695048770613811,18.619376833810584,-25.75663479058577
insufficient_1990m,4.0,R0_NOISELESS,1.3698883722583526,27.101876081484715,-22.495950518687696
insufficient_1990m,4.0,R0_NOISELESS,1.370271867455324,34.48422385477997,-20.40352850982527
insufficient_1990m,4.0,R0_NOISELESS,1.3706553626522955,39.31480571763962,-19.264814945985613
insufficient_1990m,4.0,R0_NOISELESS,1.371038857849267,40.68964408771237,-18.966259801063877
insufficient_1990m,4.0,R0_NOISELESS,1.3714223530462384,38.09000646890242,-19.539716694630265
insufficient_1990m,4.0,R0_NOISELESS,1.3718058482432098,31.572071447910158,-21.16987608404841
insufficient_1990m,4.0,R0_NOISELESS,1.3721893434401813,22.83713844237915,-23.98310392971286
insufficient_1990m,4.0,R0_NOISELESS,1.3725728386371527,20.169137325812244,-25.062191163596474
insufficient_1990m,4.0,R0_NOISELESS,1.3729563338341242,33.69082658646352,-20.60570429708456
insufficient_1990m,4.0,R0_NOISELESS,1.3733398290310956,56.51998768353782,-16.111896452232465
insufficient_1990m,4.0,R0_NOISELESS,1.373723324228067,83.38965644814955,-12.733693930639692
insufficient_1990m,4.0,R0_NOISELESS,1.3741068194250385,111.93995656290407,-10.176234942042585
insufficient_1990m,4.0,R0_NOISELESS,1.37449031462201,140.3005912010378,-8.214747601596365
insufficient_1990m,4.0,R0_NOISELESS,1.3748738098189814,166.64345277345996,-6.720172514811399
insufficient_1990m,4.0,R0_NOISELESS,1.375257305015953,189.15931485814247,-5.619382976672069
insufficient_1990m,4.0,R0_NOISELESS,1.3756408002129243,206.14118045939276,-4.872642449242644
insufficient_1990m,4.0,R0_NOISELESS,1.3760242954098958,216.10582219144092,-4.462608272225831
insufficient_1990m,4.0,R0_NOISELESS,1.3764077906068672,217.92814228001265,-4.38967128812288
insufficient_1990m,4.0,R0_NOISELESS,1.3767912858038387,210.9714249738311,-4.671464897756255
insufficient_1990m,4.0,R0_NOISELESS,1.3771747810008101,195.19897419914096,-5.346387001954113
insufficient_1990m,4.0,R0_NOISELESS,1.3775582761977816,171.25639114400127,-6.483001863581881
insufficient_1990m,4.0,R0_NOISELESS,1.377941771394753,140.5254451305198,-8.2008382300933
insufficient_1990m,4.0,R0_NOISELESS,1.3783252665917245,105.19385614296885,-10.716130112021851
insufficient_1990m,4.0,R0_NOISELESS,1.378708761788696,68.6076178018791,-14.428490823246417
insufficient_1990m,4.0,R0_NOISELESS,1.3790922569856674,37.84322158042739,-19.596175610125783
insufficient_1990m,4.0,R0_NOISELESS,1.3794757521826388,33.76337213987634,-20.58702131142855
insufficient_1990m,4.0,R0_NOISELESS,1.3798592473796103,54.10528340569807,-16.491144098344492
insufficient_1990m,4.0,R0_NOISELESS,1.3802427425765817,73.54212492464734,-13.825214138791893
insufficient_1990m,4.0,R0_NOISELESS,1.3806262377735532,84.85360392246405,-12.582531772910848
insufficient_1990m,4.0,R0_NOISELESS,1.3810097329705247,86.0850498964463,-12.45738291243901
insufficient_1990m,4.0,R0_NOISELESS,1.381393228167496,77.13681726873811,-13.410703312256217
insufficient_1990m,4.0,R0_NOISELESS,1.3817767233644676,59.45636570536305,-15.671970437938718
insufficient_1990m,4.0,R0_NOISELESS,1.382160218561439,36.969149212731566,-19.79914850142248
insufficient_1990m,4.0,R0_NOISELESS,1.3825437137584105,24.33883134660349,-23.429943196800053
insufficient_1990m,4.0,R0_NOISELESS,1.382927208955382,41.957892223830875,-18.699664361708606
insufficient_1990m,4.0,R0_NOISELESS,1.3833107041523534,67.11692357774848,-14.619296790484391
insufficient_1990m,4.0,R0_NOISELESS,1.3836941993493248,87.31354909937788,-12.334304789540855
insufficient_1990m,4.0,R0_NOISELESS,1.3840776945462963,97.84635698011775,-11.345044410517298
insufficient_1990m,4.0,R0_NOISELESS,1.3844611897432677,96.01282879745759,-11.509352315593587
insufficient_1990m,4.0,R0_NOISELESS,1.3848446849402392,80.87362872546406,-12.999799024142657
insufficient_1990m,4.0,R0_NOISELESS,1.3852281801372106,54.798692636143954,-16.380533675085577
insufficient_1990m,4.0,R0_NOISELESS,1.385611675334182,36.5186267135658,-19.90564887331156
insufficient_1990m,4.0,R0_NOISELESS,1.3859951705311535,68.73127373088695,-14.412849776042622
insufficient_1990m,4.0,R0_NOISELESS,1.386378665728125,125.14641768542363,-9.207569174025856
insufficient_1990m,4.0,R0_NOISELESS,1.3867621609250964,186.546251939256,-5.74020706935972
insufficient_1990m,4.0,R0_NOISELESS,1.3871456561220679,245.5628755926675,-3.352683414645135
insufficient_1990m,4.0,R0_NOISELESS,1.3875291513190393,296.60104354602726,-1.7124841290980397
insufficient_1990m,4.0,R0_NOISELESS,1.3879126465160108,335.00114939181367,-0.6550116808416322
insufficient_1990m,4.0,R0_NOISELESS,1.3882961417129822,357.2429997277181,-0.09666307439804235
insufficient_1990m,4.0,R0_NOISELESS,1.3886796369099537,361.24087133326844,0.0
insufficient_1990m,4.0,R0_NOISELESS,1.3890631321069251,346.556004541275,-0.3604690634959208
insufficient_1990m,4.0,R0_NOISELESS,1.3894466273038966,314.47377205813814,-1.2042490232584675
insufficient_1990m,4.0,R0_NOISELESS,1.389830122500868,267.93827370067044,-2.595242524417694
insufficient_1990m,4.0,R0_NOISELESS,1.3902136176978395,211.38776464140938,-4.6543406979530495
insufficient_1990m,4.0,R0_NOISELESS,1.390597112894811,150.66777704776104,-7.595530008244848
insufficient_1990m,4.0,R0_NOISELESS,1.3909806080917824,93.82054721104642,-11.709978389919169
insufficient_1990m,4.0,R0_NOISELESS,1.3913641032887538,56.59247229669767,-16.100764284535735
insufficient_1990m,4.0,R0_NOISELESS,1.3917475984857253,61.155098780029874,-15.427284183045685
insufficient_1990m,4.0,R0_NOISELESS,1.3921310936826967,83.72972610174702,-12.698344212224441
insufficient_1990m,4.0,R0_NOISELESS,1.3925145888796682,98.94195969835462,-11.248327463262417
insufficient_1990m,4.0,R0_NOISELESS,1.3928980840766396,100.89150809544694,-11.078845347309784
insufficient_1990m,4.0,R0_NOISELESS,1.393281579273611,89.86635561295022,-12.083995024469123
insufficient_1990m,4.0,R0_NOISELESS,1.3936650744705825,69.54082722217456,-14.311140572523788
insufficient_1990m,4.0,R0_NOISELESS,1.394048569667554,48.528198613808804,-17.436054214407815
insufficient_1990m,4.0,R0_NOISELESS,1.3944320648645254,44.85891361553694,-18.11896258869471
insufficient_1990m,4.0,R0_NOISELESS,1.3948155600614969,62.90882817647713,-15.181705712719879
insufficient_1990m,4.0,R0_NOISELESS,1.3951990552584683,83.98863944980675,-12.671526701260234
insufficient_1990m,4.0,R0_NOISELESS,1.3955825504554398,97.42295252068442,-11.382711877871872
insufficient_1990m,4.0,R0_NOISELESS,1.3959660456524112,98.86710487190649,-11.25490128528471
insufficient_1990m,4.0,R0_NOISELESS,1.3963495408493827,87.37459568663404,-12.32823404052784
insufficient_1990m,4.0,R0_NOISELESS,1.3967330360463541,66.43493606967863,-14.708007194607902
insufficient_1990m,4.0,R0_NOISELESS,1.3971165312433256,52.20153960694293,-16.80227138174342
insufficient_1990m,4.0,R0_NOISELESS,1.397500026440297,73.9554358091745,-13.776535610040186
insufficient_1990m,4.0,R0_NOISELESS,1.3978835216372685,120.82334509282433,-9.512920515856704
insufficient_1990m,4.0,R0_NOISELESS,1.39826701683424,173.5582263456784,-6.367033557643813
insufficient_1990m,4.0,R0_NOISELESS,1.3986505120312114,223.13577026498186,-4.184553695265452
insufficient_1990m,4.0,R0_NOISELESS,1.3990340072281828,263.80923091689704,-2.730137866553081
insufficient_1990m,4.0,R0_NOISELESS,1.3994175024251543,291.4913726535084,-1.8634235158366939
insufficient_1990m,4.0,R0_NOISELESS,1.3998009976221257,303.63870292155366,-1.5087950720677659
insufficient_1990m,4.0,R0_NOISELESS,1.4001844928190972,299.3292475518713,-1.6329545438016275
insufficient_1990m,4.0,R0_NOISELESS,1.4005679880160686,279.263689734923,-2.235648187373871
insufficient_1990m,4.0,R0_NOISELESS,1.40095148321304,245.62728126879855,-3.3504055978349623
insufficient_1990m,4.0,R0_NOISELESS,1.4013349784100115,201.81142436373233,-5.057022670633508
insufficient_1990m,4.0,R0_NOISELESS,1.401718473606983,152.0233917269167,-7.517729269844532
insufficient_1990m,4.0,R0_NOISELESS,1.4021019688039544,100.83527004673796,-11.083688308682586
insufficient_1990m,4.0,R0_NOISELESS,1.4024854640009259,52.7802512390686,-16.70650855954293
insufficient_1990m,4.0,R0_NOISELESS,1.4028689591978973,13.336638348001946,-28.65501013317321
insufficient_1990m,4.0,R0_NOISELESS,1.4032524543948688,23.021123951247866,-23.913407159002244
insufficient_1990m,4.0,R0_NOISELESS,1.4036359495918402,43.11604201257103,-18.46315989435058
insufficient_1990m,4.0,R0_NOISELESS,1.4040194447888117,52.25437114851649,-16.793485110572597
insufficient_1990m,4.0,R0_NOISELESS,1.4044029399857831,50.9428320372053,-17.01427592706984
insufficient_1990m,4.0,R0_NOISELESS,1.4047864351827546,41.14457306252394,-18.869686418625204
insufficient_1990m,4.0,R0_NOISELESS,1.405169930379726,25.650648668206962,-22.97397057753509
insufficient_1990m,4.0,R0_NOISELESS,1.4055534255766975,7.6874507041233295,-33.440290745522574
insufficient_1990m,4.0,R0_NOISELESS,1.405936920773669,9.698272301826233,-31.422050147177917
insufficient_1990m,4.0,R0_NOISELESS,1.4063204159706404,23.462139173877873,-23.74858549037034
insufficient_1990m,4.0,R0_NOISELESS,1.4067039111676118,31.6432698586734,-21.150310523315667
insufficient_1990m,4.0,R0_NOISELESS,1.4070874063645833,33.0945261014114,-20.760814291612625
insufficient_1990m,4.0,R0_NOISELESS,1.4074709015615547,27.838339771230892,-22.263070999690125
insufficient_1990m,4.0,R0_NOISELESS,1.4078543967585262,17.67225338323499,-26.21009902729938
insufficient_1990m,4.0,R0_NOISELESS,1.4082378919554976,12.448892323283633,-29.253323412487706
insufficient_1990m,4.0,R0_NOISELESS,1.408621387152469,26.014045361582497,-22.851779758926163
insufficient_1990m,4.0,R0_NOISELESS,1.4090048823494405,44.341400774767074,-18.219749449973886
insufficient_1990m,4.0,R0_NOISELESS,1.409388377546412,61.32838214347096,-15.402707461943574
insufficient_1990m,4.0,R0_NOISELESS,1.4097718727433834,74.54088426234796,-13.70804681519835
insufficient_1990m,4.0,R0_NOISELESS,1.410155367940355,82.59666495036275,-12.816687384306595
insufficient_1990m,4.0,R0_NOISELESS,1.4105388631373263,84.99432542323824,-12.568138995679927
