span,zs,snr,p,omega,k_if_mapped,P_ar,P_ar_db
sufficient_4990m,4.0,R1_20dB,7,2.5770877236478773,1.48243903,0.08426484191919718,-21.06211149097817
sufficient_4990m,4.0,R1_20dB,7,2.5832236467994196,1.47998466,0.08949912845969465,-20.538663574929146
sufficient_4990m,4.0,R1_20dB,7,2.589359569950962,1.47753029,0.09525436856978484,-19.997341649050952
sufficient_4990m,4.0,R1_20dB,7,2.595495493102505,1.47507593,0.1016004146150545,-19.43713009392238
sufficient_4990m,4.0,R1_20dB,7,2.6016314162540475,1.47262156,0.10861885263168879,-18.856935480304408
sufficient_4990m,4.0,R1_20dB,7,2.60776733940559,1.47016719,0.11640532944723495,-18.25558241258477
sufficient_4990m,4.0,R1_20dB,7,2.613903262557132,1.46771282,0.12507239109492,-17.631810646047672
sufficient_4990m,4.0,R1_20dB,7,2.6200391857086753,1.46525845,0.13475294405198593,-16.984274452070178
sufficient_4990m,4.0,R1_20dB,7,2.6261751088602177,1.46280408,0.14560446691134454,-16.311545725899357
sufficient_4990m,4.0,R1_20dB,7,2.63231103201176,1.46034971,0.15781410946430705,-15.612123119366847
sufficient_4990m,4.0,R1_20dB,7,2.638446955163303,1.45789534,0.1716048078471188,-14.884450672689463
sufficient_4990m,4.0,R1_20dB,7,2.6445828783148455,1.45544097,0.18724249693712441,-14.126951219751065
sufficient_4990m,4.0,R1_20dB,7,2.650718801466388,1.4529866,0.20504437394103855,-13.338082548559022
sufficient_4990m,4.0,R1_20dB,7,2.65685472461793,1.45053223,0.22538788505258514,-12.516428331933067
sufficient_4990m,4.0,R1_20dB,7,2.6629906477694734,1.44807786,0.24871953531605287,-11.660841745853192
sufficient_4990m,4.0,R1_20dB,7,2.6691265709210157,1.44562349,0.2755615268685106,-10.770668048994672
sufficient_4990m,4.0,R1_20dB,7,2.675262494072558,1.44316913,0.3065122312890142,-9.846083506561316
sufficient_4990m,4.0,R1_20dB,7,2.6813984172241003,1.44071476,0.3422330404912887,-8.888600984972731
sufficient_4990m,4.0,R1_20dB,7,2.6875343403756435,1.43826039,0.3834085908539773,-7.901802905060057
sufficient_4990m,4.0,R1_20dB,7,2.693670263527186,1.43580602,0.4306595875525513,-6.892357295997313
sufficient_4990m,4.0,R1_20dB,7,2.699806186678728,1.43335165,0.48437958135144976,-5.871323148537181
sufficient_4990m,4.0,R1_20dB,7,2.7059421098302714,1.43089728,0.544467352548555,-4.855602826140617
sufficient_4990m,4.0,R1_20dB,7,2.7120780329818137,1.42844291,0.6099550575387682,-3.86908296508669
sufficient_4990m,4.0,R1_20dB,7,2.718213956133356,1.42598854,0.678619125157301,-2.9425177992992735
sufficient_4990m,4.0,R1_20dB,7,2.7243498792848984,1.42353417,0.7468114518655942,-2.110820319676518
sufficient_4990m,4.0,R1_20dB,7,2.7304858024364416,1.4210798,0.8098567200177261,-1.4068758941895219
sufficient_4990m,4.0,R1_20dB,7,2.736621725587984,1.41862543,0.8631785800462742,-0.8530266046438644
sufficient_4990m,4.0,R1_20dB,7,2.742757648739526,1.41617106,0.9037402232988608,-0.45416745645298595
sufficient_4990m,4.0,R1_20dB,7,2.7488935718910685,1.41371669,0.9309076351646614,-0.19690785194870064
sufficient_4990m,4.0,R1_20dB,7,2.7550294950426117,1.41126232,0.9461646818945985,-0.05570504223853717
sufficient_4990m,4.0,R1_20dB,7,2.761165418194154,1.40880796,0.9519871836817994,-0.0024176657331130545
sufficient_4990m,4.0,R1_20dB,7,2.7673013413456964,1.40635359,0.9506388387629444,-0.014728626459670532
sufficient_4990m,4.0,R1_20dB,7,2.7734372644972396,1.40389922,0.9433971389174188,-0.08114860253148254
sufficient_4990m,4.0,R1_20dB,7,2.779573187648782,1.40144485,0.9302964553684158,-0.20261237460370846
sufficient_4990m,4.0,R1_20dB,7,2.7857091108003242,1.39899048,0.9103012305757284,-0.39133710217152706
sufficient_4990m,4.0,R1_20dB,7,2.7918450339518666,1.39653611,0.8818424474982354,-0.6672197033950844
sufficient_4990m,4.0,R1_20dB,7,2.7979809571034098,1.39408174,0.8436409192761741,-1.0518869737545344
sufficient_4990m,4.0,R1_20dB,7,2.804116880254952,1.39162737,0.7955790478487806,-1.5613729558231895
sufficient_4990m,4.0,R1_20dB,7,2.8102528034064944,1.389173,0.7391938701671639,-2.199872562675466
sufficient_4990m,4.0,R1_20dB,7,2.8163887265580376,1.38671863,0.6774554058116004,-2.9574254464187395
sufficient_4990m,4.0,R1_20dB,7,2.82252464970958,1.38426426,0.6139401841926794,-3.8125184954171774
sufficient_4990m,4.0,R1_20dB,7,2.8286605728611223,1.38180989,0.5519031261929356,-4.7377826169945365
sufficient_4990m,4.0,R1_20dB,7,2.8347964960126646,1.37935552,0.49370113833239887,-5.705757127110713
sufficient_4990m,4.0,R1_20dB,7,2.840932419164208,1.37690116,0.4406731838231802,-6.6927072327050965
sufficient_4990m,4.0,R1_20dB,7,2.84706834231575,1.37444679,0.39331766334413926,-7.680170690615412
sufficient_4990m,4.0,R1_20dB,7,2.8532042654672924,1.37199242,0.3515658255266542,-8.65490665429346
sufficient_4990m,4.0,R1_20dB,7,2.8593401886188348,1.36953805,0.3150275196788905,-9.608069821450432
sufficient_4990m,4.0,R1_20dB,7,2.865476111770378,1.36708368,0.28316710815606755,-10.534183586681758
sufficient_4990m,4.0,R1_20dB,7,2.8716120349219203,1.36462931,0.25541236992843397,-11.430201161857577
sufficient_4990m,4.0,R1_20dB,7,2.8777479580734626,1.36217494,0.23121407741884806,-12.294754249107886
sufficient_4990m,4.0,R1_20dB,7,2.883883881225006,1.35972057,0.2100739925448252,-13.127593909333493
sufficient_4990m,4.0,R1_20dB,7,2.890019804376548,1.3572662,0.191554504766101,-13.929192304790476
sufficient_4990m,4.0,R1_20dB,7,2.8961557275280905,1.35481183,0.17527849448178867,-14.700467012951195
sufficient_4990m,4.0,R1_20dB,7,2.902291650679633,1.35235746,0.16092454222854036,-15.442594050803784
sufficient_4990m,4.0,R1_20dB,7,2.908427573831176,1.34990309,0.14822034692973424,-16.15688318954398
sufficient_4990m,4.0,R1_20dB,7,2.9145634969827183,1.34744872,0.13693585413412293,-16.844696197811608
sufficient_4990m,4.0,R1_20dB,7,2.9206994201342606,1.34499435,0.1268768154262009,-17.507394309957547
sufficient_4990m,4.0,R1_20dB,7,2.926835343285803,1.34253999,0.1178790736275945,-18.146305414369913
sufficient_4990m,4.0,R1_20dB,7,2.932971266437346,1.34008562,0.1098036464068888,-18.76270444683666
sufficient_4990m,4.0,R1_20dB,7,2.9391071895888885,1.33763125,0.10253257330803625,-19.357802554623905
sufficient_4990m,4.0,R1_20dB,7,2.945243112740431,1.33517688,0.09596544546853941,-19.9327420261785
sufficient_4990m,4.0,R1_20dB,7,2.951379035891974,1.33272251,0.09001652369735644,-20.488594956137092
sufficient_4990m,4.0,R1_20dB,7,2.9575149590435164,1.33026814,0.084612352698659,-21.026364277794794
sufficient_4990m,4.0,R1_20dB,7,2.9636508821950587,1.32781377,0.07968978822580683,-21.546986244741504
sufficient_4990m,4.0,R1_20dB,7,2.969786805346601,1.3253594,0.07519436523475152,-22.05133374832117
sufficient_4990m,4.0,R1_20dB,7,2.975922728498144,1.32290503,0.07107894640968965,-22.5402200644249
sufficient_4990m,4.0,R1_20dB,7,2.9820586516496865,1.32045066,0.06730260073934588,-23.014402763406153
sufficient_4990m,4.0,R1_20dB,7,2.988194574801229,1.31799629,0.06382967076534865,-23.474587611951865
sufficient_4990m,4.0,R1_20dB,7,2.994330497952771,1.31554192,0.060628994665462316,-23.921432359995038
sufficient_4990m,4.0,R1_20dB,7,3.0004664211043144,1.31308755,0.057673255583092616,-24.355550349024448
sufficient_4990m,4.0,R1_20dB,7,3.0066023442558567,1.31063319,0.05493843573613215,-24.777513907086703
sufficient_4990m,4.0,R1_20dB,7,3.012738267407399,1.30817882,0.052403357008247047,-25.18785751493762
sufficient_4990m,4.0,R1_20dB,7,3.0188741905589422,1.30572445,0.050049293108012365,-25.58708074027853
sufficient_4990m,4.0,R1_20dB,7,3.0250101137104846,1.30327008,0.0478596411194391,-25.975650944946096
sufficient_4990m,4.0,R1_20dB,7,3.031146036862027,1.30081571,0.04581964248294434,-26.354005774764147
sufficient_4990m,4.0,R1_20dB,7,3.037281960013569,1.29836134,0.043916145239239424,-26.722555444519674
sufficient_4990m,4.0,R1_20dB,7,3.0434178831651124,1.29590697,0.04213740082200786,-27.08168483188739
sufficient_4990m,4.0,R1_20dB,7,3.0495538063166547,1.2934526,0.04047288986507394,-27.431755394566622
sufficient_4990m,4.0,R1_20dB,7,3.055689729468197,1.29099823,0.0389131724494318,-27.773106924744493
sufficient_4990m,4.0,R1_20dB,7,3.0618256526197394,1.28854386,0.03744975899792528,-28.106059154476718
sufficient_4990m,4.0,R1_20dB,7,3.0679615757712826,1.28608949,0.03607499866483571,-28.430913224841184
sufficient_4990m,4.0,R1_20dB,7,3.074097498922825,1.28363512,0.03478198259166857,-28.747953030865837
sufficient_4990m,4.0,R1_20dB,7,3.0802334220743672,1.28118075,0.03356445983101007,-29.057446453334713
sufficient_4990m,4.0,R1_20dB,7,3.0863693452259104,1.27872638,0.03241676409511458,-29.359646487674567
sufficient_4990m,4.0,R1_20dB,7,3.0925052683774528,1.27627202,0.0313337497790229,-29.65479227925193
sufficient_4990m,4.0,R1_20dB,7,3.098641191528995,1.27381765,0.030310735950902116,-29.94311007358078
sufficient_4990m,4.0,R1_20dB,7,3.1047771146805374,1.27136328,0.02934345720411588,-30.224814089163495
sufficient_4990m,4.0,R1_20dB,7,3.1109130378320806,1.26890891,0.028428020433677755,-30.500107319969775
sufficient_4990m,4.0,R1_20dB,7,3.117048960983623,1.26645454,0.027560866740225516,-30.76918227389711
sufficient_4990m,4.0,R1_20dB,7,3.1231848841351653,1.26400017,0.026738737782335816,-31.032221652954238
sufficient_4990m,4.0,R1_20dB,7,3.1293208072867076,1.2615458,0.025958645996854175,-31.289398980358854
sufficient_4990m,4.0,R1_20dB,7,3.135456730438251,1.25909143,0.025217848190153862,-31.540879179245707
sufficient_4990m,50.0,R0_NOISELESS,7,-3.141592653589793,1.25663706,5.846294639318671e-13,-127.04629725996611
sufficient_4990m,50.0,R0_NOISELESS,7,-3.1354567304382504,1.25418269,5.204045091021869e-13,-128.05709022160124
sufficient_4990m,50.0,R0_NOISELESS,7,-3.129320807286708,1.25172832,4.642997412459883e-13,-129.04794240688278
sufficient_4990m,50.0,R0_NOISELESS,7,-3.1231848841351653,1.24927395,4.1515461026384736e-13,-130.0197139376282
sufficient_4990m,50.0,R0_NOISELESS,7,-3.117048960983623,1.24681958,3.7199351966166903e-13,-130.97320375373914
sufficient_4990m,50.0,R0_NOISELESS,7,-3.11091303783208,1.24436522,3.3399331724137475e-13,-131.90915569460566
sufficient_4990m,50.0,R0_NOISELESS,7,-3.104777114680538,1.24191085,3.0045703106062064e-13,-132.82826380980134
sufficient_4990m,50.0,R0_NOISELESS,7,-3.098641191528995,1.23945648,2.707925494760661e-13,-133.73117701758605
sufficient_4990m,50.0,R0_NOISELESS,7,-3.0925052683774528,1.23700211,2.4449523618550216e-13,-134.6185032070604
sufficient_4990m,50.0,R0_NOISELESS,7,-3.08636934522591,1.23454774,2.2113369297163213e-13,-135.4908128640791
sufficient_4990m,50.0,R0_NOISELESS,7,-3.0802334220743677,1.23209337,2.0033805248471944e-13,-136.34864228718862
sufficient_4990m,50.0,R0_NOISELESS,7,-3.074097498922825,1.229639,1.817903138610557e-13,-137.19249645048933
sufficient_4990m,50.0,R0_NOISELESS,7,-3.067961575771282,1.22718463,1.6521633502459306e-13,-138.0228515590156
sufficient_4990m,50.0,R0_NOISELESS,7,-3.06182565261974,1.22473026,1.5037917403021923e-13,-138.84015733759412
sufficient_4990m,50.0,R0_NOISELESS,7,-3.055689729468197,1.22227589,1.3707353332399525e-13,-139.64483908629276
sufficient_4990m,50.0,R0_NOISELESS,7,-3.0495538063166547,1.21982152,1.2512110910246147e-13,-140.43729953117352
sufficient_4990m,50.0,R0_NOISELESS,7,-3.043417883165112,1.21736715,1.1436668611754472e-13,-141.21792049558542
sufficient_4990m,50.0,R0_NOISELESS,7,-3.0372819600135696,1.21491278,1.0467484858747085e-13,-141.98706441246054
sufficient_4990m,50.0,R0_NOISELESS,7,-3.031146036862027,1.21245841,9.592720199621367e-14,-142.7450756964242
sufficient_4990m,50.0,R0_NOISELESS,7,-3.0250101137104846,1.21000405,8.80200198995082e-14,-143.49228199132673
sufficient_4990m,50.0,R0_NOISELESS,7,-3.018874190558942,1.20754968,8.0862245378573e-14,-144.22899530693763
sufficient_4990m,50.0,R0_NOISELESS,7,-3.012738267407399,1.20509531,7.437378930905316e-14,-144.9555130566123
sufficient_4990m,50.0,R0_NOISELESS,7,-3.0066023442558567,1.20264094,6.848407774723421e-14,-145.67211900688537
sufficient_4990m,50.0,R0_NOISELESS,7,-3.000466421104314,1.20018657,6.31308089868264e-14,-146.37908414737518
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9943304979527716,,5.825888754215198e-14,-147.07666748986642
sufficient_4990m,50.0,R0_NOISELESS,7,-2.988194574801229,,5.381950782068016e-14,-147.76511680309574
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9820586516496865,,4.976936474984987e-14,-148.44466928962214
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9759227284981438,,4.6069972333931345e-14,-149.1155522105853
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9697868053466014,,4.268707418424205e-14,-149.77798346285152
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9636508821950587,,3.959013259691243e-14,-150.43217211333143
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9575149590435164,,3.675188486182261e-14,-151.07831889410167
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9513790358919736,,3.414795723630644e-14,-151.71661666195834
sufficient_4990m,50.0,R0_NOISELESS,7,-2.945243112740431,,3.1756528481005377e-14,-152.347250825388
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9391071895888885,,2.9558036077162066e-14,-152.97039974198816
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9329712664373457,,2.75349192728933e-14,-153.58623508854626
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9268353432858034,,2.5671393966134663e-14,-154.19492220632893
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9206994201342606,,2.3953255160365737e-14,-154.79662042349187
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9145634969827183,,2.2367703342509323e-14,-155.39148335636338
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9084275738311756,,2.0903191650728055e-14,-155.9796591915333
sufficient_4990m,50.0,R0_NOISELESS,7,-2.9022916506796332,,1.9549291141813835e-14,-156.56129094997146
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8961557275280905,,1.8296571840622475e-14,-157.13651673476073
sufficient_4990m,50.0,R0_NOISELESS,7,-2.890019804376548,,1.7136497573464782e-14,-157.7054699636093
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8838838812250054,,1.606133285887995e-14,-158.26827958729052
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8777479580734626,,1.5064060361606243e-14,-158.82507029501224
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8716120349219203,,1.4138307614198063e-14,-159.3759627077787
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8654761117703775,,1.3278281881876531e-14,-159.921073560451
sufficient_4990m,50.0,R0_NOISELESS,7,-2.859340188618835,,1.2478712192251639e-14,-160.46051587343442
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8532042654672924,,1.1734797678090076e-14,-160.9943991146809
sufficient_4990m,50.0,R0_NOISELESS,7,-2.84706834231575,,1.1042161490116209e-14,-161.5228293525949
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8409324191642074,,1.039680963046197e-14,-162.0459094006105
sufficient_4990m,50.0,R0_NOISELESS,7,-2.834796496012665,,9.795094139099002e-15,-162.56373895383928
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8286605728611223,,9.233680135573063e-15,-163.0764147184377
sufficient_4990m,50.0,R0_NOISELESS,7,-2.82252464970958,,8.709516279707535e-15,-163.58403053410234
sufficient_4990m,50.0,R0_NOISELESS,7,-2.816388726558037,,8.219808267864167e-15,-164.08667749017522
sufficient_4990m,50.0,R0_NOISELESS,7,-2.8102528034064944,,7.76199502764163e-15,-164.58444403569214
sufficient_4990m,50.0,R0_NOISELESS,7,-2.804116880254952,,7.333727313909194e-15,-165.0774160838948
sufficient_4990m,50.0,R0_NOISELESS,7,-2.7979809571034093,,6.932848444488032e-15,-165.56567711137845
sufficient_4990m,50.0,R0_NOISELESS,7,-2.791845033951867,,6.557376944140453e-15,-166.0493082523574
sufficient_4990m,50.0,R0_NOISELESS,7,-2.7857091108003242,,6.205490892593587e-15,-166.52838838826318
sufficient_4990m,50.0,R0_NOISELESS,7,-2.779573187648782,,5.8755137957455035e-15,-167.0029942329441
sufficient_4990m,50.0,R0_NOISELESS,7,-2.773437264497239,,5.5659018197587e-15,-167.47320041380965
sufficient_4990m,50.0,R0_NOISELESS,7,-2.767301341345697,,5.275232245994445e-15,-167.93907954904878
sufficient_4990m,50.0,R0_NOISELESS,7,-2.761165418194154,,5.002193020507211e-15,-168.4007023212489
sufficient_4990m,50.0,R0_NOISELESS,7,-2.7550294950426117,,4.745573285954319e-15,-168.85813754755645
sufficient_4990m,50.0,R0_NOISELESS,7,-2.748893571891069,,4.504254796054646e-15,-169.31145224661338
sufficient_4990m,50.0,R0_NOISELESS,7,-2.742757648739526,,4.277204123678885e-15,-169.76071170241175
sufficient_4990m,50.0,R0_NOISELESS,7,-2.736621725587984,,4.063465583225507e-15,-170.20597952529724
sufficient_4990m,50.0,R0_NOISELESS,7,-2.730485802436441,,3.8621547965267635e-15,-170.64731771020035
sufficient_4990m,50.0,R0_NOISELESS,7,-2.724349879284899,,3.672452838983176e-15,-171.08478669232596
sufficient_4990m,50.0,R0_NOISELESS,7,-2.718213956133356,,3.493600909375122e-15,-171.5184454003855
sufficient_4990m,50.0,R0_NOISELESS,7,-2.7120780329818137,,3.3248954726949473e-15,-171.94835130750715
sufficient_4990m,50.0,R0_NOISELESS,7,-2.705942109830271,,3.165683830595057e-15,-172.37456047998376
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6998061866787286,,3.0153600787652545e-15,-172.79712762391713
sufficient_4990m,50.0,R0_NOISELESS,7,-2.693670263527186,,2.8733614146729284e-15,-173.2161061299155
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6875343403756435,,2.7391647628399885e-15,-173.63154811591673
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6813984172241008,,2.6122836881208012e-15,-174.04350446824498
sufficient_4990m,50.0,R0_NOISELESS,7,-2.675262494072558,,2.4922655704067163e-15,-174.45202488097064
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6691265709210157,,2.3786890168012252e-15,-174.85715789369536
sufficient_4990m,50.0,R0_NOISELESS,7,-2.662990647769473,,2.2711614896933013e-15,-175.25895092778921
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6568547246179306,,2.169317131234413e-15,-175.65745032120492
sufficient_4990m,50.0,R0_NOISELESS,7,-2.650718801466388,,2.072814766637589e-15,-176.0527013619094
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6445828783148455,,1.981336070400068e-15,-176.44474831999713
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6384469551633027,,1.894583881065382e-15,-176.8336344785686
sufficient_4990m,50.0,R0_NOISELESS,7,-2.63231103201176,,1.812280651513857e-15,-177.21940216341565
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6261751088602177,,1.7341670229913458e-15,-177.60209277156878
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6200391857086753,,1.6600005121854258e-15,-177.98174679877337
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6139032625571326,,1.5895543016572228e-15,-178.3584038659274
sufficient_4990m,50.0,R0_NOISELESS,7,-2.60776733940559,,1.5226161248243122e-15,-178.73210274453862
sufficient_4990m,50.0,R0_NOISELESS,7,-2.6016314162540475,,1.4589872374992153e-15,-179.10288138124304
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5954954931025047,,1.3984814687143042e-15,-179.47077692142398
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5893595699509624,,1.3409243442195392e-15,-179.8358257319724
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5832236467994196,,1.2861522766315442e-15,-180.19806342323432
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5770877236478773,,1.2340118167523032e-15,-180.55752487016343
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5709518004963345,,1.1843589610550227e-15,-180.9142442327337
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5648158773447918,,1.1370585107794349e-15,-181.26825497562925
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5586799541932495,,1.091983478473677e-15,-181.61958988724618
sufficient_4990m,50.0,R0_NOISELESS,7,-2.552544031041707,,1.04901453818082e-15,-181.96828109804048
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5464081078901644,,1.0080395157973577e-15,-182.31436009824134
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5402721847386216,,9.689529164261307e-16,-182.65785775496155
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5341362615870793,,9.316554858171704e-16,-182.99880432873107
sufficient_4990m,50.0,R0_NOISELESS,7,-2.5280003384355365,,8.96053803235989e-16,-183.3372294894712
sufficient_4990m,50.0,R0_NOISELESS,7,-2.521864415283994,,8.620599033211003e-16,-183.67316233193722
